 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.3502767262306529e-05 -3.5228671921068817e-08 -3.351659805141358e-06 -1.035294016577159e-05 6.471593696912426e-07 6.490565889880592e-08 -3.8151902326577753e-10 -1.3178273511867109e-08 8.427746806195095e-11 7.158025616183431e-08 2.4194570568826467e-07 1.5207076724550616e-08 -4.1601825437423623e-05 7.473330289545327e-05 -8.771916664970734e-05 5.202424599610503e-05 -4.6399200925948074e-05 -1.1931149662348291e-05 -8.981261119725725e-05 5.345137820316033e-07 -2.934097792713024e-05 -5.617374038491653e-05 -2.8970128494735307e-06 -4.5009110197567714e-05 -1.1819235561204755e-05 6.048805522464681e-06 -4.9243043780577765e-05 -6.155051537297596e-05 8.556573813610931e-05 -2.008909146780328e-08
yob -3.522867192113231e-08 1.0912804590468106e-07 2.1478449734556147e-07 7.314242919013179e-07 -6.632134951095934e-08 -1.6026469189716015e-09 4.3089733135097135e-12 1.0830142465449388e-09 -4.348308366213581e-12 7.697238634494543e-07 7.904278439545903e-06 6.730893787015742e-07 -7.082503820922894e-06 -2.5927601437145798e-06 -3.242616296425204e-06 -2.8819345442420594e-08 -2.8888299327686662e-06 5.100766978408089e-06 -1.1241047737885146e-06 -4.468778057880962e-06 6.726833133896338e-06 -5.475954850521076e-06 -2.9263072190285677e-06 8.985223879142141e-06 3.173127136410982e-06 2.0721235365973768e-07 -2.0516434776017153e-06 3.7093209225401195e-06 -1.2539811386083321e-05 1.5708371874641566e-08
age -3.3516598051297953e-06 2.147844973446303e-07 3.8628593206527286e-05 0.0005518520736566449 -3.661502900280095e-05 -7.688012626518348e-07 4.775771207178053e-09 7.338197580977703e-07 -4.568541814796243e-09 1.7183056555465772e-06 4.26018987629287e-06 -2.4023296896017994e-06 -2.7761099059582427e-05 5.718529669704076e-06 9.509642723430853e-06 7.970126482764414e-06 -1.5019908544597848e-05 6.597795069851867e-06 1.2268748409689695e-05 -6.822354327333081e-08 -7.695645713671795e-06 -7.819560738267936e-06 -2.0948219463105292e-05 1.1841053565213155e-05 1.3022923392305236e-05 -9.501909243518987e-06 -3.2053504739878995e-05 -1.906390908732284e-05 -9.806513957426488e-06 3.763809616258534e-08
sex -1.035294016565036e-05 7.314242918789693e-07 0.0005518520736551821 0.01491161010468059 -0.0009593469764483368 -1.0771847222094271e-05 6.582995650829138e-08 1.884656994236077e-05 -1.1560277012874152e-07 -5.556027048862199e-05 7.586445208191337e-05 -1.2250509505274628e-05 1.6687043527369278e-05 2.5499121579127067e-05 0.0001463520895609276 0.00019067501502125514 -0.0002625413561744093 0.0002019152151705737 0.00032044039066536634 -0.00018338270516240503 -7.498119392113464e-05 -7.489991896049216e-05 8.309362317860135e-05 -2.6501563452790785e-05 0.0004017833187129608 0.00027466068082207686 -0.00032016978345846214 -7.238403056628423e-05 -0.00033142376268018747 -2.081120580095194e-07
age_sex 6.471593696720228e-07 -6.632134951025222e-08 -3.661502900269987e-05 -0.000959346976448254 6.379386433234606e-05 7.326411689455078e-07 -4.56304045362615e-09 -1.2832380896816085e-06 8.014665231151101e-09 2.7077314529027204e-06 1.4477030192543595e-06 7.952343546878446e-06 -5.373153515418972e-07 -2.5690699057716776e-06 -1.4681363688637109e-05 -1.134302595087681e-05 1.269178951386868e-05 -1.0025909460814612e-05 -2.3602122744536647e-05 9.857143757742278e-06 4.258210668937558e-06 5.108477499547446e-06 -1.996417916024797e-06 5.35407148662514e-06 -2.30337067036621e-05 -1.9516183975433504e-05 2.3887252409307645e-05 6.231159069769474e-06 1.663343581028148e-05 8.118647995243538e-08
age2 6.490565889817304e-08 -1.6026469189453668e-09 -7.688012626517693e-07 -1.0771847222122386e-05 7.326411689474692e-07 1.5693650744288885e-08 -9.934223169036885e-11 -1.499485677047813e-08 9.502499855428798e-11 3.657507447589835e-08 2.894572364127071e-07 1.744498822867563e-07 3.9041752638818916e-07 -8.012080341191223e-08 -3.419286780917871e-07 -1.810670744415775e-07 1.1282341454574416e-07 5.131253622087503e-08 -3.875249317445975e-07 -1.9656938463719772e-07 2.826612695943152e-07 -2.6966051588844e-08 4.4212092952526755e-07 4.152360738668956e-08 -7.57973830782249e-08 1.992707470079021e-07 5.629313342788106e-07 4.415404317378332e-07 -2.489476119597781e-07 3.0237830931332477e-10
age3 -3.8151902326399237e-10 4.308973313367302e-12 4.775771207177344e-09 6.582995650846105e-08 -4.563040453638011e-09 -9.934223169036286e-11 6.389661702446569e-13 9.500707222899799e-11 -6.114093311582785e-13 -6.967277851683819e-10 -2.8257334264043436e-09 -1.620920538020539e-09 -2.3829741820621332e-09 4.6363715904320864e-10 2.362699247846946e-09 1.2461602001532938e-09 -9.527658980430015e-11 -8.810601971369925e-10 2.8219284345309453e-09 1.8827431309380627e-09 -1.9485755281715645e-09 5.996386425620654e-10 -3.2589517112264662e-09 -1.0630968538881937e-09 -2.96384966353358e-10 -1.3412014692116834e-09 -3.30633648605368e-09 -2.722852512874703e-09 3.075960519987415e-09 -7.397050118444493e-12
age2_sex -1.3178273510262949e-08 1.083014246495575e-09 7.33819758095622e-07 1.884656994235727e-05 -1.2832380896814844e-06 -1.4994856770436674e-08 9.50070722287468e-11 2.633022488832574e-08 -1.6721642584456533e-10 -4.727420131235011e-08 -1.1603040794605808e-07 -2.568377803061878e-07 6.644352646692942e-09 5.0722745201525224e-08 3.7835893703300354e-07 2.2032114615353494e-07 -2.035123238525069e-07 1.6178149819184387e-07 5.331093913474097e-07 -1.0579964960674645e-07 -7.576080538954208e-08 -8.410523759095969e-08 -4.379047889087082e-08 -1.9910015859021538e-07 4.1689442098868027e-07 3.862024999695502e-07 -4.900889363433152e-07 -1.3927743339778313e-07 -2.306322592516286e-07 -2.3962629631583684e-09
age3_sex 8.42774680605826e-11 -4.348308366076235e-12 -4.568541814782272e-09 -1.1560277012870792e-07 8.014665231149546e-09 9.502499855401688e-11 -6.114093311566334e-13 -1.672164258445497e-10 1.0780740747754193e-12 3.7098610424679585e-10 1.1312070382480793e-09 2.0802047163101916e-09 -2.096685265522354e-11 -2.6432933439688136e-10 -2.7918867392231123e-09 -1.3144184632888028e-09 1.0733692176299005e-09 -8.69505734186455e-10 -3.721441891500532e-09 1.095276013260884e-10 4.1799657467591596e-10 4.0919235165489893e-10 7.589974089568332e-10 1.7149872208893458e-09 -2.444700000223843e-09 -2.3076047558712097e-09 3.0196017715905873e-09 7.783638233033611e-10 9.358929144288242e-10 1.8862640331096562e-11
PC_3 7.158025616001078e-08 7.697238634495276e-07 1.7183056555538723e-06 -5.5560270488532936e-05 2.707731452897132e-06 3.657507447575645e-08 -6.967277851675197e-10 -4.7274201312245334e-08 3.7098610424618064e-10 0.03378009913468238 0.000999662905914252 0.001758898875150987 -3.713485239274326e-05 -0.005352388608035153 0.0025821197728682225 0.0042904164900666114 -0.005049664860170761 -0.0008528591460121976 -0.001719206246138739 0.0012655889048651147 0.006124543127133722 0.0035559476266490597 -0.002349081870230955 -0.011628281346603122 -0.00010668693898335941 -0.0004668636255227344 0.0040541312540856725 -0.001180061573651432 0.005878531536967482 4.3863553206058934e-05
