 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.427282283183453e-05 2.517765576669913e-07 -1.3424968730191036e-06 -9.563464173885958e-06 7.213411840622392e-07 2.442848879048477e-08 -1.2985727150072035e-10 -1.666857894854678e-08 1.1527882206074908e-10 3.145495201041853e-05 -4.072632090664463e-05 5.725493654926415e-06 -5.739570906208009e-05 6.905003566444253e-06 -6.882091693231108e-05 8.916835447373233e-05 -6.0297497043315335e-05 -1.2310527980430795e-06 -9.899742300617565e-05 -2.2818148946729452e-05 -2.509313012487269e-06 -8.347538598639235e-05 1.0581095836650816e-05 -3.725447695307653e-05 9.617457194142835e-06 1.1132603183310895e-05 -4.813778654874519e-05 -3.832558565214329e-05 5.258751856380776e-05 -1.0753014237059891e-06 -1.2430004141300333e-06 1.661482865245168e-06 1.966746232919181e-06
yob 2.5177655766694654e-07 1.2817188763410756e-07 3.008132463614201e-07 1.599595554422018e-06 -1.3530718293382921e-07 -3.0777974433495823e-09 1.3080170039013787e-11 2.350992718690167e-09 -1.1017889458355472e-11 2.8142179141963385e-06 5.248332265266484e-06 -6.586883778174277e-07 -9.35449592531745e-06 -5.333462406460405e-06 -1.7861929605239575e-06 1.848030224383923e-06 -3.0255672362537567e-06 5.468888723303286e-06 -2.9605561845214495e-06 -5.873087831308685e-06 8.963745640129083e-06 -6.897499903858941e-06 -2.5743090587937792e-06 1.0437694887301407e-05 3.0226817719727847e-06 9.254527253177015e-07 -2.578719259795429e-06 3.6871691034477127e-06 -1.4629736660875045e-05 7.228790052626825e-09 7.597266267024846e-09 3.2013996854107314e-09 3.0675319773314976e-08
age -1.342496873015504e-06 3.008132463613437e-07 4.409859415925249e-05 0.0006434486008043036 -4.3438025634531986e-05 -8.808870329738344e-07 5.470512064547995e-09 8.738445028966081e-07 -5.433457691282027e-09 1.2240735362060093e-05 -1.3233368473309333e-05 -1.0700385979801458e-05 -3.2991738645816586e-05 -1.4807397116941594e-05 2.7597513999513054e-05 1.763313379111903e-05 -2.029813954525965e-05 -1.2963119971522945e-05 3.27149725349871e-05 6.970596350729188e-08 -7.198512628260811e-06 -1.4612265899079203e-05 -2.2687174183024474e-05 1.7360056593668614e-05 -4.64326063724195e-06 -5.946703073603791e-06 -1.8412318276431397e-05 -1.2252343454420844e-05 -7.4521776177441566e-06 2.664752226650994e-07 1.657025820470291e-07 -1.8346025855435033e-07 -2.611273049133939e-07
sex -9.56346417419639e-06 1.5995955544447762e-06 0.0006434486008057109 0.017842082420271584 -0.0011448734729016218 -1.2486451374279206e-05 7.579310170564089e-08 2.2315406119062498e-05 -1.3565535842849727e-07 -2.2229620700297757e-05 0.0002550380338446479 -7.53078567529306e-05 7.96242957012856e-06 -0.00017998925920203134 0.00011307225460787896 0.00042435377316087536 -0.00021613516787899185 2.4130750503643926e-05 0.00033650948180404184 -0.000123776485997994 -0.00027776501209847 -0.0002543917870498649 -0.0001951418320660708 7.771846338173337e-06 -0.00019621355421887428 0.0003049567183001384 -0.0002646006063416565 -0.00010881356427328787 -0.0005330265264931269 6.263189204657032e-06 4.384498708026507e-06 -6.852279607224554e-06 -1.0724533924031387e-05
age_sex 7.21341184096147e-07 -1.3530718293469597e-07 -4.343802563463601e-05 -0.001144873472901804 7.707742429242131e-05 8.715531728659953e-07 -5.421276787481025e-09 -1.5509109788644603e-06 9.649776702560652e-09 5.600837237321163e-07 -1.0941412010932452e-05 1.3156311822098965e-05 4.605273511872598e-06 8.306117348402144e-06 -1.7997657805455818e-05 -2.575094233425963e-05 1.2442457593171082e-05 4.921665993771034e-06 -2.483525376627225e-05 1.0788758210603039e-05 1.473082107315458e-05 1.4101010417915523e-05 1.7372420288949953e-05 2.7180667777148123e-06 1.2444386707634063e-05 -1.986387205284061e-05 2.184659572398062e-05 1.1347783609337501e-05 3.460508206970703e-05 -3.7100926039273503e-07 -3.387752472995553e-07 6.39999384992696e-07 6.975035083444604e-07
age2 2.4428488791106603e-08 -3.0777974433650423e-09 -8.808870329739168e-07 -1.2486451374252511e-05 8.715531728640042e-07 1.8115444095525487e-08 -1.1492208950959118e-10 -1.7988155343655814e-08 1.1418881981188173e-10 -9.800417353883968e-08 6.435044011213532e-07 3.4299198788813393e-07 4.875066027424088e-07 2.814455144356428e-07 -6.618303201364579e-07 -3.597273261852121e-07 2.282717266149747e-07 4.924005593415662e-07 -8.657753015570369e-07 -2.3958968254566466e-07 3.2602658229496695e-07 9.732135692986235e-08 5.553501325314654e-07 -3.868088578639371e-08 3.0786016411441654e-07 1.96356125049311e-07 3.200747193210653e-07 2.4702735236562626e-07 -3.5265741632943836e-07 -4.146467128970467e-09 -3.4120806003642985e-09 5.039303237222154e-09 5.0681360641551065e-09
age3 -1.298572715037727e-10 1.308017003905836e-11 5.4705120645487634e-09 7.57931017054804e-08 -5.4212767874690235e-09 -1.1492208950959733e-10 7.419075107648974e-13 1.141624770690637e-10 -7.373136900140477e-13 -2.723464711843511e-10 -5.0238766226822e-09 -2.8563968695678756e-09 -3.2095711334098444e-09 -1.4937327913151826e-09 4.073868863395895e-09 2.2968953330919857e-09 -7.961750541021978e-10 -3.8215119423907186e-09 5.897714440079014e-09 2.329862488919371e-09 -2.3660919165826505e-09 -1.7994023182423025e-10 -4.488068949017738e-09 -6.174557726763202e-10 -2.9364658694501452e-09 -1.6557971858117986e-09 -2.0869041762504212e-09 -1.2426543174705066e-09 4.047832582573198e-09 1.8701535306447358e-11 2.265679921625672e-11 -3.655985467719135e-11 -3.065195091623703e-11
age2_sex -1.6668578949254286e-08 2.350992718712935e-09 8.738445028988596e-07 2.2315406119069166e-05 -1.550910978864663e-06 -1.7988155343699006e-08 1.1416247706932462e-10 3.197505978717859e-08 -2.028922247464444e-10 -7.2450992831205705e-09 1.249147412179324e-07 -4.016524334416795e-07 -1.4261623920512613e-07 -1.3135702180781482e-07 5.107210179154036e-07 4.739172685985269e-07 -2.0918870773963756e-07 -1.770223971047469e-07 5.77149016920529e-07 -1.5575039158024586e-07 -2.549591196381807e-07 -2.218904739755218e-07 -4.5112339404451307e-07 -1.3142618395000878e-07 -2.234346254485307e-07 3.573397439286607e-07 -4.855121156627176e-07 -2.485763521570033e-07 -6.28984865465611e-07 6.683699486479948e-09 7.633326983768833e-09 -1.4854186986368295e-08 -1.3799069867351328e-08
age3_sex 1.1527882206309387e-10 -1.1017889458543033e-11 -5.433457691296866e-09 -1.3565535842855455e-07 9.649776702562971e-09 1.141888198121667e-10 -7.373136900157712e-13 -2.0289222474646557e-10 1.3095335872534483e-12 2.0170091938555801e-10 -2.8220254598035015e-10 3.2696361655365102e-09 1.0805632927672072e-09 7.160766033748223e-10 -3.8987287698497045e-09 -2.6124897577029336e-09 1.0898783356710049e-09 1.4003484464500882e-09 -4.133548665298945e-09 4.711601705858719e-10 1.3954991644974848e-09 1.1124434415494139e-09 3.3712899044663425e-09 1.164782711722059e-09 1.1793449782790247e-09 -1.9312499093879365e-09 3.217009542471041e-09 1.277872659020377e-09 3.5336571605016194e-09 -3.6343477309588065e-11 -5.2241317944988266e-11 1.0000343475075668e-10 8.515807249311745e-11
PC_3 3.145495201041949e-05 2.8142179141963266e-06 1.2240735362050164e-05 -2.2229620700591843e-05 5.6008372375039e-07 -9.800417353865492e-08 -2.723464711854253e-10 -7.2450992834663155e-09 2.0170091938760536e-10 0.0331709836913326 0.0008547318977047553 0.0033776910158445647 -0.00017338893528406633 -0.007150152085019413 0.0016571184131296338 0.005583166498118593 -0.0043361625911460975 0.00024127442909007468 -0.0015659651047589547 -0.0004527608101788005 0.007098920983795761 0.0028858179569632688 -0.0010249222154471477 -0.012089489109223384 0.0021191481077069314 0.0005236035380605925 0.0037578754421472467 -0.0007919240137666136 0.006024128671197636 -9.244063378601991e-06 -1.1641979484561675e-05 8.290486475308665e-05 6.104578402526105e-05
