(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00517147554465073 0.00375998128443363 0.000837583693895362 -0.00285779415826407 -0.000115434481448656 6.28296911383598e-06 6.89713360191343e-05 -1.71515209382212e-05 -2.16748744496008e-05 -0.000121945379205424 -4.26621459146581e-06 8.74785226312587e-05 -2.63093907206415e-05
covarage 0.00375998128443363 0.00518407561652457 0.00359571683743282 -0.00827985069145758 -8.88079978963475e-05 4.82577479386833e-05 -2.37240925960639e-05 -8.93862807455981e-06 -2.42677069270666e-05 -6.53780906385484e-05 0.000110631217132207 0.000169937999588029 -0.000140510351868329
covarsex 0.000837583693895362 0.00359571683743282 0.00520833609866292 -0.00916908058134111 -1.77642303392352e-05 -2.03869890624499e-05 -2.45640322750536e-05 2.52212040288625e-05 -6.11350901099062e-06 -3.65432189931559e-05 1.02610748408489e-05 4.14708691119968e-05 -0.000113754693394725
covarage_sex -0.00285779415826407 -0.00827985069145758 -0.00916908058134111 0.0203340923676556 -1.86713577321424e-05 8.57317551622207e-05 6.39649668849651e-05 -0.000104975584278461 -3.21447411576015e-05 0.000164024491858082 -2.08516863911085e-05 1.5477233826389e-05 0.000170050789507876
covarPC_3 -0.000115434481448656 -8.88079978963475e-05 -1.77642303392352e-05 -1.86713577321424e-05 0.00109839744587111 -9.04891101727325e-05 2.15469008105398e-05 1.62194135958451e-05 -3.57793473225039e-05 0.000101753334490793 8.1743698082062e-06 4.04863894872324e-05 9.1927645609011e-05
covarPC_4 6.28296911383598e-06 4.82577479386833e-05 -2.03869890624499e-05 8.57317551622207e-05 -9.04891101727325e-05 0.0009838811263624 -1.27915827240974e-05 -2.54049465258975e-05 -3.39824184425533e-05 1.50086368886793e-05 4.92783475910644e-05 0.000118211291682253 -1.01662750040045e-05
proband 6.89713360191343e-05 -2.37240925960639e-05 -2.45640322750536e-05 6.39649668849651e-05 2.15469008105398e-05 -1.27915827240974e-05 0.00190633391086851 -0.000993783866194256 -0.000923872171215639 2.51718316490309e-05 8.71867555763013e-05 -6.00395484579187e-05 -3.80178519240601e-05
paternal -1.71515209382212e-05 -8.93862807455981e-06 2.52212040288625e-05 -0.000104975584278461 1.62194135958451e-05 -2.54049465258975e-05 -0.000993783866194256 0.00640187694579823 0.000387534472528723 -0.00496901854630225 -0.00447338067137023 5.00199550665711e-05 0.000113552580151357
maternal -2.16748744496008e-05 -2.42677069270666e-05 -6.11350901099062e-06 -3.21447411576015e-05 -3.57793473225039e-05 -3.39824184425533e-05 -0.000923872171215639 0.000387534472528723 0.00579142355720264 0.000310109678447303 -0.00030833716285274 -0.00448050938439546 -0.0039736335466409
gpp -0.000121945379205424 -6.53780906385484e-05 -3.65432189931559e-05 0.000164024491858082 0.000101753334490793 1.50086368886793e-05 2.51718316490309e-05 -0.00496901854630225 0.000310109678447303 0.0158657703429643 -0.00646341499685222 -0.000214668544059094 -0.00027118061141296
gpm -4.26621459146581e-06 0.000110631217132207 1.02610748408489e-05 -2.08516863911085e-05 8.1743698082062e-06 4.92783475910644e-05 8.71867555763013e-05 -0.00447338067137023 -0.00030833716285274 -0.00646341499685222 0.0150585433785066 0.000175189109171377 6.05316123877011e-05
gmp 8.74785226312587e-05 0.000169937999588029 4.14708691119968e-05 1.5477233826389e-05 4.04863894872324e-05 0.000118211291682253 -6.00395484579187e-05 5.00199550665711e-05 -0.00448050938439546 -0.000214668544059094 0.000175189109171377 0.010309787791065 -0.00161579124069446
gmm -2.63093907206415e-05 -0.000140510351868329 -0.000113754693394725 0.000170050789507876 9.1927645609011e-05 -1.01662750040045e-05 -3.80178519240601e-05 0.000113552580151357 -0.0039736335466409 -0.00027118061141296 6.05316123877011e-05 -0.00161579124069446 0.00961429948573529
