 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.404582403545614e-05 1.1268553637628116e-07 -6.912047728060436e-07 -8.570309506667853e-06 6.894297209449938e-07 1.4035293447235319e-08 -5.940979547263917e-11 -1.5794046034518386e-08 1.0984022202499453e-10 -2.263257093718455e-05 -3.0685535894358305e-06 -2.8752968271330508e-05 -4.8186110348869144e-05 0.00011219620626419436 -8.027845510944559e-05 5.712103628997707e-05 -8.161653867542681e-05 3.7166419622769028e-06 -0.0001067328450355429 -7.299296310601969e-06 -5.353176922996758e-05 -7.425862201433028e-05 -1.053348880061198e-05 -6.403730825753359e-05 -1.3664027841455727e-06 2.1564995990223866e-06 -1.2513919387718421e-05 -0.00010372584348016419 0.00010628638251492732 5.487274237804631e-09
yob 1.1268553637626811e-07 1.0894085560026897e-07 1.7230292204415224e-07 6.58790861139057e-07 -5.679626567043242e-08 -5.327885733304861e-10 -3.0941198575497817e-12 7.414733114970341e-10 -1.3174483856365558e-12 1.465357602090519e-07 1.0758498176532437e-05 1.5639946001575383e-06 -6.436283949667098e-06 -4.0005263785691313e-07 -5.889086470652635e-06 4.071427291720708e-07 -5.259319728238329e-06 6.807925288423751e-06 -3.933304476450075e-06 -6.79904252966714e-06 6.025507378268922e-06 -5.72246713494443e-06 -2.3042386536150563e-06 1.0376632903332067e-05 4.253764252857624e-06 6.63167098281832e-07 -1.1570177283640976e-06 3.9506325432507776e-06 -1.5919518457565682e-05 1.7329499850144734e-08
age -6.912047728027498e-07 1.7230292204364677e-07 2.4956102356557373e-05 0.0003439342520282403 -2.4606068445745475e-05 -5.222870306872731e-07 3.376044174358408e-09 5.189932756635591e-07 -3.358566669940799e-09 -1.401973727459059e-06 1.4024975988770034e-05 1.087075203107289e-05 -1.0642529507654346e-05 4.7735058021474015e-05 -2.57377625743913e-05 1.4978908342792775e-05 -3.316098444465602e-05 1.5850020672397417e-05 -7.205369221675672e-06 4.61347575399101e-06 -1.2047991846942412e-05 -1.3899398371030576e-05 -3.1544998518803694e-05 -1.69843014515993e-05 7.124978036109827e-06 -5.910916291269535e-06 -1.1412411736829051e-05 -1.644102360815649e-05 2.8849587682860242e-05 -3.58351422043129e-08
sex -8.570309506629133e-06 6.587908611286792e-07 0.00034393425202824284 0.009241197370966287 -0.0006238726006879565 -6.9527114679303434e-06 4.3714737562738154e-08 1.2707945294071303e-05 -8.025793661620929e-08 8.90209524984771e-05 8.43086111628409e-05 4.327478994407348e-05 0.0001865000769069167 0.00012896166870373589 -0.0001439756174146277 9.162125307472174e-05 -0.00038920125549449306 2.1273629672278986e-05 8.25910523038143e-05 -0.0002983531217348825 -4.3537560992046675e-06 -0.00038111587250665857 -0.0001207089385067888 -0.00025150667744233663 -5.965504864702927e-06 0.00011190026450445745 0.00018235187490185285 7.582635326525768e-05 0.00016626753031766364 -1.90030007601713e-06
age_sex 6.894297209258821e-07 -5.679626567020587e-08 -2.4606068445743794e-05 -0.0006238726006879007 4.46474495342626e-05 5.181701833446086e-07 -3.3558880606406705e-09 -9.452412928459419e-07 6.1397160634587575e-09 -8.814540517202017e-06 3.892169707423915e-06 8.017835122024253e-06 -9.20316224632179e-06 -3.949331409091598e-06 2.224202593848022e-06 -9.607313702850658e-06 1.5670446196658198e-05 -1.38969669829442e-06 -1.0292783113143037e-05 2.146076658552817e-05 5.064659209400148e-06 2.0967617781602304e-05 9.098183681597244e-06 2.067400524617761e-05 1.9589073683207528e-06 -6.692823262791002e-06 -9.193870016853006e-06 -1.7723870067025523e-06 -2.2717236784376597e-05 2.15069161217691e-07
age2 1.4035293446955879e-08 -5.327885733213985e-10 -5.222870306872303e-07 -6.952711467929252e-06 5.181701833445833e-07 1.1367215723560825e-08 -7.550200849777358e-11 -1.128374443710951e-08 7.492108781929364e-11 8.206276859020809e-08 2.6737746731954003e-07 8.339018832286372e-08 1.9173649263817644e-07 -7.863289677544964e-07 2.2025147910232626e-07 -3.233883702787963e-07 3.6581318113363773e-07 -1.3536525451024771e-07 -6.04022406871658e-08 -2.8889423726957e-07 3.6630537528836586e-07 6.581076608308299e-08 7.388723531297376e-07 6.790869062232654e-07 5.241604227202491e-08 1.7421357598990847e-07 2.0999432517844568e-07 4.0582712504922646e-07 -1.216730384670479e-06 1.8074149756641102e-09
age3 -5.940979547116563e-11 -3.0941198575798942e-12 3.3760441743579237e-09 4.3714737562725945e-08 -3.35588806064014e-09 -7.550200849776872e-11 5.124990907094769e-13 7.490058537643465e-11 -5.079208399030242e-13 -1.1257734374871928e-09 -3.091933894157005e-09 -1.8419868790906536e-09 -1.7662866366262393e-09 4.569273236269948e-09 -8.406259055034821e-10 2.151349423001262e-09 -1.5500490213553485e-09 4.916226792638677e-10 9.10274820482639e-10 2.2091879223067703e-09 -2.581408403811229e-09 6.35555693354708e-11 -5.562010714590195e-09 -5.18705412082928e-09 -1.0143705566221016e-09 -1.386869179829117e-09 -1.0379490465724878e-09 -2.6257873656470612e-09 9.853509659241482e-09 -1.7050309723913714e-11
age2_sex -1.5794046034399696e-08 7.414733114898604e-10 5.189932756634645e-07 1.2707945294068911e-05 -9.452412928458575e-07 -1.1283744437108922e-08 7.490058537643864e-11 2.0617678275812062e-08 -1.3716123014723507e-10 2.0730531265104504e-07 -2.1124758556248736e-07 -3.6303737820370996e-07 1.367354075798196e-07 8.594124240664168e-09 5.177979258979912e-08 2.6299853478417303e-07 -1.9322889801124454e-07 2.019635723480206e-08 3.0710023669235705e-07 -3.801043527379091e-07 -1.7228403775455848e-07 -3.4598856002495513e-07 -2.447078046349769e-07 -4.88279046950559e-07 -3.7561371174334664e-08 1.2229175416602635e-07 1.9701260515817095e-07 -2.531614842860706e-08 6.491887462397237e-07 -5.298452598617028e-09
age3_sex 1.0984022202205056e-10 -1.3174483855558237e-12 -3.3585666699398406e-09 -8.025793661618692e-08 6.13971606345769e-09 7.492108781928264e-11 -5.079208399030039e-13 -1.371612301472239e-10 9.315483737402638e-13 -1.2882558217185724e-09 1.9170984927681996e-09 3.373222082666297e-09 -5.621490398461423e-10 3.1017699768347354e-10 -7.289671339810906e-10 -1.999710944841044e-09 7.250118088377247e-10 -6.99988923597268e-11 -2.4794882307088097e-09 1.99880857039304e-09 1.4027256023105312e-09 1.7820851357508562e-09 1.850605210801029e-09 3.344904472042134e-09 1.9708521203543718e-11 -6.932211839977681e-10 -1.5581057929981238e-09 2.393368557028819e-10 -5.016254382714653e-09 3.81559316409391e-11
PC_3 -2.2632570937182876e-05 1.4653576020900325e-07 -1.4019737274427324e-06 8.902095249886338e-05 -8.814540517231299e-06 8.206276858984398e-08 -1.1257734374847224e-09 2.073053126516949e-07 -1.2882558217229643e-09 0.0341894816337982 0.00029792103186810243 0.0005698994949732074 0.001911067252185814 -0.0051486216970813 0.0014573569105450323 0.0034272311865014876 -0.0047661865605746825 -0.0027799154383521753 -0.0038462173905839405 0.003232705669202373 0.006737422931817062 0.0050498342333178325 -0.0036314899901538134 -0.014342471491081745 -0.000549083218497002 -0.00010870963578399425 0.0027248249544958836 -0.0038558215467402778 0.010466450619054046 5.14670388902779e-05
PC_4 -3.0685535894397798e-06 1.075849817653274e-05 1.4024975988809895e-05 8.430861116362473e-05 3.89216970736678e-06 2.6737746731868617e-07 -3.0919338941513852e-09 -2.1124758556126422e-07 1.9170984927601996e-09 0.0002979210318681067 0.11758602423137066 -0.0023436016554827122 0.01165242290248558 -0.00508677311066822 -0.0016979527377524932 -0.005015403767712988 -0.0010916414887614829 -0.010741715709627777 0.0019616677071894444 0.01192468774639885 -0.015806967314140455 -0.004451865666034701 0.009763151361304276 0.004583474089313131 -0.003955913845065562 0.0033365912926155905 -0.001590976626686051 -0.0059439463102565135 0.008714637352057856 1.3334801034981913e-05
PC_5 -2.875296827133972e-05 1.5639946001577163e-06 1.087075203111366e-05 4.3274789945005675e-05 8.017835121955228e-06 8.33901883219869e-08 -1.8419868790848844e-09 -3.630373782022117e-07 3.373222082656382e-09 0.0005698994949732304 -0.00234360165548271 0.15387549831735 -0.0013786543561172973 -0.004741562434105319 -0.003555779792258657 0.0054953827519652314 -0.012254622841168005 -0.0034263931506787002 -0.013646623229659241 -0.0017028676288422368 -0.0027219255117799405 -0.008126871079900521 0.007110512201906065 -0.01861729353624334 0.0041060391799509635 0.002328090928986491 -0.0005554692638620712 -0.008740584041811269 0.011274112341240303 2.471502358270032e-05
PC_6 -4.818611034886766e-05 -6.436283949667103e-06 -1.0642529507665273e-05 0.00018650007690679997 -9.203162246313359e-06 1.9173649263841326e-07 -1.7662866366278122e-09 1.3673540757963805e-07 -5.621490398449395e-10 0.0019110672521857898 0.011652422902485578 -0.0013786543561173001 0.19217620009829067 0.002691961835164671 0.006892852179017479 -0.010758013200218642 -0.00697506423902819 0.008377534428428894 -0.015186384849282492 -0.003911339670089593 0.006851638709863387 -0.021006511608643513 0.00859258001637367 0.014213605622154155 -0.0016312261393688107 0.0013941718007382281 -0.005185644995811947 -0.002928310712275266 -0.011778451973941272 4.315112596359971e-05
PC_7 0.00011219620626419768 -4.000526378572784e-07 4.7735058021366184e-05 0.00012896166870108843 -3.949331408894959e-06 -7.863289677521621e-07 4.5692732362544996e-09 8.594124236385239e-09 3.101769977118558e-10 -0.005148621697081338 -0.005086773110668202 -0.004741562434105246 0.002691961835164663 0.24481267135359805 0.008287817029119519 0.0037159099226100763 -0.014753727125087265 0.013690628153568396 0.007788377693459447 0.015584457035981833 -0.0005677646301271169 -0.02866217764497918 -0.01616099363144018 0.027262588414246423 -0.003082538921849795 -0.005710346557350527 0.006040827375941106 0.01294347441273314 -0.015459794116962388 -4.7030103438257866e-05
PC_8 -8.027845510944578e-05 -5.8890864706525545e-06 -2.5737762574352427e-05 -0.00014397561741360436 2.2242025937674794e-06 2.2025147910144418e-07 -8.406259054974374e-10 5.177979259162732e-08 -7.289671339936246e-10 0.0014573569105450592 -0.0016979527377525155 -0.0035557797922587224 0.006892852179017487 0.008287817029119508 0.2670374740138767 0.017843397851889823 0.0044608888921639075 -0.004071691952445352 -0.00045075948115734 -0.022483365997406683 0.003856425872956352 0.023814245344176477 -0.012697223886702259 0.00862984403773166 0.016195667157675668 0.002978285552771153 -0.006783199208563073 0.001832510840047717 -0.010417014126691127 -1.1402175877288311e-05
PC_9 5.7121036289981495e-05 4.071427291717151e-07 1.4978908342728746e-05 9.162125307313978e-05 -9.607313702734792e-06 -3.233883702774308e-07 2.1513494229923283e-09 2.629985347816787e-07 -1.999710944824645e-09 0.0034272311865014677 -0.005015403767712976 0.005495382751965253 -0.010758013200218648 0.003715909922610137 0.017843397851889806 0.3497656115549717 0.013887837479982257 -0.004896259383583298 -0.020189247328337833 0.0096993729599348 -0.008607489628873147 -0.0015330137946593166 -0.020435883134145398 -0.004891802529589638 -0.012353986420483938 -0.005064574787475838 -0.0009256997599795338 -0.008253968578027236 0.017046066572536628 5.629206252294135e-06
PC_10 -8.161653867542603e-05 -5.2593197282381325e-06 -3.316098444463652e-05 -0.0003892012554939568 1.5670446196617236e-05 3.65813181133216e-07 -1.5500490213525656e-09 -1.9322889801033848e-07 7.250118088316621e-10 -0.00476618656057466 -0.0010916414887614753 -0.012254622841168026 -0.006975064239028198 -0.014753727125087312 0.004460888892163919 0.013887837479982273 0.4265785801230168 0.02735825674592121 -0.01182861688563807 -0.007091122120908249 0.0038206089573336916 0.017739640748950652 0.002865734740133022 -0.006076732360294476 0.017552756565297183 0.007517397404120382 -0.009180362308269569 0.003883330240307485 -0.011741573502964947 1.3742695960320481e-05
PC_11 3.716641962277406e-06 6.8079252884237315e-06 1.585002067241703e-05 2.127362967267085e-05 -1.389696698324097e-06 -1.35365254510685e-07 4.916226792668304e-10 2.019635723546008e-08 -6.999889236417689e-11 -0.00277991543835217 -0.010741715709627795 -0.0034263931506787193 0.008377534428428883 0.0136906281535684 -0.004071691952445347 -0.004896259383583284 0.027358256745921232 0.3919825683829965 0.006777409023306531 0.005871828915520266 0.01537855983418707 0.028676979237826663 -0.0037209111860894966 0.007112837343871149 -0.019996021302392863 -0.010191985901961888 -0.00038997344717161316 -0.0036100811892439077 0.03825739458663427 -1.7916480272155886e-05
PC_12 -0.00010673284503553644 -3.933304476450225e-06 -7.20536922167858e-06 8.259105230377395e-05 -1.0292783113145254e-05 -6.040224068716093e-08 9.102748204829204e-10 3.0710023669250184e-07 -2.479488230710319e-09 -0.0038462173905839405 0.0019616677071894193 -0.013646623229659297 -0.015186384849282501 0.007788377693459509 -0.0004507594811573686 -0.020189247328337788 -0.01182861688563808 0.006777409023306526 0.4396769620690164 0.02153452217600448 -0.0010086244834804363 -0.01491630539134597 0.014821623285314754 0.02371096182848136 0.014475352479051897 0.011708316015854644 0.017298369270927358 0.013651463080087793 0.005740422492560591 -3.737968295228269e-05
PC_13 -7.299296310599617e-06 -6.799042529666802e-06 4.613475753967041e-06 -0.00029835312173537813 2.146076658556637e-05 -2.8889423726901857e-07 2.209187922302983e-09 -3.8010435273876544e-07 1.998808570398863e-09 0.003232705669202398 0.011924687746398864 -0.001702867628842204 -0.003911339670089573 0.015584457035981743 -0.022483365997406638 0.00969937295993474 -0.007091122120908209 0.005871828915520289 0.021534522176004448 0.4594781118371588 0.028713875798284633 -0.009512931388609284 -0.01538944640751426 0.021284088582562026 0.02264125088817635 0.0053830237626159355 -0.027938526444838057 -0.012512962703440038 -0.025866697683503567 -3.384258683781071e-05
PC_14 -5.3531769229969096e-05 6.0255073782692e-06 -1.204799184689833e-05 -4.353756098244715e-06 5.06465920932862e-06 3.6630537528741094e-07 -2.5814084038048943e-09 -1.7228403775299806e-07 1.4027256023001591e-09 0.006737422931817067 -0.015806967314140455 -0.0027219255117799544 0.0068516387098633775 -0.0005677646301271431 0.003856425872956369 -0.008607489628873135 0.0038206089573336894 0.015378559834187079 -0.001008624483480391 0.02871387579828459 0.44760377878215485 -0.0023216464210500925 -0.006535000043790842 0.003309689189810812 -0.005843278492295287 -0.005818382879130179 0.0011001031052103433 -0.03833190357577189 0.019751138546972694 1.922139465122422e-05
