 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_8 -0.0003930298154197804 -1.8778251680238504e-06 0.00020615427174451234 -3.1370612700538953e-06 1.479320544930969e-08 0.005349605012166813 -0.005066537532256985 -0.001374533991158936 -0.0050802612442141055 0.015395631791392007 0.48384800300747405 0.005081522404854072 0.028626847084083706 -0.0015248990249057107 -0.01246352430756564 -0.0315779201237659 0.011936092195555602 0.05037163354698904 -0.022175982608048116 0.013539021306474327 0.02839330908173449 0.011412817645479651 -0.008890745352657227 0.011774260925343684 -0.0201031059396298 -2.325595918110053e-06 -2.776732000660102e-05 -5.78616888715062e-05
PC_9 0.00032850332372910473 1.7671324883897394e-06 -0.00019718808001362956 3.0631403256217404e-06 -1.520324755170463e-08 0.007879447807121794 -0.011178358815036621 0.004815704916220358 -0.017051050867482726 -0.014201100196457891 0.00508152240485407 0.6588717230202209 0.032742148334269534 -0.004983889585798977 -0.035127551443202995 0.016638776571231383 -0.005411229341474094 -0.010900463415265037 -0.024353638301858545 -0.025845958100236627 -0.008658124123608538 0.0036766532548653834 -0.0032000676592017965 -0.016930304658110882 0.03840909905918906 1.1399171363505914e-05 -1.1648019650041649e-05 2.9197615623717035e-05
PC_10 -0.00039886513374002473 -1.3340251971140495e-05 0.0002401885232900558 -4.008624303677967e-06 2.106547501885479e-08 -0.010071497220485896 -0.0006699050300168097 -0.025845086180532193 -0.01747732831185928 -0.029434777949410313 0.02862684708408368 0.03274214833426953 0.8198348640231768 0.03457986830210037 -0.031302337937823374 -0.02682768197949755 0.0007789532320892973 0.03577073900056468 0.003808715100585764 -0.021445283192576863 0.02389359403789245 0.0050659842868117115 -0.01417786929740721 -0.0025559682019022307 -0.023763592176654712 3.274241664733547e-05 2.8884989572293984e-06 -2.3733615158130118e-05
PC_11 0.0001407616015830522 1.8530436495541847e-05 -0.00018049404974724434 3.3397049690580384e-06 -1.8732258787231744e-08 -0.0012379164027732118 -0.021195498906236215 0.009346641901775442 0.011417024280757153 0.018352072327015564 -0.0015248990249057202 -0.0049838895857989675 0.03457986830210033 0.7439934841105834 -0.017733196328760185 -0.015904659959566924 0.02115740953447857 0.05617625450188286 -0.01211234393137744 0.03272770842325499 -0.031044389841924543 -0.01747952838791487 -0.004695670041942403 -0.008967170041237 0.06186940143792016 -3.331211833838837e-05 1.767612244088287e-07 2.1549701821239465e-06
PC_12 -0.00037094827196129513 -1.0205943797851717e-05 0.00022667306030712606 -3.978546210302957e-06 2.1230545124946704e-08 -0.001104219454875508 0.004649818058631731 -0.027319257350811015 -0.014713447473220525 0.013010700890331009 -0.012463524307565612 -0.03512755144320299 -0.031302337937823346 -0.017733196328760196 0.8143570863607168 0.04036989428616596 -0.0015191031137137291 -0.019186820052220336 0.00509191122321452 0.03974297488448613 0.03418347717829022 0.019001176801063613 0.0236742960689661 0.024213639395153568 0.0064028807161625335 -2.6078033009732e-05 -1.000131498984948e-05 -7.325296847405575e-05
PC_13 7.69994641469765e-05 -2.561082350677925e-05 -2.4488176615126065e-05 -4.3817497663929515e-08 7.965480388826132e-10 0.00274509639886874 0.0186329695890537 -0.022433268624692457 -0.0009435646957626282 0.046962839723916364 -0.031577920123765944 0.016638776571231428 -0.02682768197949759 -0.0159046599595669 0.040369894286166 0.8707373356913616 0.014236492751456022 -0.018413776686216216 -0.02399481787644594 0.037439134156661724 0.036974427254580985 0.007387177576018295 -0.04485283754709654 -0.04036846722070825 -0.018127510814123622 -8.63728276420036e-05 4.6064271507574525e-05 -7.555079351341224e-05
PC_14 -0.00022347282097723024 3.2896684875288444e-05 9.183094755262106e-05 -6.263797847253024e-07 1.0159782437657464e-09 0.015079749127427319 -0.02896863427390924 0.0013973710236142459 -0.008598293730939526 0.014678554675182328 0.01193609219555557 -0.005411229341474071 0.0007789532320892922 0.021157409534478592 -0.0015191031137137569 0.014236492751456208 0.8480088174434354 -0.008247851105698116 -0.0031140185157232194 0.014040696467801627 -0.02384927195147577 -0.007162078804007106 -0.006008281410194423 -0.0706503149887938 0.012479109189107421 5.708199773379688e-05 -8.595773536461144e-05 4.8595591851704234e-05
PC_15 -5.5464584768334486e-05 -2.898570435722693e-05 -0.00010319562800882977 1.1730067647924224e-06 -5.572007841387162e-09 0.00637009700415125 -0.01084365051824291 -0.021126831466552927 -0.03530391209612123 -0.042605547285481014 0.050371633546989016 -0.01090046341526508 0.0357707390005646 0.05617625450188282 -0.019186820052220308 -0.01841377668621613 -0.008247851105698376 1.0333432745422093 -0.04050526549516335 0.00010027502657766476 0.028245728617065424 0.002655451024671358 0.012498234783968335 0.009273236050903138 -0.03554673317728667 1.6340538654088963e-05 0.00011424070007812777 -7.850827912886001e-05
PC_16 -0.00033975957385922666 -7.38291592631449e-06 0.0002648243556978148 -4.0411126665662374e-06 1.925603193214664e-08 -0.006398175262726532 0.017068546904871893 0.020110781795732186 0.022984793388086795 -0.029200025482709183 -0.02217598260804814 -0.024353638301858525 0.003808715100585768 -0.012112343931377398 0.005091911223214461 -0.023994817876446153 -0.0031140185157232203 -0.04050526549516319 0.9964591669941535 0.028167194678302622 0.011831287330137635 -0.011945169273391397 0.018653233231759183 0.04212259385957931 0.02715363126341973 -7.499955705751134e-05 -4.195352857699247e-06 9.329998007108485e-05
PC_17 -0.0004732676100020093 3.503245152403275e-05 0.00042655929589671926 -6.278560688078619e-06 3.1882877958203407e-08 -0.022828952454247587 0.014611603657645592 -0.03480973315212486 0.037169407787728294 0.043771742326150706 0.013539021306474351 -0.02584595810023664 -0.02144528319257685 0.032727708423255 0.03974297488448616 0.03743913415666177 0.014040696467801681 0.00010027502657772492 0.028167194678302674 1.099524325507092 -0.06348281380327414 -0.02910382369980411 -0.03307386537633693 -0.024593768586080547 -0.08250806990629102 -2.5971729235707355e-05 -6.0911508332837005e-05 1.0191172203801305e-06
PC_18 -0.00048380790733088366 1.3818044564800223e-05 0.0004099564239975812 -5.771006787338876e-06 2.6461311448921233e-08 0.0013565385366551136 -0.010593525262914428 0.01310558515749591 -0.010942569064754335 -0.01822755988698257 0.028393309081734517 -0.00865812412360854 0.023893594037892492 -0.031044389841924497 0.034183477178290136 0.03697442725458079 -0.023849271951475733 0.02824572861706616 0.011831287330137651 -0.06348281380327418 1.1535680921427662 -0.024012282302097624 -0.021855912080995434 -0.00662592003174958 0.028908323536683295 -0.0002521037724195133 -9.54974211431124e-05 7.484324744824183e-05
PC_19 0.00026254244535974083 1.857185020063313e-06 -0.00027819691140886833 4.5568510319941205e-06 -2.4385806461244263e-08 0.00026040658051547415 0.006315067084495971 0.008409767484246171 0.001120793160917231 -0.02061168652265348 0.011412817645479604 0.0036766532548654133 0.005065984286811725 -0.017479528387914882 0.01900117680106359 0.007387177576018747 -0.007162078804007143 0.002655451024671489 -0.011945169273391497 -0.029103823699804108 -0.02401228230209797 1.1938473019938312 -0.001600028397835888 0.007120803500491579 -0.006530027480313814 0.0003824382421698356 -2.078228160703906e-05 9.746556978980081e-06
PC_20 -0.00024001734574636408 -8.203316078858129e-06 0.0001242422374076317 -2.0487448936419257e-06 1.0285586303897538e-08 0.007974491205689598 -0.007251173770151042 0.0012917570129995458 -0.008810769293598225 0.003377137524160661 -0.008890745352657246 -0.003200067659201785 -0.014177869297407214 -0.004695670041942377 0.023674296068966073 -0.0448528375470965 -0.006008281410194439 0.012498234783968358 0.018653233231759173 -0.03307386537633696 -0.02185591208099544 -0.001600028397835865 1.1357138408377565 0.03142175743241643 -0.02132361188528468 4.617028158480057e-05 9.139081421890216e-05 -3.503167502577179e-05
PC_21 -0.0007059588820597127 2.2022963661806453e-05 0.0005993214119427476 -9.357639625415325e-06 4.86579184203514e-08 -0.002674855712771072 -0.0007009276292909416 -0.0031259398384557166 -0.0038097121600658545 0.008439935757335284 0.011774260925343748 -0.016930304658110924 -0.0025559682019021205 -0.008967170041237002 0.024213639395153554 -0.040368467220708186 -0.07065031498879373 0.009273236050903608 0.04212259385957936 -0.024593768586080512 -0.006625920031749508 0.007120803500491566 0.0314217574324166 1.205497493714427 0.00930179944622932 -1.8087708780727715e-05 -0.00018821678788131225 9.89945338706806e-05
PC_22 0.0002844381469917461 -4.632931950319129e-05 -0.00016526730289946574 1.842916057688814e-06 -7.420937491795489e-09 0.013844957364211869 0.009026151097355837 0.024878186046590266 -0.017076537203579104 -0.017370876695874244 -0.020103105939629794 0.03840909905918904 -0.023763592176654726 0.06186940143792013 0.006402880716162569 -0.018127510814123643 0.012479109189107438 -0.03554673317728693 0.027153631263419763 -0.08250806990629088 0.028908323536683364 -0.006530027480313874 -0.021323611885284685 0.009301799446229471 1.1760152213122737 -0.00011132719484258091 0.00018670998667761485 7.4390082645604e-05
proband 1.3652505007657028e-06 4.810993692868124e-08 -2.1351749706607276e-06 3.499389835003989e-08 -1.8440179282825929e-10 -1.0784274648603645e-05 -2.4872418545000035e-05 1.7812768241025382e-05 2.0471585672757922e-05 -1.246322257790764e-05 -2.3255959181163506e-06 1.1399171363507615e-05 3.2742416647332974e-05 -3.331211833838917e-05 -2.60780330097299e-05 -8.63728276419466e-05 5.708199773379625e-05 1.634053865404884e-05 -7.499955705751148e-05 -2.5971729235693684e-05 -0.0002521037724195904 0.00038243824216982415 4.617028158480796e-05 -1.808770878070461e-05 -0.00011132719484258511 6.197157803153356e-05 -4.1867293558638794e-05 -3.6951554253549556e-05
paternal 1.1795218115213182e-06 -2.186239688656092e-08 -7.60721089590395e-07 1.0754900861412462e-08 -4.992148248285451e-11 0.0001117371607820245 7.036409281079843e-05 2.157102162803094e-05 7.847582613882275e-05 -7.335432801692711e-05 -2.7767320006605165e-05 -1.1648019650042111e-05 2.888498957229667e-06 1.7676122440201245e-07 -1.0001314989855577e-05 4.606427150743162e-05 -8.595773536460285e-05 0.00011424070007794546 -4.195352857694508e-06 -6.09115083328354e-05 -9.549742114310673e-05 -2.0782281606991376e-05 9.139081421889107e-05 -0.0001882167878815016 0.00018670998667762441 -4.1867293558638746e-05 0.00012773253058051486 -4.1629429070598696e-05
maternal -4.612497209643027e-06 1.721203847372211e-07 7.4366157190544405e-06 -1.1791395264909619e-07 6.132600976140492e-10 0.0001364126219862713 7.095582492928198e-05 3.6745050966945936e-05 6.977451269463096e-05 -0.00010303846626821371 -5.786168887151465e-05 2.919761562372088e-05 -2.3733615158136816e-05 2.1549701821116107e-06 -7.325296847405358e-05 -7.5550793513396e-05 4.859559185171628e-05 -7.85082791290563e-05 9.329998007107992e-05 1.0191172203778147e-06 7.484324744829516e-05 9.746556978998594e-06 -3.503167502577398e-05 9.899453387052166e-05 7.439008264559658e-05 -3.695155425354957e-05 -4.162942907059871e-05 0.00012070002786329858
