 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0014544629679918537 -3.2200305703690656e-06 0.0002864287228853865 -0.0012254342863146164 8.302614119505905e-05 -9.292183720612078e-06 9.110961332903893e-08 -1.6497635807443788e-06 9.439801781987355e-09 -0.0008139277911154633 0.00011841768557211076 -0.0005324768171076496 0.000419090335698997 0.000648531001180166 -0.0007280217182365305 -0.0005793574610171192 6.383480528303325e-05 -0.0008091731024461752 -0.0016040122224555593 -0.0003550222911646103 -0.0006052610580625022 -0.0003392729113170914 0.0004389807124693945 -0.0008668727444982572 -0.0008335142959434419 -4.916449019115202e-06 -0.0008277727531624479 0.0008320345124792727 0.0012126486434210703 3.4799530751577076e-06 -7.665293541489823e-06 -1.6401262731036418e-06 8.898474067256529e-06
yob -3.2200305703670615e-06 1.0904611502446679e-06 1.0706950203540787e-06 5.665998714882884e-06 -8.125605851171714e-07 -5.7587299358250505e-09 4.098215708729403e-11 2.127904215340702e-08 -1.5616181207865388e-10 1.0388231608251679e-05 0.00014893996990796612 3.945442292398317e-05 -0.00010904604421523279 3.080478991133974e-05 -8.361047611605123e-05 -1.3214852774513428e-05 -4.8331496939122246e-05 9.316620524712708e-05 3.626557210764881e-07 -8.599138211898714e-05 7.196681557019994e-05 -9.641181321778715e-05 -1.563982368806625e-05 0.00010271291954969388 7.013154710690847e-05 1.1655799164986653e-05 -1.3943132031775946e-05 5.422046352425124e-05 -0.0001423954946568833 8.57045666804619e-08 -4.069346494563176e-07 1.2482173541578425e-07 6.954424791581204e-07
age 0.00028642872288696077 1.0706950203529545e-06 0.0004040783488530144 0.004609362624472436 -0.00040017753438120816 -1.0668849785944339e-05 8.771345120691196e-08 1.0591183048632896e-05 -8.708441316874399e-08 -2.5751856105709274e-05 -9.066636411638306e-06 -0.0003003897662255342 -0.00041425218320883904 -0.0002753642198196918 -9.543551961597969e-05 6.274644081861651e-05 -3.6354058272750663e-05 -0.0005115048251479388 -8.215538802895183e-05 -0.0002187642208703421 0.000116266679721055 9.876269429029138e-05 -5.508399574074275e-05 -0.00039981496860289935 -0.0002299774595039713 0.00032715773932265134 -0.00031405930913952035 -2.6677219303735327e-05 0.0005129123694225228 4.572363085656694e-07 -3.4514231222347487e-06 -6.411227877236548e-06 1.173299667601941e-05
sex -0.0012254342862782208 5.665998714662676e-06 0.004609362624496275 0.126660429943221 -0.0103374503958139 -0.00011710182693409369 9.331522813274129e-07 0.0002617512797002836 -2.082362724095702e-06 0.0002113133344949934 0.0018783858547332204 -0.0031156763663168214 0.0008051020882951339 -0.0042784245941509804 0.00014885681044976573 0.004570415280717663 -0.0016176787520955328 -0.010228499544098865 0.004233113992056421 -0.00377624507592059 0.0020771711379444185 -0.0051804117232994735 -0.004556957234948809 -0.007506827867573073 -0.0037790724881837006 0.0030761739230143904 0.001399872213725066 0.0038818343039898865 0.00645560700524263 2.7361254001870777e-05 -3.73653140800882e-05 -0.0001441517539699976 0.00015005666547500814
age_sex 8.302614119188223e-05 -8.125605851112172e-07 -0.0004001775343833239 -0.010337450395814365 0.000877064258544147 1.0576141259763139e-05 -8.697848204121619e-08 -2.2899714461914763e-05 1.8672163178495354e-07 -2.2239686444169974e-05 -0.0001386679977471475 0.00023039493930666346 -5.547634828229256e-05 0.0003969490071325359 -1.8108763835548702e-05 -0.0003411260533701361 0.00014284193577164807 0.0008287630652500684 -0.0002983737918670837 0.00034710396873550173 -0.00025397249969849286 0.00038634235824789513 0.00046111218429972973 0.0007130472116272627 0.0003750276980524406 1.6482176532490366e-05 -2.6782692319548375e-05 -0.00023367624046846444 -0.0005549250352994001 -1.7541295033338473e-06 3.2318301476918573e-06 1.2919127678546861e-05 -1.3988889209247064e-05
age2 -9.292183720657359e-06 -5.758729935810304e-09 -1.0668849785945904e-05 -0.00011710182693347686 1.057614125970873e-05 2.918727902773345e-07 -2.467978764404198e-09 -2.895617753376774e-07 2.4490515079194764e-09 1.0281384840626402e-06 4.052848236234434e-06 8.204194408946823e-06 6.604247024118004e-06 9.97924183894445e-06 3.6557716602469044e-07 -4.926731360948029e-07 -6.180547900400959e-07 1.5881437024954656e-05 2.6274512338748553e-06 4.699545490444468e-06 -2.499781610420819e-06 -4.4770507551327284e-06 6.059746396954593e-07 1.3368398551623002e-05 9.6319988574911e-06 -4.236477875053139e-06 7.3168960385159096e-06 -6.261000723946049e-08 -1.5106648116250366e-05 -1.213584440256076e-08 7.256735096351582e-08 2.0885909046289264e-07 -3.131858134957592e-07
age3 9.110961332941273e-08 4.0982157086421124e-11 8.771345120693459e-08 9.331522813224832e-07 -8.69784820407808e-08 -2.46797876440448e-09 2.1384089240722454e-11 2.449117912837718e-09 -2.1226340016734947e-11 -1.2175413144747628e-08 -2.782068609933535e-08 -6.486818845049956e-08 -3.8158071100198925e-08 -9.113911264726419e-08 -5.886510613274453e-09 -6.563776274054891e-09 1.014846979857116e-08 -1.3571775943104347e-07 -3.2177759475805443e-08 -5.001528659776808e-08 2.6789494603831747e-08 3.282554731401047e-08 -5.102707170562492e-09 -1.0936378991108606e-07 -1.0049822344730115e-07 7.82403972916835e-10 -5.8223710973260007e-08 1.6248748532527464e-08 1.0783556855928435e-07 1.4574710193102816e-10 -5.578445345371273e-10 -1.832423811388357e-09 2.591446198332574e-09
age2_sex -1.6497635806604562e-06 2.127904215342365e-08 1.0591183048690443e-05 0.0002617512797003147 -2.2899714461916403e-05 -2.895617753391557e-07 2.4491179128495594e-09 6.142599236807576e-07 -5.1251436896917545e-09 6.728636166985202e-07 3.4857439056077638e-06 -4.879718767716981e-06 1.7697115004735132e-06 -1.1641681197088624e-05 3.4495406809822254e-07 8.52606648421422e-06 -3.7161977673940983e-06 -2.1535906179296046e-05 6.181170317841097e-06 -9.841977498741426e-06 8.418722144911486e-06 -8.409992421698306e-06 -1.4058712190658108e-05 -1.9299507418314176e-05 -1.2445177856858407e-05 -7.251969049613996e-06 -4.1599065976689163e-07 3.259375841537784e-06 1.3664365625908291e-05 4.5717599737841415e-08 -9.2341284107829e-08 -3.338386717623617e-07 3.8380263479044634e-07
age3_sex 9.439801781289777e-09 -1.5616181207539435e-10 -8.708441316922749e-08 -2.082362724096148e-06 1.867216317849823e-07 2.4490515079319817e-09 -2.122634001683519e-11 -5.125143689692151e-09 4.3657621815090215e-11 -5.762939607348392e-09 -2.7982779487978922e-08 3.401041248483903e-08 -2.3053802872544788e-08 1.0795722340618752e-07 7.236679964843998e-10 -6.994597516894482e-08 2.659923480425751e-08 1.783613044134528e-07 -3.695732710877445e-08 9.11733943148043e-08 -8.089492508406719e-08 5.579760910400042e-08 1.308323918481664e-07 1.5255444121539155e-07 1.3233619889650772e-07 1.1150331069042985e-07 1.1036955376143136e-08 -4.923675447420319e-09 -9.807674435054748e-08 -3.9365252284755115e-10 8.00257275514111e-10 2.6424651890570573e-09 -3.1939699115307905e-09
PC_3 -0.0008139277911153174 1.0388231608252072e-05 -2.5751856105478038e-05 0.00021131333449774054 -2.2239686444427628e-05 1.0281384840562432e-06 -1.2175413144693163e-08 6.728636167057267e-07 -5.762939607410503e-09 0.23990065464116817 -0.014048855752010404 0.0033931638580146435 0.02145658720180151 -0.006744371900925982 0.022498753311090722 0.019990138735621013 -0.055375858878196044 -0.024872034462307208 -0.022377499573770276 0.030375764665399117 0.0181101687882202 0.05242203899619966 -0.020017850609229493 -0.12256892508142474 -0.03207459528864806 -0.011450134180615109 0.048555625758658946 -0.025280337984860957 0.07436639629913909 0.00019289851716861847 5.257206306825945e-06 0.00018403546553409961 0.00032864992601142366
