(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband sibling paternal maternal
(Intercept) 0.00389566787207088 -0.000282646943155879 0.000676088185449062 -0.00025193866190765 -0.000168844138645614 4.01562278778135e-05 -5.37098905872259e-05 -0.000184805108806486 0.000411474832829845 8.12006288895666e-05
covarage -0.000282646943155879 0.00101944390848492 0.00163010286893855 -0.00158122615891986 -2.26552808772662e-05 3.16485733741276e-05 -2.65514754699102e-06 1.51595962255776e-05 -4.05663504687493e-05 -1.83280427630875e-06
covarsex 0.000676088185449062 0.00163010286893855 0.00780248196085871 -0.00706248864785094 -2.74562806124313e-06 7.73964785321775e-06 -1.70596928865665e-07 3.46112234782356e-06 4.17002242847137e-05 -2.11587241993484e-06
covarage_sex -0.00025193866190765 -0.00158122615891986 -0.00706248864785094 0.00675119941655586 -2.76419218865558e-06 -1.56147145470414e-06 3.86467287154722e-06 -1.66836232150981e-05 -7.81461372522904e-06 9.15362911690019e-06
covarPC_3 -0.000168844138645614 -2.26552808772662e-05 -2.74562806124313e-06 -2.76419218865558e-06 0.000392972526611592 -2.63430366344541e-07 -5.3083466831741e-06 -4.47315206103407e-06 4.308620465865e-05 3.48485262164442e-05
covarPC_4 4.01562278778135e-05 3.16485733741276e-05 7.73964785321775e-06 -1.56147145470414e-06 -2.63430366344541e-07 0.000404207651785644 -1.18331056305158e-05 -1.1989537398606e-05 1.60930157934316e-05 2.85861808536861e-05
proband -5.37098905872259e-05 -2.65514754699102e-06 -1.70596928865665e-07 3.86467287154722e-06 -5.3083466831741e-06 -1.18331056305158e-05 0.00134129313210234 0.000746312745739768 -0.00137815837251375 -0.0012801590314476
sibling -0.000184805108806486 1.51595962255776e-05 3.46112234782356e-06 -1.66836232150981e-05 -4.47315206103407e-06 -1.1989537398606e-05 0.000746312745739768 0.00158775611463412 -0.00155010949342064 -0.00143024667275704
paternal 0.000411474832829845 -4.05663504687493e-05 4.17002242847137e-05 -7.81461372522904e-06 4.308620465865e-05 1.60930157934316e-05 -0.00137815837251375 -0.00155010949342064 0.00575235920057515 -0.00146902333126143
maternal 8.12006288895666e-05 -1.83280427630875e-06 -2.11587241993484e-06 9.15362911690019e-06 3.48485262164442e-05 2.85861808536861e-05 -0.0012801590314476 -0.00143024667275704 -0.00146902333126143 0.00546286810780918
