 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_4 0.0006720453750114591 0.00023140184075929959 0.000382319247488954 0.0026590164559266802 -0.00036306536750552133 -8.941641468416987e-06 1.051714373060575e-07 1.3240534655615012e-05 -1.3389230512779553e-07 -0.05620013256804688 1.0300783956234059 -0.022271239587191814 0.22663807104433303 -0.08896038187199069 -0.08142698566603267 -0.016819357110640604 0.017085564409002503 0.04154256536730172 0.0827997021941234 0.13151107318386265 -0.04172540975801636 -0.12514115987445165 0.09725895469880096 0.053662218180001525 -0.05214264671409677 0.015631126188584317 -0.057374655516284824 0.027968513639392976 0.15726543933425063 -7.749089362174661e-06 -0.0003643617552504498 -0.0005259055841398378 0.00043514221289169723 0.0003590225066802106 0.0008942888361054505 0.00034832285599986136
PC_5 0.00021987828632383935 1.8146710189497856e-05 0.00015852948150033887 0.0028315646151582424 -0.00042426009395330584 -7.288953971425285e-06 8.648533549821335e-08 1.624703208709593e-05 -1.7429989125358144e-07 0.02331089372618485 -0.022271239587192314 1.4184939951884241 -0.07871989567317682 -0.20166702411055346 -0.1733385587303765 0.19891722139058324 -0.07568569831181221 -0.21974511005597758 -0.05881658188857079 0.049165977974369134 -0.11635388050663766 -0.05383143059571417 0.06490060323094578 -0.26916669144397576 -0.08166885164713988 -0.009025496365013996 -0.0031656998470618795 -0.07768932382987577 0.2204570607318844 0.00036308537811736524 -0.0003360957445563014 0.0006177819888234004 -7.624788686936559e-05 0.0005770104445887083 -0.0003474623112900218 -0.001011751413415087
PC_6 -0.000783355877540242 -0.00014839253108400692 -5.7256592741636226e-05 -0.0013107339382528982 0.00020579947390274045 -6.377657635826721e-08 -2.4474485555690668e-08 -8.118866867261281e-06 9.093285339518005e-08 0.058008822575676564 0.2266380710443303 -0.07871989567317964 1.8371690412631363 0.10766779251412834 0.1981565889206894 -0.14827493395205452 0.16740720850805357 0.09481028728361507 -0.049109655442151165 0.0739466609093605 0.2825599061986851 -0.2590966915154247 0.09518551122056945 0.22992356177193665 -0.01753759769711759 0.000981486356658416 -0.14330268958324424 0.16994930320903648 -0.16519146513026983 -3.316405362347534e-05 -0.00010241564916235895 -0.0006705755340596736 0.00039634551374369346 0.0001447165060105729 0.0006897212907819579 0.0012284280825886893
PC_7 -0.0002576136284277385 5.079512185052518e-05 -0.000514011443827434 -0.005823224682981059 0.0006160874902813995 2.1021151275493625e-05 -2.1315745215141884e-07 -1.963410855843183e-05 1.953019666912575e-07 0.0070608422332825525 -0.0889603818719864 -0.20166702411055165 0.10766779251412222 2.47778817946012 0.02391803296847371 0.28208799529420014 -0.1741184054512995 0.22613288396971404 0.13699612797351474 0.10880925033232147 0.02603052163926918 -0.25951698485959085 -0.17059013013665716 0.4156618320283834 0.17501384806046333 0.010325064951344344 -0.2756550162487164 0.047094419401826196 -0.4007431026725231 5.573198197464016e-05 -0.0005337682302034429 -0.0005563467177294647 0.00023546574094299424 -0.00033970774291758977 -9.733912060938982e-05 0.0001758312505482025
PC_8 -0.0010346508152664833 -0.0001768109165775648 -0.0002576936529033815 -0.0012699738827387911 -2.1651986102170416e-05 6.80662831810602e-07 1.0756793313357121e-08 4.708810537605063e-06 -7.126915125841831e-08 0.010151273649852912 -0.08142698566603508 -0.17333855873037896 0.1981565889206904 0.023918032968478265 2.693200879290016 0.3314433373618058 -0.010065030759003491 0.1951638087322258 0.23860060960651094 0.05211055876696877 0.1026218947651446 0.16473528925925582 -0.19487267137073808 0.22247997539034098 0.3321702543120478 0.03729636404726727 0.1696247869149715 0.09963909121998944 -0.17909893751410233 -0.0003095887763455798 0.00017447785352722319 -0.00031135494118705203 -0.0006063428896211056 -0.0003446168040857296 0.00048267282867674736 -0.00024370765513028232
PC_9 0.0009683055214261308 -3.674186639251543e-05 -0.0002444057561826334 -0.0003435559238289109 -6.383398296732152e-05 4.726075444353926e-06 -1.908283338879361e-08 5.072720423902106e-06 -7.59724175450782e-08 0.01387336115088398 -0.016819357110638852 0.1989172213905859 -0.14827493395205432 0.28208799529420003 0.3314433373618057 3.4581204550162927 0.24312975887636107 0.02526911559956632 -0.3006965672716543 0.22988497653382545 0.03226000781122039 0.019884999294604255 -0.14041209791620632 0.09329727363820388 -0.2385430970640485 -0.09206325140357208 -0.009267888868934008 -0.1940112290155361 0.29574088190710107 -4.245561697979793e-05 0.0010606204685758365 0.0008273671324152766 -0.0011373887125050032 -0.0012183861374009386 -0.0012296310047278797 -0.00022857748354389646
PC_10 0.00013580559085227153 -7.481539926551326e-05 -0.00041999056819733453 -0.0036944408058250775 0.000586699358099162 1.1054073331444662e-05 -9.73451478823933e-08 -2.1721958879241644e-05 2.2087262260311846e-07 -0.053734525022491306 0.017085564409002277 -0.07568569831181421 0.16740720850805144 -0.17411840545129106 -0.010065030759006291 0.24312975887636118 4.378915893421232 0.5457198166240683 -0.20816275226765027 -0.028464665721511143 -0.0961117454880784 0.09044456569057553 0.07957919870822958 0.22090641296263033 0.331422425511934 0.21133149736130338 0.0819561627834925 -0.1622540176554702 -0.37863983611769003 0.00023348053513955687 -0.0003607111788187191 -0.00027751636949087204 0.0005724287202760426 0.00028158917975037106 -0.0007033954066416291 0.0012743490590408702
PC_11 -0.0014182031609450984 0.00020614003861125905 -0.0004640904388094313 -0.00867582408108191 0.0010621423607148116 2.0574353896035374e-05 -2.0116712205793481e-07 -3.520262492859528e-05 3.4196259081594684e-07 -0.05667450331161138 0.041542565367304836 -0.21974511005597605 0.09481028728360882 0.22613288396971742 0.1951638087322209 0.025269115599571138 0.5457198166240651 3.7476511041924043 0.22681173086228693 0.49174559260608924 0.2675617850017294 0.08844396638776099 -0.0283321429651638 0.08268705965363406 -0.1293461519261402 -0.10290909117731802 0.01056341121450226 -0.4657971025873644 0.3065963535832863 -5.411683524858394e-05 0.0007911963080694174 -0.0001676896794515589 -0.0021132662563957583 -0.00018027112254019264 0.0003740946940515735 -0.00040800341587315025
PC_12 -0.0024610245152905004 -5.42380575673054e-05 0.00019499052362449741 0.0010647461164446852 -0.00027384854301238634 -9.872935346640005e-06 9.20078374711507e-08 1.0338618392836283e-05 -1.0172529044569635e-07 -0.028642137864741225 0.08279970219412207 -0.05881658188857179 -0.04910965544214687 0.13699612797351673 0.23860060960651325 -0.30069656727165794 -0.208162752267648 0.22681173086228976 4.782573269839279 0.21523035952981226 0.12640663729662518 -0.09746374120625084 0.1750612784534216 0.4379067470730942 0.17158087036699113 -0.004852215878274472 0.037823186719398084 0.0978955370690616 0.026921634562613508 0.00038328815760481583 -0.0007138302272306046 -0.0009403754999225076 -0.00035985892839539264 0.001072122266508654 0.0007888266019136214 -6.459005348807319e-05
PC_13 4.122431867560226e-06 -0.00015504609077705777 -0.00017033668873676382 -0.002490224751032156 0.00031994085346486074 3.563013932025307e-06 -4.753745736271397e-08 -1.1446102690979703e-05 1.2447606852721265e-07 0.06459701606845546 0.13151107318386132 0.04916597797436801 0.07394666090935936 0.10880925033232663 0.052110558766967005 0.22988497653382578 -0.028464665721510213 0.49174559260609185 0.21523035952980946 4.4805731190412565 0.7638024384790973 -0.1498428352868226 0.0571062270388829 0.5916603476886267 0.212516279680163 0.07961623243741107 -0.28109159389359045 -0.09412660409036579 -0.37712718895889424 0.00013004249155643604 -0.0003867570631252134 -0.00022792804168666453 0.0006555163160063437 -0.0007830445485982611 0.0007991396502190902 -0.0009778263043674713
PC_14 -0.00361210921763616 0.0001323829877312656 -0.00014343864177757766 -9.228183567277545e-05 -3.9631583455090035e-05 8.739578898095432e-06 -1.0139617998761909e-07 1.7043232010769086e-06 -1.3801477460625605e-08 0.008669295395307254 -0.041725409758011624 -0.11635388050663381 0.28255990619868115 0.026030521639263303 0.10262189476514397 0.03226000781121819 -0.0961117454880847 0.2675617850017206 0.12640663729662854 0.7638024384790952 4.562995883337002 0.20222382001858435 -0.1575420057545392 0.20872770578987768 0.19589447299029802 0.03108019008689755 -0.04731558627694298 -0.36081172313125104 0.3650492779950031 4.05342098372818e-05 -0.0008910512331411904 0.00037467835697993095 0.0015617877480571319 -0.0002945805547975863 -0.0005916460633822981 0.0006579727487649137
PC_15 -0.003430192613553792 -0.00011002189338457524 -0.00033650325475054926 -0.004093670892797775 0.000498573120411812 1.2306240244087769e-05 -1.5513216300683852e-07 -1.6280973493502247e-05 1.6117609472445326e-07 0.09746136866982374 -0.1251411598744482 -0.05383143059571284 -0.25909669151542836 -0.2595169848595919 0.1647352892592534 0.01988499929460732 0.09044456569056981 0.0884439663877574 -0.09746374120624886 -0.14984283528682527 0.20222382001859004 4.739861626755971 0.08380732816474691 0.06500523677742466 0.1371331359795509 -0.02590018447668327 0.18817952326999457 -0.07429371300898521 -0.433046109635137 0.0003652204856905262 0.0007724911358017591 -5.233971604684445e-05 -0.000617046569299116 -0.001258980419991967 0.00016414607319025087 -0.0003707865506859162
PC_16 -0.005314691261907712 4.512413547837809e-06 -0.00019449050874906272 -0.0009295251056686899 0.0001248963604259636 9.710143177779288e-06 -1.4581633261351343e-07 -5.213177050356756e-06 6.778362015281233e-08 0.016040403276051295 0.09725895469880703 0.06490060323094987 0.09518551122056815 -0.17059013013666313 -0.19487267137074 -0.14041209791620998 0.07957919870822466 -0.028332142965172086 0.1750612784534279 0.057106227038878604 -0.1575420057545372 0.08380732816474218 5.868630763941046 -0.04403545388655939 0.039554564678203556 0.21721739721732727 0.16464059893016542 0.07779095564640169 0.019242548943206345 -0.0008620326658701806 0.0009684761845411532 0.0014082841526238735 0.0004900510699786276 -0.0015311473644699207 0.000454326740268311 -0.0016369898518183684
PC_17 -0.0031528853860045797 0.00010192803892037631 -2.3822742006323558e-05 -0.005758850887832153 0.0006003596246684075 2.037971098682481e-06 -2.9589573538775743e-08 -1.641402850343272e-05 1.3989262771362985e-07 -0.15155192299847756 0.05366221817999856 -0.26916669144397837 0.22992356177193518 0.41566183202839085 0.22247997539034017 0.09329727363820442 0.22090641296263283 0.08268705965364173 0.4379067470730939 0.5916603476886322 0.20872770578988234 0.06500523677742831 -0.04403545388655826 6.2703488060980686 0.23881111814883746 0.1433800385120038 -0.2423027591986243 -0.16401597584587158 -0.19088127471195693 5.344366636441622e-05 -0.0017105141871535134 0.0007027934078735853 0.0020968995985276117 0.0003937118030499454 -0.0025429716206976597 0.00026834331537939755
PC_18 -0.003412123642349365 9.193921239543645e-05 1.0952548648963207e-05 0.00040480952901608913 -3.5760390293683355e-05 5.972400425007232e-06 -9.460502885631832e-08 -5.420429201110726e-07 2.5072324793202718e-08 -0.04843727288608598 -0.05214264671409209 -0.08166885164713787 -0.017537597697118698 0.17501384806045414 0.3321702543120462 -0.23854309706405077 0.33142242551192724 -0.1293461519261474 0.17158087036699415 0.21251627968016037 0.1958944729902996 0.13713313597954782 0.03955456467820239 0.23881111814883343 5.1991333311787 0.29703534163557377 -0.06250544867143179 -0.3591949198500398 0.23528181466125983 -0.0010384427402585624 -0.000341659763783924 0.0010700620442143831 9.795273858660194e-05 -7.633653169609768e-06 -0.0017600755236586556 8.617694798546103e-05
PC_19 -0.002940195117104026 -4.065860537748713e-05 -0.0009981440310810274 -0.00798956245394926 0.001062539969853815 3.511069228151553e-05 -3.667959229603007e-07 -3.78680208156411e-05 3.852253101510576e-07 -0.002253741323029171 0.015631126188591596 -0.009025496365010028 0.0009814863566491216 0.010325064951348181 0.037296364047259147 -0.09206325140357584 0.21133149736129125 -0.10290909117732401 -0.004852215878274168 0.07961623243740483 0.031080190086912814 -0.02590018447668141 0.2172173972173362 0.1433800385119966 0.2970353416355877 5.2341892027027 0.027981127107806546 0.1959178227822234 0.38016401946025047 0.0010965992143907991 -0.0008456345673322539 0.00024762622682482707 0.0012541836176323577 0.00048213929021527377 -0.001835752944635412 0.001573429880970335
PC_20 0.000396359698521466 -5.581594840967853e-05 -0.00031606678218233685 -0.00245249695586023 0.00028046341475465857 4.8369155690988626e-06 -1.4932019240872222e-08 -8.27125901189753e-06 6.069799226830711e-08 0.045173777876118086 -0.05737465551628614 -0.003165699847064082 -0.14330268958324255 -0.27565501624870664 0.1696247869149698 -0.009267888868934494 0.0819561627834965 0.010563411214507714 0.03782318671939749 -0.2810915938935886 -0.04731558627693868 0.1881795232699975 0.16464059893016575 -0.242302759198623 -0.06250544867142878 0.027981127107818523 5.883209728206189 0.5147190940245493 0.016838615647778315 1.229042096285899e-05 -0.0008595416096166201 0.0005635385265183745 0.00013531591712242268 0.0016649000132616947 0.0009164684604627948 0.0004077197842871517
PC_21 0.005581413254883606 4.7352052703221395e-05 0.0006362177049831784 0.0012180318893575469 -8.794280744405795e-05 -2.606723258126554e-05 3.0842015194646463e-07 3.71897622621185e-06 -6.610838534541626e-08 -0.06809425994420486 0.027968513639381708 -0.07768932382988404 0.1699493032090421 0.0470944194018378 0.09963909121999309 -0.1940112290155327 -0.1622540176554537 -0.46579710258734563 0.09789553706905572 -0.0941266040903581 -0.36081172313125326 -0.07429371300897639 0.0777909556464015 -0.16401597584586441 -0.3591949198500444 0.19591782278224854 0.5147190940245592 6.747328575047907 0.21797772852387146 -0.00016284522649554986 0.00014675561939046867 0.0005008785443235791 -0.0010968533212539515 0.0006356375103694022 -0.00048301828186296265 -8.842856552165784e-05
PC_22 0.0029311353586152114 -0.00020591681559401536 0.000198710707919152 0.00010270782897895708 -0.00020425184650583873 -9.669237672940568e-06 1.1393502829431423e-07 1.2658520631593103e-05 -1.9131126891462404e-07 0.14527048110092947 0.15726543933424522 0.22045706073188068 -0.1651914651302647 -0.4007431026725168 -0.17909893751409967 0.29574088190710157 -0.37863983611768 0.3065963535832951 0.026921634562611898 -0.3771271889588912 0.36504927799499903 -0.43304610963513496 0.019242548943204936 -0.19088127471195088 0.23528181466125572 0.3801640194602635 0.016838615647783963 0.21797772852387257 6.0177952167805175 -0.0002540881848866043 -0.0008728176135754173 -0.0002175462815578585 -0.00020530893009307856 0.002725243549970878 0.0020060798889660588 -0.0009417339170275224
proband 5.104695740891107e-06 5.762927303039358e-08 -1.5839333291058373e-06 -2.0007955200000467e-05 2.2020076743921372e-06 4.442025189973616e-08 -3.51468664767045e-10 -6.628962148827336e-08 6.302767128366926e-10 3.117414442726964e-05 -7.749089362205202e-06 0.00036308537811732323 -3.3164053623532226e-05 5.5731981974933996e-05 -0.00030958877634562485 -4.2455616980072026e-05 0.00023348053513937953 -5.411683524857998e-05 0.00038328815760488636 0.00013004249155624278 4.053420983731855e-05 0.00036522048569055573 -0.0008620326658703261 5.344366636450467e-05 -0.0010384427402585063 0.0010965992143908364 1.229042096261454e-05 -0.00016284522649559176 -0.0002540881848866745 0.00016807673096879222 -8.346820096700882e-05 -8.162262629630959e-05 8.112734949958774e-07 -7.794637634862807e-07 -3.96933365491683e-06 -4.412165238476111e-06
paternal 1.0970906556124767e-05 -9.96994776106513e-07 -4.153061163194752e-06 -3.055852396421791e-05 5.093166809251831e-06 1.4260600720666969e-07 -1.6811247309926356e-09 -2.400185778197189e-07 2.959491774606327e-09 7.17623664623907e-05 -0.00036436175525032235 -0.00033609574455611545 -0.00010241564916197752 -0.0005337682302044412 0.00017447785352705595 0.0010606204685750854 -0.00036071117881891014 0.0007911963080691416 -0.0007138302272310294 -0.00038675706312633575 -0.0008910512331420434 0.0007724911358018394 0.000968476184542278 -0.0017105141871533685 -0.00034165976378374737 -0.0008456345673325781 -0.000859541609615719 0.00014675561939034513 -0.0008728176135758351 -8.346820096700895e-05 0.0006998148225096115 2.9429528431793537e-05 -0.0005472483219038212 -0.0005066750240125963 1.4240588280997945e-05 2.428239469033625e-06
maternal -2.0894124663387452e-05 3.0757000875413966e-07 -2.176525455420041e-06 -1.9586698097340197e-06 1.358792609780218e-07 6.342604254074196e-08 -4.743870951281198e-10 1.791151283929645e-08 -5.39025822199489e-10 -0.00020884004363544697 -0.0005259055841399487 0.0006177819888236543 -0.000670575534060233 -0.000556346717728996 -0.0003113549411868007 0.0008273671324174519 -0.0002775163694909299 -0.00016768967945160669 -0.0009403754999214389 -0.00022792804168708452 0.0003746783569795308 -5.2339716046768816e-05 0.001408284152624182 0.0007027934078737907 0.0010700620442140756 0.00024762622682464135 0.0005635385265190228 0.0005008785443234914 -0.00021754628155742347 -8.162262629630967e-05 2.942952843179324e-05 0.0006493886119757477 3.1358441089678095e-05 -1.7475971944727712e-05 -0.0005248328148186208 -0.0004478946512066437
gpp -5.387627791561051e-05 1.0088071975278846e-06 -9.648748368391718e-06 -7.855765472762592e-05 8.519731794559843e-06 3.3125250393604095e-07 -3.0785147735707306e-09 -2.2927161964573515e-07 1.7811535839751986e-09 0.0005418180190727109 0.00043514221289176917 -7.624788687000107e-05 0.0003963455137441708 0.0002354657409435501 -0.0006063428896210291 -0.001137388712505872 0.0005724287202757332 -0.0021132662563956017 -0.0003598589283945929 0.0006555163160067661 0.0015617877480586589 -0.0006170465692991585 0.0004900510699784742 0.002096899598527948 9.795273858689055e-05 0.001254183617631671 0.00013531591712092475 -0.0010968533212541377 -0.00020530893009323991 8.112734949951176e-07 -0.0005472483219038238 3.1358441089677574e-05 0.0018211231875504036 -0.0007766832667086979 -9.76413435973965e-06 -4.021077812859503e-05
gpm 2.0381342855555924e-05 8.796598323508475e-07 1.783688188224287e-05 0.00012635056432167937 -1.5634519841987758e-05 -5.933957273343617e-07 6.028871880919023e-09 5.712929293400882e-07 -6.121092145654691e-09 0.0002762543077502826 0.0003590225066799649 0.0005770104445886705 0.00014471650600989103 -0.0003397077429169345 -0.00034461680408561516 -0.0012183861374000474 0.00028158917975111504 -0.0001802711225400824 0.0010721222665088057 -0.0007830445485987439 -0.00029458055479840867 -0.0012589804199918634 -0.0015311473644709088 0.0003937118030499187 -7.633653170560407e-06 0.00048213929021511255 0.001664900013261373 0.0006356375103699398 0.002725243549970435 -7.794637634855479e-07 -0.0005066750240125934 -1.747597194472828e-05 -0.0007766832667087032 0.0017625415212616784 -3.6465616256140574e-06 2.1779561882602823e-05
gmp -1.4458720426778029e-05 -3.712477884778806e-07 -1.7272213323719453e-06 7.141439141047674e-06 1.1198040043853571e-07 1.0346738306882448e-07 -1.305101794909935e-09 -1.493401055106856e-08 2.79219523214461e-10 0.0004693812688868198 0.0008942888361055846 -0.00034746231129011276 0.0006897212907823134 -9.733912060978642e-05 0.0004826728286768657 -0.0012296310047274983 -0.0007033954066412799 0.00037409469405153467 0.0007888266019118538 0.000799139650219125 -0.0005916460633827252 0.0001641460731898232 0.0004543267402679225 -0.0025429716206972135 -0.0017600755236588388 -0.0018357529446355683 0.0009164684604623237 -0.00048301828186287927 0.0020060798889663927 -3.969333654917136e-06 1.4240588280997535e-05 -0.0005248328148186214 -9.764134359741301e-06 -3.6465616256115717e-06 0.0012603732395408676 -0.00024757074922949807
