 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0087464347661022e-05 3.13505724408001e-08 -2.4202893131712163e-06 -6.927158861563082e-06 4.560221626718638e-07 4.741813478091132e-08 -2.7804043299441487e-10 -9.799189778207321e-09 6.520663507711543e-11 4.65997367281583e-06 -2.88803756167297e-06 3.034816488324089e-06 -3.6703095449355794e-05 4.8730507542447634e-05 -6.861719778258851e-05 4.616742778756301e-05 -4.1114157056551866e-05 -3.4449899974797193e-06 -7.63928623507203e-05 -7.32300551642516e-06 -1.7303368270653868e-05 -5.083763598300103e-05 1.4199526852235154e-06 -3.538143214665182e-05 -2.5349303021522136e-06 2.5928887536437433e-06 -4.1722939748992136e-05 -4.756093091076476e-05 6.608755696734087e-05 -4.190436389543936e-07 2.0581398278548593e-07 5.754537840440764e-07
yob 3.1350572440863037e-08 9.780416282483363e-08 1.6623265737554585e-07 4.5838999245437737e-07 -4.7934808918233356e-08 -8.978013178188015e-10 9.49695303677528e-13 6.867873071032225e-10 -1.708450624165472e-12 8.933461723544526e-07 7.074968884684247e-06 5.539766338385009e-07 -6.898498331616246e-06 -1.631225277428106e-06 -3.1920419398961146e-06 2.039896568304592e-07 -2.418370531028521e-06 4.555063054645245e-06 -1.981332772796579e-06 -4.411609897593821e-06 5.941324762266578e-06 -5.441689066732081e-06 -2.6319065956589887e-06 8.328253293367841e-06 2.6398064496208427e-06 2.562649468039322e-07 -2.0615508823045835e-06 2.9324000559324913e-06 -1.1352705992988124e-05 -2.2107477194186746e-09 1.1449563261909674e-08 2.547414042892443e-08
age -2.4202893131771176e-06 1.6623265737626668e-07 3.460577326197437e-05 0.0005072284480265345 -3.426262926139622e-05 -6.989247694856613e-07 4.391037854448553e-09 6.956734097561428e-07 -4.374104288382665e-09 2.5041647327738663e-06 -5.920774749153985e-06 -1.0165503220688906e-05 -2.8120218267413734e-05 -1.6845675984684257e-06 9.007304451509012e-06 1.4662766428267722e-05 -2.3237319827962245e-07 -1.0220369480637614e-05 7.6000814324674214e-06 1.8394328208614456e-06 1.6138354783096651e-06 -4.3884637392635995e-06 -3.0158503505064904e-05 2.0743589162915276e-06 -5.9636830006799815e-06 -4.209852640823774e-06 -2.9110846382487812e-05 -6.324651805162593e-06 1.1774766478690116e-06 6.764907050770676e-08 -6.655891001614042e-08 -2.3893590945704732e-08
sex -6.927158861163709e-06 4.583899924589658e-07 0.0005072284480247317 0.014155821800995467 -0.0009209366358844219 -9.999292091037804e-06 6.155487414109155e-08 1.8250914178456452e-05 -1.1272457969617935e-07 2.5162117449421317e-05 5.9461137160617356e-05 -0.00011621237877676651 -3.038065888632603e-05 -0.00013794289492028458 0.00017964691315254768 0.0002896196238478581 -5.30446619928835e-05 8.098673648995167e-06 0.00014111353992857638 -0.00016619532874836903 0.00018545598094689468 -2.8987874969833368e-05 -0.00010413590856612494 -9.118249332045008e-05 0.00015386294772129494 0.00023370858484722458 -0.0002789876192604306 0.00020557526733014172 -0.00010193830420762659 1.61578009003065e-06 -3.580062418056787e-06 -7.270898825911337e-07
age_sex 4.560221626719765e-07 -4.793480891844588e-08 -3.42626292612799e-05 -0.0009209366358845997 6.214671694176829e-05 6.949412117348675e-07 -4.37162737715497e-09 -1.2641056510137081e-06 7.963631571352142e-09 -2.19194560051595e-06 2.5218203050002588e-06 1.4637940508399917e-05 3.0224228604386855e-06 7.809837994023459e-06 -1.7822963130622164e-05 -1.8106972724154496e-05 -1.6036936029571546e-07 3.3081857156022378e-06 -1.2626118083367814e-05 7.678235116232781e-06 -1.1671806735944643e-05 1.727760699311899e-06 8.40258322177479e-06 9.689857895342009e-06 -8.478723731354446e-06 -1.5308923440367145e-05 2.235066240027633e-05 -1.1798212500371567e-05 3.232114938673349e-06 -5.922717429073459e-08 2.521507501198085e-07 8.151056285022154e-08
age2 4.74181347808352e-08 -8.978013178288563e-10 -6.989247694857606e-07 -9.999292091077017e-06 6.94941211737401e-07 1.4514477173338832e-08 -9.30865274977147e-11 -1.4451196663691519e-08 9.269601765568973e-11 3.5765286588934214e-08 4.52812751687811e-07 3.274464581082624e-07 4.2231056244081474e-07 6.045274421677506e-08 -3.1424324118291247e-07 -3.10916991178749e-07 -1.4877587533185293e-07 3.863525420181827e-07 -3.0651472088116264e-07 -2.5038912531295756e-07 9.650697063058081e-08 -8.352667252726115e-08 6.371206361599018e-07 2.241882841674773e-07 2.76474465436683e-07 1.3219913658780163e-07 5.362573160066345e-07 1.6657778573495192e-07 -4.651278450476083e-07 -4.780076921493612e-10 1.6113253825269023e-09 6.643114556547923e-10
age3 -2.7804043299040066e-10 9.49695303688911e-13 4.3910378544496385e-09 6.155487414135151e-08 -4.3716273771718075e-09 -9.308652749772449e-11 6.074714465690574e-13 9.268556444196067e-11 -6.048235355795547e-13 -7.813868912948921e-10 -3.683278188092297e-09 -2.5997583278461746e-09 -2.764927538400903e-09 -3.4026561717106876e-10 2.0981433056747714e-09 2.041285401847234e-09 1.423158334490443e-09 -2.9846397116735525e-09 2.3051448725122354e-09 2.2761759215109532e-09 -7.91703711724362e-10 8.78993981754726e-10 -4.543642171769832e-09 -2.139686716502859e-09 -2.381626891099049e-09 -1.1308236155201654e-09 -3.3391897266433323e-09 -9.121985290181637e-10 4.448324073264156e-09 -2.4968431868840876e-12 -1.0397139336620668e-11 -4.146630330162834e-12
age2_sex -9.799189778019827e-09 6.867873071042614e-10 6.956734097538674e-07 1.8250914178462825e-05 -1.2641056510139e-06 -1.4451196663641837e-08 9.268556444162966e-11 2.6278837000475795e-08 -1.685948597302173e-10 4.435860058192438e-08 -1.3937799887730224e-07 -3.9919100662545994e-07 -7.305459244683589e-08 -1.5425850891742985e-07 4.575815575230348e-07 3.493977915513602e-07 4.166196853629612e-08 -1.2445915630103016e-07 3.347123666868108e-07 -4.278306125872381e-08 2.2533919892536794e-07 -8.849216844879022e-09 -2.2276770809316298e-07 -2.8195492034089e-07 1.5965021596986738e-07 2.71471865653042e-07 -4.798624088645762e-07 2.3325886247586048e-07 1.1106108485072204e-08 5.257913521777767e-10 -5.148267955495638e-09 -1.742204553067019e-09
age3_sex 6.520663507687746e-11 -1.7084506243020068e-12 -4.374104288368913e-09 -1.1272457969623406e-07 7.963631571354351e-09 9.269601765538639e-11 -6.048235355775297e-13 -1.6859485973023774e-10 1.0994904629713357e-12 -1.468884483398884e-10 1.2943962750999677e-09 3.05217644781893e-09 5.210679626442007e-10 1.003404709767133e-09 -3.380458159321765e-09 -2.029364069682334e-09 -3.9488752868012216e-10 1.0385076369482538e-09 -2.6043199665249146e-09 -3.724182837783522e-10 -1.384041785111543e-09 -7.54001422130357e-11 1.721131262929804e-09 2.17674933750621e-09 -1.0244560355263268e-09 -1.4331364931470636e-09 3.0763911893538293e-09 -1.6990011689296722e-09 -4.3267404475544074e-10 9.715235025230355e-13 3.180337423011006e-11 1.0091108969763033e-11
PC_3 4.659973672819648e-06 8.933461723543934e-07 2.504164732738384e-06 2.516211744870081e-05 -2.191945600466094e-06 3.5765286589669624e-08 -7.813868912996024e-10 4.4358600580888775e-08 -1.4688844833324977e-10 0.025574921006572035 0.000824830665310239 0.001818507667184031 -3.3574859210260605e-05 -0.0045963848810271265 0.0017974058993980948 0.003686611671595364 -0.003952251346385312 -0.0003625578771434697 -0.001554051430558707 0.00038714516340480085 0.005066208493797129 0.002681684325131273 -0.0016769711762299234 -0.009590884828454167 0.0004798838293045993 -0.0002485482795702974 0.003288707433949125 -0.0008068783334094738 0.004860594726541644 -1.939757115131569e-06 4.653304647882418e-05 4.0795597995913365e-05
