 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.005090374230064248 -5.909225176538781e-06 0.0008424723826139435 0.0010764276001608145 -0.00015979013538557543 -2.8756704228197818e-05 2.977397836687593e-07 6.336164830826054e-06 -7.145661161317518e-08 -0.001505734784399228 -0.0001532219987738812 -0.0011710964192927415 0.0012140650151066434 -0.0006476089383651772 -0.00020288812029802122 0.0019311818486075442 -4.096081502998433e-05 -0.0005824643694696133 -0.0009479310881297275 -0.0001436482834612418 -0.002240542996637572 -0.00111361447349492 -0.003192775298728054 -0.000847233211085666 -0.0017873240048205542 -0.0021297653233484618 -0.00145612402673997 0.00550364521558942 0.003955113960746567 -7.106936126234522e-06 -4.2210185154899385e-06 -3.3287343837107544e-05 -3.58126647222342e-06 1.5774781866206766e-05 -1.8762487084797078e-05 5.2123799434707725e-05
yob -5.909225176545835e-06 1.232246210828239e-06 -3.6293947688873217e-07 1.1118458034127932e-06 -3.549072952310949e-07 3.6947114955707364e-08 -3.5816733726774345e-10 7.085331426998936e-09 -1.4029764056820605e-11 9.951418769421731e-06 0.00020549445159115772 3.618801629430492e-05 -0.0001462781385175856 7.514000864824289e-05 -0.00017335832915682588 -2.907486832024263e-05 -7.423573091514617e-05 0.00014692669115518977 -4.624777746946896e-05 -0.00011954878983778873 9.405610819322274e-05 -8.626500496865846e-05 -2.528664336728315e-05 8.290860238498414e-05 6.892532759324422e-05 -2.8575554112248974e-05 -5.1301725630680565e-05 2.336941568462782e-05 -0.00015335579614244782 2.569902914805104e-07 -1.1180565894537256e-06 -9.709740112843582e-08 1.0528218222339872e-06 1.0517970183539215e-06 -3.211139686786033e-07 3.115256673650474e-07
age 0.00084247238262042 -3.6293947689489634e-07 0.0005302720349827579 0.0054056508845889755 -0.0005275481077204136 -1.5721294316035394e-05 1.4377599477356073e-07 1.5631853937472176e-05 -1.4297710594932505e-07 -0.0003507167986927983 0.00010018890749842958 -0.0003396088634295274 5.590928939193106e-05 -0.0008572779702065073 0.0005004850127907492 0.0003576421772656633 -9.39174031945705e-05 -0.00026772738189161034 0.0008332055598572409 0.0005955505699667504 -0.0005808398590503023 -1.4315731941574539e-05 8.150624644960764e-05 -0.00029618558353873456 0.0008537264419018584 -0.0004984865738842339 -0.00087247743174144 0.0011099950429238606 0.0012276405632056188 -1.5706593093637413e-06 -1.326356074016921e-05 -1.5188519287799739e-06 1.0684199965304814e-05 8.774700771136675e-06 -1.0007750300149809e-05 -1.5506565181677217e-06
sex 0.0010764276002774706 1.1118458032955526e-06 0.005405650884612746 0.11156369005022837 -0.010189615364393287 -0.0001548909157043723 1.3808407189873644e-06 0.00028710086207902854 -2.5262730098767605e-06 -0.002359939569302884 0.006894592042070962 0.0015735852199662294 -0.009158203856784744 -0.01179313944584837 0.0045611155927634175 0.009365095682237517 -0.0007497277599981266 -0.003286536107155565 0.009137773088741478 0.010823845165126685 -0.008301046629022589 -0.0041898313405938055 -0.00037638482142762384 -0.02179420590377626 0.008509420504673602 -0.0030328781777863656 0.004297387049359761 0.0009601272508200002 0.007082694833176756 1.4397668032816357e-05 -0.00017805387448118298 0.00011059673918773612 0.0001585819964453622 4.936947133600783e-05 -0.00017643443341231645 -0.00015631105681135511
age_sex -0.00015979013539685463 -3.5490729521686524e-07 -0.0005275481077225509 -0.010189615364390454 0.0009700988297326128 1.5631725156147878e-05 -1.430269797731583e-07 -2.8239193125115538e-05 2.5493831698945525e-07 0.00018389281428713493 -0.0006913684110021075 -0.00023433940326112647 0.0008985176611878649 0.0010703169021522147 -0.0004856527450998364 -0.000966592598664973 0.00019787558900347484 0.00041746709152699175 -0.000866936320325386 -0.0009347278966708602 0.00048058095509195754 0.0002940961707419535 0.00012986527464806485 0.0020062607999941067 -0.0006528836975954725 0.0007259378110500768 -0.00026693146217572205 -0.00024146774397650013 -0.0007802999920565847 -7.83498606294204e-07 1.8685366313606826e-05 -1.0771535015231261e-05 -1.4193813350426954e-05 -8.141081266978377e-06 1.7658006665649565e-05 1.3855270886938486e-05
age2 -2.8756704228379347e-05 3.694711495509674e-08 -1.572129431602997e-05 -0.00015489091570357344 1.563172515607528e-05 4.805931967735436e-07 -4.5023733612645475e-09 -4.770316037392298e-07 4.469930786352942e-09 9.567192515110287e-06 -4.492718703142352e-07 8.963329292255493e-06 -4.453488807491441e-06 2.9023873141589683e-05 -1.8554563216540204e-05 -1.3531269677597917e-05 -1.4811939301437275e-07 1.0059995021245321e-05 -2.6417939764999887e-05 -1.839592795412057e-05 1.6062235236541302e-05 -2.2982991181353182e-06 9.859378301262735e-07 1.0621869523883247e-05 -1.4504754314260922e-05 2.2064241243510466e-05 2.0088771898484836e-05 -3.905241225612325e-05 -3.680096131105883e-05 5.5452049326360397e-08 3.721611588392231e-07 1.951808930593019e-08 -2.54870174234464e-07 -2.947593686583289e-07 3.9118545197592326e-07 -1.8282982590527336e-08
age3 2.9773978367043777e-07 -3.58167337267056e-10 1.4377599477346147e-07 1.3808407189792784e-06 -1.4302697977241816e-07 -4.5023733612631405e-09 4.3069297192656906e-11 4.470413382042294e-09 -4.276979577811074e-11 -8.284509213254147e-08 2.7399946520324484e-08 -7.261500389980155e-08 3.4218907150835574e-08 -2.716873683331292e-07 1.6499107222058016e-07 1.4839936611273538e-07 1.2385565944948041e-08 -7.763585336309332e-08 2.3670591407507391e-07 1.541551891985331e-07 -1.3099511718621865e-07 2.2802486028408682e-08 -5.428275764438883e-08 -1.0854705580180732e-07 6.82308865416866e-08 -2.605595198320631e-07 -1.4980496651310754e-07 4.076676513615432e-07 3.358540410211839e-07 -5.219550862655966e-10 -3.42397068738691e-09 3.8742614347784415e-11 2.205009382650651e-09 2.957650352788182e-09 -4.201447797205221e-09 4.474001879487662e-10
age2_sex 6.336164831155979e-06 7.085331426763945e-09 1.563185393753114e-05 0.00028710086207887225 -2.8239193125108457e-05 -4.770316037412526e-07 4.470413382063065e-09 8.458548352469701e-07 -7.820174565593769e-09 -4.472218030003623e-06 2.1446882193948224e-05 8.478881785991463e-06 -2.5737805240688715e-05 -3.0755016266828656e-05 1.605332865094821e-05 3.052839798423081e-05 -7.2258959623013516e-06 -1.2890159144192697e-05 2.5322010144387316e-05 2.5617796929156925e-05 -8.236410845536049e-06 -4.667286344658423e-06 -5.592643717887611e-06 -5.5960524753501326e-05 1.4553873673909581e-05 -3.168908736696747e-05 5.919676668761966e-06 1.0435337832523343e-05 2.647301604983161e-05 1.8298110419431907e-08 -6.072247179188535e-07 3.362834894729061e-07 4.406721563467802e-07 3.0711502923904607e-07 -5.362234767858678e-07 -4.08474546334851e-07
age3_sex -7.145661161627435e-08 -1.402976404959487e-11 -1.4297710594983051e-07 -2.526273009874758e-06 2.549383169893354e-07 4.469930786370466e-09 -4.276979577829194e-11 -7.820174565592141e-09 7.38400021455372e-11 3.162026717875543e-08 -2.0257196197631788e-07 -8.296129021490845e-08 2.2119026905610048e-07 2.813705690285309e-07 -1.606375518062752e-07 -2.932071853323019e-07 6.712134429969777e-08 1.1051924224864418e-07 -2.3037604787937312e-07 -2.1999503494538496e-07 3.9718835739023134e-08 1.2065541617251335e-08 6.42237843632495e-08 4.905826688246711e-07 -9.636643167493144e-08 3.5366752370909557e-07 -4.9281200439058146e-08 -1.2798723796195142e-07 -2.856339734415265e-07 -1.1681885750636114e-10 5.952751243429728e-09 -3.3672533309246035e-09 -4.292305748295782e-09 -3.2341186199973138e-09 5.08198547726019e-09 3.8951645659490164e-09
PC_3 -0.0015057347844013 9.95141876941956e-06 -0.0003507167986923645 -0.002359939569287955 0.00018389281428573718 9.5671925150994e-06 -8.284509213245966e-08 -4.472218029963567e-06 3.162026717839978e-08 0.27391831577658465 -0.04100738523948939 0.013240326536402204 0.04013622428079259 0.012832059154557977 0.007682346500803058 0.021473322856109416 -0.04960776777148183 -0.029191071774171254 -0.030171625374491768 0.054696711289208645 0.011591505892667553 0.08336111446486867 0.012237402765527365 -0.16004981432428936 -0.04723611164831281 -0.01576734278653349 0.04341242309787761 -0.05107354376085791 0.11076984193606097 7.625339921990592e-05 0.00020270417287070815 -0.00037214305819912913 5.04181023531404e-05 0.0002288565847561978 0.0006034292613308016 0.0005263051685952104
PC_4 -0.0001532219987691541 0.0002054944515911583 0.00010018890749782531 0.0068945920420381895 -0.000691368410999147 -4.4927187030024e-07 2.7399946520228823e-08 2.1446882193864676e-05 -2.02571961975586e-07 -0.041007385239490365 0.8306140301534592 -0.010111914824935501 0.18325554598513497 -0.0646081934274446 -0.07711650903335382 -0.029054993852680164 0.01399347283854508 0.018842619427689014 0.0652131780990392 0.0870541559055222 -0.07504565342905778 -0.0785302355089828 0.08319698886923224 0.0625601010381322 -0.0546555417173638 0.009796737388026272 -0.04764585429903187 0.04036742253991434 0.10768468535017965 -7.22470675389289e-05 -0.00021822186500391645 -0.0002642875747014276 -4.885808114398095e-05 0.0004909226110696028 0.0006563475486250171 0.0001742123391736708
PC_5 -0.001171096419290877 3.618801629430135e-05 -0.00033960886342835586 0.00157358521997817 -0.00023433940326233072 8.963329292220225e-06 -7.261500389947887e-08 8.478881786027858e-06 -8.296129021524027e-08 0.013240326536401439 -0.010111914824935604 1.1051361856399857 -0.06716369546322275 -0.1209302895420266 -0.14705548856301473 0.1374687188286217 -0.07708928062529735 -0.16646953760322797 -0.09386530997942812 0.04120164940021069 -0.07525159612019247 -0.05544098597233346 0.06255792774168045 -0.22841405249664334 -0.020272240966042136 -0.015946878197839617 -0.04601126224378998 -0.052096647284819324 0.17408354299910025 0.0004502723673132932 -0.0002751027156829716 0.00047508687507569794 -0.00023994793175507946 0.00047144593602302257 -0.00039111245939740504 -0.0011685994111461906
PC_6 0.0012140650150989458 -0.00014627813851757364 5.59092893896203e-05 -0.009158203856795069 0.0008985176611890858 -4.453488807417299e-06 3.421890715011641e-08 -2.573780524072983e-05 2.2119026905651206e-07 0.040136224280793234 0.18325554598513336 -0.06716369546322201 1.459527589306334 0.08706643564472677 0.13217242934938925 -0.11524517949140213 0.11679549076588634 0.03853709768274511 -0.05055746236865073 0.05447792435697422 0.246541748367601 -0.2308843536172041 0.10281910607485865 0.19231312683553206 -0.043340001837821066 0.0016035120087718932 -0.09180231765708408 0.09930518058380436 -0.17119007617538826 -0.0002550481970165533 0.0002323084913776882 -0.0004464983835591964 -0.00022207854063045396 0.00016474677726049854 0.0006594241963252119 0.0008855971459409725
PC_7 -0.0006476089383778483 7.514000864823415e-05 -0.0008572779702067525 -0.011793139445805857 0.001070316902148395 2.9023873141606797e-05 -2.7168736833337523e-07 -3.075501626672322e-05 2.8137056902762093e-07 0.012832059154559134 -0.06460819342744618 -0.12093028954202376 0.08706643564472269 1.9769932617729467 0.0031745265995143726 0.24138353772919988 -0.1766261434116011 0.20492499277641918 0.1511431240129093 0.08239144411977586 0.021047265988770127 -0.21381139876635147 -0.13837426801920477 0.27857172213216 0.10501749590282733 0.040627909689434055 -0.17562464054938967 0.03968355075738835 -0.30300440910262777 0.0002844694580884081 -0.00025283761417164286 -0.0005845723908802686 -9.553193902580753e-05 -0.0007082968340618724 -2.9459249758953977e-05 2.6438644815359283e-05
PC_8 -0.00020288812028912515 -0.00017335832915681726 0.0005004850127931432 0.004561115592775422 -0.0004856527451012294 -1.8554563216619256e-05 1.649910722213723e-07 1.6053328650995978e-05 -1.606375518067544e-07 0.007682346500799957 -0.07711650903335013 -0.147055488563015 0.13217242934938814 0.003174526599508999 2.178784711633032 0.2634675568192834 -0.0013226230808078437 0.1697343293838976 0.1896919273917263 0.010779800708387808 0.05723918258542822 0.17892435794029407 -0.11862099181840842 0.17037793677596905 0.2940277634662477 0.04526588202862114 0.1319817650687414 0.11369683617227275 -0.13249703397353893 -0.0003332648345308498 -1.5701467423715775e-05 -0.00040718622310970636 -0.0011368019395342085 0.0008951471719619802 0.0005404185886386799 0.00011536500812717758
PC_9 0.0019311818486173584 -2.9074868320231442e-05 0.0003576421772668819 0.009365095682222562 -0.0009665925986637317 -1.3531269677641832e-05 1.4839936611320363e-07 3.052839798420032e-05 -2.932071853320624e-07 0.021473322856107802 -0.029054993852678495 0.13746871882862044 -0.11524517949140109 0.24138353772919646 0.26346755681927986 2.7359514885427068 0.17417070661711453 0.022845340819889197 -0.19834561339872916 0.17476085821238774 0.027678153759744126 -0.005480827897395655 -0.1304796522429016 0.013546412080563161 -0.1867645072486323 -0.13627973052119602 0.07592921255162681 -0.1781497486408273 0.2596849659937707 3.7262683575800385e-05 0.0005309021205310023 0.0004285742727553968 -0.001776885106532586 0.0002217708150305901 -0.0009136620518419519 -5.298026309981014e-06
PC_10 -4.0960815033113015e-05 -7.423573091514674e-05 -9.391740319547359e-05 -0.0007497277600002285 0.0001978755890037907 -1.4811939298510043e-07 1.2385565944664122e-08 -7.225895962313483e-06 6.712134429982538e-08 -0.04960776777148121 0.013993472838544813 -0.07708928062529653 0.11679549076588536 -0.17662614341159966 -0.0013226230808077687 0.17417070661711373 3.5327757730709832 0.46912967820063195 -0.21947851250237577 -0.027269215432748715 -0.06627920241459215 0.11555950174684212 0.0886733024243318 0.14328722977193808 0.2643878465874166 0.18540655147796642 0.08051595235960435 -0.10045161269650982 -0.3607053464655625 0.00024303884596081583 -0.00022617958075746495 -2.4833868847272527e-05 0.0006792652163473915 -0.0002824238790058032 -0.000272355086602777 0.0003910499436736654
PC_11 -0.0005824643694775174 0.000146926691155189 -0.0002677273818945388 -0.003286536107179373 0.0004174670915294864 1.0059995021339082e-05 -7.763585336399535e-08 -1.2890159144271724e-05 1.1051924224939504e-07 -0.029191071774170078 0.01884261942768737 -0.1664695376032274 0.03853709768274495 0.20492499277642515 0.16973432938389724 0.02284534081988698 0.4691296782006326 3.0399512067229275 0.22750754205074292 0.3855967216028091 0.21038163404468704 0.09109272439350558 -0.0044828045399209464 0.03650989845821904 -0.21187188528437625 -0.07646740722522087 0.028691065769634382 -0.3694305467954795 0.306335766831612 0.00018884227868232357 0.0006225992975212344 -0.0004738015960515188 -0.001883184803507309 0.00015530321894532075 0.0005890741527181361 0.00017155845343615116
PC_12 -0.0009479310881172654 -4.62477774694607e-05 0.0008332055598589285 0.009137773088726575 -0.0008669363203242596 -2.6417939765060327e-05 2.367059140757072e-07 2.5322010144361827e-05 -2.3037604787918252e-07 -0.030171625374493777 0.06521317809904442 -0.09386530997943078 -0.05055746236864823 0.15114312401290725 0.1896919273917259 -0.1983456133987285 -0.21947851250237524 0.22750754205074705 3.796092984071824 0.1474958663487259 0.12201987181628829 -0.07380166864534468 0.22005349929360213 0.34833108822651204 0.129142181017435 0.044824716009218675 0.11796348480147505 0.11063522736657999 0.03570324112258265 0.0003699313939496382 -0.0006332915405563208 -0.0009938989567244226 -0.0009012477608615045 0.0013216766405966896 0.0008392091146541768 0.0001831812257219475
PC_13 -0.00014364828344885861 -0.00011954878983777823 0.0005955505699704218 0.010823845165148345 -0.0009347278966731947 -1.839592795423872e-05 1.5415518919969878e-07 2.5617796929232792e-05 -2.199950349461334e-07 0.05469671128920601 0.08705415590552529 0.04120164940020888 0.05447792435697268 0.08239144411976922 0.010779800708386765 0.17476085821239143 -0.027269215432748663 0.3855967216028105 0.14749586634872996 3.5283371933302594 0.5871301211458849 -0.15579591022185565 -0.07203750474126792 0.42057817009133425 0.1944048840141255 0.046195814919606185 -0.29483146573242824 -0.08724261222922125 -0.28928052353513733 -8.565549076868396e-05 -0.00046147591069183784 6.056622627544639e-05 0.0006019362816182326 -0.00031588580330467475 0.00013652679658879505 -0.0005561176631923701
