 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0008808637760678948 -2.9290072767609845e-06 0.00020568575920090526 0.0001781936678931724 -2.358214148170632e-05 -6.484780534756226e-06 6.205209380153612e-08 8.399677476820049e-07 -8.710947505078862e-09 -0.00038013563415994545 0.00018118633364530334 -0.00016009937623746856 7.300403674001547e-05 0.0003641044884450618 -0.0010000866677953102 -9.908554880584954e-05 -0.0002986317157233602 -8.779758664393063e-05 -0.0005401292902430089 0.00027918120285753316 -8.435798503204747e-05 3.959450342878987e-05 -0.00017275332602533516 -6.300643418350967e-05 -0.0008027443187503645 -0.00030887519634542675 -0.0011139109941905479 -0.00014847171793841275 0.0018431323998996574 -1.5390772053266805e-06 -1.1301528401707698e-05 5.168146838435088e-06 1.9362476660787926e-05
yob -2.929007276757582e-06 9.571120160468914e-07 3.3711656273117283e-07 8.522754377947607e-07 -3.285609051709076e-07 1.225744001844217e-08 -1.0351037090411484e-10 8.830414646323921e-09 -6.244706702790014e-11 2.3819484137267418e-06 0.00017125215435889334 4.3536585405364224e-05 -9.500532110918249e-05 2.1667645827263597e-05 -8.709969164627022e-05 -1.1511368014846296e-05 -3.458497096466935e-05 8.286228101529474e-05 -5.209662669194671e-06 -8.211462960235215e-05 6.550062540985946e-05 -5.700540277355343e-05 -2.3220788083476788e-05 8.791810232825704e-05 5.380970360848387e-05 -1.9662757274975277e-05 1.1274280642037755e-06 5.862807621113362e-05 -0.00015520346244219334 5.4507265734047065e-08 -7.973132084390085e-08 2.44511712336274e-07 8.528654083460144e-08
age 0.00020568575920163599 3.37116562713459e-07 0.00039904342944400214 0.004683265752364748 -0.0003967792847045836 -1.0293075989524765e-05 8.234839769565064e-08 1.0242693800586277e-05 -8.194800279500543e-08 -0.00011323731119261606 -0.00018241898223378422 -0.00030525737463362574 -0.00012273915261706224 -0.00028875574249962767 0.00017163701905368496 5.475889403711581e-05 -0.0001542299514523316 -8.912111505780392e-06 0.00017687531899891388 -0.00030742567243363124 -0.00012126733770760764 0.00029796398844191994 0.0001069490819814569 -0.00011645791885764221 0.00026695785548704553 -0.0005479367706697869 0.0003068151542127459 0.0002125195062259041 0.00010777040266169997 3.577588378048444e-07 -3.6995880031763115e-06 -2.504620504716326e-06 6.560672245619744e-06
sex 0.0001781936679060772 8.522754375651896e-07 0.004683265752371494 0.09278223748421326 -0.0075539459514109 -0.00011688146501727152 9.107357334499204e-07 0.000189623859754571 -1.4874916766631493e-06 -0.0011587769266076587 -0.00252787087986963 -0.00465859525004678 -0.00024029137076398552 -0.0029506497928281626 0.0009150001961759861 0.0009174239136669175 0.000732838553737328 -5.790011007676588e-05 0.003575431194202398 -0.003159193091039117 -0.004058715075256906 0.0035820750427532754 -0.001812506737405422 -0.005016335444856919 0.004861462505090234 -0.005689547815922097 0.001758901931878587 -0.0006841797544678535 -0.0028298196763000927 1.1093164393349008e-05 -2.892672440785224e-07 9.152188540148649e-06 -2.3044792725655055e-05
age_sex -2.3582141482852078e-05 -3.2856090516024145e-07 -0.0003967792847052313 -0.007553945951411586 0.000641069690571961 1.0237087258619081e-05 -8.191089598430526e-08 -1.6623713605716578e-05 1.337917772496793e-07 8.921858605827184e-05 0.00020659870412577798 0.0003906498093071472 3.8650964216755014e-05 0.00023993448127916666 -6.641531115391612e-05 -6.45847839900789e-05 -3.325329788172357e-05 9.802227031176976e-05 -0.0003376636827020864 0.0002340877880654475 0.00033619279697861095 -0.00021105455805073669 0.00012897283143582772 0.00046324074433142865 -0.0003058110927029778 0.0005554479501411215 -2.7876192380157413e-05 1.6684545981100423e-05 0.00023738014612001125 -4.698860401380457e-07 5.803471142858787e-07 -1.2334721543634681e-06 1.0092030142714306e-06
age2 -6.484780534774786e-06 1.2257440018680762e-08 -1.0293075989524995e-05 -0.00011688146501709321 1.0237087258602208e-05 2.738837797418995e-07 -2.2456462115937168e-09 -2.7214299720189223e-07 2.23161598103256e-09 2.9037601564112734e-06 8.367382149301701e-06 8.422282222674384e-06 1.2246084416208352e-06 1.0029764373027001e-05 -6.688697962469917e-06 -1.4182803637220747e-06 3.580300283384497e-06 2.1725048365848213e-06 -5.678381442593367e-06 6.23226439936444e-06 3.02481475831341e-06 -8.37725625790385e-06 -3.4419510442531956e-06 4.809793119301834e-06 -4.338989070018307e-06 1.4705515735630443e-05 -7.467419101238168e-06 -6.682705377275644e-06 -5.680766306801312e-06 -2.372284917055544e-09 8.38276752210496e-08 7.880691353961023e-08 -1.7320135964395513e-07
age3 6.205209380167798e-08 -1.0351037090477123e-10 8.234839769565587e-08 9.107357334484965e-07 -8.191089598417048e-08 -2.2456462115937883e-09 1.8817592263949342e-11 2.231641765389694e-09 -1.8702946297657158e-11 -2.480689729636091e-08 -5.93673363126059e-08 -6.357480867522103e-08 -1.3460903121573811e-08 -8.818415006109363e-08 4.7471135470252114e-08 5.669741206436727e-09 -3.3545951102380994e-08 -1.3954328999436443e-08 5.314004415900924e-08 -5.157990179468122e-08 -1.82832610989018e-08 6.262434191886593e-08 2.212294190502903e-08 -3.373240864258268e-08 2.4706261952174294e-08 -1.2460154887438525e-07 4.683799619698983e-08 6.826173028951231e-08 4.6203354181139015e-08 -1.2237678159442614e-11 -5.856043382464368e-10 -6.78068561481073e-10 1.3769816909382782e-09
age2_sex 8.399677477117026e-07 8.830414646133818e-09 1.0242693800604805e-05 0.0001896238597546083 -1.662371360571821e-05 -2.7214299720237445e-07 2.2316417653935492e-09 4.435253536616634e-07 -3.6559874750591934e-09 -2.315768085929779e-06 -4.732416611713843e-06 -9.563951671901604e-06 -1.5673502512568745e-06 -6.387501013644942e-06 1.4163293754193135e-06 1.3964660350213292e-06 -5.424640344729323e-07 -3.463160306473429e-06 1.0025458479135136e-05 -5.30041419380591e-06 -8.913318614028662e-06 4.0689677012118006e-06 -3.634078455816705e-06 -1.2467976892445173e-05 6.083436889367786e-06 -1.6345760528311704e-05 -1.5215254707324891e-06 6.673897150152523e-07 -5.952890725013408e-06 7.880134714874661e-09 -1.5165403905524228e-08 3.717148204459033e-08 -1.8990432941435304e-08
age3_sex -8.710947505324514e-09 -6.244706702604286e-11 -8.194800279516664e-08 -1.4874916766635993e-06 1.3379177724970502e-07 2.2316159810367713e-09 -1.8702946297690872e-11 -3.6559874750595214e-09 3.0786975894892334e-11 1.9968225864868178e-08 3.413365276171857e-08 7.253433199351756e-08 1.5962112038531913e-08 5.254189785601721e-08 -7.570568124798789e-09 -5.5778235443501426e-09 1.59680713210646e-08 3.002586305695612e-08 -9.266833379995063e-08 4.172835904257057e-08 7.889767092697429e-08 -2.50357579614844e-08 3.616063874713745e-08 1.0002732614235005e-07 -4.180248031450141e-08 1.4356136504014309e-07 2.985310907835497e-08 -1.3495684937550634e-08 4.57541379077839e-08 -3.8298162829252304e-11 5.2911241631287804e-11 -2.9559717522548175e-10 1.832127436296172e-10
PC_3 -0.00038013563416008754 2.3819484137290423e-06 -0.00011323731119251964 -0.0011587769266044046 8.921858605797212e-05 2.9037601564086133e-06 -2.480689729633823e-08 -2.315768085921431e-06 1.996822586479685e-08 0.20766086381566 -0.010025715838802867 -0.004837910990337238 0.012663998012557675 -0.004990628777543224 0.02578751560928035 0.014431218819877311 -0.04262857915997333 -0.02026832154108745 -0.012599726037823231 0.041523515680555505 0.01766233653870186 0.04648585339081237 -0.0209672449406411 -0.09215960635604269 -0.02417260819171313 -0.01197786123272664 0.03523632449537167 -0.025751641296790768 0.06764231208878917 0.00020496728568024123 -0.0002627220340921537 0.0003258076695297352 0.0004903061227568103
PC_4 0.00018118633364557884 0.00017125215435889865 -0.000182418982231444 -0.002527870879828373 0.00020659870412217366 8.367382149239966e-06 -5.9367336312102074e-08 -4.732416611617995e-06 3.413365276093085e-08 -0.010025715838803377 0.7166753315368519 -0.018878685191917193 0.071648825780349 -0.020937915016316144 -0.024515253457077557 -0.007099569406517497 0.019530794204838674 -0.033091034259261645 0.04304100615244558 0.060472834344208276 -0.08272218221238319 -0.03503052608557633 0.048609927432093566 0.04619141171757328 -0.029749055890464383 0.031912713383048096 -0.029629246637791002 0.011087080398746422 0.06762833688398856 -3.7131492924728765e-05 0.00010779244700631052 0.00012962609312294017 -0.00016208450309862906
PC_5 -0.00016009937623798044 4.3536585405371955e-05 -0.00030525737463328644 -0.004658595250035228 0.0003906498093061024 8.422282222665285e-06 -6.357480867514471e-08 -9.563951671872878e-06 7.253433199327426e-08 -0.004837910990337209 -0.018878685191915278 0.8938826131758094 -0.007026646189128587 -0.0016807214607594248 -0.019838589926125177 0.034477989539367 -0.047921650794635284 -0.031751495985674824 -0.0710047910458097 -0.03291367314105813 -0.00744543396264815 -0.034604967125910234 0.03156584870925455 -0.07943308997613126 -0.020903235157711607 -0.0119761356470719 -0.008900740752038208 -0.010301818559170471 0.08447961131251876 0.00010554184005063224 -6.302576552423048e-07 0.00021585821225147844 -0.00020820627806551184
PC_6 7.300403673962237e-05 -9.500532110918155e-05 -0.00012273915261823686 -0.00024029137078227414 3.865096421836059e-05 1.2246084416521662e-06 -1.3460903121831624e-08 -1.5673502512997411e-06 1.5962112038885463e-08 0.01266399801255791 0.07164882578034987 -0.007026646189127482 1.1981208797625933 0.03287855287650491 0.07074618654421924 -0.014591653565826253 0.0044275805164059115 0.046757336849361626 -0.053880666964746936 -0.03422346339480845 0.08882269467165636 -0.14778404105671222 0.07648752711094592 0.11692165583789745 -0.012705258134572451 0.0018192185741293973 -0.044782394768872684 0.015163499262684971 -0.08152037592526758 0.00013248468162586257 -0.00030628949258345656 0.00021332357686941876 0.0007246814800603579
PC_7 0.0003641044884447937 2.166764582726946e-05 -0.0002887557424990201 -0.0029506497928142627 0.00023993448127790964 1.0029764373010769e-05 -8.81841500609567e-08 -6.387501013610496e-06 5.2541897855726846e-08 -0.004990628777543781 -0.020937915016314968 -0.001680721460759943 0.03287855287650391 1.493665927949478 0.0009771818302477548 0.07688525781988277 -0.09283356241735333 0.11104399297278891 0.054107249400548486 0.07326283360494358 0.0831961123127733 -0.1452796925369301 -0.09330872448096514 0.10346121615261206 0.014361560883476688 -0.01665036791496182 -0.04526715496655632 0.04513812193824349 -0.12056787861574514 -0.00027616722479311664 2.3677573073629687e-06 -0.00011066088307856698 6.098742235321539e-05
PC_8 -0.0010000866677955438 -8.70996916462733e-05 0.00017163701905254116 0.0009150001961571276 -6.641531115225703e-05 -6.688697962439579e-06 4.747113547000326e-08 1.4163293753749305e-06 -7.570568124432154e-09 0.02578751560928055 -0.024515253457077595 -0.019838589926124264 0.07074618654421969 0.000977181830248063 1.677565990676183 0.09086712349700583 0.03553007304291475 0.06060646955970681 0.00848967297254833 0.0010724597376580197 0.07118250010586999 0.11659708517524935 -0.0885248770115297 0.043036428985757005 0.13417180350120017 0.02465696525034447 0.013249646277573794 0.04160930808956304 -0.0805795096743633 -0.00013513439310024146 9.16300986270124e-05 -0.00026515616618084096 -8.173861386305236e-05
PC_9 -9.908554880578866e-05 -1.1511368014847798e-05 5.4758894037068444e-05 0.0009174239136654795 -6.458478398994869e-05 -1.4182803637208056e-06 5.669741206426074e-09 1.396466035017742e-06 -5.577823544319749e-09 0.01443121881987719 -0.007099569406517821 0.034477989539367 -0.014591653565825974 0.07688525781988227 0.0908671234970059 2.163110339328083 0.1658382835440112 -0.018518115945940557 -0.12592174336521472 0.1252475408449773 0.010237110898835874 -0.0021210804445208793 -0.09132268657772893 -0.05555091293192075 -0.104389646746292 -0.07170259704370933 0.0029310784475287573 -0.10739091444482898 0.140377031155667 3.1016707338618098e-06 0.0003641675004150684 -0.0007659289662956229 5.363639846516005e-05
PC_10 -0.0002986317157235357 -3.458497096466738e-05 -0.0001542299514525912 0.0007328385537342939 -3.325329788147346e-05 3.5803002833911553e-06 -3.354595110243592e-08 -5.424640344793268e-07 1.5968071321114946e-08 -0.0426285791599735 0.019530794204839334 -0.0479216507946349 0.004427580516406955 -0.09283356241735288 0.03553007304291459 0.1658382835440111 2.7405685784973173 0.2126595616635742 -0.15619857207915216 -0.08154213876371108 -0.04149977400154689 0.006435913717304478 0.05965591655000204 0.01227176903636153 0.15679984982494397 0.0688900918809024 0.03153412812206181 -0.0500926090190865 -0.11010826251127806 0.00011147521465564745 0.0001801000406872229 -0.0002960426976327311 -0.0003115624429417418
PC_11 -8.779758664406032e-05 8.286228101529646e-05 -8.912111506002482e-06 -5.790011007968992e-05 9.802227031203944e-05 2.1725048365910678e-06 -1.3954328999489702e-08 -3.463160306480964e-06 3.002586305702095e-08 -0.020268321541087365 -0.033091034259261014 -0.03175149598567455 0.04675733684936133 0.1110439929727893 0.06060646955970656 -0.018518115945940668 0.21265956166357308 2.4657188114296074 0.020866650509111136 0.10501883615610305 0.04219987265761276 0.11319962027131024 -0.004216493934153258 0.04632402719136202 -0.20974126100359802 -0.1049217256742362 0.05078517460595725 -0.09756411175674538 0.2526136340946912 -3.048730189726711e-05 -7.467702488044726e-05 8.345508709696206e-06 -0.00016757173942663164
