 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.00021553108175816361 -5.848158165332969e-07 7.184837552071138e-05 -3.943037657595402e-05 2.2401274147010253e-06 -2.048521707847829e-06 1.818144851314249e-08 -3.538724085329231e-08 1.222839592638399e-10 -6.206880028215218e-05 4.2767252331745036e-05 -0.00011262446450436047 -2.1035644683931684e-05 0.00014101132358976219 -0.0002366431301004062 -8.843232158777327e-05 -7.167601235045669e-06 7.522314947519405e-06 -3.7984709162141886e-05 -1.8760386551741776e-06 -7.63476494846302e-05 8.571876589239689e-06 -1.0140946609357214e-05 -9.204144638833169e-05 -0.00016337166205254372 -1.7438048702976237e-05 -0.00022137071350945755 -6.719534944054193e-05 0.00034103202589218825 -1.2549617146623847e-07 -3.52089888119462e-06 3.790110287012071e-06 3.7434881717142023e-06
yob -5.848158165343038e-07 2.3602446969725246e-07 1.1250182739412159e-07 -2.201493303403072e-06 8.790891310017787e-08 2.095563593034469e-09 -1.808581379033994e-11 -1.7028379833794706e-09 1.386144629163435e-11 4.821122341158329e-07 4.169135197962718e-05 9.206831289054753e-06 -2.4946365215779366e-05 5.411789795779221e-06 -2.337111159220333e-05 -2.241937268489466e-06 -9.675645071226064e-06 2.04040852312427e-05 -7.652661643728375e-07 -1.9223364033340207e-05 1.6319323318178194e-05 -1.3560557874062945e-05 -5.026452582077938e-06 2.3055954727371212e-05 1.375603536093897e-05 -4.3746651497181445e-06 -2.7391760541766893e-07 1.573849951560465e-05 -3.983592458179869e-05 6.7073500639865364e-09 -3.178283412967324e-08 7.084994894478486e-08 3.457149521472591e-08
age 7.184837552173183e-05 1.125018274032317e-07 0.00018505132916279746 0.002305756917172033 -0.00018455435796563602 -4.564309136864593e-06 3.524146618707785e-08 4.554476433432192e-06 -3.516621479370832e-08 2.4611625488501853e-05 -5.496050224441126e-05 -0.00013352427959815305 -3.316889842890498e-05 -7.53885901541502e-05 4.252539983651024e-05 -8.073704640613403e-05 -3.014017979911867e-05 -1.0050754386326097e-05 9.333556828261926e-05 -1.0687632436792506e-05 -4.019920618718475e-05 0.00013555841580284634 -3.11273991350422e-05 -3.531728244607832e-05 0.00016791230694007637 -7.251030829156882e-05 2.005292690161783e-05 -1.2412909596744297e-06 -7.060105281440856e-06 -4.71679026807303e-07 -5.624597820080889e-07 1.676668002710685e-06 -9.616763968665231e-07
sex -3.943037655320177e-05 -2.2014933033926086e-06 0.0023057569171949406 0.0504438795498371 -0.003962115350830431 -5.588912180768652e-05 4.249730175355001e-07 9.657864693253304e-05 -7.396773062525875e-07 -0.0002149556343573672 -0.0005047859538624736 -0.001863715712296565 0.00041064206141071437 -2.839702049659611e-05 0.0002050122778635607 -0.00037075719125655057 -0.0009336247865757224 -0.00023881647260719086 0.001159379894319091 0.0005911759724209137 -0.000877241276239302 0.001766710424535509 -0.0019172731263884903 -0.000644945628567695 0.0022554593003140102 -0.0009023998134762746 -0.0001881525947193418 -0.00031657123665603036 0.00014648478165228302 -1.2198559959180875e-05 1.153067282615653e-05 -3.889055470002216e-07 -1.3004285576784974e-05
age_sex 2.2401274128281067e-06 8.79089131016003e-08 -0.00018455435796750383 -0.003962115350830387 0.00031793304540647085 4.556313035804192e-06 -3.518300214611926e-08 -7.887928466063422e-06 6.130011163984955e-08 1.7641230433598705e-05 4.356601503708179e-05 0.0001508686038440746 -2.2684173674305753e-05 6.6966948845186e-06 -8.033695125123206e-06 2.8580939348815946e-05 6.999243598709688e-05 4.5102953561182295e-05 -9.104676665458143e-05 -4.678931471981033e-05 6.668995244372422e-05 -0.0001237752734054644 0.00015823161087469078 5.438512557553808e-05 -0.00016523528390142945 9.886977498247693e-05 4.0065466589165765e-05 1.0417741805048677e-05 7.520271372927313e-06 1.1502280531027445e-06 -9.373385387958617e-07 2.6734379589486824e-08 8.765866287694745e-07
age2 -2.04852170787512e-06 2.095563593012122e-09 -4.5643091368646425e-06 -5.58891218071131e-05 4.556313035757366e-06 1.146680808143365e-07 -8.991932949477994e-10 -1.1441349329477209e-07 8.971759292045373e-10 -5.331726049344967e-07 2.2872060921185786e-06 3.583516299385373e-06 3.740752078265808e-07 2.5452414842779538e-06 -1.498818168295872e-06 2.0455829978982217e-06 3.5099611501199313e-07 6.77494935885833e-07 -2.653998552305533e-06 1.4106991466151853e-07 1.0111592367777362e-06 -3.555359956984212e-06 6.875522556702262e-07 1.3293667489620986e-06 -3.419354116826591e-06 2.105531320557239e-06 -5.343443370851987e-07 -4.870024185567693e-07 -4.219441942097232e-07 1.5251493526070813e-08 9.973270044458054e-09 -3.3951164801152326e-08 1.942596578136113e-08
age3 1.818144851335465e-08 -1.8085813790156298e-11 3.524146618707857e-08 4.2497301753101566e-07 -3.5183002145752935e-08 -8.991932949478087e-10 7.154685215634234e-12 8.972217302389586e-10 -7.138709147094382e-12 3.183297492807197e-09 -1.6374682056920618e-08 -2.824284157607431e-08 -4.266233365636158e-09 -2.1712093439318855e-08 9.014247371169536e-09 -1.7951138633259067e-08 -2.052102424815976e-09 -4.150517728350543e-09 2.2919280981269043e-08 -3.248508701618186e-09 -6.965829489943965e-09 2.6888713999964267e-08 -6.775782554087291e-09 -9.656952870291558e-09 2.31826263424485e-08 -1.856871891290385e-08 2.097627318576905e-09 8.317769064817467e-09 2.3564847663990434e-09 -1.3815142204996922e-10 -5.461310646063819e-11 2.2719355804146234e-10 -1.2456343206119973e-10
age2_sex -3.538724080571075e-08 -1.7028379834016988e-09 4.554476433479465e-06 9.657864693253364e-05 -7.887928466063565e-06 -1.1441349329595647e-07 8.97221730248225e-10 1.9897607901121497e-07 -1.5692963265965295e-09 -5.180397590613238e-07 -1.0410426684236305e-06 -3.704261811181237e-06 3.019813317212293e-07 -3.4566756700410023e-07 -1.1630986271313148e-07 -7.72800351277983e-07 -1.7695854015986637e-06 -1.5038260603685114e-06 2.3080069177978463e-06 1.1988837937105694e-06 -1.7019392633440616e-06 2.8671854111753764e-06 -4.197963766833996e-06 -1.4186196842642625e-06 3.796347034115023e-06 -3.1407606243236296e-06 -1.5331994288487215e-06 -3.2320598849463924e-09 -5.453321088460851e-07 -3.161661204255287e-08 2.7055269551567092e-08 -3.024616840963268e-09 -2.133714789204051e-08
age3_sex 1.2228395889530084e-10 1.386144629078306e-11 -3.5166214794083377e-08 -7.396773062526173e-07 6.130011163985285e-08 8.971759292139183e-10 -7.138709147167783e-12 -1.5692963265965845e-09 1.2551181672736513e-11 4.932308467728332e-09 7.998838194994157e-09 2.821967058831689e-08 -5.678823460981308e-10 3.9442912985687234e-09 4.035754397654909e-09 8.047913374288197e-09 1.4439246385372631e-08 1.3338664657848711e-08 -1.8765819712968416e-08 -8.742915190475581e-09 1.5183560324436562e-08 -2.1507917254494632e-08 3.532562770840748e-08 1.0976165975543361e-08 -2.837432401433569e-08 2.8409446914049032e-08 1.64725044931516e-08 -1.0282209080060579e-09 6.228528661529448e-09 2.6757250728505406e-10 -2.489728808997434e-10 4.840331762465384e-11 1.788288518061506e-10
PC_3 -6.206880028225633e-05 4.821122341162997e-07 2.4611625487854133e-05 -0.0002149556343685754 1.764123043451628e-05 -5.331726049182163e-07 3.183297492679545e-09 -5.180397590845021e-07 4.93230846791135e-09 0.05181712814899383 -0.002462260146169976 -0.0011592957822680763 0.0031924689211303182 -0.0014695791175688777 0.007517785058721443 0.004943070003289586 -0.01117198833507728 -0.004757334120183891 -0.003899720318647802 0.0116803388746472 0.005031795518473021 0.01113734846736254 -0.006126263326288092 -0.025106388385572866 -0.006647164146731692 -0.004208534607958447 0.009649215401624112 -0.006499151426014887 0.01865454988448814 5.458427419428588e-05 -6.538409773234556e-05 7.8397667222866e-05 0.0001248840782256285
PC_4 4.276725233135416e-05 4.169135197962696e-05 -5.496050224435159e-05 -0.0005047859538538149 4.356601503636069e-05 2.28720609211694e-06 -1.637468205690693e-08 -1.0410426684050963e-06 7.998838194845547e-09 -0.0024622601461702517 0.17927126953692374 -0.003956569449898794 0.02065125933795184 -0.004320523387684474 -0.005949092087686961 -0.0029421148129943116 0.0054654828348720845 -0.009942936030240428 0.011072263917369336 0.016161016988576807 -0.01890936277062993 -0.007154113862709522 0.014884974615689448 0.011759947576816648 -0.00934959682848901 0.007859109584321356 -0.006649914264395273 0.0011679396377139884 0.01865578055829549 -8.976634608288011e-06 4.1066662437454543e-05 1.6712150884238834e-05 -3.493423192242268e-05
