 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.00039539020047299874 -1.7796021614265882e-06 0.00021046670417198437 -3.2059951841906576e-06 1.515432224249996e-08 0.005481484958231176 -0.004992352584587509 -0.0013423950469392345 -0.005003153912550102 0.01529952929881919 0.48376606888899704 0.005094776632709902 0.0286111255752819 -0.0015232713222224782 -0.012512407814654727 -0.03160364880486022 0.011929441229200144 0.050367187921084335 -0.022117942576348606 0.013513239166530907 0.028398035457859405 0.011409788804745958 -0.008873522284695517 0.011756157224461758 -0.0199768309340725 -4.302559238557802e-05
PC_9 0.0003296042935982991 1.7259644218959325e-06 -0.00019895897117158903 3.0911993528716934e-06 -1.5349101542574422e-08 0.007848182511996614 -0.01119352502017671 0.004807130623972445 -0.01706557981405092 -0.014176540512886242 0.0050947766327099015 0.6588189111079598 0.032745716744562545 -0.004984331919171568 -0.03510797069500024 0.016656674768971685 -0.0054234294966322115 -0.010879728141127261 -0.024374204106110513 -0.02584521706411991 -0.00867688473305498 0.003673683932680614 -0.003190148460677292 -0.0169556281587058 0.03839213615642032 1.957685208783913e-05
PC_10 -0.0003997691830989843 -1.3303970861343626e-05 0.00024172227616237255 -4.032991572565685e-06 2.119247049324045e-08 -0.010036555856152365 -0.0006514030433699209 -0.02583445249861748 -0.017457483370611166 -0.02945816854219869 0.02861112557528196 0.032745716744562496 0.8197724227741516 0.034578115971198996 -0.03131626546914954 -0.02683960803350187 0.0007852341146566094 0.03575621336544288 0.0038284215641375325 -0.021446356672253763 0.023903857313704705 0.00506719022286161 -0.014179683005577272 -0.002543891682218446 -0.023737839355835684 2.292332475159825e-05
PC_11 0.00014083308751197543 1.8526089869963883e-05 -0.00018062440329473148 3.3417577754629376e-06 -1.874291528887142e-08 -0.0012416131223730042 -0.021196080917712558 0.009345102387358261 0.011414353723958168 0.018353894854011087 -0.001523271322222574 -0.004984331919171454 0.034578115971198906 0.7439417791011074 -0.017730428275116915 -0.015902014323697273 0.021156029600943597 0.056173374991357716 -0.012113570621204094 0.03272594145961746 -0.031043614302642634 -0.01747859506350921 -0.00469524507351816 -0.00896768946228998 0.061862940571763406 -3.220749007868678e-05
PC_12 -0.0003738562088139714 -1.0089280003771803e-05 0.00023173602871142803 -4.0592033578503874e-06 2.1651839848780706e-08 -0.0009719994605479398 0.004722181479961654 -0.027284515568274714 -0.01463830569091292 0.01291323831183891 -0.012512407814654652 -0.03510797069500032 -0.031316265469149514 -0.01773042827511683 0.8142451576020424 0.04032770445764816 -0.0015110214314448213 -0.01920619264939176 0.005157066153898165 0.03972206034699441 0.03420517569829044 0.019000575292024924 0.023676151270096663 0.024224229461389628 0.0065137209082407705 -6.548675664407276e-05
PC_13 7.41820766920794e-05 -2.5508393600649253e-05 -2.015271656335829e-05 -1.1230536264256257e-07 1.1516542065296558e-09 0.0028024223131728502 0.01865955050288718 -0.022414695901377943 -0.0009181233436757052 0.04691432264259384 -0.03160364880486013 0.01665667476897157 -0.026839608033501737 -0.01590201432369739 0.04032770445764831 0.8706259560793913 0.014278566770471323 -0.0184767207918559 -0.023940014879775873 0.037447901953569715 0.037031513124677444 0.007395718607991384 -0.04488636571947086 -0.04027666539171259 -0.018117677788484336 -9.985905827018991e-05
PC_14 -0.00022185321371821366 3.2848418207649414e-05 8.9933181041885e-05 -5.971324522971639e-07 8.676545731297887e-10 0.015120806008890594 -0.028937662430330052 0.0014033401886371592 -0.008563085541955428 0.014652613996346563 0.01192944122919997 -0.0054234294966320545 0.000785234114656412 0.021156029600943756 -0.0015110214314450509 0.01427856677047129 0.847888169105337 -0.008162638077680088 -0.003134457543353872 0.014002287033197216 -0.02392102826957644 -0.007175097225902018 -0.005945556415403855 -0.07078035666105657 0.012578126569024675 3.862549109225294e-05
PC_15 -5.813601795981683e-05 -2.890129274661337e-05 -9.974596726412913e-05 1.1193286883036491e-06 -5.297443481962178e-09 0.006336407981875599 -0.010869568079520359 -0.021127738102894117 -0.03533496866620682 -0.04258596553549291 0.05036718792108447 -0.010879728141127407 0.035756213365443025 0.056173374991357494 -0.01920619264939155 -0.018476720791855885 -0.008162638077680093 1.033152868988963 -0.04046313148683986 0.0001481476263931561 0.028346005609304937 0.0026752324351280313 0.012414389632218824 0.009455247680156905 -0.03565974529333857 3.4289907568803845e-05
PC_16 -0.0003360753623413749 -7.524742360959215e-06 0.0002586177151931746 -3.942384149983136e-06 1.8741153886755426e-08 -0.006542375205445161 0.016989070586072467 0.02007284167374533 0.02290412457306729 -0.029092056046613662 -0.02211794257634862 -0.024374204106110506 0.0038284215641374527 -0.01211357062120395 0.005157066153898075 -0.023940014879775973 -0.0031344575433536986 -0.040463131486840054 0.9963119205709519 0.028179498443272576 0.011790786571864819 -0.011949074264355005 0.01865963941491631 0.04208162358782427 0.027042651739972192 -3.295520623348457e-05
PC_17 -0.0004734234655765656 3.504906932878335e-05 0.00042744012125889286 -6.293256008107095e-06 3.1962581194459947e-08 -0.022743866201618557 0.014660645089816059 -0.034789607756403704 0.03722120277953925 0.043711705570424426 0.013513239166530841 -0.025845217064119855 -0.021446356672253936 0.03272594145961785 0.0397220603469942 0.037447901953569514 0.014002287033197487 0.0001481476263929045 0.028179498443272517 1.0994170296632504 -0.06351688066622573 -0.029111465316578555 -0.03302921840681756 -0.024675225707148883 -0.08239007755817084 -5.482738684352379e-05
PC_18 -0.00048117410201322324 1.373374653383925e-05 0.0004064320869064804 -5.715964272094847e-06 2.6178913127587138e-08 0.0013694387023886461 -0.010578510051182839 0.013103016625767273 -0.010922242796614752 -0.018229197653880057 0.02839803545785931 -0.008676884733054875 0.023903857313704483 -0.031043614302642353 0.03420517569829025 0.037031513124677284 -0.02392102826957614 0.028346005609304795 0.011790786571864694 -0.06351688066622585 1.1534039053444989 -0.024033901692556377 -0.021783995557461713 -0.00678093485969271 0.02899318001244944 -0.0002627419853201399
PC_19 0.00026284351765495744 1.8490939637881472e-06 -0.00027851224674738546 4.5616496076653644e-06 -2.4409827061211378e-08 0.0002737815161429492 0.006323592775250551 0.008411555057917613 0.0011308179583579823 -0.02061874044271637 0.011409788804745885 0.0036736839326806637 0.005067190222861643 -0.0174785950635093 0.01900057529202496 0.0073957186079916136 -0.007175097225902262 0.0026752324351282273 -0.011949074264355078 -0.02911146531657869 -0.024033901692557164 1.1937720264260505 -0.001584735273141242 0.00708725397458013 -0.006505240229062854 0.0003770103078982784
PC_20 -0.00024104995655988609 -8.179194037304617e-06 0.00012512672943271956 -2.0618530885512785e-06 1.0349578560442214e-08 0.007902528781729659 -0.0072964922709532 0.0012783647080792167 -0.008861642240113385 0.0034230804251829477 -0.0088735222846955 -0.003190148460677315 -0.014179683005577258 -0.004695245073518103 0.02367615127009664 -0.04488636571947096 -0.005945556415403758 0.012414389632218723 0.018659639414916336 -0.03302921840681749 -0.021783995557461643 -0.0015847352731412473 1.1355702509211663 0.031556661986440665 -0.021449391504512146 7.364448799421165e-05
PC_21 -0.0007027055712358445 2.1931651407262214e-05 0.0005956524260451069 -9.301246000915032e-06 4.83727645191512e-08 -0.002570752345504583 -0.000630150041484994 -0.0031092519872681747 -0.0037272187730799035 0.00837620782945037 0.011756157224461748 -0.016955628158705802 -0.0025438916822186205 -0.008967689462289617 0.024224229461389378 -0.040276665391712915 -0.07078035666105613 0.00945524768015653 0.042081623587824274 -0.0246752257071487 -0.006780934859692384 0.007087253974580293 0.031556661986440596 1.205124878468108 0.00952918578751644 -6.199442206053252e-05
PC_22 0.00028803548522678097 -4.650310444556373e-05 -0.0001732202387010896 1.9714937383550043e-06 -8.100954678176024e-09 0.013462821643074115 0.008804295959378837 0.024790199655723724 -0.017310721071747002 -0.017102568784224555 -0.01997683093407234 0.03839213615642016 -0.023737839355835434 0.061862940571763114 0.006513720908241034 -0.01811767778848423 0.012578126569024595 -0.035659745293338506 0.02704265173997236 -0.08239007755817067 0.028993180012449608 -0.006505240229063114 -0.02144939150451201 0.00952918578751694 1.1754916839635925 1.374121305236961e-05
proband -2.450000402086778e-07 1.1886231225696758e-07 1.0105442310381753e-06 -1.551373845246005e-08 8.118051453621558e-11 0.00010745771401913543 4.2530281797611214e-05 4.555530120912208e-05 9.122156672934416e-05 -9.645535836281525e-05 -4.302559238557951e-05 1.9576852087838066e-05 2.292332475159809e-05 -3.220749007868532e-05 -6.54867566440739e-05 -9.985905827019139e-05 3.8625491092251266e-05 3.428990756880123e-05 -3.295520623348393e-05 -5.482738684351843e-05 -0.0002627419853201629 0.00037701030789827 7.36444879942103e-05 -6.199442206053239e-05 1.3741213052366567e-05 2.4351502983180213e-05
