 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.014162497848225451 -1.213895788750127e-05 0.0023272085569529233 0.007338633083614658 -0.0007509171781062 -7.923144613341313e-05 8.14621835918237e-07 2.3217076735670642e-05 -2.2094643325726628e-07 -0.005956754240940755 -0.0015292054273641502 -0.0030178701292409445 -0.0049638052604419275 0.008228107634223632 0.0011490003401303974 0.009498135710922291 -0.007692606884574725 0.0017661251773619937 -0.002913562514824365 0.010146516637071688 -0.004922549156693845 -0.007916547775405557 -0.014071366691209902 -0.009696378117535527 -0.0024158269004094252 -0.0019057223977079622 -0.003941538098377521 -0.006030232476607972 0.017844508589656725 -2.350485256931721e-05 -2.9372375371729904e-05 -0.0002328727780587912 -1.707800777046645e-05 8.156426904480654e-05 0.00010988030985709355 0.00014058391593112536
yob -1.2138957887572108e-05 4.0581461546888365e-06 8.768748559463508e-06 1.0706986611798187e-05 -1.7457665213069953e-06 -1.1359240390522205e-07 6.493462204713003e-10 3.7509602326163247e-08 -1.5678496118808576e-10 1.026109818187796e-05 0.0011694202480435891 0.00020501222823239833 -0.0004889853395729639 4.5552872638153286e-05 -0.0009084265613108163 -0.0001125284085677191 -0.00021955111306381172 0.0004997869442800254 -6.789303049387783e-05 -0.0006677332413454099 0.0003015271836653693 -0.000438214979966714 0.00031974592186742666 0.0004918969238110591 0.00019284999397037214 2.1210382716050632e-05 2.650559533507197e-05 0.0002535679040336428 -0.0004670018998459716 6.205493334408508e-07 -3.0057191789041333e-06 1.0968927952086858e-07 3.771710192589729e-07 4.421222264938475e-06 -2.8682842692912393e-06 1.336303863096156e-06
age 0.0023272085569402295 8.768748559591669e-06 0.0015731246304372063 0.01595343038045421 -0.001541425956032617 -4.572694517309222e-05 4.129352923697163e-07 4.504762929263246e-05 -4.0714112453268714e-07 -0.0003812082666759088 0.0037020103684145536 0.0014457999756189305 -0.0010565976694034902 -2.9309693988284662e-05 -0.004273516331587742 0.0016893158128995468 -0.003490510407770434 7.564091099756589e-05 0.0063326393563366105 0.0010283327249230383 0.0026534793873721446 -0.0017906206699063814 0.0001805973108180525 0.0008442562106979898 0.0005820207730618114 -0.0025803802775391867 -0.0002996439858144313 -0.001525847645216153 0.003898704265204122 -7.265587196771316e-06 3.5176089157625912e-06 -3.0483098332773177e-05 -3.5781157132672374e-05 4.5552941613563366e-05 1.4402613879870714e-05 -1.129416567307285e-05
sex 0.007338633083368357 1.0706986616006387e-05 0.01595343038041472 0.26288614247589165 -0.024091432851779632 -0.0004482442093220566 3.936345836097149e-06 0.0006795927980840524 -5.98998864224376e-06 0.0005149060010068211 0.006052079715174909 0.014611127331611245 -0.0010437433297345543 -0.012477405618084641 -0.027756305296003304 0.00759152934117923 -0.05609539755500366 -0.02324786597284428 0.07213352356357741 -0.006660615618776839 0.01816575469010739 -0.008054213600030573 -0.016910569081962763 -0.011043579346334972 0.003810941786197839 -0.022701821082284777 0.018324417756460782 -0.005610426817029245 0.04818649318017186 -0.00017912917029909518 0.00016502988595609386 0.00012349293907184468 9.505608235769681e-05 -0.0001542824702416106 0.000595499828917484 -0.0010276393155901477
age_sex -0.0007509171780808695 -1.745766521753718e-06 -0.0015414259560288734 -0.02409143285178396 0.00234234320424626 4.4994532780764523e-05 -4.0667280166107515e-07 -6.89403026843767e-05 6.272533931874129e-07 0.00015560044440456703 -0.0010990957321289224 -0.0016601000702724496 0.0003736756157210671 0.0013978703835988205 0.002644973851275926 -0.0013860233316803391 0.00400479433147108 0.0016782541153972277 -0.007164215903181117 0.000255594134715984 -0.0014073257841874345 0.00068590250062923 0.0014847435443805363 0.0008844152708330029 -0.0002964522992402595 0.0031789559300683164 -0.0006947020626652079 0.0007068851603176118 -0.0054698455951504975 1.2972474819362719e-05 -3.1491634519717814e-06 -1.0157292025093097e-05 -1.5291616935069928e-05 1.2618103788793215e-05 -2.1113180918048706e-05 6.390033987050478e-05
age2 -7.923144613297605e-05 -1.1359240391168223e-07 -4.5726945173108036e-05 -0.0004482442093234883 4.4994532780901424e-05 1.3761839388686228e-06 -1.2750788348573657e-08 -1.3561605716203195e-06 1.2564917836305904e-08 1.658920878484715e-05 -6.80770436852794e-05 -3.506098265189906e-05 2.076254035006943e-05 1.5540596572251516e-05 7.383887114867683e-05 -6.325550014300498e-05 7.200935956017159e-05 -5.351488671279852e-07 -0.00018725749346449802 -6.342534471018055e-05 -4.771503953476493e-05 2.8662162480713106e-05 1.8472401790843952e-05 -1.651341446839757e-05 -6.953441417556583e-06 9.305314998254864e-05 2.3612141392137744e-05 4.7207069591441046e-05 -0.00013681146753660167 2.477969236890573e-07 1.2281141027348074e-07 9.72355745264529e-07 6.501922678458222e-07 -1.2608765615976102e-06 -1.2904961005647132e-08 -8.070331126269481e-08
age3 8.146218359144591e-07 6.493462205233073e-10 4.129352923699585e-07 3.936345836111767e-06 -4.066728016624801e-07 -1.2750788348576448e-08 1.2065769236112034e-10 1.2559908491225847e-08 -1.1880646544806497e-10 -1.9714669842502912e-07 5.670442243744188e-07 3.204760836133267e-07 -2.1833356437510537e-07 -1.9130335028757978e-07 -4.695668756966653e-07 6.5975770637285e-07 -5.170252377215229e-07 4.466385007504906e-08 1.6631389528169002e-06 6.571761136178098e-07 2.4386957468998675e-07 -2.2043100902434124e-07 -3.4408593334342657e-07 1.233450385117656e-07 4.1209919775443556e-08 -9.250791206592617e-07 -2.924079484534785e-07 -3.851407098255462e-07 1.3613089933488811e-06 -2.429491307470269e-09 -2.901200871254914e-09 -8.97377254881591e-09 -3.0143852048542123e-09 1.121590224208253e-08 -2.8029177595149744e-09 2.7231158290607044e-09
age2_sex 2.321707673493746e-05 3.750960233811196e-08 4.504762929252512e-05 0.0006795927980842911 -6.894030268438775e-05 -1.3561605716163444e-06 1.2559908491184875e-08 2.0978860293709825e-06 -1.9598605569562658e-08 -1.0418170754884573e-05 4.165642062192156e-05 5.652592442175717e-05 -1.2683237357397568e-05 -4.606457284359151e-05 -6.781003938192988e-05 5.3539796719448394e-05 -8.80761410001413e-05 -4.438995399487995e-05 0.00020860769832474276 2.8595607142999256e-06 2.8708823874455746e-05 -1.6086245397665518e-05 -4.888952442685049e-05 -1.595935431731477e-05 9.41465389157781e-06 -0.00011382617644722286 -4.421761684014035e-06 -2.4314874745230753e-05 0.00017064588492112618 -3.1628701554792243e-07 -2.2755066076199712e-07 4.2314008673248816e-07 6.676260401226284e-07 -2.5774469258145683e-07 -1.7103713784259332e-07 -1.3632332185071635e-06
age3_sex -2.2094643325366565e-07 -1.5678496111322775e-10 -4.0714112453172163e-07 -5.98998864224677e-06 6.272533931875933e-07 1.2564917836269993e-08 -1.1880646544769387e-10 -1.9598605569565037e-08 1.8720816638283326e-10 1.30613327049415e-07 -4.249045134017653e-07 -5.895276580458108e-07 1.1195704268464734e-07 4.793383352009318e-07 5.06186947803321e-07 -5.580480268854744e-07 6.103302996494772e-07 3.8147308307360637e-07 -1.8909447443231637e-06 -5.049658893124549e-08 -1.2081312317392965e-07 1.0699012006833337e-07 4.957855371125789e-07 9.89081640328955e-08 -1.1132725255723583e-07 1.1695765259375402e-06 1.9470257805935183e-07 1.9174321383216223e-07 -1.6565214354063163e-06 2.548914983446254e-09 4.37088336385729e-09 -5.5289848708718914e-09 -7.824562979516012e-09 1.1698172480551447e-09 7.251331509816689e-09 1.0016770221123689e-08
PC_3 -0.005956754240947943 1.0261098181822168e-05 -0.00038120826669474573 0.0005149060007142535 0.00015560044443373866 1.658920878540392e-05 -1.971466984301107e-07 -1.0418170755759963e-05 1.3061332705750179e-07 0.9371956351574772 -0.14601450212349168 -0.05009667939360269 0.2596717208408243 0.07684696173968238 -0.018625457634766057 0.0908606153750982 -0.272528655029974 -0.20159604997370556 -0.24490152633906215 0.2093130694658681 0.18222771022474984 0.35799201730250024 -0.18968416404788577 -0.7374011955317052 -0.2188892522495065 -0.04909293209581349 0.1813912656659438 -0.3255094005525136 0.46141104606826405 0.00021005084720719858 0.0005220368357509294 -0.0012153309945407914 0.0003754846845448506 0.0009379634322126602 0.0011425720809305742 0.002581305000273045
