(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 9.4918246354731e-05 3.26460134721998e-05 -9.7446935255542e-07 -2.29288174380264e-05 4.55077083300001e-06 1.27583901723055e-06 3.76226849426346e-06 -1.53030939934378e-06 -7.27435657380506e-07
covarage 3.26460134721998e-05 0.000241048137190896 0.000326374331408223 -0.000385895359770786 -2.01848955543497e-06 7.47599067887582e-06 5.90592357879482e-07 -8.6544388076056e-07 8.34561134497743e-07
covarsex -9.7446935255542e-07 0.000326374331408223 0.000734469511884569 -0.000774205331342497 -4.23998040992307e-06 4.0325986070336e-06 -2.19308939740128e-07 -1.10317703343133e-06 2.13718288853355e-06
covarage_sex -2.29288174380264e-05 -0.000385895359770786 -0.000774205331342497 0.000932337104529361 5.7794843979571e-06 -2.90575173891313e-06 1.43044446508372e-07 7.08441263418057e-07 -1.53032695830263e-06
covarPC_3 4.55077083300001e-06 -2.01848955543497e-06 -4.23998040992307e-06 5.7794843979571e-06 8.30024443892213e-05 2.44963269907278e-06 -7.31275685443371e-07 -5.57853400217261e-06 -5.58087783501984e-06
covarPC_4 1.27583901723055e-06 7.47599067887582e-06 4.0325986070336e-06 -2.90575173891313e-06 2.44963269907278e-06 8.78835014039552e-05 3.79197848928995e-07 2.34535000108421e-06 2.70596014799825e-06
proband 3.76226849426346e-06 5.90592357879482e-07 -2.19308939740128e-07 1.43044446508372e-07 -7.31275685443371e-07 3.79197848928995e-07 0.000226584666414377 -0.000147366218700746 -0.000133165935457504
paternal -1.53030939934378e-06 -8.6544388076056e-07 -1.10317703343133e-06 7.08441263418057e-07 -5.57853400217261e-06 2.34535000108421e-06 -0.000147366218700746 0.000282316315561652 3.50266547811478e-06
maternal -7.27435657380506e-07 8.34561134497743e-07 2.13718288853355e-06 -1.53032695830263e-06 -5.58087783501984e-06 2.70596014799825e-06 -0.000133165935457504 3.50266547811478e-06 0.000255203799387021
