(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00653115077786728 0.00585767376863112 0.001516928285987 -0.00241358474593036 -0.000475444966029374 1.31777317188791e-05 -1.41090906219501e-05 0.000118837950018012 6.22926285044295e-05 -0.000519003711137069 0.00016680285312332 -0.000197615024368171 0.000174668081940093
covarage 0.00585767376863112 0.0133267331521051 0.0135411152103767 -0.0212783473271952 -0.000163359953332306 0.000309588879628131 -4.71944300171818e-05 9.343381156614e-05 0.000139000544137933 -0.000718164606426491 0.000403591413188196 -0.000322202637651958 0.000283287167989496
covarsex 0.001516928285987 0.0135411152103767 0.0242470633929529 -0.0358396715225634 -6.09049299743646e-05 0.000133350761376841 -0.000136567858570107 0.000156802187940174 0.000221626297086699 -0.000896705478170214 0.000515867742972525 -0.000196108608604521 0.00013426481938656
covarage_sex -0.00241358474593036 -0.0212783473271952 -0.0358396715225634 0.057127174060222 2.98874245624228e-05 -3.14476059407066e-05 0.000238266169530469 -0.000242459796577058 -0.000307904336163671 0.00111358001489696 -0.000591364864046241 6.61125558215843e-05 3.67704244312168e-05
covarPC_3 -0.000475444966029374 -0.000163359953332306 -6.09049299743646e-05 2.98874245624228e-05 0.00180983267040788 -0.000250578845678212 -5.69011740429064e-05 2.22746213735645e-07 -0.000121249740785843 -0.000326765337856096 0.000142898914781932 0.000220943038764355 -0.000152532730626625
covarPC_4 1.31777317188791e-05 0.000309588879628131 0.000133350761376841 -3.14476059407066e-05 -0.000250578845678212 0.00174415041570347 4.77560730972823e-05 -0.000194681019668406 -1.66993753463704e-06 -4.71660454101384e-05 0.000406437664148213 -0.000236657558612081 0.000284540176227597
proband -1.41090906219501e-05 -4.71944300171818e-05 -0.000136567858570107 0.000238266169530469 -5.69011740429064e-05 4.77560730972823e-05 0.0037178128469467 -0.0017054939392893 -0.00195297030290745 -0.000159967631864882 -0.00018878192848203 0.000206264474164562 -5.04372967676223e-05
paternal 0.000118837950018012 9.343381156614e-05 0.000156802187940174 -0.000242459796577058 2.22746213735645e-07 -0.000194681019668406 -0.0017054939392893 0.0125957903018417 0.00104404917106421 -0.00909595839262882 -0.00960142082918647 -0.000518383792935786 3.24611537698135e-05
maternal 6.22926285044295e-05 0.000139000544137933 0.000221626297086699 -0.000307904336163671 -0.000121249740785843 -1.66993753463704e-06 -0.00195297030290745 0.00104404917106421 0.0117406876682706 -6.24274892592825e-05 -0.000228265589459533 -0.00937916093039368 -0.00786542801920565
gpp -0.000519003711137069 -0.000718164606426491 -0.000896705478170214 0.00111358001489696 -0.000326765337856096 -4.71660454101384e-05 -0.000159967631864882 -0.00909595839262882 -6.24274892592825e-05 0.0352535607922977 -0.0180504797927775 0.000143056401876795 -0.000285731626503367
gpm 0.00016680285312332 0.000403591413188196 0.000515867742972525 -0.000591364864046241 0.000142898914781932 0.000406437664148213 -0.00018878192848203 -0.00960142082918647 -0.000228265589459533 -0.0180504797927775 0.0364558780009389 0.000361785670800054 0.000347298402675902
gmp -0.000197615024368171 -0.000322202637651958 -0.000196108608604521 6.61125558215843e-05 0.000220943038764355 -0.000236657558612081 0.000206264474164562 -0.000518383792935786 -0.00937916093039368 0.000143056401876795 0.000361785670800054 0.0419090718087951 -0.0240197712683718
gmm 0.000174668081940093 0.000283287167989496 0.00013426481938656 3.67704244312168e-05 -0.000152532730626625 0.000284540176227597 -5.04372967676223e-05 3.24611537698135e-05 -0.00786542801920565 -0.000285731626503367 0.000347298402675902 -0.0240197712683718 0.0390462303116833
