 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.005417435053043472 -2.567236773709656e-06 0.0004816193585385592 0.0008320544743096383 -0.0001523680694668232 -2.049489788230891e-05 2.4610700148179694e-07 7.1008242262576076e-06 -8.974013267786397e-08 -0.0015708766539660145 0.0006921933972829316 0.0002467681653871232 -0.0007330396450470302 -0.0003261154090522931 -0.0011122815610942836 0.0009602527157083683 0.0001347513710504748 -0.0015470719934207145 -0.002566594280593462 -2.702496748467605e-05 -0.0036438073493971564 -0.003493291735073171 -0.005247241503440739 -0.003323605068934003 -0.0035504212866716185 -0.0029408608021059797 0.000599280904184551 0.0057060185293135845 0.0031211517296632087 -1.2925250052315838e-05 -1.7893895202836468e-06 1.4900153415617244e-05 3.338129236403622e-05 -1.8332194787325755e-05 3.6909651069523803e-06 -2.1413848921445726e-05
yob -2.567236773699277e-06 1.6597405073004255e-06 1.4060156606458482e-06 5.283292878797734e-06 -5.809184492052101e-07 -4.3128838302514075e-09 -1.124146341663784e-12 9.289985516566233e-09 -4.434594445765617e-12 1.6080394417316243e-05 0.00023776023689363462 1.849928536406617e-05 -0.0001531489211941306 5.1735934030540464e-05 -0.00018063244251799977 -3.628784107475226e-05 -7.842206008778666e-05 0.00021537421367900285 -5.4506690650970574e-05 -0.00015828741472195354 0.00013354379856502242 -0.00011069641348244213 6.342403165846639e-06 0.00010223123395381069 9.47202265880136e-05 -4.484354910795153e-05 -5.7806035554716853e-05 5.007095103114898e-05 -0.0002134450063307115 9.331026972287012e-08 -2.6128890753111415e-07 2.0311313742650067e-07 1.1929248331004708e-08 3.700131118292404e-07 4.4667351909909075e-07 -9.873793763525171e-07
age 0.00048161935853978925 1.4060156606391467e-06 0.00016616977704278602 0.0012026350669349652 -0.00015889047382337945 -5.836340935839109e-06 5.983047197943274e-08 5.6293317422007966e-06 -5.7843957162160786e-08 -8.34720722765022e-05 0.0003793521853904282 0.0001701202833090651 -5.2781942952232534e-05 -0.0005460612952440845 -0.00027021273183331615 -0.00023614487142473368 -0.0004237186773288253 -0.00046697041849092576 0.00019386680473057396 -0.00017420784904666667 -0.0001220103593700556 -0.0003060703802180262 -0.0001563738339591139 -4.0664854931657595e-05 -6.3158791970667375e-06 -0.0010113793780151664 -0.0002985871005145178 0.0006531007835791366 0.00018556326139275266 -2.321402710580669e-06 -2.9734703567272642e-06 3.106154653469392e-06 6.886450391866574e-06 1.1407600414820401e-07 3.937917599848787e-06 -1.1896508535772136e-05
sex 0.0008320544743238719 5.283292878759552e-06 0.001202635066936386 0.017806369319321648 -0.002065597600866754 -4.0101760250600654e-05 3.9685422373540775e-07 6.780171432426383e-05 -6.627447913796237e-07 -0.0003247557631598676 0.0027014212721362756 0.0029394578445625773 -0.0012466274580854345 -0.0061032546206494145 -0.0014787127877717444 -0.0002982734355760893 -0.0037059374107936034 -0.008839009186556118 0.0009549862186890917 -0.0026228724449530675 0.00010731836236390595 -0.003936823297369659 -0.00083248294981488 -0.005997719805643095 2.6385766658336532e-05 -0.007916193946258998 -0.0021705186229566665 0.0011013071831229395 4.136732835623388e-05 -8.953720931353881e-06 -1.8262897110489952e-05 9.455753471127308e-06 4.348391938408742e-05 2.087107500370359e-05 1.998194528745813e-05 -5.9857937731688584e-05
age_sex -0.00015236806946860852 -5.809184492010829e-07 -0.00015889047382351926 -0.002065597600866279 0.00026576730438894323 5.628067014820154e-06 -5.790899370541147e-08 -9.269201505908563e-06 9.429233887022032e-08 1.3183705889904062e-05 -0.00036666348684784853 -0.0004399963527156764 0.0002027677391153968 0.0006495648144477331 -4.621143263014904e-07 -7.227901470224974e-05 0.0005941590745226047 0.001078778490909359 -0.0002670611741285718 0.0003386288527311457 -5.741639305545297e-05 0.00047616439919571306 0.00010819811840612025 0.0006337056302403525 1.2143507425608612e-05 0.0010638490503683162 0.0002539259384183965 -7.408879433539028e-05 -0.0002056987121642578 1.790784669339064e-06 3.259618616866372e-06 -2.396841795187611e-06 -8.083986941123902e-06 -2.246414453165191e-06 -1.8922153018646523e-06 8.624288085181521e-06
age2 -2.049489788234907e-05 -4.31288383009162e-09 -5.836340935837328e-06 -4.010176025053243e-05 5.628067014812862e-06 2.1662773856990389e-07 -2.3032733155294e-09 -2.09453889237808e-07 2.2318125057143113e-09 2.228574149212172e-06 -8.740457820767653e-06 -7.69446702137066e-06 -3.2107531802350826e-07 2.2174396015738473e-05 8.874941680299688e-07 4.4593111934840845e-06 1.1181692661891669e-05 2.079820693270608e-05 -9.884719372023017e-06 3.7593499406016116e-06 8.245834390785377e-06 1.1313594079284613e-05 8.379572798037294e-06 2.8562540316362944e-06 6.781991260101368e-06 3.5674855443732e-05 4.0525154192644825e-06 -2.663367627581669e-05 -9.61670925500322e-06 9.607813879020791e-08 1.1545583722306434e-07 -1.1370091194152687e-07 -3.164456214893947e-07 1.5239781255937096e-08 -8.989078641105552e-08 3.652121508179624e-07
age3 2.4610700148217414e-07 -1.1241463427121544e-12 5.98304719793995e-08 3.968542237345589e-07 -5.790899370531702e-08 -2.303273315528861e-09 2.5215269330486314e-11 2.2324117345763546e-09 -2.4481191748346043e-11 -2.2649200783546383e-08 1.0386641828808117e-07 9.03775339038098e-08 -2.219627149605666e-08 -2.2444292000018227e-07 9.016625615858922e-09 -1.600120000272996e-08 -9.937830966315579e-08 -2.0240018065785534e-07 9.16063711445188e-08 -5.0795791135180996e-08 -9.824195265022512e-08 -1.4565458262374573e-07 -1.3284945150207888e-07 -4.010000226759328e-08 -1.0444560272809774e-07 -3.7406731864986086e-07 -5.747802122163207e-09 3.1472582950586324e-07 1.1558370261794319e-07 -1.111832912370791e-09 -1.1602314060952188e-09 1.2857877509356203e-09 3.6543649898216556e-09 -2.392639875309099e-10 6.890763163500038e-10 -3.589907177880043e-09
age2_sex 7.100824226320002e-06 9.289985516414919e-09 5.629331742204199e-06 6.780171432423034e-05 -9.269201505906407e-06 -2.094538892380107e-07 2.2324117345791356e-09 3.3891099665553274e-07 -3.5708307365668776e-09 -8.954123469690795e-08 1.3330896392585773e-05 1.6766632958144355e-05 -8.111039739675598e-06 -2.0696385011514277e-05 4.106875455954379e-06 5.51487575772922e-06 -2.217914835122935e-05 -3.558691396180984e-05 1.0164485734870694e-05 -1.2181416799341594e-05 2.053262873104907e-06 -1.5371731822006995e-05 -4.550586682195573e-06 -1.766517036359898e-05 -2.2791262453891906e-06 -3.8260796145544005e-05 -7.596772776218402e-06 3.306639796731889e-06 1.2862311159055392e-05 -8.808255605653746e-08 -1.1536892289040328e-07 1.1893859043948651e-07 3.1945253836282435e-07 7.64841003821628e-08 5.6157536110203423e-08 -3.250667611181236e-07
age3_sex -8.974013267848814e-08 -4.434594441584923e-12 -5.7843957162179864e-08 -6.627447913791403e-07 9.429233887017937e-08 2.2318125057158903e-09 -2.448119174836947e-11 -3.57083073656621e-09 3.8727938481651196e-11 -2.974447220173358e-09 -1.344150617658668e-07 -1.7916382831396606e-07 9.147164539148003e-08 2.0537654605118392e-07 -6.600311353358822e-08 -8.166869960593865e-08 2.267986307278476e-07 3.4379220043859437e-07 -1.001784880763125e-07 1.3284805500439034e-07 -1.5299882152768493e-08 1.5056760039643443e-07 6.095784755488624e-08 1.5353898195345697e-07 4.373877490437573e-08 3.9194736157270515e-07 5.553902868446714e-08 -6.294522818262221e-08 -1.9493079666484933e-07 1.1361541198308618e-09 1.0468333856752303e-09 -1.4869583966800286e-09 -3.3862487807620607e-09 -8.054562348006253e-10 -4.4970286119248914e-10 3.496595923465927e-09
PC_3 -0.00157087665396602 1.608039441731731e-05 -8.347207227636275e-05 -0.00032475576315815037 1.3183705889685379e-05 2.228574149207576e-06 -2.264920078350143e-08 -8.95412346893686e-08 -2.974447220248602e-09 0.3633384761021804 -0.06283143023536643 0.023898990842581475 0.056901141961088954 0.008945560223420343 0.01671682423965228 0.018581066445188858 -0.054387308366551396 -0.05566810263637334 -0.02803946794654366 0.06926905651697154 0.012291823615627315 0.10108755096399857 0.018393460494548406 -0.15014776694749954 -0.037853853413310344 -0.00698121922868941 0.035889334002854434 -0.06614021632515395 0.14449721672188826 -9.693666032903271e-05 0.00011206478450642818 -0.0003821101268455076 -0.0003366045747707484 -0.0005218253273682412 -0.00016099087938745783 0.00010972943500300021
PC_4 0.0006921933972857508 0.00023776023689362947 0.0003793521853908423 0.0027014212721380585 -0.00036666348684821743 -8.740457820786423e-06 1.0386641828830967e-07 1.3330896392603299e-05 -1.3441506176608157e-07 -0.06283143023536675 1.066027571027193 -0.02317212807557888 0.2324764161718346 -0.08733530016856485 -0.08444779818206262 -0.01582220468721306 0.015101557135527886 0.04410841217169603 0.08385906707681462 0.13570162613367906 -0.04762538895507499 -0.1284167652961051 0.0966316798741856 0.055209594939393807 -0.0584684408273455 0.016658469758466684 -0.05772683793425368 0.025184662794222365 0.15935599087194077 0.0002611098602261041 0.00021645115177764592 0.00012666057308749107 0.00048810279873193175 -0.0004948041457456733 0.00031020077134965635 0.00013436956332676145
PC_5 0.00024676816538949433 1.8499285364051772e-05 0.00017012028330911266 0.0029394578445602706 -0.0004399963527154744 -7.694467021375815e-06 9.037753390388743e-08 1.6766632958140245e-05 -1.7916382831394828e-07 0.023898990842580646 -0.023172128075580375 1.4604337317029914 -0.08014773792702025 -0.20567972533070164 -0.17601592369764668 0.20388191448685375 -0.07805493425370592 -0.22393010579543665 -0.06106467570498988 0.050342477906235604 -0.11887731660753521 -0.055510266843439106 0.06842312479521685 -0.277152906985832 -0.07743353178563887 -0.012446869638789737 -0.005366317682601499 -0.07875783353682093 0.22457767078311033 0.00010326853561701538 -0.0001266799729507077 9.961904655094895e-05 -0.0001574840149973771 0.00025803488347356186 -0.00030566506039284323 -0.0002472103796291662
PC_6 -0.0007330396450467432 -0.0001531489211941287 -5.278194295188512e-05 -0.0012466274580812777 0.0002027677391148429 -3.210753180359939e-07 -2.219627149592721e-08 -8.111039739655352e-06 9.14716453912702e-08 0.056901141961089155 0.2324764161718347 -0.0801477379270182 1.894622254295493 0.11348210672814661 0.205829554004337 -0.14777984647962994 0.17181155451913158 0.09910785979985823 -0.05255067722304323 0.07663135947448141 0.2913287355348441 -0.26559695736523664 0.09611863118388782 0.23855515244062195 -0.018105815316290536 7.550933034779563e-05 -0.15277883012779425 0.17334138553137934 -0.17361922185443993 -0.00018169672714023725 0.0012375116123452196 -6.697498673577073e-05 -3.9895795084880126e-05 -0.0019618325781047474 0.0001847796221542757 0.0002629239787263798
PC_7 -0.00032611540905670125 5.173593403055782e-05 -0.0005460612952439812 -0.006103254620642848 0.0006495648144470499 2.2174396015741597e-05 -2.2444292000026985e-07 -2.069638501149614e-05 2.053765460510502e-07 0.008945560223421014 -0.08733530016856214 -0.20567972533070042 0.11348210672814808 2.551534445823415 0.019510511754358455 0.287704992685297 -0.17855701901028373 0.22826799486577568 0.13916621183409664 0.10936578773759736 0.02514811132436547 -0.26822902061092313 -0.1768063754327742 0.4207884098771251 0.1697746924090715 0.01599123672634285 -0.27544712208218997 0.04389251736550824 -0.40706072186768283 0.00013052502278763646 -0.0003535841019937072 5.637057595420671e-05 0.00148144213721774 -0.0006905568027068187 0.000357661628778882 0.00016536248713061935
PC_8 -0.001112281561095279 -0.00018063244251800004 -0.0002702127318337043 -0.0014787127877749536 -4.621143258535968e-07 8.874941680441429e-07 9.016625615709963e-09 4.106875455937946e-06 -6.600311353341571e-08 0.016716824239652588 -0.08444779818206308 -0.17601592369764513 0.2058295540043371 0.019510511754359902 2.7739003629815318 0.33948771305913883 -0.004141981316319641 0.19526559244103608 0.2428499846497573 0.05051386604157826 0.10923407781730801 0.1689479446547207 -0.2011376178805795 0.22823603973612208 0.33917720448567285 0.048687054369460664 0.17430239853617213 0.10002626433284215 -0.184269390946951 0.00011828206300024068 -8.554703275875837e-06 -0.00034748284821771203 0.0007153477672456938 -0.0012266961444341842 -2.6533982658859696e-06 -1.5475296477230597e-05
PC_9 0.0009602527157075128 -3.628784107475206e-05 -0.00023614487142495298 -0.00029827343557762924 -7.227901470202244e-05 4.459311193492625e-06 -1.600120000282399e-08 5.514875757720344e-06 -8.166869960584137e-08 0.018581066445188865 -0.015822204687214656 0.2038819144868533 -0.14777984647963172 0.28770499268529787 0.3394877130591384 3.5624420841888536 0.2535501711231044 0.019581382764482416 -0.30784127266744027 0.23672947008870857 0.03737419026761154 0.017693099202941254 -0.14816092173114953 0.09674694666931546 -0.2498532261932006 -0.09112270473898676 -0.008810371097333274 -0.20145282788885813 0.30822858934061764 -0.00017292765980858905 0.00045063404210446656 -0.0008778044432458122 -0.00010312118726783814 -0.0008538200410959357 0.0014556307683392068 3.982924062196488e-05
