 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006914580566596405 -2.1562239024330497e-06 0.00011281582624408767 -0.00034156997165804684 1.8613270331809383e-05 -3.984510530918332e-06 4.085234215712795e-08 -2.1726217640050564e-07 -4.031915388052873e-10 -0.0002690219256387797 0.00021733615837310678 -0.0003295425549780878 -7.002796468023536e-05 0.0006034527365839647 -0.001193888918066298 -8.305534203821987e-05 -0.00010128686776526315 0.0003660977248913483 -0.00038261864028902546 0.00026854140883969334 -0.0003297866546805916 6.007844703447243e-05 -0.00012409345087816193 -0.00010788621870372554 -0.0008605098134234226 6.15706754593835e-05 -0.0010758507126239743 -0.00034026120967262314 0.0013434721383429524 -2.3453848996717558e-07 1.1138379658328297e-06 2.7261156387875206e-06 1.2730740455184696e-06
yob -2.1562239024355828e-06 8.820034094603803e-07 1.1115191802799082e-06 3.497211491320981e-06 -5.393263898451469e-07 -9.104403241303315e-09 5.94716034296844e-11 1.3832880691853906e-08 -9.616586915565739e-11 1.939566006879485e-06 0.0001601464918680177 3.2598374105360604e-05 -8.785525113343956e-05 9.902684129054184e-06 -8.067419783578113e-05 -9.41229516665457e-06 -2.7209297264885477e-05 6.1334789915983e-05 -5.904019763947187e-06 -7.20025184643173e-05 5.4570882768155396e-05 -4.4661418603933585e-05 -2.544795752712999e-05 7.8018799377421e-05 5.251211177030273e-05 -2.3365889118374944e-05 -1.208178904149821e-06 6.306837576705892e-05 -0.00013840668733324435 -3.7675930195839355e-08 -5.0418849859381514e-08 1.756731228386319e-07 -1.3559078180542128e-07
age 0.00011281582624385674 1.1115191802847964e-06 0.00016990605898394937 0.0018265649084203434 -0.0001683183508267 -4.5998499697409724e-06 3.818573247639637e-08 4.582417975521414e-06 -3.803881814720052e-08 1.5858282073092006e-05 -4.190496617344758e-05 -0.0001426649078754479 -0.0002093354517929882 -0.0001054162539864901 -0.0001545998958439453 4.642890006705655e-05 -0.0004258338920067557 -6.122928647173619e-05 -5.4573450299496856e-05 -2.909794026554178e-06 6.744429166903068e-05 0.0003725917545723243 -2.1881931571694608e-05 4.567641989731398e-05 -0.00023058757833347758 -0.000279093219485764 -0.00018084375257799756 5.971268170243605e-05 7.119842547878761e-05 -1.4600517166912545e-06 1.481652680449707e-06 2.446152205527651e-06 -4.963446982688791e-06
sex -0.000341569971662917 3.4972114914520285e-06 0.0018265649084184463 0.04694341384436671 -0.00388978891228625 -4.663746923950827e-05 3.6996647721888676e-07 9.882448474355221e-05 -7.821593661374469e-07 0.0006859763157120134 -0.0015699924259392364 -0.004351912301908449 -0.0007537904025935496 0.0005845016760464791 -0.003125361244950308 0.0021623753310201443 -0.004262867896048725 -0.003197547698239809 -0.0017302943820984831 0.000933500635519485 0.0017151898072583713 0.004016559585603212 -0.00398106061848255 -0.0010580327794460541 -0.0023323818958993436 -0.004394542434781255 0.0024419601893106912 0.002620511064388883 -0.001179390467584084 -1.3005313882466271e-05 1.0000166543508567e-05 7.099000425432942e-05 -8.920647642199811e-05
age_sex 1.861327033222499e-05 -5.393263898570269e-07 -0.0001683183508265642 -0.003889788912286788 0.00034570780424802175 4.571955093799215e-06 -3.79688894077431e-08 -9.240356908797797e-06 7.596598666022552e-08 -5.741927871592122e-05 0.0001409477922774233 0.00036340444182063255 0.00011006347774925209 -3.24422729002177e-05 0.000287780555893478 -0.00013090347074891812 0.00042662393261908737 0.00030325234814743504 0.00011604070214127936 -6.946501253967396e-05 -0.0001374428057020719 -0.0003195049240995718 0.0003102211618370379 7.471997777144604e-05 0.0002482847195563601 0.00043065748588577967 -6.657655464754147e-05 -0.00018934581849020028 0.0001220355710034858 2.1284734035944924e-06 -3.3482779214735342e-06 -3.7832996874699314e-06 8.205839294136348e-06
age2 -3.984510530911264e-06 -9.104403241513815e-09 -4.599849969741882e-06 -4.663746923957484e-05 4.571955093804291e-06 1.3113083264196573e-07 -1.129210073238594e-09 -1.30534442881393e-07 1.1239397665705197e-09 -2.9904830428629715e-07 4.694686039378261e-06 4.726830464653349e-06 3.876277071200988e-06 4.989473091153614e-06 2.0476579359006924e-06 -8.223506993576083e-07 1.0363667407984783e-05 2.06140457841334e-06 -2.2765404421347534e-07 -2.4217579105406394e-07 -1.6381258626293546e-06 -1.1467697184462799e-05 -6.948714470382482e-07 -8.574073773739738e-08 7.84752631423534e-06 7.860643956040265e-06 4.33184361733463e-06 -1.7811757737925453e-06 -3.950100713982162e-06 4.954620449403941e-08 -6.619804080455063e-08 -4.4888140932242374e-08 1.2817339574884023e-07
age3 4.085234215707284e-08 5.947160343160199e-11 3.8185732476409376e-08 3.6996647721952045e-07 -3.7968889407792864e-08 -1.1292100732387367e-09 1.001258556962655e-11 1.1239828599758757e-09 -9.964213156844467e-12 1.2962390698380262e-10 -3.23642764696196e-08 -3.9277483963530246e-08 -3.5434758281158937e-08 -4.800251336437865e-08 -2.4608539801129566e-08 -1.5027561416685638e-10 -8.504987772733691e-08 -7.728833163328751e-09 8.814060648064474e-09 -6.224536450540021e-09 1.5845079704109233e-08 9.695323407984979e-08 4.61753423754222e-09 5.368232644329089e-09 -6.93511720390831e-08 -7.01445921369766e-08 -4.192148988530949e-08 2.254120117669304e-08 2.8034883911971574e-08 -4.706316216358756e-10 7.041981452767804e-10 2.860961574731554e-10 -1.0351286535164413e-09
age2_sex -2.1726217641067242e-07 1.3832880691976914e-08 4.582417975518401e-06 9.882448474357956e-05 -9.24035690879892e-06 -1.305344428812774e-07 1.123982859974708e-09 2.5717133201344377e-07 -2.182642409715337e-09 1.1971527236701704e-06 -3.649237962415056e-06 -8.644141641717402e-06 -3.6339945442914043e-06 -1.5482197762751282e-07 -8.135167194861958e-06 2.3805883102824498e-06 -1.2683145260414202e-05 -7.904430214375061e-06 -2.082411164929303e-06 1.7405964131730947e-06 2.9027556260589943e-06 8.470842034902345e-06 -8.00791226104155e-06 -1.698303559978375e-06 -7.23832566931104e-06 -1.3327371218125752e-05 -1.3558361950557463e-06 4.22253329658975e-06 -3.5845185803318656e-06 -7.55055850100643e-08 1.3600863812396522e-07 5.5655121746706566e-08 -2.1889183889219938e-07
age3_sex -4.0319153870552197e-10 -9.616586915882536e-11 -3.8038818147182194e-08 -7.821593661377537e-07 7.596598666024226e-08 1.1239397665697086e-09 -9.964213156836007e-12 -2.1826424097155392e-09 1.9022686472556838e-11 -6.659621902366271e-09 3.034905008704416e-08 6.25585191669042e-08 3.3088902342441796e-08 9.999644267710552e-09 7.325841628503194e-08 -9.936781342988163e-09 1.1363300809994723e-07 6.363451385597802e-08 1.2142949428082962e-08 -1.0234967600735943e-08 -1.2502332277527958e-08 -7.239961761408249e-08 6.70051967556336e-08 1.2090890991045724e-08 6.147205019569234e-08 1.201754125982014e-07 3.6378018152068224e-08 -2.8400423533369995e-08 3.028384646561902e-08 7.368607316178767e-10 -1.3966119294593265e-09 -1.9240315376005804e-10 1.7758508301061548e-09
PC_3 -0.00026902192563887565 1.939566006880997e-06 1.5858282073034258e-05 0.0006859763157117735 -5.7419278715890327e-05 -2.9904830428451605e-07 1.2962390696793977e-10 1.1971527236691282e-06 -6.659621902356644e-09 0.1897720551689748 -0.01023743157795341 -0.003333227583056833 0.015431676092334548 -0.015132564899339339 0.03379898397168734 0.010117557393903843 -0.04303177055919517 -0.02630400276342509 -0.0009370111748923214 0.03915867797823734 0.012454797492769454 0.040546761107958 -0.03262712673621027 -0.08129050954507165 -0.023426810144696462 -0.02174040368466849 0.03021319290481029 -0.0204184545144596 0.0666515014925784 -0.00016156679415726898 8.504537328632839e-05 -0.00019072460896274451 -0.00024122257487357626
