 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.0016779420238671084 -1.0126844803333493e-06 -0.0015244446117972223 2.3510417311594782e-05 -1.1859609240659697e-07 -0.00022483363690908092 -0.00029245059574987525 -0.00020002590914786671 -0.00014968865736444487 0.0007428931423958656 -0.0003909222674037765 0.00033224861999698105 -0.0003965024847276901 0.000139747742458337 -0.0003762110523567191 7.328024100111387e-05 -0.00022398332362481553 -5.767469297972295e-05 -0.0003415070599136474 -0.0004757177079776081 -0.00047608385639853746 0.00026300456843841337 -0.00024373419771525005 -0.000698133480196776 0.0002834886486595668 -5.741011680498354e-07 5.74318273609598e-07 -1.7805174507345113e-06
yob -1.0126844803350683e-06 3.383510662833689e-07 1.5455400791300141e-06 -2.0081441870755357e-08 1.0367496195788757e-10 6.546253746394175e-06 2.4862900159142812e-05 6.628537036822838e-06 -3.4587509052455875e-05 -1.539301521013635e-05 -1.6774703595402562e-06 1.6048421924646262e-06 -1.3535858045230847e-05 1.877375764294713e-05 -9.772242186585445e-06 -2.5107119499040043e-05 3.2833242826877355e-05 -2.9190759658933706e-05 -7.282011708188957e-06 3.5419220495064035e-05 1.4979281943941542e-05 5.8359983687449266e-08 -8.548625202059035e-06 2.2226584537169787e-05 -4.660746947369602e-05 -2.110728173300853e-08 -5.976009969647632e-09 6.772580360990657e-08
age -0.0015244446117972147 1.5455400791287694e-06 0.0014755254776599466 -2.3085945194857495e-05 1.1811259270093716e-07 0.00023292584768383573 0.0003640433262504678 0.00026318864594480917 6.644918648944474e-06 -0.000554371975578513 0.0002071387709764919 -0.00020131308431613556 0.0002375089566615381 -0.00017924902657556887 0.00023541521583635082 -1.5956364653121512e-05 9.161941939502792e-05 -0.00010343980761951102 0.00026601797869561274 0.0004312697470750159 0.000409681606894674 -0.0002904632142845217 0.0001243799303621931 0.0005940900571840666 -0.00016949261122532216 8.562834253774801e-07 -2.1556024718991042e-06 2.668379636841937e-06
age2 2.3510417311594386e-05 -2.0081441870760727e-08 -2.308594519485749e-05 3.62941463246984e-07 -1.865442579784057e-09 -3.344056819933842e-06 -5.36160650093658e-06 -4.2905922366623775e-06 -4.807830548837398e-07 8.371273033081866e-06 -3.1593844539810293e-06 3.1257153822040436e-06 -3.972676845960423e-06 3.3246088237961333e-06 -4.116686212601857e-06 -1.780948884832805e-07 -6.212575300400038e-07 1.1768857993762226e-06 -4.055342466326099e-06 -6.3512829311245855e-06 -5.7690676463592005e-06 4.747734495121213e-06 -2.0486023948849984e-06 -9.284055654856613e-06 1.9173946670847324e-06 -1.3753289163024193e-08 3.568284047634808e-08 -4.105293783694279e-08
age3 -1.1859609240659383e-07 1.0367496195780968e-10 1.1811259270093654e-07 -1.8654425797840517e-09 9.632703138286547e-12 1.5636225230341396e-08 2.741352738284643e-08 2.332557337090296e-08 1.6981975834613848e-09 -4.147477722207653e-08 1.4942861247825534e-08 -1.5517709001612506e-08 2.090375475047873e-08 -1.8667521717785852e-08 2.1952622909162576e-08 1.4970147004327563e-09 9.808168701088667e-10 -5.599271527722893e-09 1.9307874668861145e-08 3.226165163399049e-08 2.64989889098972e-08 -2.5409128777508043e-08 1.0262689395371547e-08 4.832960206574157e-08 -7.847490866111904e-09 6.942848921876027e-11 -1.8847765339184036e-10 2.0785065053331225e-10
PC_3 -0.00022483363690903847 6.546253746394114e-06 0.0002329258476837981 -3.344056819933265e-06 1.5636225230338438e-08 0.06461369305498489 0.0013990929750542132 0.001720240544503513 -0.005338254513577713 -0.014083608266047026 0.006294378172676828 0.007975902956652138 -0.009758645487932876 -0.001285767736632728 -0.0007527010462791911 0.0032330499860095535 0.014980210077730599 0.006126866324146997 -0.0066617649924371365 -0.02257956199954151 0.003355391855692772 -0.0017493603315411861 0.007343093028174415 -0.0015408521013000492 0.012862205384050376 -8.659167103303467e-06 -0.00010749253204703977 -8.214872971049056e-05
PC_4 -0.00029245059574974417 2.486290015914261e-05 0.0003640433262503351 -5.361606500934486e-06 2.7413527382835653e-08 0.001399092975054216 0.2290221377125538 -0.009776398973351237 0.007469206783987706 0.0009760280626658723 -0.00549168426583759 -0.011441724437074741 -0.0010862756767096957 -0.02105683613413159 0.004925093364535833 0.01891949622985802 -0.02906937528112388 -0.010915911012688961 0.017364434934902147 0.01479700602302446 -0.010887378489660385 0.00600636992311112 -0.007219504253024039 -0.0012160070877052375 0.009366734960207401 -4.250466791963205e-06 9.550326827175415e-05 9.641734105608825e-05
PC_5 -0.00020002590914787878 6.628537036822831e-06 0.0002631886459448198 -4.290592236662547e-06 2.3325573370903872e-08 0.0017202405445035168 -0.009776398973351207 0.30082239937225436 -0.0032370410459191287 -0.0011681508135766652 -0.0016214977946921168 0.004679183157264429 -0.02623144794777609 0.009545788055675986 -0.027232893041612537 -0.022311336024660143 0.0013681735586084259 -0.021248554565571776 0.020360816586218133 -0.034822877902173574 0.013158541326888007 0.007950217393368883 0.0012966599283532568 -0.0034517711826685836 0.025186103813631417 1.0086350960627433e-05 4.577702889973575e-05 5.750779474074474e-05
PC_6 -0.0001496886573645686 -3.458750905245575e-05 6.644918649064599e-06 -4.807830548856214e-07 1.6981975834710444e-09 -0.005338254513577697 0.007469206783987737 -0.0032370410459191088 0.37334421732719447 0.011965524271447009 -0.005353619519008338 -0.017361071317596934 -0.017960205028011027 0.01173843737315464 -0.014384497203105594 -0.0005227828517695908 -0.008770766502084719 -0.03549277515996021 0.023262229666471852 0.03756196997933524 -0.010614540899248555 -1.0736831221161346e-05 -0.00894620382759887 -0.004161513646741637 -0.01693645732733874 -5.861628410866925e-06 0.0001408577154471239 3.515953082289551e-05
PC_7 0.0007428931423958486 -1.539301521013596e-05 -0.0005543719755784853 8.371273033081444e-06 -4.147477722207445e-08 -0.014083608266047033 0.000976028062665834 -0.0011681508135766502 0.01196552427144706 0.4587771899005426 0.014722721080406148 -0.01430317074645835 -0.029810335009938443 0.01843194345072076 0.012736666404266945 0.04672464270679872 0.014846846949786807 -0.042530595029947924 -0.029197309838371634 0.04368517911992204 -0.020060930118015893 -0.018910871381086637 0.003962548515585959 0.007511398360319229 -0.01669092744138055 3.922811198188404e-05 8.878009036394319e-05 1.4274790059588502e-05
