 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.00015075057022254695 -2.9251833738278306e-07 3.648243552158122e-05 0.0002534767147542492 -3.6299259808856536e-05 -1.3507395742213829e-06 1.440523765034088e-08 1.3381177820339756e-06 -1.4293383503599692e-08 -3.697538556473006e-05 -3.740928796737003e-05 -6.192492983538715e-05 -2.0485343930586083e-05 0.00014413172441406246 -0.0001157196090901586 -3.108408268376296e-05 -6.107975722181795e-05 -8.071609720952414e-05 -8.978068099407932e-05 8.697546784245585e-06 -0.00012671303689495902 -5.707265379453242e-05 -5.618815285000003e-05 -8.837208755151702e-05 -7.980351134647315e-05 -4.163152833598196e-05 -0.00010091652481833382 -8.509494153188982e-05 0.00018595759736353166 2.8583072492299316e-07 -6.449102524946578e-07 1.2766888690926135e-07
yob -2.9251833738165095e-07 2.0022519184965024e-07 1.854393190447231e-07 1.0356916401849764e-06 -1.4070168017986296e-07 -1.1114481466654256e-09 1.0660560848220385e-11 4.200650870407885e-09 -3.231325363468252e-11 -3.2375534426842943e-07 2.1967364764259997e-05 7.855348683952675e-06 -1.3787864100040565e-05 -4.708193527025416e-06 -7.444118111927504e-06 -6.417458931038438e-07 -8.326455185627424e-06 1.2499965339074604e-05 -4.413087489486466e-06 -1.2566737544043354e-05 1.3363566819257958e-05 -1.0675539400535897e-05 -5.008912043628772e-06 1.922601262804825e-05 7.815371580700268e-06 -2.068043206358509e-06 -2.3694747803260945e-06 1.1892998586482725e-05 -2.588028133920602e-05 -4.372030409947245e-09 -7.914805197670213e-10 5.598000408219279e-09
age 3.648243552169176e-05 1.8543931904365914e-07 5.007253234039332e-05 0.00045177936498568986 -4.950575222396898e-05 -1.4633707114290982e-06 1.2557201161272015e-08 1.4563788084952847e-06 -1.2519398559304806e-08 -8.553804829181433e-06 7.193704748034667e-06 -1.817135670346087e-05 -1.979700067798316e-05 -2.4394228177946702e-05 5.6032350360474224e-06 -8.10421433567946e-06 -1.5393771676648935e-05 -1.1990104994494917e-05 -1.1622130632321688e-05 -1.520966716747455e-05 3.597786838004064e-06 -2.2407629778468962e-05 -8.523667958753285e-06 -4.314147802626339e-06 2.480114734421094e-05 -4.638982713754259e-05 -3.804999554080182e-05 -4.2527155965579836e-07 3.3355135124122166e-05 -1.768656774575451e-07 -5.633019111631478e-08 -9.634025767968055e-08
sex 0.00025347671475575126 1.035691640178387e-06 0.00045177936498623327 0.006499467587546368 -0.0005788106231945755 -1.2379544927121863e-05 1.0176234577486042e-07 1.5041153964547797e-05 -1.188125220452636e-07 -8.632329621195528e-06 -0.00020985957136878192 -0.0002832284997530789 -2.1927307834612387e-05 -0.0005844402050163379 0.0001544888895143992 0.00011831649003418814 0.00010944782209342262 -0.00018826876735951063 -0.0002596606331944096 -0.00019563566062729825 8.40204348271238e-05 -0.0004058836531965244 7.858106690116317e-05 -0.0001203084620767835 0.00016710429763806256 -0.0002982767583852993 -0.00026882428336567167 -6.285740562368255e-05 3.6141363277076774e-05 -1.773670921408277e-06 2.0041010448000467e-06 -2.0323388607767236e-06
age_sex -3.629925980898514e-05 -1.4070168017904468e-07 -4.950575222398297e-05 -0.0005788106231941339 5.910182202599608e-05 1.452232068573606e-06 -1.247889574511799e-08 -1.66583372589632e-06 1.3901244728357075e-08 -4.883335574337251e-07 1.0552363888561563e-05 2.7703888250109654e-05 -9.259252686919533e-08 5.216095974786956e-05 -2.7332130936702665e-05 3.821052709825138e-06 -4.8307144299301065e-06 2.420207336709405e-05 1.4670173121793619e-05 2.7067488535686355e-05 -7.78098875661561e-06 3.602430210221249e-05 -1.0578903640185504e-05 1.3611021332047118e-05 -2.5505190040860463e-05 3.093993621698243e-05 2.7617867686901757e-05 -2.2505093259004063e-06 -5.978203098112137e-06 1.8348161836974883e-07 -8.609879022746772e-08 2.0679246866549213e-07
age2 -1.3507395742240805e-06 -1.1114481466321854e-09 -1.4633707114283223e-06 -1.2379544927098167e-05 1.4522320685723704e-06 4.50179482913761e-08 -4.004013846128793e-10 -4.482634780099054e-08 3.992931305409106e-10 1.605936056000211e-07 2.83332029155306e-07 6.835932816736449e-07 2.1183285073068545e-07 1.0076993125462077e-06 -5.666265242554401e-07 3.852587419582646e-07 2.9076703604341636e-07 7.193782648659385e-07 -9.216696024285709e-08 4.67803641414517e-07 -3.447465450784924e-09 5.540582654907629e-07 8.040593204030296e-08 4.039447322671228e-07 -7.18523563504903e-07 1.2558946616455409e-06 9.015725630015636e-07 -1.7876122833733238e-07 -1.0551911549323145e-06 4.7827971589446576e-09 3.127609086803769e-09 2.986337795119768e-09
age3 1.4405237650360874e-08 1.0660560847916965e-11 1.2557201161260213e-08 1.0176234577460529e-07 -1.247889574510184e-08 -4.0040138461272846e-10 3.666567194997307e-12 3.990687830572935e-10 -3.658747791620863e-12 -1.350465724622944e-09 -1.2543679641170678e-09 -5.694150076766996e-09 -1.7253985975264876e-09 -9.304065687176586e-09 4.892122864055617e-09 -5.3088689257343426e-09 -3.359527186891829e-09 -6.706017072628616e-09 2.438498250710587e-09 -6.035657454503058e-09 3.2871491980635505e-10 -5.479558066034446e-09 -9.565689518973104e-10 -2.2035010320479014e-09 6.732651806408173e-09 -1.0713922922158371e-08 -7.372915698468919e-09 4.433488860476011e-09 6.156569299957252e-09 -3.604219584577793e-11 -3.790964237760473e-11 -2.395550018702824e-11
age2_sex 1.3381177820371361e-06 4.20065087037701e-09 1.4563788084947614e-06 1.5041153964525464e-05 -1.665833725895322e-06 -4.4826347800999296e-08 3.990687830575286e-10 4.9702855097181184e-08 -4.3256397766064157e-10 8.883138604248796e-08 -4.067047979461604e-08 -7.161372127043154e-07 -5.801189384697986e-08 -1.5038089167966394e-06 8.623395687275687e-07 -3.9117518886522833e-07 -1.4229200101004715e-07 -6.994881470587603e-07 -9.482824247889746e-08 -9.181671748726144e-07 2.821176495643579e-07 -9.992913683279207e-07 2.78988711732924e-07 -2.2455706657392808e-07 1.0197047457136734e-06 -9.530093325662551e-07 -7.650531974225305e-07 3.723018733145984e-07 -8.768390566961548e-08 -4.757217557164002e-09 -2.2363428239933947e-10 -5.193475014477779e-09
age3_sex -1.429338350362093e-08 -3.23132536344087e-11 -1.2519398559294317e-08 -1.1881252204501312e-07 1.3901244728342077e-08 3.9929313054080687e-10 -3.658747791621326e-12 -4.3256397766045235e-10 3.893157495426063e-12 -6.698185163050903e-10 -1.0618942124432517e-09 5.910484060576457e-09 4.890344827578786e-10 1.225735389579133e-08 -7.092527121836877e-09 5.893329225819894e-09 2.9627865637519335e-09 6.2442573502088305e-09 -1.5442135178855476e-09 8.692365851255947e-09 -2.0103505268219728e-09 8.046770674633258e-09 -1.8307039644668501e-09 6.472933322039613e-10 -9.585979720032318e-09 8.638933450765643e-09 6.518267265937031e-09 -5.496853796882716e-09 2.117491133697934e-09 3.4286168950306586e-11 2.0353287964380053e-11 3.7803877355975784e-11
PC_3 -3.69753855647655e-05 -3.237553442682451e-07 -8.553804829216428e-06 -8.63232962151476e-06 -4.883335573963772e-07 1.6059360560113215e-07 -1.3504657246330293e-09 8.883138604133085e-08 -6.698185162947169e-10 0.04694940842228441 0.000688213305393547 0.0016229293286526443 0.0016302638462145622 -0.006082146341946913 0.0037324236885877857 0.006476530690503742 -0.0054136720208044775 -0.0028421746464758523 -0.0019177896759270392 0.004521005630464018 0.006948738175571547 0.006480553426994857 -0.00423476555835384 -0.016115943956279973 -0.0008657663681215628 -0.0019978685092554133 0.004544526967514405 -0.0030328378695055227 0.010899217297082464 -1.193181761175651e-05 -5.473119382245516e-05 -5.243660331017197e-05
