 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.2831863016388155e-05 4.542042764381169e-08 -3.680878375850475e-06 -2.8408296129821287e-05 1.821002847071519e-06 7.450129926504135e-08 -4.4644016527130146e-10 -3.740041553216e-08 2.3700472400872636e-10 1.1146967588024417e-06 5.2446793329115895e-06 3.556523914491828e-06 -3.593854555068769e-05 5.553237122308874e-05 -8.098997117405355e-05 4.3570852321172e-05 -4.5602034791928956e-05 -1.5559355995143166e-05 -9.176720661594961e-05 -1.1681069106869499e-05 -2.887846091841577e-05 -6.196377464298171e-05 8.425068868557478e-06 -5.275899430195215e-05 -1.4373383148403488e-05 1.3273691236344261e-05 -5.158694723127267e-05 -5.109733604090086e-05 7.630777443321313e-05 8.49313438547359e-08 -2.869770181805096e-07 -2.5773754922608483e-08
yob 4.542042764381276e-08 1.1841241094729348e-07 1.6868352590191838e-07 8.791160774874255e-07 -7.047264123998165e-08 -2.7457906130170295e-10 -4.546534699681379e-12 9.183617066010146e-10 -1.878220628082808e-12 8.889043487485922e-07 8.851037929091971e-06 6.348883762631509e-07 -7.547589532000183e-06 -1.9000462426843605e-06 -4.181858319888689e-06 1.9643420214482388e-08 -3.1932618757933568e-06 5.892816630426843e-06 -2.431473689224097e-06 -5.966521275978255e-06 7.332642179074156e-06 -6.218296980753881e-06 -2.758135805839274e-06 9.948750978575882e-06 3.4422073543101894e-06 1.6239968424706314e-07 -2.451925235736883e-06 4.230198096188915e-06 -1.4494713989236202e-05 -8.703103524656724e-09 -2.607671362624083e-09 -3.027766226014327e-10
age -3.680878375850328e-06 1.6868352590168905e-07 4.814722951460544e-05 0.000706692713834419 -4.779950346320322e-05 -9.758434390591506e-07 6.1437992910363086e-09 9.725787931743802e-07 -6.1265202003593125e-09 -3.5798557786166494e-06 -5.386456663194037e-06 -1.4422234301976213e-05 -3.46102283393868e-05 3.7818566736715824e-06 1.126666596540987e-05 2.3579327683137412e-05 1.103917329694606e-05 4.273103234542301e-06 1.5650998051375002e-05 -4.108353307669444e-06 -1.680918647229932e-05 6.429310233476738e-06 -3.5442451426175274e-05 1.5318823437526598e-05 1.560605527811383e-05 -2.5984072073747636e-05 -5.790702219012892e-06 -2.3844142854541738e-05 -5.913625263371744e-06 3.6125757522890234e-08 -5.233324528837071e-08 1.0589087621336666e-07
sex -2.8408296129947786e-05 8.791160774814924e-07 0.000706692713835435 0.016961287174632515 -0.0011139415180512894 -1.4008319418115583e-05 8.659895892544003e-08 2.2239996769465098e-05 -1.3816568420243843e-07 -9.338775826549528e-06 4.308282928600241e-05 -0.00013618400483913592 -0.0001805888326736801 -0.00011760054585074178 0.00024073126050035625 0.00041698312470245957 0.00021337308919675422 0.0003340758595736328 8.52710424178306e-05 -0.00037719602005302635 -0.00011534229156572077 9.79479876025391e-05 -0.00015059334367715653 2.7995097739706457e-05 0.0005454037543979483 3.6438212095638794e-05 -9.025566633263471e-05 -0.0002484195788684609 -0.000618299475972609 4.030199549099693e-07 -1.8156333226464136e-06 4.0923251559816354e-06
age_sex 1.8210028470828289e-06 -7.047264123928243e-08 -4.779950346326716e-05 -0.0011139415180511222 7.574654065388256e-05 9.714489178236824e-07 -6.121257977550561e-09 -1.5506548599416758e-06 9.819787256683309e-09 -2.09107219093875e-08 5.367499521552363e-06 1.7957631961614777e-05 1.3205044874873963e-05 6.753460032398456e-06 -2.2224757289894692e-05 -2.7963348373450608e-05 -1.8976122697953068e-05 -1.4819769879846216e-05 -8.584080107558783e-06 2.0720966972438988e-05 8.801796930858984e-06 -6.667775401211245e-06 1.2344455085704737e-05 3.911381306617395e-06 -3.093154700091264e-05 -4.2824246886091146e-06 1.0275061644302099e-05 1.9592789187403735e-05 3.4514896332609326e-05 1.0873990592087595e-08 5.7999026537676084e-08 -2.177342231945546e-07
age2 7.450129926515408e-08 -2.7457906129824187e-10 -9.758434390590955e-07 -1.4008319418092655e-05 9.714489178222194e-07 2.0284627774177512e-08 -1.3015089212682536e-10 -2.019954636791417e-08 1.2960608549046704e-10 1.726009741055036e-07 5.486485035570421e-07 4.353517033253438e-07 5.664210492094649e-07 -2.0468936043865367e-08 -3.773924052981771e-07 -5.330373176752429e-07 -4.0292043564247057e-07 1.6859218385290686e-07 -4.894940288809394e-07 -2.0987473252625736e-07 4.881094256867082e-07 -3.5793320684548834e-07 7.924918002644322e-07 3.141404882903506e-08 -9.010481044615249e-08 5.487730541090397e-07 4.63927781674521e-08 5.833168206523991e-07 -4.457043254209729e-07 -2.341011190004165e-10 4.651435644908395e-10 -2.0120226541364224e-09
age3 -4.464401652706351e-10 -4.546534699679448e-12 6.1437992910357205e-09 8.65989589252828e-08 -6.121257977540504e-09 -1.3015089212681985e-10 8.487601514090954e-13 1.2956516531209519e-10 -8.448049890343379e-13 -1.752138586863939e-09 -4.6357748798153094e-09 -3.320240514697091e-09 -3.848925088244727e-09 -1.581439675454861e-11 2.4271739628184234e-09 3.6487582643777626e-09 3.0445665387435146e-09 -1.8943542011601844e-09 3.4653599118744375e-09 2.2303183605197944e-09 -3.2027764001312525e-09 2.8497669364292075e-09 -5.847814189091372e-09 -1.1639275030670504e-09 -4.784649193363707e-10 -3.5313224667777446e-09 -2.7158982002816314e-10 -3.6686864505601834e-09 4.773100804602094e-09 -2.0348349056272795e-12 -3.030872687934507e-14 1.2840438771532098e-11
age2_sex -3.740041553226413e-08 9.18361706586286e-10 9.725787931756035e-07 2.2239996769458563e-05 -1.5506548599414632e-06 -2.0199546367942394e-08 1.2956516531229012e-10 3.243145460019397e-08 -2.091195243240296e-10 -8.815452036813077e-10 -2.2922899845083462e-07 -4.797268338471139e-07 -2.919825529147922e-07 -1.47899155180465e-07 5.463981252949236e-07 5.796952376584091e-07 4.243019087873945e-07 2.0744013877253447e-07 2.5244775322795834e-07 -2.764262403824716e-07 -1.6884720562143372e-07 1.7033833967043638e-07 -3.405490287235486e-07 -1.7250260760667165e-07 5.399742075319422e-07 1.0119475099170361e-07 -2.6111776684625346e-07 -4.174414189043381e-07 -5.516684726552355e-07 -6.820775033135551e-10 -5.220841327494368e-10 4.014858942510836e-09
age3_sex 2.370047240094543e-10 -1.878220628016075e-12 -6.126520200366602e-09 -1.3816568420237903e-07 9.81978725668076e-09 1.296060854906363e-10 -8.448049890355131e-13 -2.0911952432400515e-10 1.3706773079750773e-12 1.723073107764772e-10 2.0293713537226862e-09 3.5613849520007885e-09 2.0011073513757965e-09 1.1408084786889867e-09 -3.9052262938851536e-09 -3.650475394633605e-09 -2.7980692533792675e-09 -9.287854815159627e-10 -2.1101548857460275e-09 9.673053611082633e-10 8.210274086879545e-10 -1.2919571448149448e-09 2.6822425072382915e-09 1.4206805040607808e-09 -2.954324339525892e-09 -7.134601172326261e-10 1.9128442559334483e-09 2.3846799959949045e-09 2.710922258558814e-09 6.416913908256661e-12 7.412991920344464e-13 -2.461452998290621e-11
PC_3 1.1146967588035761e-06 8.889043487485691e-07 -3.5798557786101264e-06 -9.338775826206402e-06 -2.0910721933792598e-08 1.7260097410535595e-07 -1.752138586862918e-09 -8.815452031587526e-10 1.7230731077303046e-10 0.03207738054814113 0.00037079349706618515 0.0016285514357964291 -0.0002624131789618183 -0.0050133407563906504 0.002362925145003627 0.003834615508182708 -0.004430402479772867 -0.0007597873609153662 -0.0015316774479151277 0.000793296056449836 0.005491128187509302 0.0036492788927566374 -0.001923226780452499 -0.011199479060359745 0.0009728505341906842 -0.00087917511793736 0.0038134273270724124 -0.00037368188974797165 0.006001867711928232 -4.982447522239175e-06 -4.1686372882065056e-05 -4.3812950300529416e-05
PC_4 5.2446793329113794e-06 8.851037929092046e-06 -5.386456663149653e-06 4.308282928769309e-05 5.367499521434842e-06 5.486485035561044e-07 -4.6357748798091825e-09 -2.2922899844837569e-07 2.0293713537067986e-09 0.0003707934970661972 0.10669719363460607 -0.003153433194877115 0.006390651353008697 -0.003351820837726471 -0.0009712849918922007 -0.003417319001504975 -0.0005720686554073276 -0.006320801041608968 0.0018851595002465514 0.0056818959977692355 -0.009928335163394088 -0.006931269695534497 0.007020564220375866 0.006122785716625453 -0.004801149467826692 0.002956552729659291 -0.005131176838214659 -0.0010296830088747954 0.004840062589208168 -3.411598283777868e-06 3.4123984960987756e-05 3.536990632629142e-05
