 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.0050856541241322915 -5.955972142983915e-06 0.0008410825961820159 0.0010735202679958602 -0.00015940977957068346 -2.8713657366624945e-05 2.9734303254250663e-07 6.326554819223597e-06 -7.139798641924384e-08 -0.0014696620948380043 -0.00014550574802492806 -0.0011461927317377287 0.001261162145574619 -0.000727378952388735 -0.0002716472186156726 0.0019129545721017958 -2.652761178109309e-05 -0.0006561429325012424 -0.0010417513991925274 -0.00017133007417000364 -0.0022102888113314984 -0.0009899512696693675 -0.0031065959418160724 -0.001102067169530441 -0.001869992969337832 -0.0019610999920515416 -0.001242191185282271 0.005463094108037473 0.003996118035441778 -1.1789248380963517e-05 8.17346154763134e-06 1.4089355541017504e-05 1.1895014142594487e-05 -2.2912757682151737e-05 -3.7319410600257562e-06 1.0831554296751738e-06
yob -5.955972142984267e-06 1.2304411766000015e-06 -3.848700572984847e-07 9.139132574361687e-07 -3.3529197627095716e-07 3.7613170319372736e-08 -3.6475086066088956e-10 6.401592533682403e-09 -6.8027792741976835e-12 9.638770737287135e-06 0.00020461481286231694 3.5680397990431705e-05 -0.00014727692209370812 7.567783060266822e-05 -0.00017194956634971551 -2.7846107773363e-05 -7.58773401474591e-05 0.00015043680908965388 -4.5185269326593175e-05 -0.00011900484075415628 9.232697330429973e-05 -8.58265418733937e-05 -2.187102908238396e-05 8.318807187314538e-05 7.336623425371844e-05 -3.7029400050310465e-05 -5.3981994897477496e-05 2.503128670483923e-05 -0.00015658315182606435 1.8993042608405292e-07 -5.003913436969141e-07 2.0696076005333825e-09 -5.755383076259714e-08 6.184643320077713e-07 1.69375097308655e-07 -6.690238150778093e-07
age 0.0008410825961832403 -3.848700573036412e-07 0.0005295232536038964 0.00540088892066526 -0.0005269538368416073 -1.5697595974112213e-05 1.435461194379129e-07 1.5611432289709695e-05 -1.4277152546229322e-07 -0.0002971687146321485 0.00010795567635294806 -0.0003506202142021509 0.0001010248925126325 -0.0009275762001670585 0.00048285961838636884 0.00035238878328018494 -8.486070153027694e-05 -0.0002874614765790562 0.0008062602407385552 0.0005584466643107901 -0.0005247507292801942 3.418675349301361e-05 9.825654589881273e-05 -0.0004047210584700864 0.0007680861546340704 -0.0004135141848038242 -0.0007872157679012125 0.001102420007868247 0.0012382389426797461 -1.9555707024554252e-06 8.923894665216022e-06 5.958634460080111e-06 -1.1343908392956352e-05 -7.3365927292893596e-06 2.201089483463455e-06 -7.917891909547297e-06
sex 0.0010735202680183275 9.139132576690929e-07 0.005400888920673886 0.11154263814172861 -0.010185572910512763 -0.00015473018607426437 1.3791832119620988e-06 0.00028693003114838614 -2.524324535288771e-06 -0.00174884190800554 0.007101877271516111 0.0012775241829533583 -0.00849152434700307 -0.01262818629102034 0.0045563289058256976 0.009182228455692429 -0.0008846513147680419 -0.0034662292139978246 0.009073037033690348 0.010304817374284889 -0.007736054158139709 -0.0037644453059913433 -0.0002522153916786383 -0.02291280287802186 0.007189930583687701 -0.002651462538995057 0.005255808538794974 0.0007622142917480545 0.007190928155289468 -2.3444435222110345e-06 0.00014471830720547783 9.271842343447233e-05 -0.00016945604469599423 -0.00010917772913995577 0.00011018547737801081 -0.00022369143282471531
age_sex -0.0001594097795727882 -3.352919762991496e-07 -0.0005269538368423799 -0.010185572910512062 0.000969556861027645 1.5613072672418303e-05 -1.428443886453895e-07 -2.8219165591637708e-05 2.5472429023950576e-07 0.000123021169434794 -0.0007077898275885368 -0.00020767091972705073 0.0008366898276778446 0.0011493637788088297 -0.00047799807723545955 -0.0009414727981699395 0.0002112535604680635 0.0004228221509886906 -0.0008567569575313571 -0.000879657880703652 0.0004367030942022368 0.0002471512850048628 0.0001156666696022955 0.0021209412730651875 -0.0005248838943888478 0.0007011099444735026 -0.0003536678328626974 -0.0002154792176212909 -0.0007975049225077379 1.2042934941407906e-06 -1.1650575319690128e-05 -1.026134936330521e-05 1.1461411473381795e-05 9.603792684212308e-06 -8.195666693129626e-06 2.1963361256627473e-05
age2 -2.8713657366659778e-05 3.761317031887702e-08 -1.569759597411245e-05 -0.00015473018607400972 1.5613072672395914e-05 4.798580833360156e-07 -4.495366738677594e-09 -4.7641899840797315e-07 4.463943957667245e-09 8.021193318140984e-06 -6.816167296529179e-07 9.254525098883796e-06 -5.800444246191465e-06 3.098784113480685e-05 -1.797116399126211e-05 -1.3189104128025406e-05 -3.174198016182441e-07 1.039939624709083e-05 -2.5615726558632544e-05 -1.7245992695710984e-05 1.475237402455845e-05 -3.856621877719156e-06 3.4359109654812415e-07 1.4051531412147253e-05 -1.1829704150043373e-05 2.0072588529970137e-05 1.7411262641018674e-05 -3.860455042176888e-05 -3.736174189446947e-05 8.188863185378862e-08 -2.3508710199188658e-07 -2.0041841819864653e-07 2.0833156801123437e-07 2.3447349686699676e-07 -4.859903420297268e-08 2.618361216519169e-07
age3 2.9734303254281495e-07 -3.647508606601382e-10 1.435461194379112e-07 1.3791832119597979e-06 -1.4284438864518704e-07 -4.4953667386775586e-09 4.300347159198758e-11 4.464617432745113e-09 -4.271449342514828e-11 -6.926314562245358e-08 2.9632523259413348e-08 -7.540608911280565e-08 4.662728655660878e-08 -2.8861588443470445e-07 1.593563568301903e-07 1.4428736058125607e-07 1.2948496435456219e-08 -7.853708351427135e-08 2.2943925075538007e-07 1.4316970006103907e-07 -1.2145383569788175e-07 3.815832628945937e-08 -4.736875321926983e-08 -1.4115087643860975e-07 4.2750709758067396e-08 -2.4675818960980164e-07 -1.2415727699414016e-07 4.0225710300286295e-07 3.426247197169633e-07 -9.184499521513148e-10 1.937725989455497e-09 2.002051976366473e-09 -1.0944014629206392e-09 -2.1266132946621425e-09 3.7330722064118037e-10 -2.596325648242063e-09
age2_sex 6.3265548192847185e-06 6.4015925346008145e-09 1.5611432289731437e-05 0.00028693003114835334 -2.8219165591636674e-05 -4.76418998408599e-07 4.464617432750772e-09 8.451665513776134e-07 -7.813124998203263e-09 -2.6991813535552067e-06 2.1868515416319028e-05 7.674612886188982e-06 -2.3957797528840292e-05 -3.2998576563772675e-05 1.5696088595504532e-05 2.9668902022637164e-05 -7.704529938035097e-06 -1.2732722289834167e-05 2.494143542469879e-05 2.385684316529599e-05 -7.192564095169156e-06 -3.1190311858917813e-06 -5.163183617972444e-06 -5.940835536053661e-05 1.0664444215046642e-05 -3.137441150591213e-05 8.345648128291734e-06 9.52082488327138e-06 2.7184729143409725e-05 -6.401125971194832e-08 3.016665617746392e-07 3.317421189682677e-07 -2.4683715985124135e-07 -2.422571882299111e-07 1.9672312930310817e-07 -6.482657563346192e-07
age3_sex -7.139798641978297e-08 -6.8027792791240796e-12 -1.4277152546248309e-07 -2.524324535288442e-06 2.547242902394926e-07 4.4639439576727965e-09 -4.271449342519851e-11 -7.813124998203149e-09 7.376982199848368e-11 1.5676611224284114e-08 -2.0603215068676432e-07 -7.54116460864645e-08 2.0514995836596579e-07 3.0101589884672397e-07 -1.565875206893511e-07 -2.847971064453454e-07 7.216586101843597e-08 1.0645886885931045e-07 -2.2649684177771164e-07 -2.0279391914362662e-07 3.1801101484661457e-08 -3.2714492006352942e-09 6.073620223356671e-08 5.220520418648558e-07 -5.906166659412169e-08 3.5405347899696634e-07 -7.056212717346906e-08 -1.186443002511314e-07 -2.9419533850725495e-07 8.216074928914085e-10 -2.593074813883006e-09 -3.1876215741100524e-09 1.779669538239796e-09 1.868842167089481e-09 -1.5022712849461684e-09 5.849607335351118e-09
PC_3 -0.001469662094838622 9.638770737287137e-06 -0.00029716871463233584 -0.0017488419080055595 0.00012302116943482458 8.021193318146886e-06 -6.926314562251044e-08 -2.6991813535567128e-06 1.567661122430105e-08 0.27332572564184326 -0.04381865708623366 0.014605416091966014 0.03865532619526437 0.014834538575249537 0.011593041883429104 0.02514848967245587 -0.050158758324633373 -0.029574170721300287 -0.02869660469977858 0.05763087409851283 0.011421310990283708 0.08085140496255669 0.015690130147470664 -0.15255556399307005 -0.038949079508396524 -0.020191314200792853 0.03565431369203896 -0.04729223315704523 0.10630341447708407 -7.674573758681591e-05 1.6240524204553697e-05 -0.0003259389334434635 -0.0002450957688918239 -0.00024369501921311332 0.00010616472435224642 -7.299403042355322e-05
PC_4 -0.00014550574802285715 0.0002046148128623298 0.0001079556763524284 0.007101877271490167 -0.0007077898275860261 -6.816167296362997e-07 2.963252325924482e-08 2.1868515416244374e-05 -2.060321506860725e-07 -0.04381865708623384 0.8320676064016316 -0.009397686170710922 0.18197855613056432 -0.0621731256704167 -0.07898317405416279 -0.029356496682031587 0.014893407444740846 0.019560663983810907 0.06429716477222634 0.08764105728164913 -0.07602957651783379 -0.07910003319090166 0.0798650813041146 0.06148815582687924 -0.054367459823635556 0.010675241733524972 -0.04850444321469649 0.03799864576954982 0.10741073391640128 0.0002944929512393034 4.026699245625211e-05 0.0001696890451887538 0.00011089823201468079 -0.0001191423004308998 -0.00043454879443970124 0.0003246858089556299
PC_5 -0.001146192731737138 3.5680397990436706e-05 -0.00035062021420128524 0.0012775241829670525 -0.0002076709197283478 9.25452509885906e-06 -7.540608911258471e-08 7.67461288622598e-06 -7.541164608679372e-08 0.014605416091966117 -0.009397686170708837 1.1032204614495742 -0.06459277324349569 -0.12245607025837989 -0.14549683615409004 0.13765752986188506 -0.07689304818472983 -0.16488939839627736 -0.09476440703799156 0.04058419957267372 -0.07376110141282867 -0.05549785851996138 0.06537367409557802 -0.22742536272137265 -0.020416966316970233 -0.017991192321636047 -0.043892608761858604 -0.05240947696661821 0.17481096146293007 0.00010200799489517723 0.00038708677262441326 -0.0001544025396334594 -0.00023378012174576977 -0.0003499460842455803 5.326825694984712e-05 -0.00023327068055264364
PC_6 0.0012611621455718709 -0.0001472769220937298 0.0001010248925117845 -0.008491524347000562 0.0008366898276775535 -5.800444246168902e-06 4.6627286556414636e-08 -2.395779752883022e-05 2.051499583658578e-07 0.03865532619526507 0.18197855613056166 -0.06459277324349363 1.460748062344859 0.08970250872218671 0.13359067514368675 -0.11249104700300994 0.1175451246758985 0.03645909136132619 -0.0518211180886001 0.05582563611943165 0.2464942961567114 -0.2327481384478318 0.10140950316490736 0.19367997819635493 -0.04238924585781577 0.003973832577383941 -0.09701426252253073 0.0966254240483756 -0.1719626644405478 -0.00017612963742223256 0.0006343357972449891 2.6792075340336387e-05 0.0010438565557938633 -0.002138554226628264 -2.426208394281597e-05 0.00018984195333997806
PC_7 -0.0007273789523909355 7.567783060264096e-05 -0.000927576200168131 -0.012628186291025384 0.0011493637788094534 3.098784113483929e-05 -2.8861588443500875e-07 -3.299857656379379e-05 3.010158988469328e-07 0.014834538575249214 -0.06217312567042051 -0.12245607025837893 0.08970250872218737 1.9736564071046911 -0.00047246709814296794 0.23810912998073275 -0.17432503442889025 0.2032905576516388 0.1465853890469594 0.07985952750016771 0.02218916526149722 -0.21277677537044787 -0.13934661203588367 0.2707151860665049 0.1005556681415244 0.04962772086021273 -0.16920150929998476 0.035672820948775795 -0.29892670034814334 0.00014075751045924514 -0.00036854144463080907 1.947853824470078e-05 0.0013117364676263588 -0.000566245536646269 -0.00043651210580105467 0.0007544127426260535
PC_8 -0.0002716472186152035 -0.00017194956634970448 0.0004828596183875904 0.004556328905846894 -0.00047799807723757575 -1.7971163991299264e-05 1.5935635683053903e-07 1.5696088595568565e-05 -1.5658752068994805e-07 0.011593041883429406 -0.07898317405415972 -0.14549683615408987 0.13359067514368403 -0.00047246709814480556 2.1787730448071785 0.26463133708467684 0.0002743493402885903 0.1654497728803746 0.1882383078374815 0.008806422129174686 0.06183479860223675 0.1793323678082119 -0.11835790585792517 0.1690780161899496 0.2916539852463076 0.053926379193399876 0.13055906945617693 0.11217848022286699 -0.13291905969980497 -0.000110928597218694 0.00028612936910524586 -0.00036667358474433973 8.147888950870825e-05 -0.0010237426788420776 0.0007251447286469177 -0.0002755928933565875
PC_9 0.00191295457210347 -2.7846107773324225e-05 0.000352388783281462 0.009182228455704022 -0.0009414727981710821 -1.3189104128062538e-05 1.4428736058159692e-07 2.966890202267164e-05 -2.8479710644566617e-07 0.02514848967245569 -0.02935649668202692 0.137657529861884 -0.11249104700301067 0.23810912998073244 0.26463133708467484 2.7385298167727052 0.17501722272176104 0.01838748661182117 -0.19969816721056463 0.1736659610522519 0.03129063665720212 -0.006805223612120192 -0.13199852004429388 0.013615786677130298 -0.19269402620139073 -0.13003227891924657 0.07701048673120275 -0.18242545263525467 0.2639008577182112 2.2811500607748542e-05 0.000614882233506655 -0.00137834846125586 -2.3236184424298887e-05 -0.0011163230298165817 0.001457316892666958 0.0006465768007311289
PC_10 -2.652761178140832e-05 -7.587734014746214e-05 -8.486070152959286e-05 -0.0008846513147509189 0.00021125356046642179 -3.174198016388235e-07 1.2948496435655732e-08 -7.704529937986244e-06 7.21658610179855e-08 -0.0501587583246332 0.014893407444742228 -0.07689304818472967 0.11754512467589633 -0.1743250344288927 0.0002743493402895637 0.17501722272176304 3.5370245682037083 0.4711022346627496 -0.21997692604182253 -0.024606352563983185 -0.06687781836661989 0.11261530755869302 0.08725824190123177 0.1439858003597755 0.2687593453352189 0.1851398936805245 0.07531638480665973 -0.10028847207908491 -0.3607639349222044 0.0003921022811373051 0.00022993181567369984 -0.00023304470612910694 5.531607668997048e-05 -0.0009132793023843389 -0.001693368186535621 0.0015900935696947266
PC_11 -0.000656142932502026 0.00015043680908964182 -0.00028746147658169466 -0.003466229214046412 0.00042282215099347824 1.0399396247171007e-05 -7.853708351502064e-08 -1.2732722289977584e-05 1.0645886886063611e-07 -0.029574170721299742 0.019560663983806677 -0.1648893983962795 0.03645909136133098 0.20329055765164342 0.16544977288037305 0.01838748661181548 0.47110223466275175 3.0459231708764998 0.22569730986569378 0.38411691019558525 0.20843700057359724 0.09027602576707805 -0.0021843645782784163 0.03492739633071603 -0.20854054474417394 -0.07792065121068373 0.030702882517814147 -0.3687797247060898 0.30905844324837384 0.00036720935174499285 -0.00029256673759617204 0.0002252118565940277 0.0007210882903477586 0.0005205553416254342 -0.0013308618759047038 -0.0002505593690799548
