 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.00015086458129481538 -2.9285864769666126e-07 3.651103847553186e-05 0.0002537164986886452 -3.633031265584724e-05 -1.3517842489832292e-06 1.4416298371658629e-08 1.3392034804235927e-06 -1.430466080514123e-08 -3.761218133864446e-05 -3.7015462915518056e-05 -6.180831537176486e-05 -1.9673430200106983e-05 0.0001449940883468819 -0.00011596936211779719 -3.115436567286373e-05 -6.134236219453169e-05 -8.03018254864774e-05 -8.978816318302485e-05 8.415138471848896e-06 -0.00012704340910811882 -5.6360029490834426e-05 -5.612579474169296e-05 -8.879813231799926e-05 -8.072439286738231e-05 -4.19196583739623e-05 -0.00010023797982964938 -8.573741172025859e-05 0.00018711901182650985 3.60060153213279e-08
yob -2.9285864769666475e-07 2.00400748656448e-07 1.8561638889941973e-07 1.0368170237060335e-06 -1.4083766768301033e-07 -1.1126049361867517e-09 1.0669972407598385e-11 4.2044981817431254e-09 -3.2341658662959614e-11 -3.181749155796118e-07 2.197946196092473e-05 7.860706814366326e-06 -1.3801418313108194e-05 -4.71327129714118e-06 -7.442164917775642e-06 -6.411303047756699e-07 -8.329588346303797e-06 1.2512471546042117e-05 -4.4184745278031945e-06 -1.2577286027188432e-05 1.3371318325021573e-05 -1.068068869643454e-05 -5.0189900626196955e-06 1.924363482443315e-05 7.822926096523845e-06 -2.0687060467459793e-06 -2.372952787657083e-06 1.190895477299858e-05 -2.5906465797473945e-05 -2.2633787685618466e-09
age 3.651103847562639e-05 1.856163888995659e-07 5.011240204188976e-05 0.0004521357573683664 -4.954484724150295e-05 -1.4645332173528377e-06 1.2567165453441894e-08 1.4575300322976314e-06 -1.2529298397929924e-08 -8.749377880136501e-06 7.382866472206133e-06 -1.813790113652689e-05 -1.9672310732548352e-05 -2.4310325926577352e-05 5.431244941912335e-06 -8.143355309964781e-06 -1.5510790842196802e-05 -1.1981212160922097e-05 -1.158654004933366e-05 -1.5246680679035666e-05 3.6410636301079613e-06 -2.2403863678833803e-05 -8.40731798476315e-06 -4.383578605481235e-06 2.4696643472000735e-05 -4.647539730479436e-05 -3.796611036421053e-05 -6.016856028309457e-07 3.3580595026771826e-05 -2.466307968926995e-07
sex 0.00025371649868873204 1.0368170237059179e-06 0.0004521357573674569 0.006504375243057868 -0.0005792531824760536 -1.2389386936080122e-05 1.0184393309829033e-07 1.5052816908896263e-05 -1.1890587002478073e-07 -8.817268597590112e-06 -0.00020917889917599787 -0.00028347835752361736 -2.349042235049441e-05 -0.0005865905989610784 0.0001525636699570498 0.00011812577897666969 0.00010888288272493466 -0.00019030372368817065 -0.00025953874097351466 -0.0001948980467518236 8.5670340752112e-05 -0.00040927182936082346 8.00785073534989e-05 -0.00011988036703199773 0.00016912421495611513 -0.00029818713337940013 -0.0002706765850037903 -6.312287832192316e-05 3.479283499061424e-05 -1.72511151288584e-06
age_sex -3.633031265585966e-05 -1.408376676830351e-07 -4.954484724140741e-05 -0.0005792531824761217 5.914751961886532e-05 1.4533828556317046e-06 -1.248882154337297e-08 -1.6671340878455407e-06 1.3912178685017492e-08 -3.2999338656972347e-07 1.036665214330841e-05 2.7691408798401085e-05 -1.0302897875643961e-07 5.223269746590999e-05 -2.7083557600563597e-05 3.868099749401002e-06 -4.710978152793176e-06 2.4330604631155943e-05 1.4625410530407569e-05 2.704964207059515e-05 -7.919758258913857e-06 3.6234447189989716e-05 -1.0776656277772286e-05 1.3640265477924078e-05 -2.555230914044412e-05 3.098002848937613e-05 2.7655795821039732e-05 -2.1005841411728454e-06 -6.051062628704027e-06 2.3459434318983056e-07
age2 -1.3517842489854173e-06 -1.1126049361903774e-09 -1.464533217352213e-06 -1.238938693610198e-05 1.4533828556339625e-06 4.505362358500146e-08 -4.0071818612127e-10 -4.4861821709604996e-08 3.9960874115005045e-10 1.6821636080116049e-07 2.766834326646546e-07 6.822339720797522e-07 2.0565782872596445e-07 1.0036541721143482e-06 -5.609010848472588e-07 3.8676503688447615e-07 2.9491302021572265e-07 7.184454746119091e-07 -9.391006644652064e-08 4.695479540307368e-07 -4.351422295773344e-09 5.52291539828286e-07 7.61107256206126e-08 4.0719012305965553e-07 -7.133281754396587e-07 1.258988264179964e-06 8.969546742685944e-07 -1.718709592785181e-07 -1.0646760028752098e-06 7.602087265186579e-09
age3 1.4416298371676226e-08 1.0669972407632575e-11 1.2567165453432354e-08 1.0184393309844748e-07 -1.2488821543388682e-08 -4.007181861211444e-10 3.669462642986711e-12 3.9938504222602547e-10 -3.661639948647427e-12 -1.426953336631616e-09 -1.1885938067586358e-09 -5.679294605545973e-09 -1.6575677086694054e-09 -9.25720416766989e-09 4.839726193010756e-09 -5.324484180127081e-09 -3.3999974579600834e-09 -6.690372126726635e-09 2.4562822356074585e-09 -6.057222702163861e-09 3.3307583841973134e-10 -5.451982849824687e-09 -9.174227815314996e-10 -2.236563043936025e-09 6.673818675681238e-09 -1.0744814208964653e-08 -7.319511397775404e-09 4.366287614635602e-09 6.253428707514134e-09 -6.475536647041701e-11
age2_sex 1.3392034804240454e-06 4.204498181742886e-09 1.4575300322947824e-06 1.5052816908898619e-05 -1.667134087845573e-06 -4.486182170953778e-08 3.993850422255619e-10 4.974186887306451e-08 -4.32904837778521e-10 8.207160038366766e-08 -3.363499319637824e-08 -7.15078433353136e-07 -5.44011154161719e-08 -1.5028986047218993e-06 8.549892261217722e-07 -3.9290683918347926e-07 -1.4668515431676027e-07 -7.011167155576326e-07 -9.302385169703908e-08 -9.1895980086671e-07 2.85098841378921e-07 -1.0019959282169736e-06 2.8485314781374645e-07 -2.2665199220919962e-07 1.017847812189513e-06 -9.5516913181211e-07 -7.630055190457026e-07 3.661304066583922e-07 -8.183878625846235e-08 -7.176083320381576e-09
age3_sex -1.4304660805145769e-08 -3.2341658662978064e-11 -1.2529298397904892e-08 -1.1890587002480323e-07 1.39121786850177e-08 3.9960874114945556e-10 -3.661639948643312e-12 -4.329048377785151e-10 3.896228854361727e-12 -5.983157967146185e-10 -1.131393976967787e-09 5.897312556071289e-09 4.36146783473504e-10 1.2229226464707354e-08 -7.029829868345804e-09 5.910859913613033e-09 3.005574418738107e-09 6.243920625538351e-09 -1.5626967510710475e-09 8.708090034741146e-09 -2.0275246056170707e-09 8.046309237578439e-09 -1.8803152885617355e-09 6.731419296467395e-10 -9.547940362952636e-09 8.664069876703666e-09 6.480173144277474e-09 -5.433284004621148e-09 2.043158164201873e-09 6.080141829978736e-11
PC_3 -3.76121813387766e-05 -3.1817491557993163e-07 -8.749377880277813e-06 -8.817268598989383e-06 -3.2999338641336283e-07 1.68216360805507e-07 -1.4269533366703308e-09 8.207160037897128e-08 -5.983157966735044e-10 0.046861492152427665 0.0008091800726448193 0.001657722768075098 0.0017430518467326183 -0.0060025934261912234 0.0036258030262809374 0.006461042684370915 -0.005488042071782687 -0.0028195142409541967 -0.001890775219605521 0.004501086308790357 0.006970928766808091 0.006522857477458517 -0.004161321158813818 -0.016179779682302057 -0.0009660601223759262 -0.0020359603993819193 0.00464288076782022 -0.0031579931316029616 0.011059480089126007 -6.129949759034267e-05
PC_4 -3.701546291555931e-05 2.1979461960924654e-05 7.382866472181327e-06 -0.0002091788991763023 1.036665214334365e-05 2.7668343266552233e-07 -1.1885938067670826e-09 -3.3634993197483823e-08 -1.131393976957716e-09 0.0008091800726447985 0.1606997942835588 -0.006693498271588388 0.009344217016823631 -0.00903898852105355 0.00014605519136618532 -0.005188403536691484 -0.0004585285789642024 -0.013305356036139228 0.004028245529222132 0.009737654684880487 -0.017059812343653554 -0.009810141180715756 0.012381831120039386 0.008712430221715705 -0.005906482594652477 0.004804915514695537 -0.005242648379627466 -0.0017685871975751729 0.009304730333393862 5.22765326148137e-05
PC_5 -6.180831537174565e-05 7.860706814366384e-06 -1.8137901136456883e-05 -0.0002834783575233827 2.769140879837138e-05 6.822339720779061e-07 -5.679294605531555e-09 -7.150784333522277e-07 5.897312556063422e-09 0.0016577227680750267 -0.006693498271588407 0.20905944199305976 -0.003659786563945522 -0.007133396488943598 -0.00028679015248274674 0.0054058706333232134 -0.012512496832064533 -0.0026839591382493695 -0.015306148151198715 -0.009732267385152184 -0.0010749367874655473 -0.013477658273598871 0.011160520298666026 -0.023425562665296766 0.004438745251223601 0.0035497567505879137 -7.373232029712734e-06 -0.005286453833937036 0.016505864749565155 2.081630622874429e-05
