(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.0088629903178498 0.00773901465404856 0.00260454931991794 -0.00694480106979305 -5.15011243004586e-05 -2.95133938177216e-05 8.61018658117975e-05 0.000124344528092608 6.50025278423151e-05 -0.000288082430817258 -4.97819552857629e-05 7.06425640831825e-05 3.41014381706419e-05
covarage 0.00773901465404856 0.0112390105856275 0.00830098787930385 -0.0180935557322441 -6.88781500649407e-05 4.87924428559682e-05 2.7803700796406e-05 2.2502758546112e-05 0.000118189173299041 -4.484381582498e-05 3.04772791679276e-05 6.55641997346806e-05 -0.000114151925878497
covarsex 0.00260454931991794 0.00830098787930385 0.0107626438959385 -0.020014242276148 -4.46517765766059e-05 1.75587327367679e-06 8.85549465361314e-06 -4.32323052063348e-07 0.000119815016811071 0.000157243863815819 -6.45503285401328e-05 2.11065192915387e-05 -0.000183747803876959
covarage_sex -0.00694480106979305 -0.0180935557322441 -0.020014242276148 0.0422418761148162 3.40559257289818e-05 8.80174089814988e-05 -4.31513932106775e-05 -2.83264306552716e-05 -0.000191356571421601 -0.000278916685763984 0.000198850796792044 7.86569395955548e-06 0.000307534984940948
covarPC_3 -5.15011243004586e-05 -6.88781500649407e-05 -4.46517765766059e-05 3.40559257289818e-05 0.0012632898810336 -0.000124734479027529 -1.99777878219661e-05 -7.53827199556402e-06 -6.56136742540574e-05 -2.08324734939517e-05 -7.97051098273559e-05 -3.75174992451194e-06 1.21254968006362e-05
covarPC_4 -2.95133938177216e-05 4.87924428559682e-05 1.75587327367679e-06 8.80174089814988e-05 -0.000124734479027529 0.00113533673124046 5.84310520225496e-05 7.21089982341354e-06 2.86056230860309e-05 1.62581006549672e-05 -2.55648690968773e-05 -2.07254886474703e-05 1.11659698747408e-05
proband 8.61018658117975e-05 2.7803700796406e-05 8.85549465361314e-06 -4.31513932106775e-05 -1.99777878219661e-05 5.84310520225496e-05 0.00243847389477862 -0.00110529616342544 -0.00124369412635917 -4.57969325169062e-05 -0.000146676294140602 5.51731868433541e-05 4.67017655188438e-05
paternal 0.000124344528092608 2.2502758546112e-05 -4.32323052063348e-07 -2.83264306552716e-05 -7.53827199556402e-06 7.21089982341354e-06 -0.00110529616342544 0.00694911677981788 0.000677247715408675 -0.00508755357752869 -0.00481024324117889 -0.000304280115011187 -9.36814763316469e-05
maternal 6.50025278423151e-05 0.000118189173299041 0.000119815016811071 -0.000191356571421601 -6.56136742540574e-05 2.86056230860309e-05 -0.00124369412635917 0.000677247715408675 0.0063930448717483 -0.000267831829389449 5.662005839227e-06 -0.00447303821568673 -0.00435903956959593
gpp -0.000288082430817258 -4.484381582498e-05 0.000157243863815819 -0.000278916685763984 -2.08324734939517e-05 1.62581006549672e-05 -4.57969325169062e-05 -0.00508755357752869 -0.000267831829389449 0.016496496915249 -0.00675245954350136 0.000292523215497935 1.06621205465828e-05
gpm -4.97819552857629e-05 3.04772791679276e-05 -6.45503285401328e-05 0.000198850796792044 -7.97051098273559e-05 -2.55648690968773e-05 -0.000146676294140602 -0.00481024324117889 5.662005839227e-06 -0.00675245954350136 0.0158596728441728 2.79872946250086e-05 0.000200635758967814
gmp 7.06425640831825e-05 6.55641997346806e-05 2.11065192915387e-05 7.86569395955548e-06 -3.75174992451194e-06 -2.07254886474703e-05 5.51731868433541e-05 -0.000304280115011187 -0.00447303821568673 0.000292523215497935 2.79872946250086e-05 0.0119400868188783 -0.00351888454585613
gmm 3.41014381706419e-05 -0.000114151925878497 -0.000183747803876959 0.000307534984940948 1.21254968006362e-05 1.11659698747408e-05 4.67017655188438e-05 -9.36814763316469e-05 -0.00435903956959593 1.06621205465828e-05 0.000200635758967814 -0.00351888454585613 0.0118247530312247
