 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 920172839760.9851 9.759668377999129e-05 0.007382007124950175 4353528980096.929 3157218431.942828 -0.00025890661216873133 2.6265246243956742e-06 -390817140.6100134 -9556314.182051823 -0.03568519376297467 0.0034544533432151843 -0.05449548846452826 0.009966691455447178 0.02052590878288292 -0.10095960131459375 -0.10540806908012064 -0.015938209308347308 -0.03547513780436969 0.03784528583698451 -0.06287871900488691 -0.03135061468999622 -0.046388665287989246 -0.01794139391575833 0.007897646888422451 -0.02983958016564331 -0.01635663640178671 -0.1313217688772392 0.03345806448953907 0.06391767650023314 -0.0003985857029921021 0.0005293002114154196 -0.0005165468760247692 0.0006487597031390333
yob 0.0001116626003394407 2.218778314809245e-06 2.234373352606245e-06 0.0005343686420236231 3.953840256285237e-07 -2.2295152253169338e-08 2.2480797738083632e-10 -5.217309676849057e-08 -1.1052348883899002e-09 1.7948287321326807e-05 0.00040005793465791497 3.7208206270338063e-05 -0.0002102510970796177 5.927741026031964e-07 -0.00018752821214746587 -1.6440314887406275e-05 -3.260315542257267e-05 0.00023185230798102426 -3.330616344591376e-05 -0.0002605283813385211 0.00012049804069255468 -0.000114024213802035 -1.1338327914790353e-06 0.0001937371757900704 0.00020501596126757223 -7.931574308279576e-05 -0.00010285056518291733 0.00015404092541944342 -0.0003966200135130259 -2.867194364581539e-07 -3.856780082675722e-08 -1.9154764606718552e-07 3.1161728975962173e-07
age 0.012551634818152628 2.234373352606658e-06 7.693856200056108e-05 0.05927673231794544 4.00300202048908e-05 -2.3205734677450577e-06 2.0814810215914062e-08 -5.679300070529936e-06 -1.2500437863718442e-07 -2.468835935939084e-05 0.00032647646494235607 -0.00032891712373711996 6.876004429024672e-06 -0.0004621215008897231 -3.9174756962874355e-05 -0.0004156316545506617 -0.00010150259107614649 -0.0002507937225341295 0.00018736179758015157 -0.0004074574410185895 0.0002782275923681054 -0.00021749148139342845 6.718584012012471e-05 0.00026744348188989455 0.0005548177702741805 -0.0007009998210161186 -0.0007113049276488399 0.0004505013495020967 -0.00014204114814849456 -4.1033183687334855e-06 2.8578951013524298e-06 2.2108343378011513e-07 -6.065211816851209e-06
sex 4176288469721.886 0.0004592291568501472 0.03458207317839296 19698810116062.312 13612932068.746967 -0.0012038615528952373 1.2219713644599347e-05 -1833858200.9394877 -41869927.966015615 -0.16156794652038858 0.018513840190823024 -0.25178998984422174 0.04768223656265989 0.08536055294798513 -0.4549681157705708 -0.4831741874837235 -0.07309087298690291 -0.1648338483297968 0.17697953720380852 -0.28989584684557484 -0.13918984839053794 -0.2124450453180579 -0.08010240661764367 0.039873810451613714 -0.12921748636981356 -0.08374790128384751 -0.6018808565518579 0.16027059072864944 0.28944239918650827 -0.001866298822819771 0.002447958191070522 -0.0023590406798473665 0.0028550484427780996
age_sex -2522613702.972168 -4.3213367462158203e-07 -4.00543212890625e-05 -12504335165.591797 -29493920.988365173 1.4901161193847656e-06 -1.3969838619232178e-08 1857823.0080473423 22515.21042567864 0.00013303756713867188 -3.814697265625e-05 0.00026702880859375 -6.866455078125e-05 1.52587890625e-05 0.0003662109375 0.00048828125 7.05718994140625e-05 0.0002288818359375 -0.0002288818359375 0.00028228759765625 0.0001220703125 0.00019073486328125 7.2479248046875e-05 -6.103515625e-05 3.0517578125e-05 0.0001373291015625 0.0006103515625 -0.000244140625 -0.0002574920654296875 2.0265579223632812e-06 -2.9802322387695312e-06 2.2649765014648438e-06 -4.76837158203125e-07
age2 -0.00043455901506085984 -2.2295152253185653e-08 -2.3205734677450276e-06 -0.002051810669919943 -1.3535725944374334e-06 7.469910114035388e-08 -6.950460105961945e-10 1.958496305486437e-07 4.335001295934421e-09 3.689197457406656e-07 -3.340034695439823e-06 1.0847228326655634e-05 -7.348641054565668e-06 1.813965396829302e-05 -5.513894865675516e-06 1.4185279610220091e-05 7.725363108384552e-07 1.3177432217483733e-05 -1.3314902435261923e-05 8.985616408378055e-06 -7.479095933472866e-06 5.254287093091363e-06 -2.3294470836647187e-06 -8.114801681730976e-06 -1.2491788204795694e-05 1.767376489139438e-05 1.6858681586971057e-05 -1.8805149106122957e-05 1.1821467278363532e-06 1.2011858671828606e-07 -9.789301332153114e-08 2.90591343560697e-08 1.5491044912506872e-07
age3 4.372572323220158e-06 2.248079773810278e-10 2.0814810215912775e-08 2.0643651644715505e-05 1.3309225325819135e-08 -6.950460105961595e-10 6.66701242082549e-12 -1.9629058668807398e-09 -4.370386200197408e-11 -4.666141744101452e-09 5.587041700899588e-08 -9.879595690444798e-08 6.869678664682428e-08 -1.643974069266196e-07 3.615094718249841e-08 -1.5208791552114783e-07 -6.883457717357377e-10 -1.1290200523418879e-07 1.5981831605231537e-07 -9.384952077624708e-08 6.438530026270595e-08 -5.051224896380629e-08 1.2192168665419911e-08 9.909439306437541e-08 1.0742391434281764e-07 -1.407981974736794e-07 -1.5052165173199998e-07 2.1971056710807862e-07 -3.7362436947292334e-08 -1.0266109903291514e-09 1.043009278004582e-09 -5.028082254122005e-10 -1.3057180874305612e-09
age2_sex -402313392.2835503 -4.4805795116663656e-08 -3.120898996967546e-06 -1957200286.784976 -654099.0541766993 1.077919689517606e-07 -1.1102456535748521e-09 176266.95291140903 4183.651874651178 1.562271702125987e-05 -1.7223225827398936e-06 2.3176441942402666e-05 -3.7571422188961706e-06 -1.0094030852194731e-05 4.4707311626859656e-05 4.528673104804848e-05 6.938109506836048e-06 1.4126942974689625e-05 -1.5554167762877717e-05 2.754407684446618e-05 1.3681092286130975e-05 2.0209375026143423e-05 7.867452298454748e-06 -3.3222821868970463e-06 1.3798054253441208e-05 6.5619787906069715e-06 5.6340889709174206e-05 -1.3527855386497856e-05 -2.749645142627214e-05 1.701449346737943e-07 -2.2167176623722203e-07 2.2442801759202435e-07 -3.071144208322067e-07
age3_sex -6795834.329115133 -7.151160917948198e-10 -5.833383991391028e-08 -30793624.303805493 -25218.916455690913 2.0044205719908044e-09 -2.047684420120597e-11 2909.8306610415657 63.23424286005709 2.6034439576585534e-07 -2.80834463951131e-08 4.2101063630098735e-07 -8.726358450670336e-08 -1.2740001218727274e-07 7.241431156302124e-07 7.927245791444586e-07 1.1956557435172616e-07 2.8541459683960437e-07 -3.0481989670918897e-07 4.681377931271214e-07 2.285245251722508e-07 3.447152647640492e-07 1.2824372087725467e-07 -6.942517220422809e-08 1.988741912100284e-07 1.504212064424942e-07 9.825590343903947e-07 -2.8420929871105877e-07 -4.792265359097411e-07 3.101759402679136e-09 -4.1337959252463285e-09 3.878611712093309e-09 -4.171461491763379e-09
PC_3 -0.03804453311658912 1.7948287321326875e-05 -2.468835935921797e-05 -0.17922930269371154 -9.703885866783532e-05 3.6891974573462514e-07 -4.666141744042964e-09 1.63154158899243e-05 3.881134040327817e-07 0.4997966542551547 -0.04265958453371822 0.029052644030249476 0.11823536253263268 -0.010998672696731424 0.05299428331984743 0.027791295539947178 -0.05339333372666086 -0.09410280726926684 -0.03999496208384453 0.14849049678847223 0.021775536493716684 0.09280943194678597 -0.06287784048651818 -0.24282191797886804 -0.04901991183093217 -0.06140353436756359 0.06470904817653489 -0.06045043041110326 0.25504756084837726 -0.0006215217540542108 -0.0005973918976752528 6.050752528447834e-05 0.000342710195271795
