 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.000480406418353417 -1.7279122957666339e-06 0.00012511211690801547 -9.73269561964241e-05 2.9960304499523357e-06 -3.82074132765913e-06 3.5641909255700814e-08 4.844093426254955e-08 -1.3766029494974908e-09 -0.0001666649876644906 0.00010794777051756612 -0.00026467339763910984 1.1419870703540665e-05 0.00041959028889410033 -0.0006031389525355646 -2.1368633326103115e-05 -0.00010705602954452622 -6.366571706230799e-05 -0.00016964253806683806 0.00012194630279611513 -0.00020993825482668212 -9.27261870904323e-05 -4.92853476995566e-05 -0.00030122700531006255 -0.0004244406759858293 8.943786562643862e-06 -0.0006799566337082458 -0.00012058702885793194 0.0009402096347743707 -1.14770587601933e-07 2.1329238606647918e-06 -3.474449511865666e-09 -5.526416601631122e-07
yob -1.7279122957682223e-06 5.674824140604583e-07 -1.1944332804699356e-08 -4.394740002238857e-06 1.4884223349782173e-07 1.1730444543415384e-08 -9.269629256544038e-11 -2.5152960462939006e-09 1.9854124200614027e-11 1.0879931493718757e-06 9.790788513198833e-05 2.381596878197354e-05 -5.918957783098722e-05 1.1816408153680897e-05 -5.109542734924369e-05 -5.976028094777638e-06 -2.342316951381082e-05 4.680583844820122e-05 -1.7267641856988049e-06 -4.6749811183402604e-05 3.7628403685035906e-05 -3.54698858056419e-05 -1.589617782359347e-05 5.2883935531988285e-05 3.237335184619532e-05 -1.1830572376942426e-05 -2.6991959501551564e-06 3.3837808249336174e-05 -8.96738460826105e-05 -1.3685782422939903e-08 -1.1976735787430546e-08 1.2442032737636887e-07 -1.5564617129234286e-07
age 0.0001251121169081704 -1.1944332803486817e-08 0.00026351726206489453 0.0031628435232438274 -0.0002628096815445974 -6.694082856262203e-06 5.2878499155730775e-08 6.6753486828656885e-06 -5.272777144597087e-08 8.898706818858129e-06 -0.0001499357139224698 -0.0002410245711107989 4.821452884222381e-05 -8.763844951718573e-05 0.00013471248174850802 3.6245125782121795e-05 -9.742536528571582e-05 -8.538398946866184e-05 0.00013095614181922878 -0.00022356451421111693 -0.00013999164926875568 0.00014037897945397195 -0.00011084380956150522 -0.0002107299322004925 8.66496367399406e-05 -0.00010996354187896987 -9.250964831165147e-05 -2.743582828531449e-05 0.00019954031708084536 -1.294659270814175e-06 1.0651830980652896e-06 3.4041859576615773e-06 -3.77593623612065e-06
sex -9.732695619132279e-05 -4.394740002137591e-06 0.00316284352324952 0.07172485129268799 -0.00573092253822269 -7.812300084743673e-05 6.030223241546568e-07 0.0001416263251698403 -1.0968850425723984e-06 -0.0003722050776364604 -0.0014529258119741326 -0.0029224976440238282 0.0019202349240631362 -0.0005181471703639355 0.0007862683325682942 0.0007370791740074851 0.0002882559921663077 3.4279369344779514e-05 0.002450062988931074 -0.0035150758097686713 -0.0015953630824693302 0.0027669020486965875 -0.002724791979243553 -0.0026717157592610497 -0.00023527603251300808 -0.002663687576942939 -2.2368189804903477e-05 -0.001614175608142841 0.0030069891432006252 -1.4171412733599905e-05 1.584415639607605e-05 4.519185544089064e-05 -4.060574038753383e-05
age_sex 2.996030449459088e-06 1.4884223349589144e-07 -0.00026280968154507957 -0.005730922538222322 0.0004732678031207495 6.67902902773727e-06 -5.2760040995208745e-08 -1.2006544105817332e-05 9.496693566528413e-08 2.5851774399677423e-05 0.00012209608063452936 0.00023691506312050373 -0.00012555960830787 5.02645212663268e-05 -4.6446533482669155e-05 -5.49668342995285e-05 -1.2461522953818236e-05 4.549344674161974e-05 -0.0002118736381477938 0.0002796674075642683 0.00014247189027378297 -0.0001878685254809638 0.00022752541712358173 0.00023336786288164814 6.718480950087009e-05 0.0002635955839836163 4.152566420371488e-05 9.694935146329717e-05 -0.00020154943449611986 1.5592483191884135e-06 -1.89215363626372e-06 -2.585940681860884e-06 2.929779450406925e-06
age2 -3.820741327664027e-06 1.1730444543342314e-08 -6.694082856262951e-06 -7.812300084729402e-05 6.679029027725082e-06 1.7472092884365365e-07 -1.4106151445324759e-09 -1.7403571515540086e-07 1.4049533738412275e-09 -1.924510064392024e-07 5.745804468087747e-06 6.6332201203126505e-06 -2.20340877758467e-06 3.826899860357316e-06 -4.4339191244434475e-06 -7.70290416578775e-07 1.6164623081740208e-06 2.9326955567641384e-06 -4.042486646528354e-06 5.00253364595393e-06 3.854876296079436e-06 -4.355099978442657e-06 2.1628394730162865e-06 6.481631827876072e-06 -5.014836608250284e-07 3.2727818554576826e-06 1.7377350386459737e-06 -4.297964802025887e-07 -6.18655754999818e-06 3.859218367063856e-08 -3.8003462677416077e-08 -6.616935131131816e-08 8.455796947368033e-08
age3 3.564190925574335e-08 -9.269629256469844e-11 5.287849915574176e-08 6.030223241535278e-07 -5.276004099511232e-08 -1.4106151445326006e-09 1.1614651592231523e-11 1.4050329987491288e-09 -1.156715925819065e-11 2.6822184564255507e-10 -4.031182154325308e-08 -5.2251810236342484e-08 1.3922503316642087e-08 -3.494254391395025e-08 2.9185900691709656e-08 1.4175417267680278e-09 -1.1269754720449027e-08 -1.9454366949051658e-08 3.672484888595241e-08 -4.237609238867937e-08 -2.962797457782747e-08 3.363645512632414e-08 -1.764056845740438e-08 -5.028236817170979e-08 -3.885983827585792e-09 -3.068674769772485e-08 -1.5827195203293995e-08 1.388502444375462e-08 4.604721203812534e-08 -3.3565665014090006e-10 3.813764559596627e-10 4.221869177381165e-10 -6.321482809209091e-10
age2_sex 4.844093427369549e-08 -2.5152960461118315e-09 6.6753486828784245e-06 0.00014162632516982412 -1.2006544105816773e-05 -1.7403571515572233e-07 1.405032998751673e-09 3.1185685009530777e-07 -2.516979016128498e-09 -7.129055231761566e-07 -2.847586742821481e-06 -5.731494298276038e-06 2.5562118135225513e-06 -1.664585634914536e-06 6.723580421881761e-07 1.110144650218968e-06 -3.580641686613205e-08 -1.691616482907582e-06 5.73167041225118e-06 -6.770636635493332e-06 -4.156812818719344e-06 4.285434681893252e-06 -6.136149718716084e-06 -6.128178660974451e-06 -2.625931368358318e-06 -8.071981513712267e-06 -1.8576271937129483e-06 -1.6188994316462053e-06 4.2984624380311224e-06 -4.7758217395140046e-08 6.312630994437408e-08 4.5634616382901874e-08 -6.842892839289561e-08
age3_sex -1.3766029495990592e-09 1.9854124199200637e-11 -5.2727771446075506e-08 -1.0968850425722258e-06 9.496693566527619e-08 1.4049533738438642e-09 -1.1567159258211537e-11 -2.51697901612841e-09 2.0692143889172337e-11 6.799155736643779e-09 2.1217394061689384e-08 4.293497371114198e-08 -1.6300506126584203e-08 1.595168747635095e-08 -4.798256567472896e-10 -3.864328680202113e-09 2.8873288717053043e-09 1.5163719086081486e-08 -4.864727191589985e-08 5.372126558979865e-08 3.986924003022698e-08 -3.176422067533858e-08 5.258819776720961e-08 4.889091198331113e-08 2.5584370407095484e-08 7.240581468634902e-08 2.2474970210026764e-08 7.821458945218212e-09 -2.9745629206037874e-08 4.3138954037065324e-10 -6.07965991184572e-10 -2.4171531955969006e-10 5.185454996306571e-10
PC_3 -0.00016666498766455622 1.087993149371866e-06 8.898706818762482e-06 -0.0003722050776375099 2.585177439977194e-05 -1.9245100643662214e-07 2.682218456211436e-10 -7.129055231787348e-07 6.799155736665533e-09 0.1222203777692409 -0.005060674555421908 -0.0023187333374134044 0.0055865977786011545 -0.006104308225467047 0.01839984925755953 0.011614553469926485 -0.02694090713863368 -0.011712518496656487 -0.007960978477399318 0.025655705778955883 0.011242932866061152 0.02566861024718101 -0.014662783806760305 -0.05420326586196003 -0.010432470966796973 -0.01245898787938096 0.019811973148946293 -0.013509503747761109 0.038666443557636 -0.00010587883807661371 1.0662739110973104e-05 -0.0001466093878746137 -6.533375892029726e-05
