 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.003205561250872367 3.5930799796215344e-06 -0.004740493588231665 -0.08791477036458531 0.0038089453603491405 6.880158944037737e-05 -3.287548222063637e-07 -5.4406678671427285e-05 2.562755455862068e-07 -0.00017748546078517348 0.0002955004535335445 0.00020718110626365455 -0.00043609464562055977 0.00026141492187472994 -0.0003773435830810044 0.0002426372498309039 -0.0003671886655573977 0.00029174011635599284 -0.000494814501550636 -0.00037396690827714397 0.00048241724090009394 -0.000523790566160038 -0.0003336471869142722 -7.869198829640896e-06 0.0004792197379727583 0.00013923658117230594 -7.920855136706446e-05 4.0778071662977e-05 -0.0003941822577129254 -1.185708453319098e-07
yob 3.593079979443298e-06 1.9162781688193663e-07 -5.128857503413986e-06 -0.00014580447726539631 6.000455906495469e-06 7.069630201866469e-08 -3.1355215486714394e-10 -8.188891032713236e-08 3.7053678471962883e-10 6.0386126416538905e-06 9.922028733483253e-06 -1.4837212695903547e-06 -1.986293475367058e-05 -8.965891188180814e-06 -8.105014601686039e-08 3.2123226463916053e-06 -3.981055486335286e-06 1.00737710865818e-05 -5.317581507260152e-06 -1.3465557923022181e-05 1.751288346124416e-05 -1.3300490869774616e-05 -3.329188063185482e-06 1.7315694220207026e-05 6.913095960886188e-06 6.09333951375916e-07 -5.5763732368197225e-06 8.447684044692679e-06 -2.5050046810602092e-05 -4.5107092749983425e-09
age -0.0047404935880822245 -5.128857503565726e-06 0.009068145471768622 0.20390238459330118 -0.009064825054273975 -0.0001328360250883781 6.405946852100304e-07 0.00013273204725551546 -6.401554723821485e-07 0.0001484462365864942 -0.00047413593686069047 -0.0003099994477504841 0.00046270464360937015 -1.8371998571007438e-05 0.00030314047041754555 -0.00018647156624368628 0.00031144627455471306 -0.0003111405712891544 0.0005276751243600934 0.0005586677956729517 -0.0008879698492468703 0.0006065785205134178 0.00038405346826966423 -6.186742447688015e-05 -0.0010890857350093622 -3.063703947923917e-05 -0.00014522096603285914 -0.00034599626911519394 0.0006646607285336022 -5.416515467653019e-07
sex -0.08791477035870042 -0.00014580447726661737 0.20390238458840826 5.24115774683693 -0.23438025550128622 -0.002977037932203568 1.4309156542027247e-05 0.0034504777384280418 -1.6722378445559304e-05 0.0001203326699288109 -0.016137309717000205 -0.010846754559849613 0.011306335917658304 0.0072311801978214695 0.004056469195155003 -0.002269203852181027 0.004485820134134496 -0.006050077910848798 0.009530607478431064 0.013852676136754564 -0.022594991605063067 0.01580640444219941 0.005456534856313722 -0.008086401341764478 -0.03061115711346069 0.0033383996000698572 -0.004094254190488224 -0.015714306780334936 0.018871204903828053 -2.8082833870988552e-05
age_sex 0.0038089453600781585 6.0004559064810845e-06 -0.00906482505403889 -0.23438025550090913 0.010521591040577104 0.0001327393877772033 -6.39888365439911e-07 -0.00015548309985077892 7.563179907200444e-07 6.3722831348818206e-06 0.000665742803206363 0.0004433769621091761 -0.0004491719545392895 -0.0003082508117783417 -0.00016331216923365748 8.297028771261912e-05 -0.0001770143484407504 0.00021212703984398694 -0.00039290464909149487 -0.0005663015608555005 0.0009397826383325978 -0.0006381259161362663 -0.0002232735213434055 0.00030952327920017174 0.0013197354285879408 -0.00016983651039176182 0.00020930082872048445 0.0006692225420326367 -0.0007555400330000062 1.2376940556824652e-06
age2 6.880158943818353e-05 7.069630202027116e-08 -0.00013283602508837666 -0.0029770379322754136 0.00013273938778065632 1.951671757557336e-06 -9.440093290153929e-09 -1.949414166363357e-06 9.429695622186315e-09 -1.95027726327232e-06 6.223067092438574e-06 3.7692578212237025e-06 -6.317118316834307e-06 6.186704557320691e-07 -4.331313133629255e-06 2.5543451293685927e-06 -4.47181731915134e-06 4.2106919576731e-06 -7.757893802516475e-06 -7.810481286561845e-06 1.2536431337570567e-05 -8.230866580797974e-06 -5.392874814621453e-06 2.0820242578489298e-07 1.5484245364779753e-05 5.265667200314229e-07 2.3930096132391786e-06 4.306016119036962e-06 -8.974305301615475e-06 7.449147948779549e-09
age3 -3.287548221956819e-07 -3.1355215487444505e-10 6.405946852100072e-07 1.4309156542374613e-05 -6.39888365456607e-07 -9.440093290153714e-09 4.5801234689209854e-11 9.425586041389474e-09 -4.573146214217629e-11 8.227059806322983e-09 -2.6393682064787845e-08 -1.4954460167987985e-08 2.7195054785453725e-08 -4.588969812863827e-09 2.015074467918672e-08 -1.1127553974085782e-08 2.1141503605826722e-08 -1.8677803179965385e-08 3.737775126955286e-08 3.5691050124850983e-08 -5.7768354245556544e-08 3.6265063713888425e-08 2.43061344843839e-08 2.7556183890906015e-09 -7.27550887037339e-08 -3.1258256847406477e-09 -1.3220050836880134e-08 -1.6842257007524067e-08 3.965357443547963e-08 -3.4543719882099556e-11
age2_sex -5.440667866731134e-05 -8.188891032646958e-08 0.00013273204725182324 0.0034504777384172154 -0.00015548309985054335 -1.9494141663091262e-06 9.425586041127248e-09 2.3063907875746748e-06 -1.1261220823454635e-08 -2.60218035599651e-07 -9.073868688412327e-06 -6.017450979757806e-06 5.871173517069458e-06 4.318437479607162e-06 2.2020030644327237e-06 -9.323109140619169e-07 2.289798838831438e-06 -2.355486496951084e-06 5.403193974740616e-06 7.707871625631257e-06 -1.2892777904542946e-05 8.492556320643174e-06 2.9441686513754533e-06 -3.88268812613215e-06 -1.8730704770350998e-05 2.7648805150245522e-06 -3.459337678502553e-06 -9.409391347690622e-06 9.976380923921042e-06 -1.7896558949164593e-08
age3_sex 2.562755455658413e-07 3.705367847258392e-10 -6.401554723632011e-07 -1.6722378445482942e-05 7.563179907178348e-07 9.429695621908077e-09 -4.573146214083084e-11 -1.126122082343892e-08 5.519241791336984e-11 2.165743962543817e-09 4.090735119067033e-08 2.7209209199304294e-08 -2.5235872159902715e-08 -1.9857965333273637e-08 -9.983915454585003e-09 3.1658704720583022e-09 -9.72723721509782e-09 8.114038471366721e-09 -2.4844672884239627e-08 -3.489170076500385e-08 5.8294710102162325e-08 -3.7246576266457063e-08 -1.2564159074981048e-08 1.584002855343667e-08 8.754258098028927e-08 -1.4521989354746409e-08 1.8533391179421798e-08 4.341607111782536e-08 -4.346985469275591e-08 8.506838352953234e-11
PC_3 -0.00017748546079426859 6.038612641641308e-06 0.0001484462366080107 0.00012033267047726396 6.372283110170099e-06 -1.9502772635886968e-06 8.227059807854461e-09 -2.6021803523310956e-07 2.165743960754164e-09 0.041049522103357786 0.0005417018968402488 0.001143654224641201 -0.0038874966885076947 -0.008116464773694067 0.00444482316490194 0.003492694457865162 -0.0074052491015263655 -0.0009383738180243678 -0.0011438362206632597 0.0010284843009974586 0.00912657529397072 0.004589942679469205 -0.003262811528008339 -0.014743952095575948 0.0032538389509673355 -0.001681062674662767 0.004791637666391026 -0.0013857593219699248 0.006134454333016311 -6.096964771167215e-05
