 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0010331788058003048 -2.6046406032497735e-06 0.0001350487046522645 -1.3108710757644479e-06 -7.010624694692389e-06 -5.046299448979951e-06 5.410534920636159e-08 4.367747109423635e-07 -5.886137374515558e-09 -0.0005869542023449436 0.00019993183577169407 -0.0005524299746255464 0.0004273716195540258 0.000472716058810127 -0.000557326840751327 -0.000499391790806192 -0.00011348913881816506 -0.0005133693436917611 -0.0010835216861469698 -0.00027765092820609104 -0.00044742551895679815 -0.0003452154188568416 0.00025249321392044327 -0.00042392775287897124 -0.00044486492095461433 -0.00020593777704923545 -0.0005926974876386469 0.0006513218166167762 0.001011304411338954 -1.574756474176345e-06 2.359360284798611e-06 -1.6062777653728168e-06 -7.833190981389245e-06
yob -2.6046406032524557e-06 8.458304300367551e-07 1.1958356174811643e-07 3.7981796411755472e-06 -5.427088337518751e-07 1.1572042520890674e-08 -8.488089671189261e-11 1.3442287602000868e-08 -9.167454138246343e-11 5.454292997290899e-06 0.00010279502163121668 2.8527482056912664e-05 -7.816630681669264e-05 2.1331392363209417e-05 -6.278246284416317e-05 -9.433237155344919e-06 -3.331994925913135e-05 7.07503496536513e-05 -2.1382949870990047e-06 -6.647317587810842e-05 5.896438044204431e-05 -6.941175833874307e-05 -2.042096734296966e-05 7.27505455615871e-05 5.7026014020719155e-05 5.453363229413084e-06 -1.2782083965630746e-05 3.966327567976806e-05 -0.00010829539023351131 -5.853164059482414e-08 -8.390619652323529e-08 4.8700932398752213e-08 1.0097627717800639e-07
age 0.00013504870465173177 1.195835617531293e-07 0.00010360302982973507 0.0009073490180565926 -0.00010187543678957785 -3.1798308551319748e-06 2.8849149273696913e-08 3.1362711549523193e-06 -2.848751114778278e-08 -4.448895203865786e-05 -1.403317652896667e-05 -0.0001923506809654374 1.5282165104920225e-05 -1.901024731726763e-05 -1.5954934280569938e-05 -0.00018084477024914048 -9.534690969296222e-06 -8.080093160405727e-05 3.315174110868789e-05 4.5664193044240656e-05 -0.0001321879153415669 9.021206257169492e-05 -7.471445551108269e-05 -0.0001502203489298691 0.0001473158639812854 -0.0001989331924504302 -0.0001906667208155446 8.470574750089801e-05 0.00031392809381184804 -1.7481602172113115e-06 -1.625929434084888e-06 5.935313178442376e-07 3.251246953685897e-06
sex -1.3108710850570382e-06 3.798179641263215e-06 0.0009073490180539176 0.01723048240675164 -0.0017004089399516 -2.630218969273363e-05 2.3005177876840025e-07 4.8807543777671826e-05 -4.2440884874272685e-07 0.00022793361288515958 9.159335695705864e-05 -0.0006298773231795614 -0.00012432695906296854 -0.0019665390926554053 0.00021543430471162887 -0.0001029079749595819 0.0005203067324090798 -0.002522972818055812 -0.00012789769218896706 -0.0008749797874134247 -0.0009739186152590013 -0.0024827704427358294 -0.0020386573704353986 -0.004140687819775205 0.0010793982258873911 -0.002884698191649179 -0.0008860400355314653 0.0016887759650846559 0.00023852839598457275 -1.6522344445322185e-05 -1.5299342038807122e-05 -4.879800741647396e-09 4.81524790173991e-05
age_sex -7.010624693641422e-06 -5.427088337575819e-07 -0.00010187543678927364 -0.001700408939951819 0.0001854342550373576 3.129064517234136e-06 -2.8448124282898083e-08 -5.64532325702782e-06 5.1059930167575535e-08 -3.6025107158791905e-05 -2.0668910977241533e-06 6.129846716124699e-05 1.584886470118188e-05 0.00020156576631077982 -6.219754886664927e-05 4.728837390764476e-05 -3.6165891079637103e-05 0.00025762841827107135 2.5862761972851634e-05 0.00011087858675717654 4.424223868565425e-05 0.00018627769450619078 0.00024131459626461853 0.00044244219468788157 -6.131896964528171e-05 0.00038220553170562174 0.00011654970229936342 -0.00014143188463186746 -8.88788342777825e-06 2.036054579547296e-06 2.0407453708562333e-06 -1.4738655760361652e-06 -4.924342871753044e-06
age2 -5.046299448962646e-06 1.1572042520780016e-08 -3.179830855131941e-06 -2.6302189692823044e-05 3.1290645172441883e-06 1.0218218767526377e-07 -9.570922082146586e-10 -1.0059385143120985e-07 9.440800429874665e-10 9.604324172918879e-07 2.890426523369569e-06 5.868733911545181e-06 -2.300232264451001e-06 3.207003317492561e-06 -1.5652782968810037e-06 5.485049678784716e-06 -7.678435296181876e-07 4.8557054220450794e-06 -3.7587085184035103e-07 -1.3688956798481329e-06 3.902841627436705e-06 -3.276734468415688e-06 1.3859719891736368e-06 6.10055194344373e-06 -1.2290710108813368e-06 7.500044382363306e-06 4.469656088971969e-06 -3.6873139304977227e-06 -8.739495976779619e-06 5.702115453731652e-08 6.163768983174428e-08 -5.5132307493490576e-08 -8.75914253750262e-08
age3 5.410534920619208e-08 -8.488089671082748e-11 2.88491492736954e-08 2.3005177876925085e-07 -2.844812428299332e-08 -9.57092208214619e-10 9.207616186034846e-12 9.442501987335908e-10 -9.099260991170409e-12 -8.165226751955185e-09 -1.8892362548361786e-08 -5.064024836183459e-08 2.289371162245605e-08 -3.788879544968033e-08 1.3375965901475478e-08 -5.197162337446089e-08 8.902915991965097e-09 -4.89976027372319e-08 -7.2132770938322035e-09 -1.4668564929018715e-09 -2.6460504690981743e-08 2.168876978436472e-08 -1.2861928895428262e-08 -5.0693685070620895e-08 -5.299915212069806e-09 -8.06199324682396e-08 -3.77962090229355e-08 4.6540586699836654e-08 5.563579841295138e-08 -5.391006926937418e-10 -6.276309986784848e-10 7.271305406732175e-10 6.990292229272965e-10
age2_sex 4.3677471090843336e-07 1.3442287602166187e-08 3.1362711549426627e-06 4.8807543777682823e-05 -5.645323257028249e-06 -1.0059385143089118e-07 9.442501987305743e-10 1.7934055643998213e-07 -1.674721247611127e-09 1.2255287360654424e-06 1.1185284731742379e-07 -1.419201769004692e-06 -1.595662870933388e-07 -6.392148972138258e-06 2.546044132659267e-06 -1.4496941050187774e-06 8.170196436438317e-07 -7.935393596450633e-06 -1.3173346289162873e-06 -3.5417354545086462e-06 -3.690591302938695e-07 -3.95842199572705e-06 -8.101127410444182e-06 -1.2653300400703311e-05 -1.8834567348659723e-07 -1.3977078243081714e-05 -3.6812370063033447e-06 3.0469455651789865e-06 -9.864633428249438e-07 -6.601665230753148e-08 -7.063874510603458e-08 7.370594233833234e-08 1.4218291019642968e-07
age3_sex -5.886137374189532e-09 -9.167454138432208e-11 -2.8487511147692135e-08 -4.244088487428497e-07 5.1059930167581676e-08 9.44080042984473e-10 -9.099260991142084e-12 -1.6747212476111931e-09 1.6056681184328793e-11 -1.140680407012166e-08 -1.5228382979651933e-09 1.1694542694895357e-08 -4.651871060323321e-09 6.292646403799085e-08 -2.548657712892523e-08 1.0779483045401155e-08 -8.344121473002341e-09 7.421463482066847e-08 1.852754262119529e-08 3.699125012312287e-08 -2.242344516053482e-09 2.440044079876017e-08 8.045949732596564e-08 1.0322802205552545e-07 2.2956527071128705e-08 1.4630961102694177e-07 3.5871928913042736e-08 -1.853495337536948e-08 2.15608978732447e-08 6.212217384492026e-10 6.757367245399259e-10 -8.315076810861445e-10 -1.2243432132024481e-09
PC_3 -0.0005869542023452272 5.454292997291834e-06 -4.448895203889142e-05 0.0002279336128826341 -3.602510715848654e-05 9.604324172995885e-07 -8.165226752028974e-09 1.225528736055463e-06 -1.140680407002665e-08 0.18150579449614834 -0.014362584548095018 0.006709901038621205 0.016972110588116845 -0.004670693544270449 0.013896618267251642 0.020587076696763903 -0.038944813278557665 -0.021457745839308897 -0.016562542705727965 0.025520030477142186 0.012799767107636058 0.040325041044708534 -0.011391225335338833 -0.08542571719672476 -0.017308651159391782 -0.01287579599203254 0.026245722110288795 -0.01674063037153143 0.0562691991612122 -0.0001800655254916328 0.0001782384153061197 -0.00026969015710841883 -0.0002634620649445676
