 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.008745536538075296 -8.734849867588001e-06 0.0012999371932509885 -0.0016284198752451475 6.810708654059053e-05 -4.460185656228197e-05 4.638786473857934e-07 4.040646682043416e-07 -2.2744736378667943e-08 -0.0022008801493567103 -0.00017336796890941777 -0.0007553358730681444 0.0007482788344558958 1.3566541685551415e-05 0.0005923713502833924 0.005962314170416283 -0.0006946754950590029 -0.0012034718509637266 -0.002970941640223488 0.0002908420754563382 -0.0040606469478716555 -0.0022102472072229916 -0.006903011189232508 -0.002126958360762159 -0.0031310836701397217 -0.0037580219389662544 -0.004052851976931176 0.005060925400277974 0.006426740315757298 -2.5626501925598508e-05 -2.4646423425344118e-05 7.463416203902955e-06 5.05312337645512e-05 -1.3194652367113615e-06 2.9160337975116357e-05 -3.928325829021629e-05
yob -8.734849867581174e-06 2.0082998890666994e-06 3.9964395314019697e-07 6.787577829393731e-06 -1.0486370109361302e-06 3.424606234692219e-08 -3.6862404749781356e-10 2.509333139115375e-08 -1.4416975617110566e-10 1.5169653819292243e-05 0.0003342019612558476 6.33193223096095e-05 -0.00024637417984489765 0.00011721747543830584 -0.0002884045929738467 -4.609284834056785e-05 -0.00012897046035193342 0.00025290136648451085 -7.87776961367145e-05 -0.00019818477346780674 0.00014761349122464993 -0.00013589439661264538 -3.9126988301988686e-05 0.00013745908246370824 0.00010558894296337701 -5.661373749109699e-05 -7.683633768209918e-05 2.9135876046198337e-05 -0.0002687707028476497 3.5572226907521524e-07 -8.571400547202026e-07 -8.584497400838742e-08 -2.4858434633220945e-07 1.1986749807273088e-06 5.461207952627478e-07 -1.2333365794055155e-06
age 0.001299937193262479 3.9964395314430566e-07 0.0008411228519211223 0.008669019014724928 -0.000836651602677492 -2.4739017304534902e-05 2.251258440958123e-07 2.4604012255890598e-05 -2.2385862846904219e-07 -0.00015568982075564878 0.00020189595409110848 -0.0006699136068259559 0.0005690699672383679 -0.00014981907472555773 0.0009096457148357411 0.0009244580929313519 -0.0009973630574486583 -0.00015582125017471308 0.0013570208951997947 -0.0008975550523014788 -0.0004039713034181452 -0.0003950519575689225 -0.000825522672001196 -0.0007214588291976911 -0.000500785863706789 -0.0011508873886125293 -0.0014916850705048886 0.00028807614649577543 0.001703223345017948 3.189174442029312e-07 -2.4706604859054404e-05 -2.061291679808164e-06 2.4499628469470672e-05 1.672788663881412e-05 2.22697739759267e-05 -2.6706252572721497e-05
sex -0.0016284198750102586 6.787577829158769e-06 0.008669019014792903 0.2007636293567026 -0.018133805165388296 -0.0002457884758891288 2.174832376944203e-06 0.0005075640726660705 -4.450659895674362e-06 0.0032211687269142917 0.008336695483000941 -0.008382104868924626 0.006311083917213755 -0.002355369090395174 0.0020540734809856983 0.003819440332430326 -0.01477002022341167 0.00022547350072144132 0.025360599919304224 -0.020414345977621786 0.0008073709660580536 -0.011274751219641842 -0.011110439004653657 -0.03255047864721122 -0.018676137535578542 -0.013671888695256002 0.01646908779906756 0.0004171416116415656 0.012019237921916818 8.658221609647334e-05 -0.00024682998663160666 8.136596054929602e-06 0.000430536776325837 3.749622147241442e-05 0.00017934520343918027 -0.00017369516180103651
age_sex 6.810708651798386e-05 -1.0486370109394235e-06 -0.0008366516026838404 -0.018133805165382332 0.0017053468761443428 2.4599992323465616e-05 -2.2395359358504598e-07 -4.929418140398012e-05 4.434202502767276e-07 -0.0002970322181600155 -0.0008952875787533169 0.0005267493095062872 -0.00037944726070136353 0.0003135677575737026 -0.00027247995746016243 -0.000491355058991394 0.0014493792610174633 0.00017065671773304627 -0.002241411942481288 0.0017959633887652707 -0.00027213208363082787 0.0009171426661397614 0.0010130195171440017 0.0030764074300266143 0.0018113549244035477 0.0018600501537447826 -0.00141734444264825 -0.00023639534706396478 -0.0012272784285639743 -7.420756871265395e-06 2.239411468575943e-05 -3.7091305985684074e-06 -4.2420034379775127e-05 -1.260249848356311e-06 -1.3339475368206022e-05 1.9344257198542862e-05
age2 -4.460185656262503e-05 3.4246062347313195e-08 -2.4739017304533452e-05 -0.00024578847588703555 2.459999232327007e-05 7.522869070087056e-07 -7.027509191249969e-09 -7.468749378009365e-07 6.975727057409677e-09 4.482956117629978e-06 -1.6776575405504132e-06 1.7021432597984153e-05 -2.0623702219140193e-05 1.3739246896374371e-05 -3.285801825780949e-05 -3.119706092544285e-05 2.2007940174291685e-05 8.335324714737907e-06 -4.1435328728476107e-05 1.9865378313648485e-05 1.4794214509470944e-05 7.057218656864178e-06 2.6849802703825467e-05 2.4711587431679794e-05 2.7106970953559085e-05 4.47670221736233e-05 3.2003423960831385e-05 -2.1773910486100623e-05 -5.2027348924913826e-05 2.2986338639960834e-08 6.717321671175677e-07 8.025195218168504e-09 -8.384849383495101e-07 -3.5099201321116266e-07 -5.694611287507574e-07 7.770174040415999e-07
age3 4.6387864738909725e-07 -3.686240475006483e-10 2.2512584409579722e-07 2.1748323769244277e-06 -2.2395359358319812e-07 -7.027509191249812e-09 6.713866003149749e-11 6.977880198591408e-09 -6.664824646844072e-11 -4.1710047272895096e-08 5.2292923718996846e-08 -1.3323306486478118e-07 1.7173182495608673e-07 -1.5900859248717107e-07 2.899553300547196e-07 3.186250139256115e-07 -1.6521397062367466e-07 -5.334359155807681e-08 3.620563900410334e-07 -1.7068271212044428e-07 -1.4144172332559928e-07 -5.8539861262954846e-08 -3.005163786183766e-07 -2.4357423673638653e-07 -3.1906579977804065e-07 -4.988589015574198e-07 -2.2084436520870118e-07 3.001155168132339e-07 4.804932691683852e-07 -4.627041914487153e-10 -5.77375221663739e-09 3.2124150580271623e-10 8.328196830821506e-09 2.5197275583272905e-09 4.682086071719071e-09 -7.0960737436986264e-09
age2_sex 4.040646688821487e-07 2.5093331391425338e-08 2.460401225607439e-05 0.0005075640726657603 -4.929418140396722e-05 -7.468749378066027e-07 6.9778801986449925e-09 1.4658885333930756e-06 -1.3502522812201482e-08 8.328495880324025e-06 2.9318727591349596e-05 -1.0239861367358587e-05 8.309811175391287e-06 -1.2145679492981065e-05 1.1001852448420375e-05 1.772844467666257e-05 -4.0953596963606185e-05 -6.3758637994315056e-06 6.216868016621628e-05 -4.9127271819529164e-05 1.070996425784525e-05 -2.03568258192316e-05 -2.828005727390574e-05 -8.702136854862348e-05 -5.53490332905803e-05 -6.810382951109962e-05 4.012544736079971e-05 1.2117824292215545e-05 3.9930081934330345e-05 1.8360916372246084e-07 -6.161598823531564e-07 1.7941889436519562e-07 1.2454209259322986e-06 2.4107379930974727e-08 3.1614307928723694e-07 -6.147966470982343e-07
age3_sex -2.2744736384930624e-08 -1.4416975616192316e-10 -2.2385862847068733e-07 -4.4506598956706065e-06 4.434202502765209e-07 6.975727057460634e-09 -6.664824646892265e-11 -1.3502522812198873e-08 1.2700688265663043e-10 -7.748580918004283e-08 -2.8747796112972616e-07 6.721478452305458e-08 -7.24782710392281e-08 1.410548932454898e-07 -1.248486693820498e-07 -1.816090777058887e-07 3.4610090575653765e-07 4.757872625517253e-08 -5.46737453500693e-07 4.290262746255828e-07 -1.0628635828143878e-07 1.3293829562553283e-07 2.493523451407688e-07 7.675445023265024e-07 5.281627881914409e-07 7.034102881211074e-07 -3.701767615818387e-07 -1.670309918187884e-07 -4.2581137625743845e-07 -1.3378700244939026e-09 5.116486744751966e-09 -2.1171378395632762e-09 -1.1076914515056158e-08 -2.7190818804812243e-10 -2.331414479077807e-09 5.822123998472788e-09
PC_3 -0.0022008801493530903 1.5169653819295776e-05 -0.00015568982075253905 0.0032211687269559303 -0.00029703221816418564 4.482956117534992e-06 -4.1710047271999544e-08 8.328495880450863e-06 -7.748580918123042e-08 0.44915461132809625 -0.0690986461260883 0.022487287660375714 0.06682743820958655 0.025149876771918378 0.019939455266191414 0.041259491531778957 -0.08986676484759579 -0.04946596062297297 -0.03575236379734178 0.09867008887255399 0.018499536393856833 0.12958981610619524 0.033093058645652734 -0.25196190566580495 -0.06235470564995811 -0.0322696602791753 0.05805309929591823 -0.08208760159384433 0.17827244278177892 -0.00011838753937552118 1.3730114493432927e-05 -0.0004723161256347601 -0.00031137253590565305 -0.00042086208507156387 0.00011117365918241609 -0.00016760959566007952
PC_4 -0.00017336796889664058 0.0003342019612558454 0.00020189595409632354 0.008336695483031814 -0.0008952875787567422 -1.6776575407112953e-06 5.229292372053323e-08 2.93187275914601e-05 -2.874779611308116e-07 -0.06909864612608997 1.3665833551701878 -0.018063253835285745 0.3013678474250237 -0.10727093544276511 -0.12705420693126254 -0.037035282220124394 0.014262006272609857 0.03958215988810697 0.09790581241588071 0.15864890159963918 -0.1265086717374224 -0.13265678522387955 0.12625639546918987 0.10230725713698213 -0.07832557966641894 0.020766063377680184 -0.07165598646797995 0.05847227235813643 0.19732086657307607 0.0005342000125047126 5.9936400610159775e-05 0.00017274384863055642 -6.188605015877176e-05 -0.00013411729572026572 -0.0005060061361791858 0.000541082460024747
PC_5 -0.0007553358730726032 6.331932230959454e-05 -0.0006699136068249748 -0.008382104868876382 0.0005267493095016805 1.7021432597953782e-05 -1.3323306486450335e-07 -1.0239861367222725e-05 6.721478452181226e-08 0.022487287660378028 -0.018063253835283146 1.812064743477259 -0.09977327443547826 -0.19875403844009598 -0.23126999147212388 0.2265931131682794 -0.1278738769806087 -0.26191240880987865 -0.1649174053895654 0.06679813186985449 -0.11393620923264765 -0.0980837394318868 0.10711198702527654 -0.3574170416225461 -0.05130815948313591 -0.029001728914102024 -0.059755934149424046 -0.09116806650833006 0.27230621454384657 0.00018084059515783757 0.0007411456050199947 -0.0003829684762187514 -0.0001866870542575043 -0.0008746105198739708 9.089599023586217e-05 -0.0003308500640516416
PC_6 0.0007482788344591738 -0.0002463741798448873 0.000569069967236669 0.006311083917157613 -0.00037944726069585964 -2.0623702219085623e-05 1.7173182495556372e-07 8.309811175225382e-06 -7.247827103767802e-08 0.06682743820958527 0.3013678474250193 -0.09977327443547843 2.3923556266492274 0.14121829111287254 0.2383773771066303 -0.1889059802472691 0.19123936472319822 0.068689913773825 -0.09769685602273155 0.09622778440386869 0.4135776648535299 -0.41114564418677296 0.17131753532906976 0.3107406216883314 -0.06934410131975453 -0.003926658667969551 -0.15294356159030897 0.1333206908845861 -0.25903546835323493 -0.0001997736348606506 0.0010182648321578913 -3.1089640129539836e-05 0.001609552433112287 -0.003554712380979779 -0.0001762360752559974 0.0004545848072875893
PC_7 1.3566541679520947e-05 0.00011721747543831114 -0.00014981907472613195 -0.002355369090371301 0.00031356775757142654 1.373924689639113e-05 -1.5900859248731904e-07 -1.214567949291389e-05 1.4105489324486984e-07 0.02514987677191942 -0.10727093544276303 -0.1987540384400958 0.14121829111287057 3.2385269241876906 0.004306346835121971 0.3786439850061879 -0.29465065261586715 0.33755309764082086 0.25215823352709815 0.13851626412269913 0.011451424741757246 -0.36449388162412893 -0.21648038798559524 0.4358205498840983 0.17781003549602592 0.08785382995819103 -0.26871626945448757 0.04479224058353154 -0.499831374814687 0.0001703841055170235 -0.0006417342899269396 6.575061894851329e-05 0.0022151022087399472 -0.0009000740620153437 -0.0005427993077982254 0.001021851593344013
PC_8 0.0005923713502892409 -0.00028840459297385044 0.0009096457148312826 0.0020540734808593025 -0.000272479957447865 -3.28580182576726e-05 2.8995533005342775e-07 1.1001852448053486e-05 -1.2484866937865552e-07 0.01993945526618848 -0.1270542069312703 -0.23126999147212343 0.23837737710663043 0.0043063468351248555 3.59120701134306 0.44701130293908625 0.006132940788543983 0.27203663564418973 0.29703542935894084 0.007780209311271513 0.12313380811995346 0.3024740888147999 -0.2186232569215872 0.24586876725005785 0.5012120953913607 0.0969397488914139 0.18623745669331937 0.18294376052340972 -0.19166883924636557 -0.0001993999871266561 0.0004353605416384017 -0.0006635643040316376 0.00022343550504328835 -0.0016992218176986873 0.001056203453618688 -0.0003278307922120159
PC_9 0.005962314170425351 -4.609284834056373e-05 0.0009244580929282338 0.003819440332312232 -0.0004913550589800926 -3.1197060925347917e-05 3.1862501392473504e-07 1.772844467632955e-05 -1.816090777028336e-07 0.041259491531775515 -0.037035282220132096 0.2265931131682778 -0.18890598024726726 0.37864398500619106 0.4470113029390895 4.50829324464277 0.3221654338451935 0.024702598493338015 -0.3309852160310163 0.2960992234612758 0.039354082964543485 -0.01100644659147984 -0.21456724585685696 0.013539952583998606 -0.3217146600550662 -0.19475978215466502 0.10573185369830358 -0.31659008911147796 0.4288616257652135 0.00012789510765583075 0.0005363069847490906 -0.001879606049488024 0.0005417528144192045 -0.0015973682921978508 0.0020595834856341577 0.0005754937074369584
PC_10 -0.0006946754950772158 -0.00012897046035193982 -0.0009973630574523255 -0.014770020223376028 0.0014493792610145437 2.2007940174406892e-05 -1.6521397062476924e-07 -4.09535969635327e-05 3.4610090575594796e-07 -0.08986676484759157 0.01426200627261471 -0.12787387698060407 0.19123936472319578 -0.29465065261586537 0.0061329407885351555 0.32216543384518403 5.904238595472628 0.7895508217188374 -0.38067016625617034 -0.07119920980327916 -0.11847162622436412 0.2172771331918695 0.15088653577709799 0.22058757114135638 0.46443707833499753 0.31601892686275146 0.0974455719139667 -0.1485977577424988 -0.5856137555767229 0.0004859104864142595 0.0006450215396524599 -0.0003193089948032004 -6.640222713380599e-05 -0.0014858936435365577 -0.0025110373118989136 0.002314476004509049
PC_11 -0.0012034718509672474 0.0002529013664845123 -0.00015582125017322225 0.00022547350077355797 0.00017065671772805506 8.335324714693821e-06 -5.334359155766155e-08 -6.375863799284503e-06 4.757872625382867e-08 -0.049465960622972045 0.03958215988811089 -0.2619124088098805 0.06868991377382376 0.3375530976408199 0.2720366356441882 0.02470259849333516 0.7895508217188331 5.013478971362094 0.36188276567360694 0.6178400244666573 0.36024422803658757 0.1508794635950475 0.00572867505984853 0.06076141502615406 -0.38072316382953136 -0.1533202158826002 0.06328880800322788 -0.6141317763738526 0.4936677628658634 0.0006521167047643001 -0.0005835290431598918 0.0002898471452028464 0.0009883287682856527 0.0011169498610743207 -0.0019395442365037336 -0.0007099430808841256
PC_12 -0.0029709416401951607 -7.877769613674197e-05 0.0013570208952052088 0.025360599919246603 -0.0022414119424763695 -4.143532872864345e-05 3.620563900426162e-07 6.216868016608473e-05 -5.467374534995812e-07 -0.03575236379734818 0.0979058124158737 -0.16491740538957045 -0.09769685602272692 0.2521582335270963 0.29703542935895444 -0.3309852160310041 -0.3806701662561682 0.3618827656736007 6.240237342636774 0.25010518091720496 0.18660184413975417 -0.1440550452930965 0.34818752198320374 0.5256075045330786 0.23299503223963047 0.06366375161826748 0.22594979526265727 0.18998355843075174 0.05993757570390445 7.421715056446423e-05 -0.0012827011665429563 -0.00010126980148070118 -0.0007402662155147067 0.0021915202819034157 0.0013891135228750156 -0.0013755049062087413
PC_13 0.0002908420754352212 -0.0001981847734678104 -0.0008975550523068226 -0.020414345977604643 0.0017959633887640975 1.9865378313813243e-05 -1.7068271212200452e-07 -4.912727181950543e-05 4.290262746254388e-07 0.0986700888725579 0.1586489015996433 0.06679813186985976 0.09622778440386442 0.13851626412270088 0.007780209311260212 0.29609922346126527 -0.0711992098032781 0.6178400244666613 0.25010518091720146 5.806866925333553 0.9756246626533954 -0.25977600433718445 -0.08531417317837339 0.6904786300852117 0.3169207502895279 0.10664484517484749 -0.4960844175906135 -0.1418867732906163 -0.4571777291671958 0.0004414140004911263 -4.430961381356153e-05 0.000225894736017408 -0.0012649051560127181 0.00019764473602809114 -0.0012313043054992146 0.000733787020864243
PC_14 -0.004060646947868116 0.00014761349122465188 -0.0004039713034152323 0.0008073709660938639 -0.00027213208363454527 1.4794214509379444e-05 -1.4144172332474037e-07 1.0709964257963746e-05 -1.0628635828257744e-07 0.018499536393856656 -0.1265086717374213 -0.11393620923264872 0.41357766485353153 0.011451424741754937 0.12313380811995685 0.03935408296454617 -0.11847162622436735 0.3602442280365872 0.186601844139759 0.9756246626533949 6.076200904241366 0.2375368291013541 -0.48336276515125276 0.27968777048782606 0.14786714315604027 0.005316985669472306 0.12811639017677964 -0.6285778556470045 0.37024810327989877 0.00026001103906665224 0.0014005364696188874 -0.001462385498626112 -0.002167040254099093 -0.0009857745327961263 0.000989046245414272 0.0010118654541486172
PC_15 -0.0022102472072307805 -0.00013589439661266495 -0.00039505195757136215 -0.0112747512196417 0.0009171426661401648 7.05721865694074e-06 -5.853986126369597e-08 -2.03568258192529e-05 1.329382956258057e-07 0.12958981610619694 -0.13265678522387941 -0.09808373943188596 -0.4111456441867712 -0.36449388162412816 0.3024740888147962 -0.01100644659148581 0.21727713319187367 0.1508794635950483 -0.14405504529310154 -0.25977600433718334 0.23753682910135626 6.384906469951788 -0.02145787519191992 0.12326935771585623 0.23984243758107368 -0.10189122860804793 0.46591083873849104 -0.20121113137336807 -0.6783567729234664 -0.000819894094880131 0.0004880029084233628 0.0009590903588660961 -0.0006799364719633065 0.0011715785180149015 0.0006489298821143895 -0.0011754958949421824
PC_16 -0.0069030111892449675 -3.9126988301993e-05 -0.0008255226720008763 -0.01111043900457307 0.0010130195171364352 2.684980270381918e-05 -3.005163786183313e-07 -2.8280057273688122e-05 2.4935234513881486e-07 0.03309305864565709 0.12625639546919817 0.10711198702527719 0.17131753532906666 -0.21648038798559635 -0.2186232569215927 -0.21456724585686243 0.15088653577709665 0.005728675059849578 0.3481875219832105 -0.08531417317837904 -0.48336276515124865 -0.02145787519192232 7.556540628233298 0.005161158289378104 0.020135374093310232 0.19741060661742446 0.2049992344927771 0.006921291668631433 -0.014213122408145129 -0.0009959464955356793 -0.00025278828250812935 0.001527310844181512 -0.00010320264759340088 0.0007301535443268553 0.0003425369625350794 -0.0032124734419655644
PC_17 -0.0021269583608031586 0.00013745908246364752 -0.0007214588292194334 -0.032550478647409536 0.003076407430046895 2.4711587432345044e-05 -2.4357423674263123e-07 -8.702136854925111e-05 7.675445023324404e-07 -0.2519619056658003 0.10230725713697712 -0.35741704162253174 0.31074062168832145 0.4358205498841094 0.24586876725003137 0.013539952583969998 0.22058757114137895 0.060761415026164854 0.5256075045330438 0.6904786300852337 0.2796877704878298 0.12326935771586096 0.005161158289399016 8.34848412170245 0.13988365125958985 0.11952346131560769 -0.4254209317952116 -0.3502712153327704 -0.37056730027734974 -0.0009903728883640167 0.0005462426748529262 -0.0005800153064936883 -0.003154314846565926 0.002280972962067125 0.0008065505893245387 0.0006018522787891906
PC_18 -0.003131083670164812 0.00010558894296336467 -0.0005007858637143431 -0.01867613753558316 0.0018113549244045582 2.7106970953788065e-05 -3.190657997801954e-07 -5.5349033290621895e-05 5.281627881918982e-07 -0.0623547056499537 -0.07832557966641389 -0.051308159483130125 -0.06934410131975917 0.17781003549602792 0.5012120953913478 -0.3217146600550766 0.464437078335002 -0.3807231638295281 0.23299503223962229 0.31692075028953015 0.14786714315604346 0.239842437581074 0.02013537409331605 0.13988365125956864 7.25344136299714 0.2610813004717349 -0.11670330752465734 -0.4772487160035684 0.4107729609551765 0.0005315680706141438 -0.0016721932758172423 0.001068822717015525 -0.0003087303105819711 0.0011202953257288103 -0.002676408140393102 -0.0005203320921920521
PC_19 -0.0037580219389975497 -5.66137374911375e-05 -0.0011508873886177003 -0.013671888695172484 0.0018600501537374484 4.476702217378387e-05 -4.988589015589482e-07 -6.810382951089855e-05 7.034102881193686e-07 -0.0322696602791678 0.02076606337768829 -0.029001728914095075 -0.003926658667976115 0.08785382995819307 0.09693974889139702 -0.19475978215467937 0.31601892686274635 -0.15332021588259462 0.06366375161826977 0.10664484517484318 0.005316985669480418 -0.10189122860805835 0.1974106066174313 0.11952346131556571 0.2610813004717232 7.3218265061060865 0.015203798653022618 0.2352360378227879 0.3838213659985227 0.000132191389410517 0.0018953047305684282 -0.001500760363650815 -0.0008571919984373019 -0.003107392436191021 -0.0007410993884171062 0.004069902106276689
PC_20 -0.004052851976914131 -7.683633768207335e-05 -0.001491685070486274 0.016469087799344598 -0.0014173444426756586 3.200342396026467e-05 -2.2084436520338737e-07 4.012544736162768e-05 -3.701767615895536e-07 0.0580530992959184 -0.07165598646796678 -0.05975593414943374 -0.15294356159030334 -0.2687162694544971 0.18623745669333625 0.10573185369832233 0.09744557191394328 0.06328880800321852 0.22594979526269623 -0.49608441759064015 0.12811639017677892 0.4659108387384815 0.2049992344927578 -0.42542093179524454 -0.11670330752468687 0.015203798652979914 8.03544981871895 0.7181933974503997 -0.13063608381648725 7.341227317492935e-05 0.0005589376213351932 0.0007946599541207838 -0.0012511733017290941 0.0016970204378253613 0.0011785526758089683 -0.0013954546321798605
