 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_14 -6.477026470594861e-05 1.6321631236404952e-05 -6.0405749625131044e-06 3.610772009941786e-07 -2.1769679551793967e-09 0.008339347018004943 -0.019592773189863102 0.00047002437056357384 -0.0004000759569102676 0.011233340109543466 0.016364677975116787 -0.004304027115848313 -0.002510022515457341 0.030566241595786362 -0.013111507823286928 0.035089430178547557 0.6679755377569316 -0.002658365259022539 -0.0017363866255642162 0.014489743677165667 -0.003352565133005517 -0.006023342534418409 -0.0015600077047577539 -0.05125547330235763 0.020486123579673075 -1.0808199478477097e-05 -8.718556955851793e-07 2.4171707903139373e-05
PC_15 -8.284343985985125e-05 -1.1992473405378354e-05 1.8509716120852862e-05 -5.682349640351764e-07 3.344403048952778e-09 0.00642398984434664 -0.011653614340976934 -0.017163000517561283 -0.025135814297799017 -0.038181823908118175 0.03375963993054109 -0.0020909368598410662 0.018969562129641876 0.028262827448186808 -0.024071812433275913 -0.0025280318945621067 -0.0026583652590225337 0.770421402210911 -0.011258280363352408 0.012374546565653493 0.006495222143492597 -0.005213331731920371 0.00283106612167958 0.003427091937035824 -0.024013673116739277 -1.3336146622994596e-05 5.5337385450302476e-05 -4.3601880147162514e-05
PC_16 -4.416045160762657e-05 -6.7340067375021554e-06 -2.156093322100005e-05 3.8776673958575284e-07 -3.025981863392463e-09 -0.004432853897691196 0.013352202124593086 0.01407763991046429 0.0144602810320342 -0.025799270078292146 -0.019982571789626112 -0.023445535383106415 0.00298673955568601 -0.008970106028720455 0.008739102252351118 -0.012174190943468001 -0.0017363866255642206 -0.011258280363352397 0.8199389092167128 0.018150028219920022 0.005118737355843622 0.014283407484106711 0.02283811718090126 0.032496421092249685 0.013466971952234882 -2.0040262025680817e-05 2.1635060197937166e-05 4.4311344750938934e-05
PC_17 -8.74713820496529e-05 2.1882514136014478e-05 1.0165197680390916e-05 2.0863331238604102e-07 -1.7789908265532021e-09 -0.01753119740689646 0.010974139017842917 -0.02668155530748386 0.029976805451863917 0.02914625720378839 0.012770417959123436 -0.01254768854472851 -0.006833319577153838 0.02007063379334956 0.03340721840921816 0.02870092117227161 0.014489743677165642 0.012374546565653545 0.018150028219920025 0.8847913705329329 -0.03202642369293241 -0.01967085242246849 -0.027314567472779182 -0.016112983607797025 -0.0582286292075989 1.6082430700204366e-05 -2.242539541146247e-05 -1.858322834806444e-05
PC_18 -2.932517888127899e-05 7.799015445954306e-06 -8.191896285624632e-07 3.3431836148087593e-07 -3.257547797552102e-09 4.17448262426975e-05 -0.00555195798312429 0.006762112138170662 -0.008478977672671782 -0.010629831411444907 0.024091942175430384 -0.01273676348642876 0.021344631184926532 -0.028244064998352424 0.02732547557055305 0.02719310563508571 -0.0033525651330055225 0.006495222143492765 0.00511873735584367 -0.03202642369293242 0.8704354295829635 0.038638843356631314 -0.0284300958015743 -0.015073732868412947 0.010465846740775758 -9.60495639412744e-05 -6.843358475037055e-05 4.633606609901467e-06
PC_19 -1.2789350360319372e-05 -2.0315240350641195e-06 -2.0036425398062803e-05 3.901954112520317e-07 -2.5821749999148843e-09 -0.001815465238235752 0.005997004875331801 0.0047259198451852944 -3.6518326867479154e-05 -0.011690636035542856 0.007531102092105288 -0.0036666646354392225 0.0071219200026787005 -0.01791978636565627 0.018543130890362067 0.009328036291617289 -0.006023342534418417 -0.005213331731920475 0.014283407484106714 -0.019670852422468514 0.038638843356631716 0.8598679864365387 -0.0026512996710358248 0.01479793993203725 0.019065052108656146 7.913139792107829e-05 -2.3974671108955186e-05 9.023931312183617e-07
PC_20 -6.831545768064653e-05 -1.8769830522661074e-06 -1.0647426635112543e-05 1.5095910628268751e-07 -9.824634910739476e-10 0.004783969147636886 -0.00577825272100032 0.0005351850880895262 -0.009020774096696509 0.0007084053560665755 -0.006440523832541125 -0.0028765584755334464 -0.013913910980677992 -0.0006298619373755458 0.022096759578410875 -0.033462684367059486 -0.0015600077047577523 0.0028310661216795967 0.02283811718090125 -0.0273145674727792 -0.028430095801574264 -0.002651299671035812 0.8655888796875885 0.05257089469127445 0.002273267356201271 -1.7691779857117061e-06 5.397266702639536e-05 1.4766436478907956e-05
PC_21 -0.00014867354051326898 1.287487239367776e-05 -3.788406396108076e-06 2.118815634487938e-07 -1.1053193778333003e-09 -0.0027879971349317307 -0.0009197826580957164 -0.004882886342488817 -0.003150143857548713 0.009819569134439727 0.0049646197582697196 -0.013647340690638204 0.00618573431020141 -0.007182064500086613 0.02051560248233853 -0.025452687072511228 -0.0512554733023576 0.0034270919370358102 0.03249642109224971 -0.01611298360779702 -0.015073732868413002 0.014797939932037289 0.05257089469127442 0.9701585650338154 0.0004057900914428244 -3.005873934548895e-05 -5.35431716676944e-05 -6.356260133405658e-05
PC_22 0.0001459336826523984 -2.8030689452645268e-05 3.387270467919127e-05 -1.3277583419918663e-06 9.587588436478808e-09 0.01088268027986793 0.008079815784617611 0.01778491156069001 -0.013538718597199075 -0.016705573128300878 -0.015374460194301574 0.028886365429575483 -0.012418869710096824 0.046247431462060035 0.010278492406795611 -0.015051150743835864 0.020486123579673082 -0.024013673116739232 0.013466971952234891 -0.05822862920759892 0.010465846740775732 0.019065052108656038 0.0022732673562012155 0.0004057900914427484 0.9397059966993262 -1.7695413828017294e-05 0.00010135184279646632 5.2373187177589646e-05
proband 2.342732394265664e-07 -7.424745515907741e-10 3.609286622029052e-09 2.0804003010784643e-10 -3.1564006282789558e-12 -1.4500079457324606e-05 2.6638763288569883e-06 1.2856857609418758e-05 4.4630537848905e-06 2.3329501565531614e-05 -7.818406283372952e-06 3.1474921317789475e-06 -1.819333371282196e-05 -2.652752532418372e-06 -8.613961675001348e-06 1.0738445106694688e-05 -1.0808199478478705e-05 -1.333614662297626e-05 -2.004026202568079e-05 1.6082430700200486e-05 -9.604956394114111e-05 7.913139792107985e-05 -1.7691779857130137e-06 -3.0058739345490232e-05 -1.7695413828042203e-05 3.905585930414028e-05 -2.5890970533400826e-05 -2.2024934340133205e-05
paternal -3.731885523056523e-07 2.811057936167309e-09 -1.7873083348357271e-07 3.6555663947027533e-09 -2.184390900537731e-11 -5.732230800210867e-05 5.015738971678251e-05 1.3533993771413297e-05 7.726351237214919e-05 6.51260020561742e-05 -2.3678337069473433e-05 3.0493101609516807e-06 -1.5512163906350372e-05 4.880972204898837e-05 7.451816674091659e-06 -2.2243634160819815e-05 -8.718556955862006e-07 5.5337385450270675e-05 2.1635060197936078e-05 -2.2425395411454928e-05 -6.843358475041e-05 -2.397467110895592e-05 5.3972667026392736e-05 -5.35431716676951e-05 0.00010135184279640067 -2.589097053340081e-05 5.4260182712579996e-05 -4.344557884410925e-07
maternal 2.3557981511967378e-07 6.8315933410779015e-09 1.3413530355777892e-07 -2.612145471690849e-09 1.5767233441657762e-11 -5.97755923936359e-05 6.730248692393191e-05 1.595429024149573e-05 3.122695979840573e-05 1.5469589446305693e-05 -7.33546297807343e-05 -2.0321834356527927e-05 -5.0515048867357325e-05 -2.2038984640976848e-05 1.897172940427436e-05 1.3396511008032322e-05 2.417170790313881e-05 -4.360188014719073e-05 4.431134475093935e-05 -1.858322834806373e-05 4.633606609898674e-06 9.0239313121949e-07 1.4766436478906607e-05 -6.356260133405597e-05 5.2373187177628074e-05 -2.2024934340133167e-05 -4.344557884410779e-07 4.927066547911509e-05
