 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.0077109330931766e-05 3.086365790544291e-08 -2.419696384032842e-06 -6.8938428471673086e-06 4.5327000268595316e-07 4.740304303011533e-08 -2.7795365763701705e-10 -9.74314452348952e-09 6.488255493249682e-11 3.8468358788593015e-06 -3.444133823107938e-06 2.8510454657617888e-06 -3.7337548397412644e-05 4.9160486592084995e-05 -6.830849631300087e-05 4.6160413112005364e-05 -4.094333128720315e-05 -3.3078375970062653e-06 -7.590445792000383e-05 -6.921990708887391e-06 -1.7035386309437e-05 -5.075638981026071e-05 9.553033395670012e-07 -3.519414109821226e-05 -2.4956140485780212e-06 3.1458820625595412e-06 -4.209697750168853e-05 -4.7233227384930085e-05 6.507731049671634e-05 -2.8081428386240657e-08
yob 3.086365790539323e-08 9.7762990617423e-08 1.662276348647263e-07 4.610445596820748e-07 -4.827836865495035e-08 -8.997772177444016e-10 9.723827892610343e-13 6.951855064862977e-10 -1.7666462248228872e-12 7.883887740576985e-07 7.021427344152458e-06 5.014824880273485e-07 -6.998082472317475e-06 -1.552271854252254e-06 -3.1391130577217644e-06 2.0719220404551412e-07 -2.417829898503476e-06 4.591209496414108e-06 -1.902438266070896e-06 -4.329882532044973e-06 5.919183161125754e-06 -5.45749603089897e-06 -2.648435801286553e-06 8.418296988826643e-06 2.8821967774381623e-06 -4.906915294309746e-09 -2.1360922265407494e-06 3.0226865840466604e-06 -1.1435192154660898e-05 -4.2591607297663725e-09
age -2.4196963840438906e-06 1.6622763486428637e-07 3.460826212012479e-05 0.0005072613644333327 -3.426483220077754e-05 -6.989745612313096e-07 4.391351049072843e-09 6.957182476675995e-07 -4.37439082250364e-09 2.277267719438973e-06 -5.716138545634869e-06 -1.0092360115264781e-05 -2.7939626160317987e-05 -1.4580587618361857e-06 8.824015628769953e-06 1.4617532001059346e-05 -3.9836852306526524e-07 -1.014955014722415e-05 7.638138346808516e-06 1.7849889473383048e-06 1.5621594601391836e-06 -4.397479144434459e-06 -3.0067671528862318e-05 2.1559304155695444e-06 -6.185655095027665e-06 -4.338725231424531e-06 -2.9056797597709193e-05 -6.605735830641069e-06 1.508067085065351e-06 6.05484522631651e-08
sex -6.893842847301517e-06 4.6104455966571525e-07 0.0005072613644353293 0.014156398541630383 -0.0009209656537518048 -9.99981812027861e-06 6.155760427315361e-08 1.825140990742846e-05 -1.1272737911574301e-07 3.0991919884033666e-05 6.404678998296375e-05 -0.00011297574894738503 -2.302154061146487e-05 -0.00014148205771855998 0.00017597956929083644 0.0002889516170317211 -5.380665656364145e-05 6.779810504457453e-06 0.0001367864264908938 -0.0001724795494779593 0.00018523863532910446 -2.7894636554521677e-05 -0.00010188686640026632 -9.581927157719185e-05 0.00014021352314084687 0.00024406994304312452 -0.00027505386116520695 0.00019816311900020924 -9.326986617147792e-05 6.181135655011794e-07
age_sex 4.532700026782508e-07 -4.8278368653705435e-08 -3.4264832200897064e-05 -0.0009209656537513429 6.214763319882851e-05 6.949697212565513e-07 -4.371735508701197e-09 -1.2641149609004603e-06 7.963654763846713e-09 -3.052251650726422e-06 2.1731170210818605e-06 1.4287693676820197e-05 2.310375960054252e-06 8.441769676123186e-06 -1.7515942190280725e-05 -1.8075006020847363e-05 -2.185307837626043e-07 3.5558090999462285e-06 -1.2060378527444012e-05 8.349107512990543e-06 -1.1773775011450976e-05 1.5827847588921418e-06 8.271124975188412e-06 1.0359878487518256e-05 -6.828013762275554e-06 -1.7027337172738675e-05 2.187960428559649e-05 -1.1152833567470592e-05 2.5930760646936325e-06 -2.0065859195975965e-08
age2 4.740304303046903e-08 -8.99777217729664e-10 -6.989745612310694e-07 -9.999818120231529e-06 6.94969721253677e-07 1.4515379180885987e-08 -9.309173156713303e-11 -1.445172168509538e-08 9.269915613387731e-11 3.331761342107268e-08 4.4828801721698e-07 3.2398721612299066e-07 4.1550508829540276e-07 6.185915186279486e-08 -3.097719817994055e-07 -3.1018695674686947e-07 -1.47229935604388e-07 3.8733059733606764e-07 -3.032148893336275e-07 -2.455007453514358e-07 9.568848055827507e-08 -8.4519076435892e-08 6.357472846048587e-07 2.2807503308550633e-07 2.923155725624588e-07 1.1882743258238611e-07 5.32134860956341e-07 1.7445976063852958e-07 -4.7238800589519855e-07 -8.760106940250409e-10
age3 -2.7795365763737393e-10 9.723827891799878e-13 4.391351049070089e-09 6.155760427282225e-08 -4.371735508680741e-09 -9.309173156710742e-11 6.074989657841854e-13 9.268714884978957e-11 -6.048312310162059e-13 -7.323885448701127e-10 -3.65464198001313e-09 -2.5688578860670586e-09 -2.708559696375778e-09 -3.784379096831417e-10 2.0673577277043225e-09 2.0378002641443656e-09 1.4231253937909906e-09 -3.0026374360075644e-09 2.265201601061667e-09 2.227992134839543e-09 -7.765701286379593e-10 8.91127795730833e-10 -4.53855555848119e-09 -2.1911338359776802e-09 -2.5361929374585285e-09 -9.665252625974707e-10 -3.299163021172438e-09 -9.708271876913353e-10 4.493468137236659e-09 3.5384365295357763e-12
age2_sex -9.743144523889447e-09 6.951855064817902e-10 6.957182476697701e-07 1.8251409907410764e-05 -1.264114960899904e-06 -1.4451721685148338e-08 9.268714885017114e-11 2.627882304409124e-08 -1.6859400326690078e-10 6.619533965188991e-08 -1.321112693437803e-07 -3.9080755710293713e-07 -5.6649755485650045e-08 -1.7087773718817629e-07 4.5085169272160334e-07 3.488729356704785e-07 4.401001557778579e-08 -1.3103107312421545e-07 3.2065918549577116e-07 -5.8742248056060615e-08 2.287034682184908e-07 -5.1415495958123206e-09 -2.2049635686158461e-07 -2.991022870523109e-07 1.1869393728978151e-07 3.1695277438971885e-07 -4.6835375437901696e-07 2.1877624133262177e-07 2.4252300695675698e-08 1.8386283105865746e-10
age3_sex 6.48825549353166e-11 -1.766646224716613e-12 -4.374390822515721e-09 -1.1272737911558614e-07 7.9636547638401e-09 9.269915613417994e-11 -6.048312310184153e-13 -1.6859400326683748e-10 1.0994801594215364e-12 -3.0158535639858496e-10 1.2482806018801043e-09 2.993373117493604e-09 4.0934179147365175e-10 1.1237552833275875e-09 -3.335504433905856e-09 -2.0264327797162878e-09 -4.1481360896758573e-10 1.086593677343983e-09 -2.5051260000773745e-09 -2.6182559599406537e-10 -1.4121678160686286e-09 -1.0256543747634064e-10 1.7096962014523778e-09 2.3007444172229556e-09 -7.295069502051639e-10 -1.7719499086694478e-09 2.9951954892761493e-09 -1.6007467405293505e-09 -5.147836236842918e-10 -3.282605027742362e-13
PC_3 3.846835878858339e-06 7.883887740577401e-07 2.277267719498936e-06 3.0991919885223504e-05 -3.052251650809947e-06 3.331761341981607e-08 -7.323885448619905e-10 6.619533965364576e-08 -3.0158535640996035e-10 0.025433068195451734 0.0006145774612161307 0.0016405553631871424 -0.0003669546633989469 -0.004494877009169844 0.002017520757416122 0.0037182728953372417 -0.0038883135671231063 -0.0002972735791973214 -0.0013720727142742938 0.0006271756231163809 0.004998135767581182 0.002630658888612418 -0.001728966128372896 -0.009372345544185099 0.0013175639041449576 -0.0010337487365234832 0.003068126603820248 -0.00043137361443391844 0.0045469376053572895 -3.849401889440288e-05
PC_4 -3.444133823112161e-06 7.021427344153003e-06 -5.716138545469856e-06 6.404678998703506e-05 2.1731170208044347e-06 4.4828801721362526e-07 -3.654641979991972e-09 -1.3211126933809525e-07 1.2482806018440773e-09 0.0006145774612161554 0.08569885466107006 -0.0024308478004667414 0.005424228536664208 -0.0034203781240406024 -0.0006782537004837687 -0.002988152247180148 -0.0008147675463793925 -0.0059254184515857376 0.001651577284350302 0.004371719793353784 -0.008614774092773038 -0.005976574184261568 0.006304512317940782 0.005259371005721861 -0.0030854334577861053 0.002352156366705315 -0.0038096227864405025 -0.00046149324714568645 0.003342539322064848 2.7626536308302455e-05
PC_5 2.8510454657630797e-06 5.014824880277034e-07 -1.009236011519853e-05 -0.00011297574894471462 1.4287693676645542e-05 3.2398721612174155e-07 -2.568857886059707e-09 -3.908075570994855e-07 2.9933731174724357e-09 0.0016405553631871784 -0.0024308478004666733 0.11297816064293098 -0.0028469140253167733 -0.004400792208437006 -0.0010553615171586001 0.004978906010427889 -0.008285350623158058 -0.001376534381212432 -0.008898761948672326 -0.006399537475147067 -0.0006688015122647111 -0.008029371495359436 0.006806782293812849 -0.014227401896732647 0.00498297447785931 0.003344499177323611 -0.001325504668956778 -0.0015926733916825403 0.008670738862857389 1.546915164246718e-05
PC_6 -3.733754839741121e-05 -6.99808247231705e-06 -2.7939626160237777e-05 -2.3021540608728565e-05 2.3103759598671043e-06 4.155050882937825e-07 -2.708559696365614e-09 -5.6649755481804655e-08 4.093417914492446e-10 -0.0003669546633989211 0.005424228536664244 -0.0028469140253168123 0.14267240608262002 0.0031534409336679827 0.004918586159574964 -0.0067200367741941614 -0.004300558033927111 0.00291037415677874 -0.006961534990903755 0.0010493464010481665 0.00039596887788179364 -0.011909682711076376 0.007608087861558122 0.013091706612962845 -0.004054487588539135 -0.00024783665414154554 -0.006347670597273801 -0.002019462782180658 -0.004861658817975017 2.797108750138597e-05
PC_7 4.916048659207755e-05 -1.5522718542521263e-06 -1.4580587619387116e-06 -0.00014148205772115152 8.441769676305001e-06 6.185915186495369e-08 -3.78437909697125e-10 -1.708777371919969e-07 1.1237552833523264e-09 -0.004494877009169843 -0.0034203781240405733 -0.00440079220843694 0.0031534409336680083 0.17833204083771936 0.00656537853252611 -0.0009503855802618977 -0.007702602469667476 0.007308434571134007 0.005211943636356946 0.017589033401069168 0.005299401865412678 -0.01763561891326724 -0.012854082092963891 0.015183868941670462 -0.0075039805409039 -0.005205327995730468 -0.0010832502085652356 0.006506716121674984 -0.007579234008133755 3.233900698237296e-05
