 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0004588967287506019 -1.0938224577563719e-06 6.568719345429873e-05 0.00011416536804234903 -2.276036234885737e-05 -2.543702297587659e-06 2.797771309304315e-08 1.0048583961440013e-06 -1.2071246186824183e-08 -0.00017528748093129014 2.4563111295478305e-05 -0.00029187698434546234 1.375769629900748e-05 0.00044164026199519527 -0.0006472185872360352 -0.0002474601973911093 -6.503169392491823e-06 -0.00015852725257971953 -8.089476515604154e-05 0.00017116702726433124 -0.0002175964866187101 -0.00014449565287769333 -0.00015245514319029292 -0.0002558614199425147 -0.00039434530729724895 0.00010900315136517288 -0.0004774916049163767 8.726119693263794e-05 0.0009024812279666191 1.404658532493281e-07 2.5795865692343568e-06 -2.0555251786436222e-07 -1.8301876079720797e-06
yob -1.093822457755994e-06 5.651262730824414e-07 5.4921257876133e-07 3.8181164996849944e-06 -4.790573026834064e-07 -4.61153668205784e-09 4.676522723536664e-11 1.2901598681959478e-08 -9.857689728077138e-11 2.3255168516598508e-06 9.745099510707419e-05 1.8736910888387136e-05 -5.4536765238938704e-05 5.796521752699669e-06 -4.636149610618465e-05 -3.307516816993066e-06 -2.4764584688719067e-05 4.897058309176461e-05 4.315508860054771e-06 -5.48835101038811e-05 3.5465136248083745e-05 -3.480798077619435e-05 -7.021930177325466e-06 5.721890974405324e-05 3.5580502912570185e-05 -1.547382059496901e-05 -2.127758385470093e-06 3.9195339209063236e-05 -9.259100750317376e-05 -1.8319626377538765e-08 1.530924016334899e-08 4.0185391832892885e-08 -9.0093767754335e-08
age 6.568719345429739e-05 5.492125787610972e-07 6.0969373467436574e-05 0.0005092932057991654 -5.927326769284476e-05 -1.8670006854052662e-06 1.6756060006163882e-08 1.830851912749981e-06 -1.64391187007908e-08 -1.1610397018529744e-05 7.434244586335073e-05 -5.894283506994346e-05 -2.4503645257981824e-05 -9.555481863664072e-05 5.656374339732099e-06 -7.38543978773076e-05 -3.8754505572142834e-05 -6.654783753476433e-05 4.254122163768769e-05 -9.53168270781481e-05 5.125909398817923e-05 -3.12227032004265e-05 -1.350988135999131e-05 8.267711134897624e-05 0.00010691155562372374 -0.00014931090546649585 -0.00012894214836774943 0.00011383948414256963 -2.6891077992677316e-05 -9.709850382600728e-07 9.64044608429444e-07 -1.2946671070880067e-07 -1.5969748672496538e-06
sex 0.00011416536804204588 3.818116499674759e-06 0.0005092932057989251 0.008503840855782903 -0.0008424041317829557 -1.4662938385965716e-05 1.263041976756721e-07 2.3904205923730308e-05 -2.0374802137922078e-07 -0.0001531174086476506 3.092128266763068e-05 -0.00039375295066207937 -0.00014516824325260444 -0.0012454183939288569 0.00037189327327415644 -0.00044235404406405514 0.00019413552087535176 -0.0013987883625736785 0.0002066231296151875 -0.0005566015397233787 -0.0003250364005558485 -0.0006995525444682906 -0.0002573805841426813 0.0007017810180531818 0.0006572689788155952 -0.0016061757262815141 -0.0013411912985332318 0.00036475304896474713 -0.0016809909107626312 -6.801401154289975e-06 1.5203696130410841e-05 -1.501815739863425e-05 -1.3847090281390643e-05
age_sex -2.2760362348807208e-05 -4.790573026829285e-07 -5.9273267692812124e-05 -0.0008424041317829481 9.384732954993019e-05 1.8247889915100162e-06 -1.6414652717494743e-08 -2.846216428655384e-06 2.5335711993346676e-08 1.0737516453288844e-05 -3.271741128381536e-05 4.0079910368799476e-05 -4.851136075103716e-07 0.00011380437891076607 -5.765813500026052e-05 6.605859282163818e-05 1.175209585105936e-05 0.00017500311307164294 -8.388515400010753e-05 9.527876556873935e-05 3.636290947161294e-05 6.887116333393977e-05 2.378425379776181e-05 -8.007619301472302e-05 -8.160437335964402e-05 0.00017554823059599868 0.00016894773011935196 -6.697230065681746e-05 0.00017729030008117188 9.674690993014163e-07 -1.594721542169818e-06 1.8907101582733618e-06 9.497538135311802e-07
age2 -2.543702297587325e-06 -4.61153668203645e-09 -1.8670006854050608e-06 -1.4662938385972011e-05 1.8247889915109022e-06 6.037827169749214e-08 -5.619580254334815e-10 -5.923077579213974e-08 5.517943769511297e-10 1.86758249313093e-07 -4.948794904829672e-07 2.1774252399393903e-06 -9.108319479793477e-07 4.121891854658297e-06 -1.7335159331305444e-06 2.6648614065775093e-06 5.199337004147768e-07 3.126899922738033e-06 -2.706474084179434e-06 2.4472009843479686e-06 -1.372376199430523e-06 4.940539296536192e-07 1.1797390861706196e-07 -1.9033231942938187e-06 -2.6335592064828093e-06 3.755554405128806e-06 3.2898492142945517e-06 -4.670551377028753e-06 8.525402994862553e-08 2.973400586205374e-08 -2.9390302398270906e-08 1.4164410701675112e-08 3.6275600701473146e-08
age3 2.797771309303755e-08 4.676522723516245e-11 1.6756060006160627e-08 1.2630419767572346e-07 -1.6414652717502005e-08 -5.61958025433437e-10 5.389096459480052e-12 5.523276690491647e-10 -5.300024766951881e-12 -1.54113104749333e-09 1.0120375310290879e-08 -1.943947574332138e-08 8.258473407685992e-09 -3.810459992851798e-08 1.1972521199270894e-08 -3.00281953936339e-08 -5.071018670990276e-09 -2.676872033942973e-08 3.3229500038800673e-08 -2.681707312241489e-08 1.268425858599053e-08 -5.714101907167041e-09 -2.0006563945758145e-09 2.138044307539478e-08 2.3501639867768008e-08 -2.949766194299107e-08 -2.9004200581456186e-08 5.517914437679833e-08 -6.820406116181846e-09 -2.58911573193945e-10 2.8439108815935417e-10 -1.7193599247174078e-10 -2.959952722887373e-10
age2_sex 1.0048583961423392e-06 1.2901598681935858e-08 1.8308519127488256e-06 2.3904205923729766e-05 -2.8462164286553382e-06 -5.923077579210805e-08 5.523276690489034e-10 9.053569683178637e-08 -8.347842013048556e-10 -3.009190896088495e-07 1.6847270368054108e-06 -9.937564180932278e-07 2.9566955123367163e-07 -3.2933632164684135e-06 1.8091697342588756e-06 -2.4993275485035153e-06 -1.0805907844484443e-06 -5.396304705402429e-06 3.6120594124314124e-06 -3.2403592473394823e-06 -1.1834979029755833e-06 -1.5671057731477442e-06 -8.855064687670692e-07 2.926231292950923e-06 2.8627722955014832e-06 -5.372515376545575e-06 -5.5058604743506535e-06 3.051633332904118e-06 -5.5116371847139235e-06 -3.217994534003204e-08 4.870456430590752e-08 -5.760255999567083e-08 -2.3468209348456503e-08
age3_sex -1.2071246186807311e-08 -9.857689728044426e-11 -1.643911870077915e-08 -2.0374802137921395e-07 2.5335711993345878e-08 5.517943769508093e-10 -5.300024766949225e-12 -8.347842013048421e-10 7.922178048550704e-12 2.9958111162237735e-09 -1.7133140051760175e-08 7.745038570914363e-09 -3.873247479297764e-09 2.8247344329484724e-08 -1.4515334932223974e-08 2.8377833707622393e-08 1.4287735557002995e-08 4.87205743154073e-08 -3.9584303186398963e-08 3.270078966018349e-08 1.4737138722437752e-08 9.164722855082274e-09 9.673181698104205e-09 -2.9439218123896227e-08 -2.823279868538493e-08 4.559904432435234e-08 5.122902273867701e-08 -3.625959790426171e-08 4.950786630837377e-08 2.9873463258752085e-10 -4.483260174226831e-10 5.228756548073895e-10 1.9235902877284136e-10
PC_3 -0.00017528748093129519 2.3255168516599656e-06 -1.1610397018529794e-05 -0.00015311740864764435 1.0737516453288291e-05 1.8675824931310556e-07 -1.541131047493888e-09 -3.0091908960886295e-07 2.9958111162240775e-09 0.11928755382106611 -0.004686742791651831 -0.00036019638385805934 0.010712208917224674 -0.002859434100570882 0.01348234337305591 0.011177086644324052 -0.020150727919310225 -0.01541743999255528 -0.009922872371879674 0.02498881758706351 0.010943574716202921 0.02712386576554627 -0.013151940155018247 -0.04953251104184966 -0.013186284917453934 -0.012504572599785586 0.017451833987828052 -0.013114267210440317 0.04030038832448817 -9.723272140872138e-05 7.413584980459281e-06 -0.00014725730740118014 -1.956815227978746e-05
