 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.351030077397897e-05 -3.5259489598885935e-08 -3.353178906084615e-06 -1.0361366198877597e-05 6.480220312050461e-07 6.493641577162907e-08 -3.817148422962178e-10 -1.3197669741096023e-08 8.440394426298322e-11 5.458333414078845e-07 2.333097528854775e-08 -1.2572316941833078e-07 -4.1942524724173135e-05 7.430765284894723e-05 -8.757139594528549e-05 5.2110685944270644e-05 -4.615499085446678e-05 -1.2183819404055855e-05 -8.987535227500492e-05 5.705012408608696e-07 -2.9242723732275694e-05 -5.63653008824703e-05 -2.941867616651334e-06 -4.506704455165398e-05 -1.1582824473202035e-05 6.374069305836102e-06 -4.939819674202107e-05 -6.11566392846563e-05 8.514627921249175e-05 7.305545535107745e-08 -2.860285480798758e-07 6.405711541572164e-08
yob -3.5259489598882216e-08 1.091254555198443e-07 2.1475491927559937e-07 7.316579438840711e-07 -6.6460153893074e-08 -1.6034561306761177e-09 4.322559997529685e-12 1.0871832961883753e-09 -4.381193614349269e-12 7.168870310051854e-07 7.875127940972263e-06 6.345131179973741e-07 -7.1504514398041656e-06 -2.5428890822704185e-06 -3.2041777174028664e-06 -2.3964839676960002e-08 -2.893480388060908e-06 5.134464577609477e-06 -1.0720422784176255e-06 -4.414952343902573e-06 6.697443707353227e-06 -5.4947598932575645e-06 -2.9263344368367434e-06 9.056016855030664e-06 3.3938134348933024e-06 -5.204832591898029e-08 -2.101744601544329e-06 3.7856190888533133e-06 -1.2581123610094979e-05 -4.3407403160599e-09 1.25210206963045e-09 -9.963388595259819e-10
age -3.3531789060367187e-06 2.1475491927538626e-07 3.8632567041220055e-05 0.0005518921627115096 -3.661751192519994e-05 -7.688738293978336e-07 4.776190054008066e-09 7.338653704145805e-07 -4.568804094897997e-09 1.003760347814297e-06 4.611550354758277e-06 -2.2679512953518793e-06 -2.744802713765486e-05 6.343885063664608e-06 9.151138137155266e-06 7.86922618214342e-06 -1.5391179272685576e-05 6.797302923031382e-06 1.243019602010633e-05 -5.05372526086733e-08 -7.792836828672849e-06 -7.8031967638018e-06 -2.0834636025649395e-05 1.2084189693962346e-05 1.2668440068168178e-05 -9.77652672766336e-06 -3.197311293639612e-05 -1.958765755282802e-05 -9.348059106486755e-06 4.30422201882923e-08 1.1287363403516292e-07 2.3489789318944466e-09
sex -1.036136619873584e-05 7.316579438967393e-07 0.0005518921627125308 0.014912556883402856 -0.0009593983462002253 -1.0772510128712323e-05 6.58334140156383e-08 1.8847433527706932e-05 -1.1560732911711991e-07 -6.054657090312025e-05 8.040656897559246e-05 -9.54644298589477e-06 2.1856421572006042e-05 2.9195363548330567e-05 0.00014134576367149073 0.00018944100695665679 -0.00026591044098004367 0.00020244772049834295 0.00032036257983272543 -0.00018482275751304663 -7.460393653374333e-05 -7.424308563769384e-05 8.496215986109621e-05 -2.7257581630376227e-05 0.0003916564517813232 0.00028048161877973374 -0.00031779289064145773 -7.96728810842047e-05 -0.0003258636214044918 1.2637934836556604e-07 9.059897930847105e-07 7.620013701155339e-07
age_sex 6.480220311809451e-07 -6.646015389443315e-08 -3.661751192527913e-05 -0.0009593983462005159 6.379627456357273e-05 7.326760955121797e-07 -4.5631837683094666e-09 -1.2832721881064161e-06 8.014802999354817e-09 2.6115112897936594e-06 1.1689421772374383e-06 7.6742541622738e-06 -1.0405327314231288e-06 -2.4469185046286226e-06 -1.436642749051633e-05 -1.1276210334941469e-05 1.2775694779834153e-05 -9.924970526256378e-06 -2.3343750325730316e-05 1.01614102420156e-05 4.11925017902652e-06 4.95379966142818e-06 -2.054737760284372e-06 5.743781176750578e-06 -2.1721843545218266e-05 -2.083940213365878e-05 2.3561840820000865e-05 6.813570688776823e-06 1.6245073339637475e-05 1.6477984431075252e-08 -8.641649428710132e-08 -1.9031744508998042e-08
age2 6.493641577149817e-08 -1.603456130684626e-09 -7.688738293978927e-07 -1.0772510128693912e-05 7.326760955107415e-07 1.569489924138391e-08 -9.934896250000526e-11 -1.499540959364291e-08 9.50276529448244e-11 4.423927631768771e-08 2.8268275432030395e-07 1.702383057634013e-07 3.8190500377514657e-07 -8.661406213152141e-08 -3.347865021650947e-07 -1.7925601467538728e-07 1.1807913596779693e-07 4.9772702895706176e-08 -3.8696984403410885e-07 -1.9388605155237972e-07 2.8259429262943156e-07 -2.870256383400029e-08 4.4039958068844806e-07 4.215168011986826e-08 -5.91358570538369e-08 1.901754123632035e-07 5.588679107400389e-07 4.533893570744701e-07 -2.5814087952170783e-07 -4.062604505190363e-10 -2.26310871170445e-09 -4.925530483883149e-11
age3 -3.8171484229031714e-10 4.322559997536857e-12 4.776190054008673e-09 6.583341401553245e-08 -4.563183768301095e-09 -9.934896250000971e-11 6.389994810606593e-13 9.500867956857099e-11 -6.114125013726301e-13 -7.100873746540196e-10 -2.7845542365019836e-09 -1.5865045926450533e-09 -2.3181090041119e-09 4.725488625672609e-10 2.3182030274783082e-09 1.235837003440481e-09 -1.1689245111304395e-10 -8.840616068691231e-10 2.7987536976763008e-09 1.8504033325079058e-09 -1.9375412897759065e-09 6.180873882198402e-10 -3.250540961983723e-09 -1.0963847503623522e-09 -4.49125412086221e-10 -1.2096431044651068e-09 -3.268109439248087e-09 -2.8037652599493676e-09 3.1334442800853956e-09 -4.973567586592801e-13 1.4564941460437795e-11 8.100205438781041e-13
age2_sex -1.3197669740774231e-08 1.0871832962027813e-09 7.338653704163447e-07 1.8847433527717862e-05 -1.283272188106751e-06 -1.4995409593675507e-08 9.500867956876238e-11 2.6330582285348703e-08 -1.6721690212154887e-10 -4.0553720384101354e-08 -1.1059201009838229e-07 -2.501102760929687e-07 1.8465508032256967e-08 4.3982940154897185e-08 3.7208190400894785e-07 2.1912240702461577e-07 -2.0365311237747736e-07 1.581017740628055e-07 5.251173304611488e-07 -1.141585768644223e-07 -7.156412720189972e-08 -7.986043192999713e-08 -4.311379151328752e-08 -2.1092801178704034e-07 3.8354599924224783e-07 4.232718018271381e-07 -4.817146055609299e-07 -1.5203492070590055e-07 -2.2270328906002356e-07 -7.055988916879916e-10 1.897176465465976e-09 2.9592539624703355e-10
age3_sex 8.440394426065839e-11 -4.3811936143883765e-12 -4.5688040949099224e-09 -1.15607329117215e-07 8.01480299935866e-09 9.502765294504694e-11 -6.11412501373944e-13 -1.67216902121584e-10 1.078064620528592e-12 3.057076966609463e-10 1.0971019068635616e-09 2.0320381413280793e-09 -1.0375445205692705e-10 -2.0076002181152497e-10 -2.7516564377182238e-09 -1.3074507854235723e-09 1.067035939402159e-09 -8.377221586394073e-10 -3.6576598302726956e-09 1.7292258972131093e-10 3.842371492791209e-10 3.7744281066372243e-10 7.563002000927991e-10 1.809358103461807e-09 -2.2001320645420334e-09 -2.5930317778873896e-09 2.957935142667048e-09 8.642851108709937e-10 8.853713928541196e-10 6.294535050353091e-12 -1.2027167089794156e-11 -2.3331343830842553e-12
PC_3 5.45833341406819e-07 7.168870310052045e-07 1.0037603478370768e-06 -6.0546570902637006e-05 2.611511289760348e-06 4.423927631722123e-08 -7.100873746510615e-10 -4.055372038341209e-08 3.057076966565411e-10 0.03390703499312153 0.0007255081208888494 0.0015485740155386934 -0.00042014609787959737 -0.005409387343299908 0.002895509756853845 0.004358958223638635 -0.00490413253969952 -0.0008064378023073331 -0.0016000476793183807 0.0014438556682703698 0.006037681797240723 0.0034788983469601267 -0.0024374712507621355 -0.01142824954925011 0.0008181642740530818 -0.001276807851355552 0.003832740647131522 -0.0006822385305588313 0.005537111807225749 -3.958307600771064e-06 -4.573801478930177e-05 -4.5561245411710234e-05
