 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_4 0.0008730999103884335 0.0003579952871868293 0.0004862577090190661 0.009832709294573062 -0.0010097143358949723 -9.362038626693177e-06 1.241204560585201e-07 3.217922708242919e-05 -3.1008146900597303e-07 -0.08122300717452106 1.4998832646604416 -0.03195708930089582 0.33659890095464784 -0.12585083678476297 -0.15304013260705976 -0.032979841007282275 0.026832204022728307 0.043957620191075346 0.11696626763892426 0.17740433259375568 -0.11505292506974614 -0.16215907300948088 0.14522316888323167 0.08325992739109862 -0.09135247764236716 0.01405354592332209 -0.08313298840527825 0.07978311782403578 0.21614799204850332 0.0007258768490737091 9.177320716152637e-05 0.00032212890625217273 6.647430873066175e-05 -0.00019100115204437643 -0.00045710313153733445 0.0001856841024670629
PC_5 -0.0006002317307238512 5.505394625557536e-05 -3.288521119926537e-05 0.0006651554841138139 -0.00022813342880289016 4.991600681052667e-07 1.6256970968045438e-10 9.791715532544418e-06 -1.0048021978841232e-07 0.024683878436113433 -0.03195708930089389 2.0164174161894373 -0.11900417686470435 -0.23786264211113883 -0.26550141964069174 0.26268572622358527 -0.12877276433522522 -0.28566255052412315 -0.15664292278917458 0.06434487836598886 -0.12726870524210024 -0.09568088443936394 0.11786948490069737 -0.39908144327323775 -0.08524822805985427 -0.0474854350999306 -0.08414945553487808 -0.11006614740997571 0.31777664664293737 0.00020166928969687884 0.00042921464106969134 -0.00035727864979585335 -0.0002464607307874554 -0.00028121278397036815 0.00024103716352834399 -0.0005811899761122281
PC_6 0.0007388296430867169 -0.0002670853300421308 -4.9105328464739584e-05 -0.0020338606945599653 0.00035236012091291056 -5.130942071043989e-06 4.50802349286878e-08 -1.1810249163727076e-05 1.0098047002419389e-07 0.07438132147754073 0.3365989009546467 -0.1190041768647026 2.6576564909194427 0.1717107206010305 0.2728963140798457 -0.23931337486865062 0.25185064045672273 0.0929171114797562 -0.07506101675464842 0.09622884972764886 0.4565519800878767 -0.43950808985058903 0.17441049070419162 0.3543865147129564 -0.10040324035504043 0.008818942729610138 -0.20106815678072462 0.20922640767926884 -0.29608320567373014 -0.00028587345755207546 0.0016013275264073245 -5.2631933746000894e-05 0.0011732561127686743 -0.0038931526747895615 0.00037721539206206947 1.4941456006899287e-05
PC_7 -0.0009676773468584761 0.0001344666452862531 -0.0009264620246992651 -0.012685685751273122 0.001237621412463377 3.689185330529898e-05 -3.6739809581258046e-07 -3.787488788869082e-05 3.6574451016069374e-07 0.02258034277491103 -0.1258508367847692 -0.23786264211113736 0.17171072060103318 3.5805234319151635 0.0025937936357589985 0.45824819944897316 -0.3220274188884572 0.3686715933021834 0.25831168997566356 0.13889424846321077 0.029711089201531878 -0.3677683681598262 -0.24377086517333524 0.4823909490080244 0.16706772428718694 0.07683807948617999 -0.3053803552014575 0.06295372072176567 -0.5862722859461001 0.00028756806514654146 -0.0005481251405711802 -0.0003481435609884948 0.0028290006245163535 -0.0015891701417285588 -0.0001299813746457624 0.001394935159013363
PC_8 -0.002021788676027006 -0.00031315680754491503 -0.00039429785094027435 -0.004671389081478922 0.00029619797560747957 2.4498108424117164e-06 -1.3765001538510517e-08 -3.789966713144946e-06 -4.673058135538817e-09 0.025312445949292384 -0.15304013260706087 -0.2655014196406916 0.2728963140798459 0.0025937936357583536 3.9416186286069137 0.4950104724063962 0.0029258523746943012 0.3168175518724411 0.33590803729953156 0.03940702680977578 0.11684195937852968 0.2813580440010542 -0.26426453266522487 0.31178042844189796 0.5170150081743381 0.09060608538806192 0.27430889931047386 0.1907210594170884 -0.25068387152943855 -0.00024862513030901937 0.00045630370186651193 -0.0005175777541303957 0.0006454939478638099 -0.0020036242932061302 0.0010167643900080173 -0.0006043640814005581
PC_9 0.003175336672219229 -4.946904260247579e-05 2.547100094242058e-05 0.00460388864125776 -0.0007135379978096758 -7.436249395574606e-06 1.2284182003100076e-07 2.8040369593613824e-05 -3.0455566896416784e-07 0.042143571159976016 -0.03297984100727984 0.2626857262235851 -0.2393133748686552 0.4582481994489735 0.49501047240639545 4.963774168261376 0.3000655326315224 0.04423881446405542 -0.3694020221871609 0.3359054332312713 0.0388734317437651 0.0016096390305360608 -0.2325388820252405 0.034831125870969135 -0.38679668889714985 -0.22185430329647746 0.08232146725034958 -0.29318672754558395 0.48946046083678174 6.905344606631849e-05 0.0011160999400563322 -0.0024880870339133838 -0.0002653578641827642 -0.0017101694579571235 0.0023491096703006707 0.0013544111707935883
PC_10 0.0005811862519806404 -0.00014536436736864124 -0.0009553616389909085 -0.015551472230708635 0.0013520838835079322 1.5168895115028578e-05 -7.051740113828007e-08 -3.474564866937067e-05 2.6947218008484127e-07 -0.08810762023613063 0.02683220402272333 -0.12877276433522353 0.25185064045672156 -0.3220274188884538 0.0029258523746945324 0.30006553263152336 6.451430624597945 0.8523134512795155 -0.3907425420098911 -0.03153755378408192 -0.13495068811580985 0.17342569331406096 0.1296122207256088 0.2710210391747815 0.44946041505560214 0.35913713832875144 0.06349644504219873 -0.1902982171062557 -0.6486633374118043 0.00043256865511992113 0.0009479057371172203 -0.0003121422678748221 5.1239645879303615e-05 -0.0021494668954536544 -0.0020955662220817914 0.001944916007756268
PC_11 -0.0007414230547369619 0.00028368972963159744 -0.0004741737457935735 -0.012750285798299487 0.0012345629005687134 1.7192708655888163e-05 -1.2340990881400343e-07 -3.371831841519958e-05 2.691349905354897e-07 -0.04270525884986471 0.04395762019106934 -0.28566255052412515 0.092917111479758 0.36867159330218685 0.3168175518724433 0.0442388144640555 0.8523134512795182 5.55288844812183 0.3767569221761196 0.6980781301499629 0.4098006584229584 0.09664838063083825 -0.003494763295869167 0.06766943536845918 -0.37325518338231245 -0.16174581538115423 0.08534696385021677 -0.6835855936033893 0.5897077725317487 0.00024603764292225694 -0.00029153969036382644 0.000576231278345259 0.0022484301370713023 -6.979777067024531e-05 -0.0016091510928912807 -0.0014266368531178834
PC_12 -0.00363414299857947 -7.751731578601283e-05 0.00016410184220233223 0.0021414638986371453 -0.0002746806153981443 -1.0415617059544667e-05 1.0149185006199341e-07 9.750866515102965e-06 -1.0150478006583058e-07 -0.02860692817707428 0.11696626763892531 -0.15664292278917422 -0.07506101675464809 0.25831168997566534 0.33590803729953295 -0.36940202218716056 -0.39074254200989256 0.3767569221761205 6.923419001601658 0.2584250406717636 0.2127340243885498 -0.13442499393164395 0.33424631950902284 0.6063169747913775 0.2465577889381148 0.07355526164207861 0.23288899145759767 0.19112383350180717 0.06592867194255903 0.00011429919386020501 -0.0015015904606595905 0.0005512985622089383 0.0002750054238574601 0.0012047755838285109 0.0006507408422736649 -0.002041464242474788
PC_13 -0.0007164172343656693 -0.0002124270423102158 0.00017528288593280067 0.0003434143609227544 -3.5596068175278244e-05 -8.60208119849806e-06 6.549456674721557e-08 1.6592851440213993e-06 -1.7255623932842723e-08 0.10992754767612432 0.17740433259375582 0.06434487836598822 0.09622884972764982 0.13889424846321025 0.03940702680977647 0.33590543323127325 -0.03153755378407931 0.6980781301499636 0.2584250406717634 6.45051318342378 1.0710735344995457 -0.27560149917988547 -0.06725197105767092 0.8041632095395925 0.3320566753669608 0.10200316540666893 -0.45698537486806634 -0.17628369835012536 -0.4846454728183483 0.0006659489708449887 -0.00044583565067569014 -1.0396940062243257e-05 -0.0005117730385729454 -0.00018642305745390168 -0.00041921282835498695 0.00016799246216268846
PC_14 -0.002852650638067238 0.0001807689026993741 4.377531800259335e-05 -0.007762596645444127 0.000242191995178034 9.17022870114928e-07 -5.930892450685634e-09 1.9618195223339507e-06 -7.094468748811239e-08 0.016049499748414933 -0.11505292506974338 -0.12726870524210143 0.4565519800878755 0.029711089201526993 0.1168419593785298 0.03887343174376756 -0.13495068811581085 0.40980065842295427 0.21273402438854686 1.0710735344995455 6.770529741435201 0.2978028488106034 -0.521489512916768 0.2888126235943639 0.14357105473037776 0.008196108476301377 0.09734037060400011 -0.7029466996020501 0.4391886908601255 9.157093054023202e-06 0.0019538984822879495 -0.0016288805912411366 -0.002440756464352181 -0.0013526136062230304 0.0014675607167239186 0.000931445114585575
PC_15 -0.0026251239325298177 -0.0001411918927700162 -0.0004913830045267639 -0.014630286826480385 0.0010753853649771463 8.350964545981385e-06 -6.330956620552117e-08 -2.1602397554481672e-05 1.2450321773581186e-07 0.14645406367396258 -0.16215907300948101 -0.09568088443936366 -0.4395080898505872 -0.36776836815982705 0.2813580440010531 0.0016096390305366706 0.17342569331406402 0.0966483806308368 -0.13442499393164228 -0.2756014991798869 0.29780284881060604 7.0252372771845275 0.02615587448795714 0.1079930724915618 0.27619250238603343 -0.1315912137176743 0.498239052102101 -0.20830796984624622 -0.7719894138641386 -0.0010060443355651813 0.000732477137050031 0.0017040837014290458 -0.0007413948377124951 0.0010042220550041997 1.5998959890545408e-06 -0.0015728200391351423
PC_16 -0.006540895606045503 -3.658315069785314e-05 -0.0004979207681380144 -0.010566255427289808 0.000941049985663741 1.7775193513417047e-05 -2.261731673999476e-07 -2.6352220973424442e-05 2.3780034484756197e-07 0.0344499304070613 0.1452231688832287 0.11786948490069817 0.1744104907041905 -0.24377086517333346 -0.26426453266522604 -0.232538882025242 0.1296122207256071 -0.003494763295871784 0.3342463195090228 -0.06725197105766893 -0.5214895129167645 0.026155874487952844 8.442651505234318 -0.01685931941961375 0.05623452894761865 0.23901620503662252 0.23024262447725685 0.06054971426382365 -0.011729268492866825 -0.0011254593468956926 -0.0005081259039533774 0.0019013385397403512 0.0008074223920537909 0.00022492602631432195 -0.0005655362552368731 -0.0034917157734028624
PC_17 -0.0022348334128598386 0.00011908963924491114 -0.0006797830579472716 -0.02948503120161009 0.002898461859778463 2.3048335626451287e-05 -2.3288964202237357e-07 -8.417130120627007e-05 7.603460046408137e-07 -0.28779236583465667 0.08325992739109014 -0.399081443273237 0.35438651471296717 0.48239094900802576 0.3117804284418997 0.034831125870976566 0.27102103917478937 0.06766943536845269 0.6063169747913764 0.8041632095395913 0.28881262359437376 0.10799307249155964 -0.016859319419614525 9.313999726163882 0.19562032291436093 0.18216858028729874 -0.43779340341586065 -0.4054945531727909 -0.4784741036204189 -0.00116814583989542 0.00031852593120032866 -0.001170982725715276 -0.002374652052319941 0.001955778234259637 0.0013923249215458853 0.0009234664984398552
PC_18 -0.005785222584386106 0.00012074642515553433 -0.001237436781754768 -0.008921111878885743 0.0009480854743616167 4.615306252474603e-05 -4.7631781832694873e-07 -3.1663767128966956e-05 3.2341225125533456e-07 -0.0656507845116089 -0.09135247764236734 -0.08524822805985535 -0.10040324035503702 0.16706772428718608 0.5170150081743389 -0.3867966888971462 0.44946041505559997 -0.3732551833823191 0.2465577889381157 0.3320566753669626 0.14357105473037934 0.2761925023860342 0.056234528947612696 0.1956203229143557 8.007893831470815 0.22191469475962006 -0.14140796427860303 -0.5381440874947769 0.4484732889977037 0.0009166595967088576 -0.0019122200169615008 0.0016757080833784302 -0.001901117070664921 0.00260262090705447 -0.0024387567920396993 -0.0019560380600830572
PC_19 -0.003466211447361366 -5.9224968183173174e-05 -0.0004499101835704457 -0.006725669484779542 0.0014648169434680809 3.066098522213091e-05 -4.1490695680300266e-07 -6.299539182279806e-05 7.004685279039081e-07 -0.037742932358222854 0.014053545923310632 -0.047485435099928607 0.00881894272961191 0.07683807948618135 0.0906060853880623 -0.2218543032964791 0.3591371383287551 -0.16174581538115557 0.0735552616420802 0.10200316540666937 0.008196108476304637 -0.13159121371767232 0.23901620503662382 0.18216858028730043 0.22191469475962347 8.247656048238158 0.011109055527242364 0.22617956046630436 0.42328067827478116 0.00047101592321536145 0.0017205975158316412 -0.0018483406553401402 -0.0007012318995547862 -0.00343578816050316 -0.0007006491884468287 0.004176320471771112
PC_20 0.0003253132536295758 -9.070276853694735e-05 -0.0005960238240987607 -0.0009513294899567402 0.00029385144383290644 1.018544451015281e-05 -4.834070178491246e-08 -1.0404389005763957e-05 9.015346623298048e-08 0.07617387211251107 -0.08313298840527818 -0.08414945553487867 -0.20106815678072462 -0.3053803552014565 0.2743088993104743 0.08232146725035079 0.06349644504219815 0.08534696385021676 0.23288899145759767 -0.45698537486806573 0.09734037060400207 0.4982390521020975 0.23024262447725952 -0.43779340341585876 -0.1414079642785995 0.011109055527239753 8.865020327074795 0.8504709922413299 -0.12672084188665225 4.3821700891323976e-05 0.0004676410004260304 0.0014907126227288973 -0.0006134586349166296 0.0014343514645968614 0.0013000585428093788 -0.0022236720140962345
PC_21 0.00965300318569412 3.984252585910881e-05 0.0019884432398335865 0.014358319061924488 -0.0012543854161918555 -6.855803540758447e-05 7.084702764117813e-07 3.510941658058603e-05 -3.2964632779366474e-07 -0.09290753770810098 0.07978311782404417 -0.11006614740998019 0.20922640767926864 0.06295372072176818 0.19072105941708756 -0.29318672754558595 -0.19029821710624945 -0.6835855936033817 0.19112383350180487 -0.17628369835012808 -0.7029466996020541 -0.20830796984624625 0.06054971426382772 -0.40549455317278404 -0.5381440874947777 0.22617956046630744 0.8504709922413328 10.296239684022009 0.5373533118022179 -0.00023077869258562124 0.0002753665431822627 0.0007952179417465875 -0.004136005648266802 0.0037407892172243514 -9.12606129093378e-05 -0.002585464628035418
PC_22 0.0055896103319127465 -0.00029220740561797373 0.001111411518602612 0.008694688274620938 -0.0010311855283453037 -3.748110518399878e-05 3.656262597092172e-07 3.737059080959373e-05 -4.283179548137231e-07 0.19185055483242186 0.2161479920485069 0.3177766466429375 -0.29608320567373225 -0.5862722859460984 -0.250683871529438 0.48946046083677935 -0.6486633374117997 0.5897077725317527 0.06592867194256082 -0.48464547281835063 0.4391886908601225 -0.7719894138641389 -0.011729268492865817 -0.4784741036204165 0.4484732889977033 0.4232806782747855 -0.12672084188664914 0.5373533118022185 8.979133287023036 -0.001167508065039863 0.0013584347668444622 -0.0008329048794981545 0.0011189306460391217 -0.00019037887289896635 -0.001263105454085336 0.0034870161518225614
proband -2.048428999445472e-05 4.0453280976725627e-07 -3.3368864280286124e-06 2.1024660822213387e-05 -9.996965726044073e-07 1.235930213089171e-07 -1.3105157841112018e-09 -9.067214030524225e-09 4.3643092122116263e-10 -0.0001558970053421333 0.0007258768490734139 0.0002016692896968557 -0.00028587345755217737 0.0002875680651465572 -0.00024862513030895155 6.905344606650713e-05 0.00043256865512012426 0.0002460376429223953 0.00011429919386007776 0.0006659489708449388 9.157093053843482e-06 -0.0010060443355649662 -0.0011254593468960578 -0.0011681458398957 0.0009166595967089442 0.0004710159232153618 4.3821700891405243e-05 -0.00023077869258561172 -0.0011675080650399919 0.0003317343586240628 -0.00014856105795379675 -0.00016653931796233617 -5.921427245320513e-06 -2.4231161503442485e-05 2.1741822775332507e-06 3.821847771940473e-06
paternal -1.0543057932766405e-05 -1.003333335256489e-06 -8.31590396154056e-06 -7.451328854052602e-05 7.449053798811269e-06 2.3968879329522477e-07 -2.206814807742437e-09 -2.1204167027037965e-07 1.6718728981312766e-09 1.1535702500441086e-05 9.177320716198459e-05 0.0004292146410692292 0.0016013275264069415 -0.0005481251405713587 0.0004563037018663876 0.001116099940056683 0.0009479057371192309 -0.000291539690363824 -0.0015015904606596332 -0.00044583565067584134 0.00195389848228721 0.0007324771370495842 -0.0005081259039521692 0.00031852593119981046 -0.0019122200169613321 0.0017205975158316946 0.000467641000426915 0.00027536654318214605 0.0013584347668441276 -0.00014856105795379618 0.0010183333986795871 8.382536601055592e-05 -0.0007678970868483856 -0.0007066226586770997 -3.5735081785246214e-05 -6.70216767736095e-06
maternal 2.5944668338450362e-05 -9.668140607334656e-08 1.827518702220475e-05 0.0002839725143192716 -2.7412941668314185e-05 -5.50275321381411e-07 5.092370433574678e-09 8.13702509125299e-07 -7.398499775927666e-09 -0.0006076435432006041 0.0003221289062523594 -0.00035727864979555974 -5.263193374611553e-05 -0.00034814356098882004 -0.0005175777541306155 -0.0024880870339129466 -0.00031214226787390346 0.0005762312783446724 0.0005512985622086291 -1.0396940062246691e-05 -0.0016288805912415543 0.001704083701428983 0.0019013385397416622 -0.001170982725715489 0.001675708083378354 -0.00184834065534011 0.0014907126227292396 0.0007952179417466678 -0.0008329048794976446 -0.00016653931796233701 8.382536601055623e-05 0.0009329605218919356 -2.805776864204142e-05 5.697871527922237e-06 -0.0006787227686367765 -0.0006344568963238423
gpp 6.960085275373469e-05 -2.3389121560904713e-07 2.3235747549136325e-05 0.00031476872889375914 -2.81290021029328e-05 -7.791708105991906e-07 7.716983021244458e-09 7.763931049546819e-07 -6.618138984001158e-09 -0.00026230769157370426 6.647430872946022e-05 -0.00024646073078699336 0.0011732561127689766 0.002829000624516673 0.0006454939478642059 -0.00026535786418336373 5.1239645877889185e-05 0.002248430137072025 0.0002750054238585494 -0.0005117730385725841 -0.0024407564643496153 -0.0007413948377117743 0.0008074223920518122 -0.0023746520523186096 -0.001901117070663982 -0.0007012318995548289 -0.0006134586349155576 -0.0041360056482669565 0.0011189306460393244 -5.921427245320989e-06 -0.0007678970868483864 -2.8057768642043307e-05 0.002767957731854163 -0.0013048621543936168 5.221078366301102e-05 -2.297264863546973e-05
gpm -4.49994081810389e-05 1.449130650983924e-06 -2.973776251201652e-06 -4.7223187342722585e-05 1.27337919213008e-06 1.3611728480221728e-07 -1.3116764142069315e-09 5.623369189016395e-08 -1.1599171378599714e-09 -0.0005465685895773059 -0.00019100115204250212 -0.00028121278397138643 -0.0038931526747891555 -0.0015891701417285289 -0.0020036242932063267 -0.0017101694579573195 -0.0021494668954548605 -6.979777067046196e-05 0.001204775583827232 -0.00018642305745403235 -0.0013526136062245982 0.0010042220550028527 0.00022492602631329892 0.0019557782342590414 0.002602620907053448 -0.0034357881605032517 0.001434351464596995 0.00374078921722489 -0.00019037887289857832 -2.423116150344247e-05 -0.0007066226586770984 5.697871527923881e-06 -0.0013048621543936174 0.002650384179458145 -1.8865028988007703e-05 4.3591686337079126e-05
gmp 1.9227605272007347e-05 5.83129603326413e-07 -4.555610703580217e-06 -0.00020448844837808494 2.2169037103674622e-05 1.8016617609244063e-07 -1.7907212912485797e-09 -6.882778964995813e-07 6.443259717398957e-09 0.00016222877734826857 -0.00045710313153744927 0.00024103716352798926 0.00037721539206179115 -0.000129981374645538 0.0010167643900083198 0.002349109670302429 -0.002095566222081136 -0.0016091510928901225 0.0006507408422739915 -0.00041921282835499866 0.0014675607167239778 1.599895989453222e-06 -0.0005655362552366077 0.0013923249215454373 -0.002438756792039409 -0.0007006491884467227 0.0013000585428095904 -9.126061290961002e-05 -0.0012631054540846191 2.1741822775339012e-06 -3.573508178524434e-05 -0.0006787227686367798 5.221078366300912e-05 -1.8865028988008974e-05 0.0020400362706508475 -0.0007570527346601856
