 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006766144471369923 -2.1035663881404577e-06 0.00010345032547800613 -0.00020305527603335267 1.3714758122545608e-05 -3.6525637247110444e-06 3.7305495072299554e-08 -2.8047613900923986e-07 1.7574582226547737e-09 -0.0004312431497492927 -8.383946293987266e-05 -0.0006455930953754521 -0.000488810792957686 0.0008245335956091139 -0.000977396874043564 5.256884510826874e-05 -0.00024064451450791583 0.0004056433530102994 -0.0001677437190451647 0.0004232472011399929 -0.00020282154735892406 -0.0001850148188065235 -0.00029255732660367486 -0.0008632154707516157 -0.0007993894510217478 -0.0002941992311035246 -0.0007685066372446444 -0.0011095109821506984 0.0019185740031576555 -1.2723910044352192e-07 4.989485838011344e-06 2.468073203429957e-06 -6.255009365979163e-06
yob -2.103566388140531e-06 8.857870357053765e-07 1.3614133315921128e-06 2.396899049467942e-06 -3.107439420940313e-07 -1.0729718805898187e-08 5.5572720433018376e-11 5.863508597026991e-09 -2.3977107302449548e-11 -8.041128591566423e-06 0.00021087886510967713 6.617469363708982e-05 -6.815649489058987e-05 1.1791301713576494e-05 -0.00010316053609501209 -1.1642722185857204e-05 -5.457440411125264e-05 8.708423274923233e-05 -1.08319773230388e-05 -9.474447122994101e-05 5.676829404502362e-05 -6.075438768407711e-05 3.826713651273071e-06 0.00010104933543299273 5.034556946029306e-05 -4.6108734522808406e-06 -2.8379718161466803e-06 7.504458918722204e-05 -0.0001757513694620626 -5.715558223211775e-08 -1.40848372385925e-08 -5.2911470254765005e-08 1.560128549773372e-07
age 0.00010345032547799644 1.3614133315936057e-06 0.00013886195105972297 0.001425693068581791 -0.00013635723538539117 -3.8227680205577785e-06 3.216483019348254e-08 3.7874900795802445e-06 -3.185878273995852e-08 -1.502833071772285e-06 0.0001637404551400843 1.6443066447851014e-05 -0.00018152833943266774 -3.249078918980227e-05 -0.0002200549287781769 4.393470655843846e-05 -0.0002866010614373276 0.0002326609169419167 -7.301362186058881e-05 -0.00011179822855438874 0.0002567655206255951 0.00014697432434126104 -0.00011092446148743827 -0.00015796520410137952 -1.4756249788769691e-05 -0.00018314993698540785 -0.00012816168927349801 -5.9780544862604626e-05 -4.676018233462658e-06 -7.111253171599323e-07 2.3974276102005674e-06 3.7880501707668787e-06 -7.584214517010858e-06
sex -0.00020305527603276907 2.39689904942206e-06 0.00142569306858255 0.0312486861159063 -0.002714437243372595 -3.725165966091725e-05 3.005945577125037e-07 7.127129767723342e-05 -5.783660044535083e-07 -5.74861875167638e-05 -0.0010031814140623004 -0.0013807632246280277 0.0008261990457233536 -0.001305457026473066 -0.000443464140908386 -0.0006669985865195624 -0.0022183837487470878 0.0011694332027654734 0.00015887391928947074 -0.001925885383161685 -4.089612302646672e-05 0.0005685595817349759 -0.002026263638223728 -0.0005457965683679461 -0.0012750264210767662 -0.0013327968505429325 0.0021360367102977312 -0.0006722774294944411 -0.000944397235077872 1.8129204774182517e-07 5.771478013822747e-05 -4.824271919503349e-06 -0.00010540320811672082
age_sex 1.3714758122604422e-05 -3.1074394209686467e-07 -0.0001363572353853988 -0.0027144372433716324 0.0002556515620467964 3.7832559840531274e-06 -3.1851344888298886e-08 -7.083813945310931e-06 5.9731298877215e-08 8.698501686570674e-06 0.0001227866882364621 0.00017173066091251646 -3.228142415435054e-05 0.00020573058464836712 6.433939443258863e-06 5.50039672034342e-05 9.221407501913757e-05 -0.0001420823688645951 -5.3290741002648984e-05 0.00018581784732377835 5.0466916045602025e-05 -0.0001321943660421535 0.00015570434633626305 2.2187225614306073e-05 0.00021181348628476673 0.00015122090548930035 -6.772124029938317e-05 8.735203832042657e-05 7.050224062916905e-05 7.10617363424251e-07 -4.704214037615086e-06 7.367311398582267e-07 7.74940138313763e-06
age2 -3.652563724710072e-06 -1.0729718805920673e-08 -3.822768020556915e-06 -3.725165966088173e-05 3.783255984051671e-06 1.108370195931743e-07 -9.650885805474626e-10 -1.0986787789738636e-07 9.55844670771396e-10 -5.97692699076806e-08 2.0374272732779804e-06 3.1272783565261688e-06 3.5084937934268637e-06 5.548214312051199e-06 1.3560785552845421e-06 -6.606263879321108e-07 4.269899764814878e-06 -5.273655675665433e-06 -4.0457809210582396e-07 1.3196241905754307e-06 -6.059128260366205e-06 -6.438115034752273e-06 2.5546829988036312e-06 5.745629131911943e-06 3.5415516593824665e-06 5.07975636416098e-06 3.0858209987252236e-06 2.5909688960108963e-06 -4.023971163262051e-06 2.353462983742939e-08 -6.79272338894399e-08 -8.919875205906067e-08 1.8908226693032692e-07
age3 3.7305495072293056e-08 5.557272043274641e-11 3.216483019346961e-08 3.0059455771212054e-07 -3.185134488827877e-08 -9.650885805473126e-10 8.632031623162595e-12 9.559533410733735e-10 -8.540855258751459e-12 -3.3205105615319283e-09 -1.7447977482486882e-08 -3.5639890829001884e-08 -3.1759897606183905e-08 -6.568314986740478e-08 -8.199437092539337e-09 -3.230934056573335e-09 -2.4845348423012248e-08 5.325107294706423e-08 1.7934222245272864e-08 -1.5846929138098296e-08 4.848921121911905e-08 5.747000601264098e-08 -2.0109757172095967e-08 -4.1223887916028307e-08 -4.283389385805412e-08 -4.4965962058808506e-08 -2.7509250711734107e-08 -1.8297082945186954e-08 3.4601991137128084e-08 -2.0826315231872685e-10 5.949528349062003e-10 6.420490594611113e-10 -1.4549767830472194e-09
age2_sex -2.8047613900952955e-07 5.863508596993841e-09 3.787490079579009e-06 7.127129767718531e-05 -7.08381394530894e-06 -1.0986787789738672e-07 9.559533410735921e-10 2.0437168139697886e-07 -1.7772835172649108e-09 -8.094588794233153e-07 -3.3719052713420552e-06 -5.420242204444519e-06 2.7642851210341303e-07 -7.448811020237008e-06 5.315229243330857e-08 -1.8082377203974892e-06 -9.747608531287096e-07 4.793836758128928e-06 2.1135613140258875e-06 -4.848908683479184e-06 -2.462307413486016e-06 5.198337279439483e-06 -4.2613891962608435e-06 2.535686181339202e-07 -7.199532328113704e-06 -5.187679336438845e-06 -3.496046521908883e-07 -2.5509096054723e-06 -2.3354737263456637e-06 -2.8853797749828313e-08 1.1630101126852391e-07 -2.3843587082809603e-08 -1.7137846247911569e-07
age3_sex 1.7574582226488732e-09 -2.3977107300687696e-11 -3.1858782739937864e-08 -5.783660044529671e-07 5.973129887718506e-08 9.558446707711346e-10 -8.540855258751052e-12 -1.7772835172645423e-09 1.5852264995536147e-11 1.2218216265427432e-08 2.7771839101530736e-08 4.84279951505918e-08 2.2420552811794533e-10 7.404347097643403e-08 8.662458079453612e-10 2.1684599374456653e-08 1.0586616111855887e-09 -4.642260505546913e-08 -2.172740353581463e-08 4.204738646162657e-08 3.065173242325478e-08 -5.472882121996022e-08 3.7515729883279366e-08 -8.782934872446457e-09 6.647683682968691e-08 5.0598487494937505e-08 1.7400581811002062e-08 1.87249311874269e-08 2.4215394541558994e-08 2.6980403385502484e-10 -8.886892751728122e-10 2.315465571212318e-10 1.1787832912240703e-09
PC_3 -0.00043124314974925774 -8.041128591565313e-06 -1.5028330717928572e-06 -5.74861875175178e-05 8.698501686642066e-06 -5.976926990706611e-08 -3.3205105615374543e-09 -8.094588794253353e-07 1.2218216265444866e-08 0.1818496416830392 -0.006419106016660174 -0.01555136005909158 0.02783162330500366 -0.003470759207498905 0.02202633626175346 0.024133689188247806 -0.04298344518116916 -0.03528107306952306 -0.028603382116196955 0.0494530476261796 0.033363294009267276 0.05103983385258193 -0.03962148247844919 -0.0989802212265716 -0.024174358781621694 -0.023934471337649928 0.027597857165789948 -0.043871920650918945 0.07886717718304843 -0.00012849819983895558 7.934820842104447e-06 -0.00019413476018984594 -0.00014123757655821258
