 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.0006656775722903925 -2.301016212217892e-06 8.279058893147893e-05 -3.051980317644206e-06 3.2104098018031875e-08 -0.0008219227574850857 -0.00036391202005570805 -0.0009311666962668504 0.00019564202038825705 0.0014799026780836695 -0.0009734820462273414 -0.0012446384117477407 -0.0003864558922413505 -0.001144886514869845 -0.0002890370704610438 -0.0006348168187804721 -0.0014489245358467898 -0.0007003018611786736 -0.0007483307011570675 -0.0004932701643268609 -0.0008525110196455683 -0.0003276707895515661 -0.001370311391062396 -9.554650176738561e-05 0.001570073977846047 -4.859451360171469e-07
yob -2.3010162122178565e-06 1.546781371483421e-06 1.4250120550354366e-06 -1.1224642308394343e-08 1.1725871545838504e-10 9.760019279677111e-06 0.00027079617394380463 3.8643505529933625e-05 -0.0001288627054301529 -5.173311558356231e-06 -0.00012029521714543659 -1.8922690887907766e-05 -2.3489671233981366e-05 0.00016900288429994058 -1.9837371394871014e-05 -0.00014439828904945636 8.632987555696962e-05 -9.416765084747965e-05 5.4699840311090745e-06 0.00014162840627552232 0.00011890352342973515 -4.505062853473032e-05 -5.656781305239622e-05 0.0001111361035005418 -0.00025712835992202287 -2.9738708329305725e-07
age 8.2790588931481e-05 1.425012055035565e-06 5.2240938153119596e-05 -1.5003971555060872e-06 1.2879800356143279e-08 -6.0366551780067605e-05 0.00013320950153369908 -0.00017732571043594923 -0.00015822385308728097 -0.0002254329746034792 -8.082617579298483e-05 -0.00014549927465879335 -0.00015744191229125876 -7.68040105324128e-05 -8.526853868086696e-05 -0.00018432979415211134 8.696887167227353e-05 -0.00031181825416374404 5.4160062747279686e-05 -1.5533020242125262e-05 0.00032690385663612876 -0.00038232041086684663 -0.00036868402407212806 8.632314091404886e-06 0.00013635176141266493 -2.218238397102608e-06
age2 -3.0519803176442416e-06 -1.1224642308397383e-08 -1.500397155506084e-06 4.592942279269434e-08 -4.08472690227407e-10 1.4643564035048124e-06 1.3712023564675763e-06 6.061399297693706e-06 1.1342446157396565e-06 9.10307107013118e-06 -2.2007346793806605e-06 5.2244547906819405e-06 3.642654282628371e-06 7.003353597008798e-06 -1.0883757498646676e-06 3.712544700086649e-06 -1.9529441088737347e-06 8.22709840731746e-06 -1.7204419047723505e-06 1.6335125226806577e-06 -7.5209674115916814e-06 1.0283199088915114e-05 8.112842177335375e-06 -2.2358058325403323e-06 -5.830650514679508e-06 6.078231591866908e-08
age3 3.210409801803269e-08 1.1725871545839897e-10 1.2879800356143188e-08 -4.0847269022740547e-10 3.741608255169096e-12 -1.3756965889275763e-08 1.4912082685431656e-09 -5.253278591066029e-08 -9.221699017814656e-09 -7.942736208688594e-08 1.8884799228235978e-08 -6.009988671089907e-08 -3.2022554878231154e-08 -6.505912084595952e-08 2.641894739854016e-08 -4.231418913868286e-08 1.7765256285629574e-08 -7.626232934223027e-08 8.921778438059873e-09 3.6590588587264215e-10 6.467762827805128e-08 -8.955772172615263e-08 -6.729945109013433e-08 4.58662080705713e-08 2.8252351277729798e-08 -5.097234453983441e-10
PC_3 -0.0008219227574850782 9.760019279676967e-06 -6.03665517800638e-05 1.464356403504694e-06 -1.3756965889274782e-08 0.32998817665754526 -0.025344764556189822 0.0008870447029825884 0.07828544275369635 -0.011229160797895857 0.03657516961755294 -0.0003115346366574172 -0.04847771759283386 -0.060683931114209076 -0.028413088658667852 0.08584089725983937 0.026940645438519 0.08632444877970785 -0.043447786430324625 -0.17016609018704248 -0.038862069605303196 -0.026315313578644087 0.05013027019436225 -0.04357851145152491 0.15926494410485545 -0.0005065220181655217
PC_4 -0.0003639120200557517 0.0002707961739438041 0.00013320950153366463 1.3712023564685396e-06 1.49120826853517e-09 -0.025344764556189833 1.068870172269236 -0.010532064932794146 0.1685935535811026 -0.10843623891361454 -0.00012646621007622743 -0.02426477531456374 0.033179910015290484 -0.06019296583181052 0.07026939769758371 0.12697451723249334 -0.09321076703159194 -0.060607837892184276 0.12737296384449429 -0.009487234940714588 -0.0339548767610833 0.021181943256824022 -0.060698907794428346 -0.0675288946749221 0.18076726828738768 0.0004543309624426828
PC_5 -0.0009311666962668503 3.864350552993321e-05 -0.0001773257104359461 6.061399297693612e-06 -5.25327859106596e-08 0.0008870447029825975 -0.010532064932794287 1.3862866799322016 -0.04826340997989246 -0.15231903441002992 -0.09351717383745785 0.1263753323747729 -0.010942942426304525 -0.08851339359560109 -0.023366621623649098 0.06619418496017303 -0.11887908016322742 0.0033680991070226523 0.017348788830799607 -0.13818517924727644 -0.10112788889408585 -0.02882672116540956 -0.009293658943857194 -0.12465877057000892 0.1828766585960608 1.1553713209366309e-05
PC_6 0.0001956420203882227 -0.00012886270543015305 -0.0001582238530872866 1.1342446157398818e-06 -9.221699017817121e-09 0.07828544275369648 0.16859355358110265 -0.048263409979892376 1.8458886486443524 0.008414973513286874 0.23341417872783876 -0.1188582834134854 0.06528141780354099 0.11052942800537434 -0.11657338278856234 -0.0710398640704055 0.21553445882915734 -0.22351012249711016 0.05950074944980061 0.14435220841859056 0.018548034911265852 -0.029797331740783334 -0.09565216174910537 0.05128837327752833 -0.15296886139886393 0.00019302152604551464
PC_7 0.0014799026780836473 -5.173311558356491e-06 -0.00022543297460348138 9.103071070131262e-06 -7.942736208688684e-08 -0.011229160797895921 -0.10843623891361462 -0.1523190344100298 0.008414973513286822 2.324271145444414 0.10132291113096083 0.2630434550658987 -0.143343176720435 0.21444537169706457 -0.012607040165296159 0.012279045871271432 0.03136724042006862 -0.2710341034604725 -0.2506245467657184 0.25880619261193194 0.0963186002292437 0.02558401213196602 0.011378068481872103 0.21318202942867945 -0.34553391750203954 0.00023913480902171963
PC_8 -0.0009734820462273 -0.00012029521714543657 -8.082617579296168e-05 -2.2007346793813538e-06 1.8884799228242e-08 0.0365751696175529 -0.0001264662100762032 -0.09351717383745793 0.2334141787278388 0.1013229111309607 2.6597255831918587 0.3305750699735794 -0.11208181212300947 -0.00388401040259663 0.09535193927722704 -0.11469323622874403 0.016099342740152487 0.1194542352530929 -0.19540226716022863 0.13267848100358529 0.2471644725443353 0.005307872000803786 0.062153051899089824 0.12876416095457288 -0.14366936996767704 -5.883043947832778e-05
PC_9 -0.0012446384117477157 -1.892269088790754e-05 -0.0001454992746587743 5.224454790681391e-06 -6.009988671089445e-08 -0.0003115346366574969 -0.024264775314563804 0.12637533237477286 -0.1188582834134855 0.2630434550658985 0.33057506997357944 3.447873941615959 0.13010992952188222 -0.07971504194851102 -0.28190918912282603 0.21710211545705382 -0.08757838355531797 -0.013451335398998353 -0.2684062802575116 0.08991746483857052 -0.23057156974377435 -0.13377408787715353 0.1333889335852028 -0.06126282378580664 0.23959961629695947 -0.00011124654107736051
PC_10 -0.00038645589224137265 -2.348967123398166e-05 -0.00015744191229126472 3.6426542826285732e-06 -3.20225548782331e-08 -0.04847771759283383 0.033179910015290415 -0.010942942426304536 0.06528141780354102 -0.14334317672043492 -0.11208181212300942 0.1301099295218823 4.066500974656755 0.3590703869799207 -0.020759552895510937 -0.09764248522067201 -0.0646923071671034 -0.024948969316229922 0.04942989341391394 0.10474512691599623 0.2515835093369448 0.05408834364941036 0.08303022438021199 -0.0420421946203636 -0.2006797193285648 -0.00015855749004943016
PC_11 -0.0011448865148698654 0.00016900288429994042 -7.680401053242377e-05 7.00335359700909e-06 -6.50591208459619e-08 -0.06068393111420903 -0.06019296583181071 -0.08851339359560101 0.11052942800537432 0.21444537169706449 -0.0038840104025965115 -0.07971504194851105 0.3590703869799206 3.736929040924234 0.14419152981054617 0.23374042167336923 0.20345197056106656 0.2128650648559407 -0.07296909857118936 -0.07950764165549871 -0.3231781230245483 -0.16177632926655874 0.004751747636762337 -0.1419613740534591 0.6021325275020694 0.00017154650239863394
PC_12 -0.00028903707046104874 -1.9837371394871678e-05 -8.526853868087051e-05 -1.088375749864571e-06 2.64189473985393e-08 -0.028413088658667828 0.07026939769758371 -0.023366621623649098 -0.11657338278856226 -0.012607040165296167 0.09535193927722709 -0.2819091891228261 -0.020759552895510826 0.1441915298105461 4.515763540127193 0.1426329947920266 -0.0794234809373484 -0.1310252207901071 0.14992768821565852 0.2735084208901713 0.11473733909462201 0.06840408339887842 0.16318677110399216 0.09977905053588204 0.10924970302927937 0.00011621571420856277
PC_13 -0.0006348168187804478 -0.0001443982890494559 -0.00018432979415208757 3.7125447000859793e-06 -4.231418913867724e-08 0.08584089725983945 0.1269745172324934 0.06619418496017294 -0.07103986407040562 0.012279045871271278 -0.11469323622874415 0.21710211545705368 -0.09764248522067198 0.23374042167336945 0.1426329947920265 4.268506529442497 0.5437711271974756 -0.10655959279360637 0.007883537893723126 0.2826416795919931 0.29348633354614795 0.08003639559239838 -0.29566949948405263 0.09499811622171374 -0.5329663375668506 -6.728137572939262e-05
PC_14 -0.001448924535846784 8.632987555696976e-05 8.696887167227242e-05 -1.9529441088737254e-06 1.7765256285629703e-08 0.026940645438519047 -0.09321076703159176 -0.11887908016322735 0.21553445882915753 0.031367240420068554 0.01609934274015251 -0.08757838355531805 -0.06469230716710336 0.20345197056106662 -0.07942348093734827 0.5437711271974758 4.3270839225532205 0.1174208658173728 0.047512929350882555 -0.02105033766276558 0.0314630219506572 -0.008370857423217847 0.058750413351153 -0.4010640824603262 0.3695888264959839 -0.0003344356532016372
PC_15 -0.0007003018611787126 -9.41676508474801e-05 -0.0003118182541637514 8.227098407317725e-06 -7.626232934223304e-08 0.08632444877970784 -0.06060783789218447 0.0033680991070226614 -0.22351012249711033 -0.2710341034604723 0.11945423525309286 -0.013451335398998262 -0.024948969316229874 0.21286506485594084 -0.13102522079010712 -0.10655959279360624 0.11742086581737284 4.639061250447775 0.09209929263765308 0.13555279631046213 0.1503390804539879 0.11188005215711846 0.06551127338124031 -0.0010154258136526415 -0.44062483383984224 -4.3297753596681296e-05
PC_16 -0.0007483307011570908 5.469984031109133e-06 5.416006274726743e-05 -1.7204419047719814e-06 8.921778438056693e-09 -0.04344778643032451 0.12737296384449434 0.017348788830799638 0.05950074944980066 -0.25062454676571827 -0.19540226716022865 -0.2684062802575116 0.04942989341391396 -0.07296909857118927 0.1499276882156585 0.007883537893723138 0.04751292935088249 0.09209929263765311 5.832394597457469 -0.021960735421040718 0.11207349941418489 0.16651157617090467 0.1728255036539354 0.06460803679673287 0.17389752867446892 -0.00011865632128946358
PC_17 -0.0004932701643268673 0.0001416284062755217 -1.5533020242136602e-05 1.6335125226809427e-06 3.659058858704449e-10 -0.1701660901870425 -0.009487234940714602 -0.13818517924727644 0.14435220841859067 0.25880619261193183 0.13267848100358526 0.08991746483857058 0.10474512691599623 -0.07950764165549873 0.2735084208901715 0.2826416795919931 -0.021050337662765598 0.13555279631046208 -0.021960735421040697 6.013421350716352 0.019453847509448514 -0.06465229219417389 -0.2607079918854454 -0.06637711122553826 -0.27047839894602976 0.00031760574427442176
PC_18 -0.0008525110196455524 0.00011890352342973603 0.00032690385663612144 -7.520967411591594e-06 6.467762827805203e-08 -0.038862069605302946 -0.033954876761082414 -0.10112788889408579 0.018548034911265738 0.096318600229244 0.24716447254433516 -0.23057156974377468 0.25158350933694484 -0.32317812302454835 0.114737339094622 0.2934863335461478 0.03146302195065756 0.15033908045398767 0.11207349941418494 0.019453847509448664 5.125145624499302 0.24815526724254178 -0.08170500887841257 -0.2362814373069398 0.29948801159581506 -0.0005185030951067732
PC_19 -0.00032767078955159344 -4.505062853473102e-05 -0.0003823204108668455 1.0283199088915113e-05 -8.9557721726153e-08 -0.02631531357864404 0.021181943256823856 -0.028826721165409522 -0.029797331740783348 0.025584012131965952 0.00530787200080394 -0.13377408787715342 0.054088343649410314 -0.1617763292665589 0.0684040833988784 0.08003639559239847 -0.008370857423217835 0.11188005215711837 0.16651157617090462 -0.06465229219417401 0.2481552672425418 5.314463937238609 0.043563423270981325 0.2142276182676732 0.25841766902926316 6.2252771479696585e-06
PC_20 -0.001370311391062413 -5.656781305239715e-05 -0.0003686840240721276 8.112842177335395e-06 -6.729945109013489e-08 0.05013027019436221 -0.06069890779442864 -0.009293658943857211 -0.0956521617491054 0.011378068481872084 0.062153051899090025 0.13338893358520287 0.08303022438021189 0.004751747636762276 0.16318677110399207 -0.2956694994840523 0.058750413351153045 0.06551127338124034 0.17282550365393545 -0.2607079918854455 -0.08170500887841238 0.0435634232709813 5.878388338071846 0.5652894210710614 -0.02360071365575771 0.00025022560241815943
PC_21 -9.554650176743124e-05 0.00011113610350054092 8.632314091376224e-06 -2.2358058325395115e-06 4.5866208070564074e-08 -0.04357851145152497 -0.06752889467492215 -0.12465877057000882 0.05128837327752859 0.2131820294286795 0.12876416095457294 -0.06126282378580667 -0.04204219462036347 -0.14196137405345916 0.09977905053588206 0.09499811622171404 -0.4010640824603261 -0.0010154258136523683 0.06460803679673277 -0.0663771112255381 -0.23628143730693943 0.21422761826767328 0.5652894210710615 6.596525868695458 0.16475799152701093 -0.0005226247462344058
PC_22 0.0015700739778460584 -0.00025712835992202157 0.00013635176141268442 -5.8306505146799885e-06 2.825235127773349e-08 0.15926494410485542 0.18076726828738812 0.1828766585960607 -0.15296886139886387 -0.3455339175020392 -0.1436693699676772 0.2395996162969594 -0.20067971932856496 0.6021325275020697 0.10924970302927926 -0.5329663375668511 0.36958882649598385 -0.44062483383984263 0.17389752867446895 -0.27047839894602993 0.29948801159581484 0.258417669029263 -0.02360071365575765 0.16475799152701134 6.005940248025759 0.00033082068828684745
