(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00517203076468235 0.0037698381548018 0.000848211631338329 -0.0028784582965943 -0.000114094398571048 7.31135775568823e-06 -2.37737423747573e-05 0.000125793626631005 8.20921988479021e-05 -0.000223407760974103 -2.35884204460166e-05 4.08927842229431e-05 -6.99911250788853e-05
covarage 0.0037698381548018 0.00518900539017949 0.00359873185413225 -0.00828794005086495 -8.63596181967494e-05 4.51482313170854e-05 -2.05982570393664e-05 4.53663269239633e-05 1.02871948103612e-05 -0.000168374563394114 8.28373348202023e-05 0.000109354376936288 -9.06789065625138e-05
covarsex 0.000848211631338329 0.00359873185413225 0.00520400997092586 -0.00916327373295458 -1.31722386102557e-05 -2.22053063576626e-05 -4.64623653467408e-06 1.88374967277663e-05 -8.07108071546792e-05 -0.000143776212317048 0.000118771762292775 0.000151095954922105 -1.48445797328378e-05
covarage_sex -0.0028784582965943 -0.00828794005086495 -0.00916327373295458 0.020324371059397 -3.18136220002286e-05 8.74129892234441e-05 2.54980216316736e-06 -7.52279297628792e-05 0.000149938971746761 0.00023022844296669 -0.000128399741646601 -0.00021427270858497 1.5818222543745e-05
covarPC_3 -0.000114094398571048 -8.63596181967494e-05 -1.31722386102557e-05 -3.18136220002286e-05 0.00110157881594226 -9.89337209878825e-05 -1.6470398225556e-05 4.07820243828736e-05 -6.46765493720847e-05 -3.07706544275666e-05 -0.000156806395070835 -2.66988885009399e-05 8.06162746524109e-06
covarPC_4 7.31135775568823e-06 4.51482313170854e-05 -2.22053063576626e-05 8.74129892234441e-05 -9.89337209878825e-05 0.000986112212573355 4.6768828433428e-05 6.09061145474645e-06 -4.65690628837156e-06 8.15275763236004e-05 -7.78356634521519e-05 2.69730151167318e-05 1.47798888802081e-05
proband -2.37737423747573e-05 -2.05982570393664e-05 -4.64623653467408e-06 2.54980216316736e-06 -1.6470398225556e-05 4.6768828433428e-05 0.00204049867640724 -0.000919344627032134 -0.00103692641960274 -6.42314838931755e-05 -0.000105863591603365 7.30055205980045e-06 6.49942120629577e-05
paternal 0.000125793626631005 4.53663269239633e-05 1.88374967277663e-05 -7.52279297628792e-05 4.07820243828736e-05 6.09061145474645e-06 -0.000919344627032134 0.00625982222689144 0.00050902686940595 -0.00471735021284042 -0.00440059274489114 -0.000190838741051519 -7.59471532784853e-05
maternal 8.20921988479021e-05 1.02871948103612e-05 -8.07108071546792e-05 0.000149938971746761 -6.46765493720847e-05 -4.65690628837156e-06 -0.00103692641960274 0.00050902686940595 0.00565876732691768 -1.5372711999655e-05 -0.000102680319518737 -0.00407313456421531 -0.00391090012412624
gpp -0.000223407760974103 -0.000168374563394114 -0.000143776212317048 0.00023022844296669 -3.07706544275666e-05 8.15275763236004e-05 -6.42314838931755e-05 -0.00471735021284042 -1.5372711999655e-05 0.0143743466877473 -0.00538140423953009 6.81027691320951e-05 -0.000115150549193811
gpm -2.35884204460166e-05 8.28373348202023e-05 0.000118771762292775 -0.000128399741646601 -0.000156806395070835 -7.78356634521519e-05 -0.000105863591603365 -0.00440059274489114 -0.000102680319518737 -0.00538140423953009 0.0137886440017876 0.000133020606969083 0.000223078886140549
gmp 4.08927842229431e-05 0.000109354376936288 0.000151095954922105 -0.00021427270858497 -2.66988885009399e-05 2.69730151167318e-05 7.30055205980045e-06 -0.000190838741051519 -0.00407313456421531 6.81027691320951e-05 0.000133020606969083 0.010099879224253 -0.00229340371580537
gmm -6.99911250788853e-05 -9.06789065625138e-05 -1.48445797328378e-05 1.5818222543745e-05 8.06162746524109e-06 1.47798888802081e-05 6.49942120629577e-05 -7.59471532784853e-05 -0.00391090012412624 -0.000115150549193811 0.000223078886140549 -0.00229340371580537 0.00972177212205463
