 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0014545434314870672 -3.2270431204112852e-06 0.0002863326380850933 -0.0012266432313959358 8.313653367218873e-05 -9.289992082928021e-06 9.109238802068834e-08 -1.652969891956953e-06 9.468028505009409e-09 -0.000793137043796199 0.00010325810154685947 -0.0005339542642415757 0.00041378785973255846 0.0006285577516208579 -0.0007094689959488089 -0.0005723325832219637 7.132060323671035e-05 -0.0008295066622253505 -0.0015840245512531977 -0.0003476436826887982 -0.000602497795734185 -0.0003378630603078731 0.0004408971230825856 -0.0008465978661441191 -0.0007962559167610786 -3.856579326783125e-05 -0.0008726524622464778 0.0008405121999568995 0.0011977661648065368 -8.105937509060359e-07 5.491341937197773e-06 -5.982147687053039e-06 -1.0296644489244586e-05
yob -3.2270431204127743e-06 1.0898832242217404e-06 1.0688836032755559e-06 5.653688059775342e-06 -8.120826586217645e-07 -5.73534411015057e-09 4.082828666402092e-11 2.126288668812994e-08 -1.5597399893657106e-10 9.717677442463458e-06 0.00014870313697251333 3.900927505265451e-05 -0.00010964737099431227 3.123191034670779e-05 -8.393773663791789e-05 -1.2752850479407915e-05 -4.900667982832734e-05 9.345532751802699e-05 7.215837788577029e-07 -8.481606800398055e-05 7.18092113654636e-05 -9.630851980975317e-05 -1.536507789677148e-05 0.00010335763571957768 7.191096376334954e-05 9.774191904829521e-06 -1.5284991656501104e-05 5.4803995819524196e-05 -0.0001427233062626201 -3.580904078997093e-08 -2.4411730591879465e-07 1.5806454535718214e-07 2.6670090818437063e-07
age 0.00028633263808424824 1.0688836032935378e-06 0.0004041231025223648 0.00461024144466816 -0.0004002645665616823 -1.0670436756301137e-05 8.772902116748932e-08 1.0593784231001277e-05 -8.710806314063919e-08 -2.1440661267429433e-05 -1.458630080473159e-05 -0.00030368801102690246 -0.0004165587757729385 -0.0002778576021273561 -9.542393430610854e-05 6.102481807309027e-05 -3.9558271808215715e-05 -0.0005122852128638414 -8.148876197903171e-05 -0.00020514315558008137 0.00011961632556405236 0.00010566046431350972 -5.4424114060856035e-05 -0.00039848228595230884 -0.00021662319068264902 0.00031445560476158293 -0.000324555754516097 -2.294981471525909e-05 0.0005127717618224458 -2.440089261618218e-06 -3.104065503000871e-06 8.218477522090072e-06 -1.0720578678128147e-06
sex -0.001226643231414191 5.653688059572426e-06 0.004610241444656696 0.12667896586647345 -0.010339172052693624 -0.00011713032176148075 9.334210188748424e-07 0.00026179988494335986 -2.082787146765146e-06 0.0003532775037592547 0.0017853122558830208 -0.0031753701003948763 0.0008238207227889128 -0.0043475912170557705 0.0002811463537973404 0.004488682460140128 -0.001596600752297814 -0.01033138242066465 0.004282544914450871 -0.0035820131072476333 0.002055894685524659 -0.00504838351284177 -0.004536982809638668 -0.007478175770128013 -0.0034917385144674585 0.002796340059430913 0.0011624768232519134 0.003844677155998115 0.006474767228430343 -3.1307581075936707e-05 -3.0347260166259293e-05 0.00019098934805875038 -0.00013563083689861923
age_sex 8.313653367386568e-05 -8.120826586108864e-07 -0.0004002645665606375 -0.010339172052693451 0.0008772269549815481 1.0578963445418686e-05 -8.700533577352731e-08 -2.2904424743519012e-05 1.8676359981915407e-07 -3.561772307075368e-05 -0.00013054135897487803 0.00023469663448967383 -5.757670796014956e-05 0.0004037925002292056 -2.7466846089743193e-05 -0.0003336504471385925 0.00014142252030834466 0.0008363049903086514 -0.0003005930939020229 0.0003311818468698694 -0.00025505586336845357 0.0003737072137760003 0.00046061639776996303 0.000712690995786198 0.0003557436196621561 3.549654914061839e-05 -9.820672783130787e-06 -0.0002305651675034349 -0.000557809288986988 3.2984304774917225e-06 2.7497020824817164e-06 -1.675613092325752e-05 1.0608928537992554e-05
age2 -9.289992082908333e-06 -5.735344110011744e-09 -1.0670436756299873e-05 -0.00011713032176178299 1.0578963445446215e-05 2.919264412861632e-07 -2.468498157340333e-09 -2.896464712018116e-07 2.4498230971636546e-09 8.628749807779617e-07 4.228908662827944e-06 8.285680713483275e-06 6.672735660424665e-06 1.0072815224706259e-05 3.167204227158293e-07 -4.2669314459509373e-07 -5.592838343586261e-07 1.5934150140841905e-05 2.6068428182653206e-06 4.297773754761644e-06 -2.601856889191621e-06 -4.661402898090012e-06 5.909252134389453e-07 1.3320991905764044e-05 9.208317337885242e-06 -3.868927496860728e-06 7.588302541424842e-06 -1.825750901183719e-07 -1.5080458448540498e-05 7.607824601190707e-08 8.430736516247609e-08 -2.4236299858380335e-07 4.6749969439258414e-08
age3 9.109238802052841e-08 4.082828666196526e-11 8.77290211674708e-08 9.33421018877355e-07 -8.700533577375574e-08 -2.4684981573401217e-09 2.1389071303302415e-11 2.44992247683239e-09 -2.1233645513734117e-11 -1.0668429788815902e-08 -2.9518184874212133e-08 -6.559424337318106e-08 -3.89102017519777e-08 -9.195266324182102e-08 -5.1312456399721294e-09 -7.0777724334125555e-09 9.669542344000064e-09 -1.3632699080890476e-07 -3.186350593747098e-08 -4.625274442518636e-08 2.7568070693656124e-08 3.435970084391094e-08 -4.901447078324358e-09 -1.0864306298206235e-07 -9.603436368287715e-08 -3.0519089178542122e-09 -6.076986895767438e-08 1.7423261627098315e-08 1.0739217787502554e-07 -6.974080639913634e-10 -7.221589303378445e-10 2.1786575574349405e-09 -5.114734453612333e-10
age2_sex -1.6529698919993916e-06 2.1262886687895762e-08 1.0593784230972532e-05 0.00026179988494335314 -2.2904424743518863e-05 -2.896464712010489e-07 2.4499224768260667e-09 6.143979848212286e-07 -5.126382388816699e-09 1.012426705396679e-06 3.2488159126855582e-06 -4.994339825345543e-06 1.793544316277987e-06 -1.1807453305792624e-05 5.799810901078168e-07 8.352552528739246e-06 -3.713434748999286e-06 -2.1709399439973592e-05 6.236983493324412e-06 -9.377346677296476e-06 8.464176233145551e-06 -8.05838438533003e-06 -1.4045014558349484e-05 -1.926081214732496e-05 -1.1879841463648146e-05 -7.818538051891909e-06 -8.667422046914799e-07 3.2030336569228176e-06 1.3732115601445164e-05 -1.006398069850385e-07 -7.67920126540834e-08 4.511725755164525e-07 -2.609686912492012e-07
age3_sex 9.468028505414192e-09 -1.5597399893446397e-10 -8.710806314039126e-08 -2.0827871467651176e-06 1.8676359981915378e-07 2.449823097157137e-09 -2.12336455136801e-11 -5.126382388816718e-09 4.366877168619968e-11 -8.364120529202763e-09 -2.5852188646828577e-08 3.497529633783106e-08 -2.2955185586477287e-08 1.0912490474281428e-07 -1.197372550562227e-09 -6.876784704997807e-08 2.685619150642931e-08 1.7959679157947371e-07 -3.747912970243523e-08 8.69720522367657e-08 -8.129329853046941e-08 5.2800165322867075e-08 1.306895596678608e-07 1.5187084515863984e-07 1.269989738183342e-07 1.1692316265616474e-07 1.486442580715321e-08 -4.654691518582259e-09 -9.852583669809166e-08 9.219251015328747e-10 6.336594973180284e-10 -3.75307207095095e-09 2.0406320535911526e-09
PC_3 -0.0007931370437960022 9.717677442462204e-06 -2.1440661267688117e-05 0.00035327750375047003 -3.561772307000511e-05 8.628749807848354e-07 -1.0668429788872912e-08 1.0124267053770112e-06 -8.36412052904112e-09 0.23920916229191622 -0.015617580270664781 0.0029863702852455667 0.019221483118676202 -0.006398749994517779 0.023859659075460365 0.021823613671638504 -0.05584170344128422 -0.02531160196373631 -0.020538028554235668 0.0336639853881437 0.01816104778142294 0.051566608607245275 -0.019896104270077566 -0.11894274883524734 -0.02466077572536144 -0.017507552001904368 0.04521048612131323 -0.022614536282826638 0.07191158495065456 -0.00024454158249800526 0.00017300054074799185 -0.0003769940831553545 -0.00019606841393526105
