 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept -39385142438.793915 -8.704304414682438e-06 -208225601.49897948 206223511886.7844 200378532.13449195 6235331.5733495075 581795.9634712976 -5396209.315521822 -562398.2688012152 0.0013488272200886371 -0.0005707379091572447 0.002976190431492009 0.004944145447411412 -0.008120226580203213 0.002175227532690862 -0.0016855837901649 -0.000751181949390065 -0.005169123241502219 -0.0017339887569350358 0.003843821235659595 -0.007102197476588898 0.010584063204980565 -0.0015060319886431271 -0.0017895465766126545 -0.0047177645383458845 -0.0013179873100634325 0.0033796548030193933 0.0025990858935441546 -0.0029723521675252148 3.2623752174847495e-05 -2.8706668830702365e-05 -0.0016608703899450435 0.001150537573331024
yob 1.4566151734185611e-05 3.8663903614812604e-06 -1.572942079629071e-05 -0.0002537747324355893 1.5173074723110011e-06 3.894422512264903e-07 -4.26742726587469e-09 -1.1126921463614008e-07 2.6868986488840646e-09 0.0001297714298811371 0.0004220462378630615 3.308926387781843e-07 -0.0006683316678016766 -0.00015845845063748384 -0.00017518837027979907 5.734279457037776e-05 -0.00023111663219986273 0.0002750411826197681 5.588942128167995e-05 -0.00045502574555512487 0.0004807493007515135 -0.000343992356866311 -6.481824448599249e-05 0.00038723863663910405 9.020672557327479e-05 -2.019151022461705e-05 0.00014147722058627571 0.0002912592977539511 -0.0006092007937718675 -4.426120445610094e-07 -4.4803986076264824e-07 8.963164949839907e-06 -7.1859987643294734e-06
age -1293942784.0076745 -1.824030570828456e-05 60817408.047327995 33285996544.61477 -62914559.9950392 -25100288.000894617 528384.000009353 25231359.99994805 -529408.0000037062 0.004661734247277665 -0.0014598299184546304 0.008029363349871685 0.013049993485021642 -0.023536767122376106 0.007650942278521822 -0.005755442785519024 -0.0023301837347934912 -0.013534262283028092 -0.0038070998507455257 0.009117670653844239 -0.017399002843465 0.02967666373950711 -0.005739440309718126 -0.005179527689983322 -0.014281390045313239 -0.004332078536664042 0.011576950478477737 0.006335957893127213 -0.007986372326675853 0.00010877027841888864 -4.939392600786246e-05 -0.00040467874988902116 0.00035483203852647966
sex 114588886564.5725 -0.00024430233341887406 31074169297.60278 3282107449855.0854 -31170192289.534966 -1519414770.5780575 32915291.920613743 1524622011.571855 -33015087.89919139 0.06537187841662104 -0.025597530283231147 0.10041475178122425 0.19087398415266968 -0.3734142979164456 0.09083298799859119 -0.07369156565884713 -0.02665744748679601 -0.19249898918381908 -0.049909184738979505 0.128871667311688 -0.2543388025654024 0.4422808124674348 -0.06853951540895245 -0.07770606307499613 -0.18803524231530885 -0.055882110905141114 0.17206369808107963 0.09747742193804 -0.13977516832324105 0.001548985967622671 -0.0010252869242118768 -0.030574690298453826 0.02377957526379907
age_sex 1293942784.0 4.038214683532715e-06 -60817408.0 -33285996544.0 62914560.0 25100288.0 -528384.0 -25231360.0 529408.0 -0.001155853271484375 0.0004329681396484375 -0.0017852783203125 -0.00319671630859375 0.0062713623046875 -0.0016632080078125 0.001373291015625 0.000453948974609375 0.00325775146484375 0.000820159912109375 -0.00212860107421875 0.00421142578125 -0.007568359375 0.001220703125 0.00127410888671875 0.0032196044921875 0.000965118408203125 -0.002960205078125 -0.0015869140625 0.0023651123046875 -2.676248550415039e-05 1.5497207641601562e-05 0.0003275871276855469 -0.00026416778564453125
age2 -39963599.4036327 2.5143101566010495e-07 26410225.995106883 1006233279.9869732 -26410225.995807216 -846533.5289100282 10842.340404610906 846533.5289227606 -10842.340404687198 -4.194485471535444e-05 1.7784830399704516e-05 -8.566809899106776e-05 -0.00014237609571364254 0.00020604621957400024 -8.496325531683033e-05 5.327030067012918e-05 2.47928661538771e-05 0.00013488213592110712 4.294484378575338e-05 -8.897711435557916e-05 0.00018860161327900486 -0.0003026269930578134 6.916954165059716e-05 6.957261221911745e-05 0.00015623571602556443 4.239368199200313e-05 -0.00011380758518285245 -8.302670486485291e-05 6.788955358171304e-05 -1.1672017204279883e-06 4.1224676534635195e-07 -9.520481446245611e-06 6.990096655640149e-06
age3 1094218.7120789955 -1.1648969016155388e-09 -284234.6125268423 -6429591.76041219 284234.61252949917 12677.686448589942 -144.2462509399937 -12677.686448638555 144.24625094028679 1.3314298480962753e-07 -7.440329676005398e-08 3.5433698125635647e-07 5.691003942092576e-07 -6.085820334719063e-07 3.5851909492277813e-07 -1.5919757038701832e-07 -1.301346416434996e-07 -5.047458747998131e-07 -1.936049182540684e-07 3.0242764319560803e-07 -7.777527921666142e-07 1.1439984725365032e-06 -3.2482441239751736e-07 -3.535195244185425e-07 -6.577013705890225e-07 -1.3571518309955977e-07 4.21393101311393e-07 4.929169809100024e-07 -2.165161950289836e-07 4.769695335833138e-09 -1.248863002710437e-09 8.038399529284247e-08 -6.532725977630886e-08
age2_sex 39963599.40377508 4.8701887437588525e-08 -26410225.99596358 -1006233279.9981638 26410225.99571734 846533.5289263092 -10842.340404781422 -846533.5289218369 10842.34040475467 -1.7634172681019675e-05 5.660457491815455e-06 -2.2509153769126536e-05 -4.726453723092933e-05 0.00010264466710492947 -2.2223007763370608e-05 1.8415411339089864e-05 4.747909685601776e-06 4.537923343358947e-05 9.733788489461918e-06 -3.096940705549196e-05 6.315975929472118e-05 -0.000110744105871977 1.4982490253615666e-05 1.7838261122361636e-05 4.377822242542682e-05 1.5382467004694575e-05 -4.8098812904127915e-05 -2.248967773985474e-05 4.044136676035307e-05 -3.749714073134855e-07 3.2050946142570315e-07 1.0386871290370498e-05 -8.221917000636616e-06
age3_sex -1094218.7120798642 -5.215572960889604e-10 284234.61253195105 6429591.76047929 -284234.6125289624 -12677.686448687538 144.24625094101768 12677.686448633132 -144.24625094069128 2.1317509494216155e-07 -4.493553355468314e-08 2.5737339796016973e-07 5.673299860060726e-07 -1.2215643523835663e-06 2.4586194283329297e-07 -2.2092045672506008e-07 -3.950845092928061e-08 -5.114781111312263e-07 -1.0214639965978574e-07 3.398011013378055e-07 -7.405702798290692e-07 1.3580674715115306e-06 -1.918575854479454e-07 -2.36198005195915e-07 -5.34234552516302e-07 -1.9072065160825387e-07 5.957533319983609e-07 2.7861984908940515e-07 -5.043722746331543e-07 4.760355310231863e-09 -3.81994226119014e-09 -8.166604652799871e-08 6.965496227235129e-08
PC_3 -0.00017507146600521825 0.00012977142988113786 0.003038471400143409 0.03424652031965556 0.00046740957564983966 -4.9881154928246744e-05 5.191556599218923e-07 -9.697872468126749e-06 -1.7283758017010715e-07 0.4981720689834607 -0.005443577496887195 -0.06693432709845022 -0.13065062568879926 -0.054333403056484486 0.12130593889748446 -0.03923730473188626 -0.20978489286553317 -0.055369213358336486 0.007337777703755271 0.09904407564158414 0.10606540619997805 0.13635523125676588 -0.1524438866000494 -0.23985242691374137 -0.01605847300430508 -0.0637773244656108 0.1987612795217289 -0.06073935283396856 0.11592454655477005 -0.00041133254748745103 0.00038215213796845114 0.0009242599203620388 -0.00233562287458164
