 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 9.694682488293033e-06 3.421478090296672e-08 -1.357587707139813e-06 -6.54770340152203e-06 4.3287372576369777e-07 2.696387220305696e-08 -1.5440681079301122e-10 -9.473637261846347e-09 6.377759014010434e-11 4.004184721223876e-06 -1.6238162275139602e-06 2.599595156383009e-06 -3.74343616143479e-05 4.720803946332002e-05 -6.555113330952043e-05 4.577530530959689e-05 -3.783153195209114e-05 -3.8928701510168e-06 -7.28144874177821e-05 -5.93515265492935e-06 -1.7350807295920632e-05 -4.915719615408455e-05 1.9936875638164975e-09 -3.312805347122664e-05 -1.4336331626875489e-06 2.9243340134769652e-06 -4.138431300574166e-05 -4.502964711947699e-05 6.016149715214491e-05 -3.4016396058346604e-09
yob 3.4214780902987595e-08 9.575924996059043e-08 1.3805082406471397e-07 6.361026330102647e-07 -5.887880903683335e-08 -4.0358009891717694e-10 -1.91744819918342e-12 9.042537374040527e-10 -3.0789794817587058e-12 7.679675186360633e-07 6.900582693809223e-06 5.121071406389078e-07 -6.691452032384831e-06 -1.5237004650120906e-06 -2.9963974221931146e-06 5.90239052231491e-08 -2.4294311413288205e-06 4.518490043935416e-06 -1.6353223016508611e-06 -4.097867312250981e-06 5.8277535430357194e-06 -5.2952719906760765e-06 -2.5348989779650954e-06 8.247772817183209e-06 2.564879680969705e-06 4.781994888532222e-08 -2.0417387216699015e-06 3.0325910509619655e-06 -1.1008734917126989e-05 -3.7326527132363584e-09
age -1.3575877071437484e-06 1.3805082406489571e-07 2.4467153763659274e-05 0.0003495830108418346 -2.4293424043952427e-05 -5.028405260908637e-07 3.2003737475194253e-09 5.02310463405154e-07 -3.19942837543881e-09 7.739694887279124e-07 -7.696100226364599e-06 -9.253210784823121e-06 -2.0301344401097065e-05 -1.4042506044207822e-07 9.618844861108973e-06 6.3015849688355375e-06 -4.740050776396566e-06 -7.351555726504772e-08 4.1395435245230274e-06 8.562973229132839e-07 -1.8457920801322395e-06 -9.081211923902503e-07 -2.1755375757668007e-05 -6.838168113560147e-08 -1.3417995439074288e-05 -2.461933861106598e-06 -1.4634759189123111e-05 -1.181129114900155e-05 9.84056649104892e-06 -2.5271467488735476e-09
sex -6.547703401377522e-06 6.361026330109206e-07 0.0003495830108417167 0.00947701519295936 -0.0006243445379578555 -6.9415303694573875e-06 4.2982163002107626e-08 1.2481473980535977e-05 -7.759503542846658e-08 4.002065182936836e-05 3.196692273716598e-05 -0.00014587789459497138 3.7515893523872936e-05 -0.00017167698857179444 0.00019891540240463913 0.00015697701970776603 1.3323782806676535e-05 0.00014171310262374917 -6.176161115812555e-05 -0.00019181799261064713 -8.00486590370719e-05 -4.845984829309519e-06 1.5784273547716705e-05 -0.00015794379375784972 -3.3280022080996414e-05 0.00022137053454954908 -5.2723458635406125e-05 -4.3238822119799404e-05 -0.00015816311046643476 1.6551592399916033e-07
age_sex 4.328737257538826e-07 -5.887880903669849e-08 -2.429342404395666e-05 -0.000624344537958164 4.3294418095145984e-05 5.012436106119616e-07 -3.19361001467862e-09 -8.966773383724478e-07 5.72317283588845e-09 -3.71775348016872e-06 4.084921859969797e-06 1.649923253975066e-05 -1.6278745963371435e-06 1.0215911997420159e-05 -1.8835089826145954e-05 -9.96225058110891e-06 -4.053990058592012e-06 -4.890350709954796e-06 4.0210223439912e-07 1.0391881382837694e-05 4.4791294341128314e-06 1.963177647712393e-07 1.0226060725471195e-06 1.4133219111731017e-05 3.8089336842014438e-06 -1.5141176856945666e-05 8.210899202896204e-06 5.095420536886822e-06 6.435229792216173e-06 1.0946360218970486e-08
age2 2.6963872202994392e-08 -4.035800989189741e-10 -5.028405260909848e-07 -6.941530369462835e-06 5.012436106120807e-07 1.0715237673789604e-08 -6.998578189340486e-11 -1.0689064343084117e-08 6.981517186789118e-11 5.945381060228252e-08 4.786758853782338e-07 3.0592788486266233e-07 2.757255128600822e-07 3.407691531137429e-08 -3.2158359197754474e-07 -1.5613067044831358e-07 -5.8730861666651336e-08 1.8877639336650503e-07 -2.3040545604573876e-07 -2.1302166734727673e-07 1.6205515183501932e-07 -1.51775190930314e-07 4.7636641745930366e-07 2.6583133873345364e-07 4.1744567441776406e-07 8.98984740718981e-08 2.538953979775959e-07 2.8096084904720626e-07 -6.142884337132804e-07 3.6896236363050207e-10
age3 -1.5440681079313592e-10 -1.9174481991959625e-12 3.2003737475207835e-09 4.298216300215801e-08 -3.1936100146804434e-09 -6.998578189341745e-11 4.668535941551072e-13 6.978025689504318e-11 -4.653815667729637e-13 -8.754522270192046e-10 -3.810840967068999e-09 -2.4481846756174787e-09 -1.8684537931306117e-09 -2.0517251552494809e-10 2.133466205393466e-09 1.1298871626360686e-09 8.608647780840762e-10 -1.7788831127448778e-09 1.826114277729371e-09 1.968864859002266e-09 -1.190574666131609e-09 1.3059759974291107e-09 -3.568614978546093e-09 -2.395913244241726e-09 -3.2505219674064363e-09 -8.158497278698503e-10 -1.6066992305321546e-09 -1.6312404472524623e-09 5.2792918180872976e-09 -4.135889397607171e-12
age2_sex -9.473637261838899e-09 9.042537374052989e-10 5.023104634054518e-07 1.2481473980547478e-05 -8.966773383728007e-07 -1.068906434308594e-08 6.978025689503284e-11 1.9106433600399914e-08 -1.2480249604238793e-10 7.989531171361849e-08 -1.6795440382865818e-07 -4.3297130404014127e-07 2.2435793623016116e-08 -2.0229913792444096e-07 4.7276758467246416e-07 1.9924121534745126e-07 1.1620715016025737e-07 3.5076023562399655e-08 7.961438994532445e-08 -1.1257238701633356e-07 -7.770984736387831e-08 1.8790391242146613e-08 -8.54008300114297e-08 -3.6452159643514163e-07 -8.36019169422809e-08 2.7743030894651185e-07 -2.1179149023383189e-07 -1.1078826859344908e-07 -4.799044372436421e-08 -4.492850532445031e-10
age3_sex 6.377759013800194e-11 -3.0789794817501092e-12 -3.1994283754417937e-09 -7.75950354285665e-08 5.723172835892539e-09 6.981517186792522e-11 -4.653815667730404e-13 -1.2480249604242598e-10 8.31789013497346e-13 -3.8705860177625893e-10 1.4628819438300334e-09 3.2325532641295644e-09 -8.719490972777184e-11 1.3028114367846313e-09 -3.436913214161426e-09 -1.1656763245647871e-09 -8.519009662802087e-10 5.124958152761801e-11 -1.0424031658824898e-09 1.3791185715607699e-10 4.0431084158808477e-10 -2.2574381043235312e-10 9.23933006216944e-10 2.646794972690981e-09 4.926588466600298e-10 -1.5244668907621967e-09 1.495835064513748e-09 4.726915640396284e-10 -8.512403900735778e-11 3.71794083737667e-12
PC_3 4.0041847212243634e-06 7.679675186360447e-07 7.739694887264861e-07 4.002065182931967e-05 -3.7177534801634833e-06 5.9453810602330366e-08 -8.754522270196048e-10 7.989531171347955e-08 -3.8705860177521353e-10 0.025013011072628134 0.0006041426861535289 0.0016147638858757568 -0.00040540321644836507 -0.004372085719212844 0.0018910563542152055 0.0036174603375899693 -0.0037835398660698715 -0.0002627209215959245 -0.0012757008635294598 0.0005978671559753316 0.004878180856803997 0.0025321197957693794 -0.0015745943352339499 -0.008991606297926379 0.0012872001334591544 -0.0009154421011626017 0.0029711089815362456 -0.00039121492460137666 0.004362395635746824 -3.752424499331034e-05
PC_4 -1.6238162275134643e-06 6.900582693809149e-06 -7.696100226391741e-06 3.196692273642043e-05 4.084921860017425e-06 4.78675885378757e-07 -3.8108409670721425e-09 -1.6795440382957552e-07 1.4628819438355203e-09 0.0006041426861535107 0.08416150558718549 -0.0023788204376890124 0.005109768995305069 -0.003350847341545408 -0.0006557769865513567 -0.0029608676422087352 -0.0006707064285311951 -0.0057062117578762514 0.0015470315299721837 0.0041965268254015205 -0.008244744450635638 -0.005856914200871003 0.006111731981321476 0.004989370067909348 -0.002904489271764402 0.002226569045763206 -0.003710978674900803 -0.0005008624291738149 0.003187962421915911 2.7526503720200442e-05
PC_5 2.599595156375273e-06 5.121071406389218e-07 -9.25321078486611e-06 -0.00014587789459610137 1.6499232539821047e-05 3.05927884863475e-07 -2.4481846756222764e-09 -4.329713040414688e-07 3.2325532641373635e-09 0.0016147638858757469 -0.0023788204376890137 0.11093612271996255 -0.0027989772696984565 -0.004294080663701453 -0.000990115167719781 0.004787401089552363 -0.007942325206932006 -0.001326342488070689 -0.008549464438078896 -0.006327980428335648 -0.0004300994909742665 -0.00783170586983298 0.006753036984024299 -0.013629796140723315 0.004763179725593429 0.003202640763697366 -0.0012776423675980094 -0.0015574047590286102 0.00823691246216742 1.4840257989538207e-05
PC_6 -3.7434361614348906e-05 -6.691452032384804e-06 -2.030134440108215e-05 3.751589352424266e-05 -1.6278745963643344e-06 2.7572551285976265e-07 -1.8684537931285164e-09 2.2435793623607126e-08 -8.7194909731704e-11 -0.0004054032164483651 0.005109768995305064 -0.0027989772696984756 0.14006584439126682 0.0029704052859785266 0.004689400750726138 -0.006424038330242257 -0.0041179070887761675 0.0029463609344144433 -0.00666608304643717 0.0009819187899578914 0.00021149000385575783 -0.011366701880376624 0.007247831980039996 0.012687895299422249 -0.003897612186873398 -0.0003399398259069141 -0.0060640364031469204 -0.0019772560685348923 -0.004532581347481311 2.761002620220007e-05
