(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 7.18068274689184e-05 1.35373287803707e-05 3.29710868240498e-06 -8.18767603584839e-07 2.79847797191533e-07 1.51473728047474e-06 5.74917929992166e-07 -1.82922405393995e-06 8.28486613144721e-08
covarage 1.35373287803707e-05 0.000209053329146022 0.000297954812735776 -0.00033145882244623 -4.29581532852375e-06 9.32166763933509e-06 9.99527803622304e-07 -1.2169968772089e-06 6.60171837241385e-07
covarsex 3.29710868240498e-06 0.000297954812735776 0.000768523078580967 -0.000802725918117239 -6.02809552635498e-06 5.49533755592631e-06 2.59337033230947e-06 -4.01784661330334e-06 3.09668842625219e-06
covarage_sex -8.18767603584839e-07 -0.00033145882244623 -0.000802725918117239 0.000918319034013052 9.15244697411295e-06 -4.2742801797552e-06 -2.31188287716743e-06 3.85070989722884e-06 -2.28026131816501e-06
covarPC_3 2.79847797191533e-07 -4.29581532852375e-06 -6.02809552635498e-06 9.15244697411295e-06 6.45549555839893e-05 2.58436068434296e-06 3.22649480235606e-08 -4.81926684308152e-06 -5.37960111419823e-06
covarPC_4 1.51473728047474e-06 9.32166763933509e-06 5.49533755592631e-06 -4.2742801797552e-06 2.58436068434296e-06 7.3626139758077e-05 -1.31405596714484e-07 1.68213457754161e-06 2.47287967764847e-06
proband 5.74917929992166e-07 9.99527803622304e-07 2.59337033230947e-06 -2.31188287716743e-06 3.22649480235606e-08 -1.31405596714484e-07 0.00018900209362341 -0.000124940432472066 -0.000114143635736942
paternal -1.82922405393995e-06 -1.2169968772089e-06 -4.01784661330334e-06 3.85070989722884e-06 -4.81926684308152e-06 1.68213457754161e-06 -0.000124940432472066 0.00027164698521258 -2.47443066138521e-05
maternal 8.28486613144721e-08 6.60171837241385e-07 3.09668842625219e-06 -2.28026131816501e-06 -5.37960111419823e-06 2.47287967764847e-06 -0.000114143635736942 -2.47443066138521e-05 0.000251641753970774
