(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 8.55894164742569e-05 2.26531132626554e-05 -4.95299829182551e-06 -7.87940816688423e-06 5.53105203933496e-06 2.40865245372515e-06 2.16281596837186e-06 -1.53304147201239e-06 -1.65415570993786e-07
covarage 2.26531132626554e-05 0.00025237904569906 0.000355974685202562 -0.000405455513844808 -1.76115133179372e-06 6.4034152568931e-06 2.34412144283222e-07 8.30763635812236e-08 5.32573716123865e-07
covarsex -4.95299829182551e-06 0.000355974685202562 0.000818581105119794 -0.000859094834861613 -4.43622664194811e-06 4.23272926562111e-06 5.59611001897017e-07 -1.2476158776411e-06 1.91290066976367e-06
covarage_sex -7.87940816688423e-06 -0.000405455513844808 -0.000859094834861613 0.00100488993178594 5.98047235350225e-06 -3.23725546675049e-06 -6.41515853543563e-07 8.87368527872966e-07 -1.17580956184815e-06
covarPC_3 5.53105203933496e-06 -1.76115133179372e-06 -4.43622664194811e-06 5.98047235350225e-06 7.93078711044205e-05 3.15189107674421e-06 -5.61093329368916e-07 -5.4119194336957e-06 -5.42570497327108e-06
covarPC_4 2.40865245372515e-06 6.4034152568931e-06 4.23272926562111e-06 -3.23725546675049e-06 3.15189107674421e-06 8.55638338663194e-05 1.61698038029012e-07 2.22923125998152e-06 2.5710668817175e-06
proband 2.16281596837186e-06 2.34412144283222e-07 5.59611001897017e-07 -6.41515853543563e-07 -5.61093329368916e-07 1.61698038029012e-07 0.000220706413425334 -0.000144608911098421 -0.000130685970400168
paternal -1.53304147201239e-06 8.30763635812236e-08 -1.2476158776411e-06 8.87368527872966e-07 -5.4119194336957e-06 2.22923125998152e-06 -0.000144608911098421 0.000281598507620079 -1.73011469858414e-06
maternal -1.65415570993786e-07 5.32573716123865e-07 1.91290066976367e-06 -1.17580956184815e-06 -5.42570497327108e-06 2.5710668817175e-06 -0.000130685970400168 -1.73011469858414e-06 0.000254901873491925
