 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0078762970027732e-05 3.0875673369246e-08 -2.420675152517502e-06 -6.902840415492338e-06 4.5401708565448055e-07 4.742262360228323e-08 -2.780750487492228e-10 -9.758131695017598e-09 6.496950405648815e-11 4.071065390445656e-06 -3.583437927735019e-06 2.7252748449338744e-06 -3.7569012196359136e-05 4.8964645000620616e-05 -6.821800357271899e-05 4.620359292926564e-05 -4.082054342155209e-05 -3.4399608715026066e-06 -7.592637521517951e-05 -6.898260836755071e-06 -1.6991131284310816e-05 -5.09161650125064e-05 9.106039949756422e-07 -3.511213525776796e-05 -2.2516605779689066e-06 3.2005246214601942e-06 -4.227906139615144e-05 -4.6917646688497143e-05 6.47272223962919e-05 7.570272302365909e-08 -2.4463103839113604e-07 3.9532610741787385e-08
yob 3.087567336926127e-08 9.776485983853066e-08 1.6623007328170617e-07 4.610009878540779e-07 -4.8277706579930606e-08 -8.99774952287194e-10 9.722277137414225e-13 6.951660673620924e-10 -1.766414727558118e-12 7.922519195633674e-07 7.018888131532675e-06 4.999945533792706e-07 -7.000659283401079e-06 -1.5540427348756742e-06 -3.1360044641131033e-06 2.0866691453926824e-07 -2.41556596658029e-06 4.591273152493021e-06 -1.9034192049104542e-06 -4.330784846338575e-06 5.9184588531185515e-06 -5.458407557111731e-06 -2.6514671418574215e-06 8.42005159124641e-06 2.884674875290212e-06 -4.1288476495926974e-09 -2.1375590506052868e-06 3.026582839646201e-06 -1.1438410702564002e-05 -2.563238336279331e-09 -8.775662169244527e-10 -2.4724016744131277e-09
age -2.4206751525277295e-06 1.662300732813721e-07 3.461006352422763e-05 0.0005072853826088216 -3.42665489044405e-05 -6.990108140827284e-07 4.391577596816467e-09 6.957530272090233e-07 -4.374605202462377e-09 2.1895860462912626e-06 -5.668037309158975e-06 -1.0037858888122181e-05 -2.783438304618439e-05 -1.368593417611609e-06 8.804512679927468e-06 1.4609512001821076e-05 -4.4468061987914535e-07 -1.0077906757474372e-05 7.641002662688794e-06 1.7645351801643375e-06 1.5294006613724062e-06 -4.315656442975257e-06 -3.007276019123396e-05 2.1243046202054597e-06 -6.297716265108745e-06 -4.362122921051081e-06 -2.8971779045677172e-05 -6.744886882094434e-06 1.6746287485283465e-06 1.923198052778753e-08 1.2687385135167727e-07 -4.520400585064024e-08
sex -6.902840415498764e-06 4.6100098784505866e-07 0.0005072853826098202 0.014156991272737026 -0.0009210050013239433 -1.0000294831190463e-05 6.15605532337664e-08 1.8252191638997278e-05 -1.1273218725331641e-07 2.9666067676247785e-05 6.488607397393451e-05 -0.00011227178590440794 -2.1755092535513636e-05 -0.0001404173818280699 0.00017534163312864646 0.0002886798840728378 -5.456540960348792e-05 7.436021082991393e-06 0.00013693397089166147 -0.00017255595038226525 0.00018508228459575773 -2.7085697272298696e-05 -0.00010151384997596323 -9.632075341879473e-05 0.00013888124630086478 0.00024376485453514148 -0.0002741007870731761 0.00019637765365070804 -9.136924037631137e-05 5.802789213535187e-09 1.2595765922905005e-06 -4.956948623789036e-08
age_sex 4.5401708567545425e-07 -4.827770657977588e-08 -3.426654890451142e-05 -0.0009210050013239995 6.215035953576057e-05 6.950044176744185e-07 -4.371953052377364e-09 -1.2641703665849391e-06 7.964000606457814e-09 -2.9719708568252628e-06 2.1264680216927872e-06 1.424054165409377e-05 2.220262115410595e-06 8.365853059136961e-06 -1.7490985525835223e-05 -1.8064930795996663e-05 -1.745787984141706e-07 3.4991935378652353e-06 -1.2065464350359566e-05 8.363077852916831e-06 -1.175094523613502e-05 1.516858126456382e-06 8.266518414535506e-06 1.0389450924017598e-05 -6.733146142463303e-06 -1.7007261225498465e-05 2.1808918779873504e-05 -1.1032019916091966e-05 2.4541391423584676e-06 1.7541782024393086e-08 -1.025088086187169e-07 2.817751017612527e-08
age2 4.742262360226048e-08 -8.997749522764385e-10 -6.990108140827146e-07 -1.0000294831169504e-05 6.950044176729366e-07 1.4516123134251008e-08 -9.30964550267608e-11 -1.4452437751285585e-08 9.27036472893855e-11 3.52901229568405e-08 4.4717102759611926e-07 3.2282500613429165e-07 4.132885856466579e-07 5.998691389234608e-08 -3.091786668964671e-07 -3.099325707150888e-07 -1.4617035287525317e-07 3.8593227922990626e-07 -3.03333550354165e-07 -2.4515586175202536e-07 9.627063325773677e-08 -8.616567369369383e-08 6.356491071794446e-07 2.2880178248425553e-07 2.946738366003829e-07 1.1933779509293593e-07 5.303794405378691e-07 1.774359418178232e-07 -4.758532238075673e-07 4.561468799433319e-11 -2.542030239653109e-09 7.204522654047562e-10
age3 -2.7807504874985367e-10 9.722277136968933e-13 4.391577596816369e-09 6.156055323363191e-08 -4.371953052367853e-09 -9.309645502676018e-11 6.07529381656285e-13 9.269170857993119e-11 -6.048602724358787e-13 -7.459084211575717e-10 -3.6467706894352526e-09 -2.561205820398332e-09 -2.6941669447188686e-09 -3.662832727708599e-10 2.0624997676478427e-09 2.0356811953825774e-09 1.4157656245954283e-09 -2.994098216263978e-09 2.266261380393306e-09 2.226186602932413e-09 -7.797676633200534e-10 9.01411154194792e-10 -4.536828729927299e-09 -2.196168866040938e-09 -2.5515352856419253e-09 -9.699394441952885e-10 -3.2879305557979223e-09 -9.904475225172772e-10 4.515794633635935e-09 -2.740240782088247e-12 1.5864932603647448e-11 -3.4561686263455444e-12
age2_sex -9.758131694662231e-09 6.951660673489128e-10 6.957530272105262e-07 1.825219163899958e-05 -1.2641703665850173e-06 -1.4452437751317033e-08 9.26917085801331e-11 2.6279970915790835e-08 -1.6860128933789706e-10 6.455999877389424e-08 -1.3115710966635228e-07 -3.89858493006017e-07 -5.48328905800647e-08 -1.6934624722703051e-07 4.5032764284872056e-07 3.4865694548824126e-07 4.311074512672147e-08 -1.2990833329459067e-07 3.2077347702211e-07 -5.901323602308254e-08 2.2825993902644963e-07 -3.8239254089622515e-09 -2.2037416901561094e-07 -2.997075174611193e-07 1.167816996359541e-07 3.165427193931278e-07 -4.6693521572235476e-07 2.1633487898610315e-07 2.704328712793975e-08 -5.816624557460769e-10 2.0502370828751516e-09 -5.37190646219555e-10
age3_sex 6.496950406038417e-11 -1.7664147274215402e-12 -4.374605202472114e-09 -1.1273218725333806e-07 7.964000606458758e-09 9.270364728959104e-11 -6.048602724371986e-13 -1.686012893379062e-10 1.0995271702049463e-12 -2.912590706977973e-10 1.2421059653549054e-09 2.987599258613985e-09 3.984073990470716e-10 1.1145361244893741e-09 -3.3316816721822563e-09 -2.024801246931203e-09 -4.090439412614882e-10 1.0802213956206195e-09 -2.5060367704959114e-09 -2.604855065655051e-10 -1.4099197692291012e-09 -1.1019132176913439e-10 1.7081976131330043e-09 2.3046043096591772e-09 -7.180051865234938e-10 -1.7694039051765243e-09 2.9867840944949298e-09 -1.5858655226658897e-09 -5.314105013187169e-10 4.4845284814533235e-12 -1.1895386181352098e-11 2.383412314087872e-12
PC_3 4.071065390445164e-06 7.922519195633406e-07 2.1895860463176227e-06 2.9666067676867376e-05 -2.971970856867911e-06 3.5290122956291555e-08 -7.459084211540464e-10 6.45599987747765e-08 -2.912590707034333e-10 0.025510662079786903 0.0005594142169047725 0.0016060432904986884 -0.0004217252170605277 -0.0045411776273721815 0.0020747727256128063 0.003744629618810046 -0.003841387943137082 -0.00031067635630726567 -0.0013865554274726803 0.0006183520403602972 0.004988033578281297 0.0026076577942115253 -0.0017788238553407049 -0.00934214695492265 0.0013756121129346762 -0.0010176404284732705 0.0030305338450252323 -0.0003449035943404721 0.004470656229941345 -3.340862339262917e-06 -3.554001178469782e-05 -3.390237043603187e-05
