 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0005122005237199824 -1.3609000288897855e-06 0.000124523810855578 1.761021685980033e-05 -7.0163198020238445e-06 -3.861382423704161e-06 3.6647449028069896e-08 3.277303114933827e-07 -3.834559803444343e-09 -0.00027789839332467735 6.374059193492661e-06 -0.00022264339627873443 0.00025409317633471684 0.00024029411367590208 -0.00021546945681891622 -0.00018958110559813123 2.4977863843409688e-05 -0.0002778012809996752 -0.0004221361980344431 -0.00015596456525722712 -0.00021975399568125483 -9.059446771886911e-05 0.000143023295124279 -0.00021978205547440728 -0.0001158059027329623 -6.843524568292929e-05 -0.000325780043559583 0.00038329792600068477 0.0004835092811417659 2.372369362240476e-07 2.5505867208244768e-06 -6.2657354656446855e-06 -1.6856003284775798e-06
yob -1.3609000288861841e-06 3.7266889681622417e-07 -5.7383274982728346e-08 -1.151247487396586e-06 -3.355644684644166e-08 8.280226470065473e-09 -6.443132420677643e-11 1.2909154700760347e-09 -7.247411739079587e-12 3.2142417988716057e-06 5.0172108883184885e-05 1.3256362422732845e-05 -3.658534816508274e-05 1.0691278244932906e-05 -2.8283294008241316e-05 -4.0096972447473826e-06 -1.724512269121377e-05 3.179102672327425e-05 1.175380667261653e-06 -2.9054858983243574e-05 2.486554181572062e-05 -3.448258906550363e-05 -5.787430171683871e-06 3.5674424622039845e-05 2.4245029612887736e-05 1.3504411473115473e-06 -7.08111920313457e-06 1.937271111488864e-05 -4.745854147607729e-05 -1.7853331388461338e-08 -7.600905005902211e-08 1.0777638928526952e-07 2.8693097679451077e-08
age 0.0001245238108567178 -5.738327498614183e-08 0.00018175278247582752 0.0021098397011718993 -0.00018096227445903211 -4.769894714757773e-06 3.896271996995889e-08 4.748128642671958e-06 -3.8786367977487994e-08 -2.841559038668773e-05 -6.299527654473678e-05 -0.00015075161528204783 -4.305703030594341e-05 -0.00015480489848508912 6.257238118303393e-05 -8.655895961022118e-05 8.636360653507278e-05 -3.547716408016466e-05 1.615738562079573e-05 1.599947148639054e-05 -0.0001563532420437528 3.9952743522520895e-05 6.461739244843003e-05 -0.00014288601113588947 0.00024433928711104294 9.022265417360554e-05 -0.00014717825160323616 -3.6201308972569177e-05 0.0002236388285304262 -1.9798842250952002e-07 2.05381348700846e-06 -6.323921678702865e-06 1.7535020078118402e-06
sex 1.7610216884257653e-05 -1.1512474874087365e-06 0.0021098397011879958 0.047094525329559225 -0.0038593023072155414 -5.374967048180033e-05 4.287300344611926e-07 9.798867435011274e-05 -7.810644259022322e-07 -0.0002004102198622753 0.00021907572172883533 -0.001225703671859078 -0.0007601375082079356 -0.0035046938838207775 0.0012851921578057844 -0.0009595409364182391 0.0012522099694797565 -0.0006449793276653403 -0.00013852447384161197 0.0011373937059622379 -0.0027790284802480204 -0.0018281294115877968 0.0008510039673043435 -0.004291931096375694 0.0020913545913852946 0.002391996808316526 0.00023666220305653112 -0.00208503117308715 0.0011185815153383855 -5.441093180066286e-06 4.506800403128476e-05 -5.737227637143429e-05 -3.271234462420076e-05
age_sex -7.016319804217935e-06 -3.355644684031693e-08 -0.00018096227446045082 -0.003859302307215834 0.00032754375807841603 4.748176970946616e-06 -3.878875370964079e-08 -8.550408012104049e-06 6.969355569916774e-08 1.0327689794813e-05 -1.3027708998174971e-05 9.916226824631838e-05 6.359953964919039e-05 0.00028987547647497193 -0.0001072439727789656 8.053026446562135e-05 -8.536960235038028e-05 6.733184944912926e-05 1.588295949369991e-05 -6.658600555267541e-05 0.00017862902967711377 0.0001440558301972285 -3.1482310767687504e-05 0.00036964416694381763 -0.00013080490508551035 -0.00010484432746364457 3.5205913456934604e-06 0.00017315657547681062 -0.000100299923847022 7.560318175714945e-07 -3.3659272872323985e-06 3.875052958516711e-06 2.4645884297184355e-06
age2 -3.861382423734019e-06 8.280226470164785e-09 -4.769894714758583e-06 -5.374967048138284e-05 4.748176970909759e-06 1.2864314451462439e-07 -1.0744576443742503e-09 -1.2789061297512687e-07 1.0683111810775674e-09 7.804141332755681e-07 2.8362490234641348e-06 4.087295963382882e-06 -6.184322724379916e-09 4.780989342368875e-06 -2.2825840952341787e-06 2.3966355768662516e-06 -2.5004840670074856e-06 2.1361616102127373e-06 -2.7189663731543165e-07 -5.105986407306159e-07 3.808674345168483e-06 -1.6674274924512218e-06 -1.8134668420244385e-06 4.5860662754038464e-06 -4.54175421066694e-06 -1.0582213413309175e-06 3.3548492302766923e-06 4.458484286083539e-07 -6.16674560657375e-06 1.0370786415581259e-08 -4.6321591876265075e-08 1.4182428912164209e-07 -3.893870855553612e-08
age3 3.6647449028326275e-08 -6.44313242080241e-11 3.896271996997162e-08 4.287300344578187e-07 -3.878875370934291e-08 -1.0744576443744147e-09 9.15606318121812e-12 1.0683008427933082e-09 -9.104502020369448e-12 -7.212717184533281e-09 -2.0775984586985083e-08 -3.2942681599973276e-08 3.5220599787819592e-09 -4.109391117879934e-08 1.7137329063648993e-08 -2.1551415096245557e-08 2.0159458935258985e-08 -2.1741765196776565e-08 -1.4887973659815172e-09 -1.2611947089946527e-09 -2.5856971754350094e-08 1.190522444508071e-08 1.3771624035476744e-08 -3.643195013859997e-08 2.5774582804532933e-08 -2.263297831010596e-09 -2.627239900206043e-08 3.1912611726490654e-09 4.3634424310041576e-08 -1.1832917169173887e-10 3.283977971601627e-10 -9.945199488557007e-10 2.6205413373823984e-10
age2_sex 3.277303115531418e-07 1.2909154698718869e-09 4.748128642710421e-06 9.79886743501304e-05 -8.550408012104913e-06 -1.2789061297612586e-07 1.068300842801383e-09 2.287702728617584e-07 -1.9045088581323837e-09 -1.5316089057567406e-07 3.146813604284985e-07 -2.3595087721478493e-06 -1.464822576245725e-06 -7.641622825853146e-06 2.7227915274714508e-06 -1.8717810886147765e-06 1.8754553030710585e-06 -2.2053436840682433e-06 -6.788820426267719e-07 1.13137698037926e-06 -3.510135849727415e-06 -3.304728651989594e-06 -1.7643913322873406e-07 -9.436092319156887e-06 1.979841342353362e-06 3.18835773794476e-07 -3.5875548474188884e-07 -4.737662425698134e-06 2.327771016856879e-06 -2.595752913131342e-08 7.806785606831046e-08 -8.045590210947907e-08 -5.859828301353207e-08
age3_sex -3.8345598039320316e-09 -7.24741173763218e-12 -3.8786367977811805e-08 -7.810644259024601e-07 6.969355569918196e-08 1.0683111810859855e-09 -9.104502020437503e-12 -1.9045088581325736e-09 1.616297342837453e-11 7.031714806510113e-10 -2.4864608179209267e-09 1.8385507634612233e-08 8.690843195745518e-09 6.450399749952191e-08 -2.0855011428593113e-08 1.2767529727350609e-08 -1.4328052730304208e-08 2.1812831224381444e-08 8.72223266563624e-09 -3.73010046852683e-09 2.1083680413982134e-08 2.326017519745799e-08 9.019200600860755e-09 7.245576288903003e-08 -2.2924893517001118e-09 1.59474849554662e-08 4.990600552049494e-09 4.1281307410156083e-08 -1.433972966567303e-08 2.5383034023469503e-10 -5.828165727777332e-10 5.294748885147561e-10 4.4651631276170127e-10
PC_3 -0.00027789839332462634 3.2142417988720385e-06 -2.8415590386368816e-05 -0.00020041021985587947 1.0327689794253705e-05 7.804141332669426e-07 -7.21271718446091e-09 -1.5316089056069389e-07 7.031714805261774e-10 0.08171319082057482 -0.005461078316888165 0.0013431697768056545 0.005913207672384095 -0.0023672597220170655 0.0076323315631629494 0.007845767395000477 -0.019119351359990704 -0.009288462177135248 -0.008270037427990732 0.011530022699741379 0.006807335549417945 0.018013533672206324 -0.006471966314731666 -0.039963913911621435 -0.008704989904106118 -0.005771693126751643 0.014643318621839931 -0.007629214908002504 0.02469639029413219 -8.442595369583025e-05 6.40043812917503e-05 -0.00014912945999513442 -5.668410909791321e-05
PC_4 6.374059194017142e-06 5.0172108883186416e-05 -6.299527654353384e-05 0.00021907572174850596 -1.302770899989588e-05 2.836249023431703e-06 -2.0775984586713913e-08 3.1468136047453773e-07 -2.486460818303797e-09 -0.005461078316888233 0.2669047247815939 0.002151189471686481 0.04555308949534503 -0.0138231313474061 -0.008448777271285195 -0.0055562804225141255 0.0040607752849536145 -0.014030844804690334 0.008428581068952118 0.02199025224631083 -0.030258203502423458 -0.020809376920463193 0.02817899208257046 0.01384047859785639 -0.007102972041849077 0.006511190935817567 -0.02258135659248588 -0.0037921347102016574 0.03262307833912413 7.72350250118593e-05 -4.1057469416536075e-05 0.00010879118252877312 2.0455760484451314e-06
PC_5 -0.00022264339627913485 1.3256362422736766e-05 -0.00015075161528130778 -0.0012257036718370574 9.91622682443891e-05 4.087295963362531e-06 -3.2942681599800064e-08 -2.3595087720958783e-06 1.838550763417808e-08 0.0013431697768059002 0.0021511894716870696 0.3397917580626575 -0.0032527545396637643 -0.01569388343570589 -0.021785271747709164 0.018965214760126407 -0.02498627409175204 -0.02801247468599273 -0.03171974684867265 0.002511432124298768 -0.01634927881960362 -0.01602214350129306 0.014828777510906081 -0.0504667887795546 0.004536659016486591 0.002931067996577123 -0.01298772650548922 -0.016416581306100464 0.034883745795937435 -2.5215777530659315e-05 9.65521450026077e-05 -0.00014093739314250132 1.6472348114228206e-05
PC_6 0.0002540931763340549 -3.6585348165082196e-05 -4.305703030679458e-05 -0.0007601375082175925 6.35995396500363e-05 -6.1843227015989455e-09 3.5220599785927772e-09 -1.464822576268337e-06 8.690843195933416e-09 0.005913207672384184 0.04555308949534545 -0.0032527545396626983 0.4539442356411931 0.01723260529827524 0.02715346303364712 -0.003768447218799425 0.013163638204148136 0.012733462617081854 -0.028364681716062427 -0.0022356399237906423 0.04391266997902144 -0.059321926213240214 0.019329329053827664 0.05009449044207491 -0.010936738063246808 0.0018390736315249223 -0.030342700335855028 0.0037032305438985036 -0.02417376395841169 4.109749734990806e-05 3.5651278636785975e-05 0.00018183590521798616 -0.00020378347476445667
PC_7 0.000240294113673983 1.0691278244941781e-05 -0.00015480489848622377 -0.0035046938838187627 0.0002898754764747702 4.78098934239825e-06 -4.10939111790356e-08 -7.641622825846861e-06 6.450399749946528e-08 -0.00236725972201683 -0.01382313134740442 -0.01569388343570437 0.017232605298274674 0.5959488033805374 -0.0008623281111380389 0.04754215560783216 -0.03498677385594172 0.046254691035100215 0.038187917414461 0.03233971947672202 0.0021382892422570406 -0.0676899523458712 -0.032532047877649205 0.0524298398663671 -0.00014181995539775896 0.0016354203609177153 -0.012448752632051167 0.025390395993371992 -0.051782617808811375 6.413794907090405e-05 -4.3414478523043965e-05 0.00012888730296198346 0.00010148918360015047
