 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.1648870790710195e-05 3.5276402333431965e-08 -4.623850055856179e-06 -2.7922533661016078e-05 1.7370237746004207e-06 8.96444191647547e-08 -5.307691013966995e-10 -3.3962220376395787e-08 2.1045686590309884e-10 -4.9989335273349785e-06 2.421746667503658e-06 2.859334150051315e-06 -3.568967967395359e-05 5.6512222305715066e-05 -7.408864286207832e-05 4.903144444508406e-05 -4.584211823924714e-05 -1.0143601051789742e-05 -8.504398378624685e-05 -1.1090822183427704e-05 -1.5893131993823388e-05 -5.555542836047516e-05 5.507241055149819e-06 -3.761509345038605e-05 -1.0056891322129182e-05 8.15572682128068e-06 -4.777099119334515e-05 -5.71216786020405e-05 7.652018700992648e-05 -8.131674221197275e-08
yob 3.527640233345142e-08 1.0798834219187158e-07 2.2406762162343498e-07 8.934867676666162e-07 -7.84159693206407e-08 -1.7594824383942358e-09 5.546910626868704e-12 1.247363202001963e-09 -4.789595639333116e-12 1.073786545889781e-06 7.688829999721328e-06 4.696776246078866e-07 -7.446224030299246e-06 -1.9758246938577796e-06 -3.45650400300035e-06 2.994455592156015e-07 -2.883181016468074e-06 5.608810630119188e-06 -2.1914180565538327e-06 -4.73781430212422e-06 6.40593566906632e-06 -5.836540896426286e-06 -2.459953685682265e-06 9.353888160860988e-06 3.2645420374077906e-06 7.245661365719813e-08 -2.2386452794680557e-06 3.4261038561208713e-06 -1.3123098013196744e-05 -4.63469263206724e-09
age -4.6238500558139085e-06 2.240676216236003e-07 5.6158098204150595e-05 0.0008432694756273822 -5.5538364944840504e-05 -1.1160906182861051e-06 6.926613115377251e-09 1.1087539246301243e-06 -6.886477469151085e-09 6.980152590051113e-06 2.1548434024971382e-06 -5.797061270303922e-06 -3.0634280200516e-05 1.0683826655391003e-05 1.870168472646605e-05 6.9786903024778235e-06 2.23190285851644e-06 1.3372102543809735e-05 1.5130014598404084e-05 -7.527504036595366e-06 -1.8272562987960617e-05 -9.535960611919998e-06 -3.701154043301701e-05 1.7555793582223603e-05 1.6026325771313827e-05 -6.534776227792405e-06 -3.703194205090842e-05 -3.2681902477917424e-05 -6.7956299673847475e-06 1.8025765870858094e-07
sex -2.7922533658946994e-05 8.934867676585252e-07 0.0008432694756266192 0.02157624220022973 -0.0013912013363843961 -1.6481952700677846e-05 1.0082584731131018e-07 2.7399898525275362e-05 -1.6847550324585137e-07 6.972820241234224e-05 0.00019492047114629332 -5.0668228404540835e-05 2.6940937972614936e-05 5.7449541576974346e-05 0.0002362830287626471 0.00014964455111268968 -1.1727668718806349e-05 0.000438707633600948 0.00020559110327471702 -0.0003738786480578523 2.8205573090585257e-05 -0.00016674040622801799 -8.930308837159514e-05 2.13254522511826e-05 0.0004001217154065368 0.000515732864323421 -0.0003535165670460207 -0.00022348823959249668 -0.0003185243093339346 2.046220055677511e-06
age_sex 1.7370237745260057e-06 -7.841596932004265e-08 -5.553836494476719e-05 -0.001391201336383863 9.220299460065854e-05 1.107381044082768e-06 -6.879887339620778e-09 -1.8526914382088022e-06 1.1569406499739062e-08 -5.681538617681379e-06 -5.083994215298175e-06 1.2291528772849416e-05 -6.402190282984705e-07 -3.4462378274034103e-06 -2.2861185819108178e-05 -9.385749937163556e-06 -3.925318077895038e-06 -2.3919800436525664e-05 -1.6321061622135256e-05 2.1998464406694468e-05 -1.8838231917383292e-06 1.2134662740026135e-05 8.339811036864127e-06 2.447286604956505e-06 -2.386713184857446e-05 -3.287839125493891e-05 2.7841800812003146e-05 1.7069223826011164e-05 1.6589988228531684e-05 -1.1678453325894404e-07
age2 8.964441916440963e-08 -1.7594824383989205e-09 -1.11609061828583e-06 -1.6481952700686475e-05 1.1073810440837786e-06 2.2631974894819716e-08 -1.426365882747378e-10 -2.2494865191200146e-08 1.4181568515341483e-10 -4.5864304798275974e-08 3.528089138977072e-07 2.6778908412701164e-07 4.7117912354672097e-07 -1.6425416696761127e-07 -5.26597388248896e-07 -1.6905632861179723e-07 -2.3497796269778404e-07 -3.3968488078471396e-08 -4.735696772961046e-07 -7.632730452261254e-08 5.01644401869668e-07 -1.7456552819309347e-09 7.886988114224725e-07 -4.130088081196057e-08 -1.456094505302613e-07 2.0052282149876893e-07 6.884702526794154e-07 7.100259338253159e-07 -3.776693260529298e-07 -3.1986932729130747e-09
age3 -5.307691013897363e-10 5.546910626876671e-12 6.926613115374079e-09 1.0082584731132767e-07 -6.8798873396246635e-09 -1.426365882747083e-10 9.111196051825642e-13 1.4179407061057522e-10 -9.058471276336159e-13 -3.270007240005429e-10 -3.2660394129008844e-09 -2.3613986064928038e-09 -3.1453305499625536e-09 9.740016209633545e-10 3.4398346644787274e-09 1.2203357962080896e-09 2.1379505361438134e-09 -5.574851581252367e-10 3.424487154662401e-09 1.2274835067672834e-09 -3.3211753938209208e-09 4.287655065964518e-10 -5.610582388326366e-09 -6.113630972734459e-10 1.5828327459113223e-10 -1.6504419805671027e-09 -4.328568641629627e-09 -4.360144110091613e-09 4.169326269605595e-09 1.7776908804044042e-11
age2_sex -3.3962220375618574e-08 1.2473632020026755e-09 1.1087539246282876e-06 2.7399898525255718e-05 -1.8526914382082089e-06 -2.249486519117252e-08 1.4179407061045194e-10 3.7875207917017426e-08 -2.4002861708259354e-10 1.116945908690264e-07 -9.868764063979006e-09 -3.8107683854616535e-07 -6.8547593361870576e-09 4.8747323634500966e-08 5.648682429623542e-07 1.8937537370500854e-07 1.3264961065786532e-07 3.9517035682140224e-07 4.133509153698924e-07 -3.2656443863596265e-07 4.924833448241459e-08 -2.395771332306859e-07 -2.4796555481294584e-07 -1.3211947897214951e-07 4.556906452877998e-07 6.052501227970963e-07 -6.183346708615392e-07 -3.64932234410093e-07 -2.4343843012370835e-07 2.1199609390014745e-09
age3_sex 2.10456865891804e-10 -4.7895956393201e-12 -6.8864774691377445e-09 -1.6847550324568196e-07 1.1569406499732268e-08 1.4181568515320452e-10 -9.058471276326129e-13 -2.400286170825314e-10 1.5419184977511103e-12 -5.261108746486072e-10 6.018540340400811e-10 3.0524612048637682e-09 1.782778271998858e-10 -1.3551099441949185e-10 -4.029215572307105e-09 -1.121057209371209e-09 -1.0836054816813055e-09 -2.0734209114956672e-09 -3.1537168868564777e-09 1.3307808429305411e-09 -3.90461371201885e-10 1.4899091159257247e-09 2.0592187216132557e-09 1.1829071057051785e-09 -2.8091987750226985e-09 -3.41136972761062e-09 4.183400070324889e-09 2.0967372891072054e-09 1.1161179171565386e-09 -1.24868484940534e-11
PC_3 -4.998933527333266e-06 1.073786545889841e-06 6.980152590087876e-06 6.972820241332153e-05 -5.68153861774982e-06 -4.5864304799049435e-08 -3.270007239955097e-10 1.1169459087046208e-07 -5.261108746578932e-10 0.0286704565015812 0.00040014542885921786 0.001541891649987155 -0.0006297970413990378 -0.004428163496607118 0.0021299157846700507 0.003553745716050699 -0.0044305517659892595 -0.00041218887521276464 -0.0018152525266646683 0.0011323007674156663 0.005389346525877514 0.0030996578422641807 -0.0021573463849655656 -0.010777974169388005 0.0011703767565303164 -0.0012926599220312147 0.0036572372612612126 -0.0006387680401763811 0.005360051573080424 -4.127260563669169e-05
PC_4 2.421746667501295e-06 7.688829999721398e-06 2.154843402564154e-06 0.0001949204711479652 -5.08399421541061e-06 3.5280891389635406e-07 -3.2660394128923843e-09 -9.868764061688248e-09 6.018540340255944e-10 0.000400145428859222 0.09619759376120558 -0.002081914484194572 0.006499232993269652 -0.0026131075343176335 -0.0009419092606251897 -0.0034674086621035057 -0.0004151164940022402 -0.006521001638802263 0.0018468017277363004 0.005521324630809096 -0.009028966835822114 -0.006465996012601328 0.007193899542933857 0.0056364275934965066 -0.004489812063236422 0.002118276575739909 -0.00431756779347831 -0.0005181191511473269 0.0042809271122222605 3.2039739561324476e-05
PC_5 2.8593341500299654e-06 4.696776246080605e-07 -5.797061270214301e-06 -5.066822840261394e-05 1.2291528772726544e-05 2.677890841252901e-07 -2.3613986064824607e-09 -3.8107683854377486e-07 3.0524612048492396e-09 0.0015418916499871762 -0.00208191448419455 0.12598213444745088 -0.00270915351998553 -0.004307749710405601 -0.0018332699552239284 0.005334990186070296 -0.008902095638406703 -0.001969879815762359 -0.009847011001327309 -0.006380735622461857 -0.0009918879144224719 -0.008882972982426667 0.007109302955618974 -0.01637280088985741 0.0052900641087832625 0.003032518390101725 -0.0019201003956044712 -0.0019354608164353093 0.009941918615002925 1.7811887925115835e-05
