 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0016788961426502796 -3.772245373988435e-06 0.0004029230860458683 0.0009756456214532047 -0.00010402632758684312 -1.27048747263553e-05 1.223960498947847e-07 3.3259123133684224e-06 -3.234875469230788e-08 -0.0008669307983768466 0.0001603647913831067 -0.0006326981764768302 0.0009507911812862821 0.00028341971682762756 -0.00042168302017645573 -0.0006890383245483646 3.366712711684772e-05 -0.0006439175462465095 -0.001120505900383412 -0.0006323942751742998 -0.0003012089774376468 -0.0006955372403507343 0.0009410329944956274 -0.00046899643617026224 -0.0006040046654866784 -0.00027758907523937524 -0.0005370479719266062 0.0012390693302799306 0.0020833398868951615 -2.8188915745721474e-06 8.006257505038171e-06 -1.5640119980330318e-06 -2.3247696454774548e-05
yob -3.7722453739811583e-06 1.1232567647597873e-06 6.199400084169744e-07 7.772751126799132e-06 -9.516905096345358e-07 6.338256814836858e-09 -5.2048715784792284e-11 2.45202053574224e-08 -1.8237241538257744e-10 8.6777518676824e-06 0.00015859614654001498 4.138284456987979e-05 -0.00011248818374589353 3.3230392062359336e-05 -9.049895050340287e-05 -2.7860289985625716e-05 -5.049104352670151e-05 0.00010376567001977823 -8.086172466861447e-07 -9.95875090886334e-05 7.753326199100686e-05 -9.903885712286705e-05 -2.5685371709577e-05 9.995945086338624e-05 6.650236162219712e-05 6.083450952385898e-06 -1.5684907632358863e-05 5.857036890360718e-05 -0.00015037083637002924 -8.982382158061396e-08 -2.7693372891832777e-07 2.734861272723844e-07 2.2956456158700773e-07
age 0.00040292308604720687 6.1994000840071e-07 0.0005578705308605651 0.006428261514292812 -0.0005545548707426722 -1.4733648136416467e-05 1.2127910044161323e-07 1.466142924759931e-05 -1.206947385793876e-07 -0.00014568519623888855 -2.641622831113976e-05 -0.0003740046705176315 -0.00022207707865059477 -0.0005666246505643684 0.00020286151667957877 -0.0002532084853859811 -0.00017503041312088452 -3.477984105724976e-07 0.00019574333739243803 -0.0007860392177291341 -0.00010050654789290713 0.0002854037445336174 0.0002247098625263592 4.148818299766369e-06 0.00016313946501830592 -0.0001829679976345874 0.00012989265494562846 -0.00023506753958524947 0.0008023658898553194 -3.252723292011024e-06 -3.3861391411880956e-06 1.3469103764179358e-05 -9.124340281202434e-06
sex 0.0009756456214792588 7.772751126715843e-06 0.006428261514305131 0.12272701543697681 -0.010161260386456315 -0.00016432783672849378 1.3179884716891199e-06 0.0002605428557745982 -2.0953798079322263e-06 -0.00017329270434880784 0.0005473498127294551 -0.0034998764222610493 -0.002318039035186321 -0.011187381342496935 0.0019221209496059154 -0.0022707918220241457 0.0021381304367444074 -0.00028492704638691143 0.002383306254501286 -0.008726064485777424 -0.00027079656353181 0.0013417350692106053 0.0015661334679793909 -0.005747197538450668 -0.00034254534477219965 -0.000326875648976964 0.002038982643206564 -0.003246242596010351 0.0019205749172551898 -1.3718650148206893e-05 -5.189008191869014e-05 0.00010064383462296024 -3.417158847615946e-05
age_sex -0.00010402632758937697 -9.516905096246672e-07 -0.0005545548707439772 -0.010161260386458718 0.0008767769962643503 1.464654868940591e-05 -1.206017630852192e-07 -2.322593253228603e-05 1.917208032964069e-07 1.649220249009842e-05 -1.7493483888165777e-05 0.00028507457738438576 0.00015197914702258047 0.0009693093251639565 -0.00016353900363018064 0.0002472148716385931 -0.00015459979083068314 7.926666449618923e-05 -0.00023874742576584617 0.0007313378179080287 -0.0001579528268129778 -6.126527940466904e-05 -6.113405853763565e-05 0.0005724592689413541 0.00018426850201169406 0.00027357506715669104 -4.368178007198755e-05 0.00023485774036429954 -0.000256529510442072 2.268578194649868e-06 4.471194619114479e-06 -9.460763402904298e-06 1.534655045638009e-06
age2 -1.2704874726391603e-05 6.3382568149646306e-09 -1.4733648136419622e-05 -0.00016432783672819048 1.4646548689373211e-05 4.009425430785917e-07 -3.381172082624003e-09 -3.985542598879682e-07 3.3619127284254576e-09 3.9672996209891905e-06 5.067683709344618e-06 1.0373071789106798e-05 1.1640032285077474e-06 1.8396017066672e-05 -7.755570933805891e-06 7.821301503741436e-06 2.5693189647747966e-06 3.068796817772719e-06 -5.476883545190006e-06 1.8117892989029127e-05 5.966010540626722e-07 -7.895265960486908e-06 -7.103369929413375e-06 2.9957143341457385e-06 4.3063378885337253e-07 8.10312914214891e-06 -2.400389206222582e-06 3.8879315419784455e-06 -2.413759246685122e-05 9.907578033768466e-08 9.692977299828679e-08 -3.6442187177585564e-07 2.1934890233584753e-07
age3 1.2239604989511697e-07 -5.204871578682817e-11 1.2127910044166254e-07 1.3179884716868056e-06 -1.2060176308496458e-07 -3.381172082624631e-09 2.913414516033607e-11 3.3622826184287193e-09 -2.8979990084080105e-11 -3.525411599663354e-08 -3.923555013753836e-08 -8.412907891903031e-08 9.136113066777261e-09 -1.6519349773775963e-07 6.203429749330363e-08 -7.900575100709566e-08 -1.2358034633534484e-08 -3.0750178477359127e-08 4.00644857597022e-08 -1.5440664535246753e-07 2.2160899750753928e-08 5.2164878117254227e-08 6.183047892005304e-08 -2.296426514741223e-08 -3.3696372077596065e-08 -9.302856688620193e-08 8.269901614214052e-09 -2.9869776019043646e-09 1.9122282445858146e-07 -9.115619778403817e-10 -8.529197375370936e-10 3.09253394022078e-09 -1.7089351791184049e-09
age2_sex 3.3259123134383127e-06 2.452020535754847e-08 1.4661429247640168e-05 0.0002605428557747207 -2.3225932532291196e-05 -3.985542598889984e-07 3.362282618436837e-09 6.330379016469453e-07 -5.3528850029509906e-09 -5.250831686434613e-07 -1.4150486503307477e-07 -6.715796527408792e-06 -2.621586478896971e-06 -2.630816770083296e-05 4.429074601636669e-06 -7.1285230040074035e-06 3.6074687732455124e-06 -3.0491136669898956e-06 6.621063116144839e-06 -1.931400269288608e-05 8.502359667768271e-06 1.480349988401881e-06 -4.875046669731623e-07 -1.5157865026197886e-05 -9.378360483941878e-06 -1.3246258844398393e-05 -1.3515203219260057e-06 -5.989426099043839e-06 7.802060137328246e-06 -8.243874434684046e-08 -1.2392995000967772e-07 2.7389022465788423e-07 -1.2896957686013412e-08
age3_sex -3.2348754692960614e-08 -1.8237241538100341e-10 -1.2069473857977217e-07 -2.0953798079336916e-06 1.9172080329648893e-07 3.3619127284352903e-09 -2.8979990084158335e-11 -5.352885002952036e-09 4.624903148349366e-11 5.76050561356047e-09 6.6773426413977485e-09 5.1915332565822944e-08 6.2664676073195134e-09 2.258208471631709e-07 -3.538666170702127e-08 6.186225728494774e-08 -3.0576145286010943e-08 3.08711758510037e-08 -5.462473703270679e-08 1.676957480129808e-07 -1.0159055967147744e-07 -1.7763243640866987e-08 1.910216715747866e-08 1.103357551957339e-07 1.1946300902166112e-07 1.5585060255087401e-07 2.8780161288322788e-08 5.087356422228886e-08 -6.247604042468614e-08 8.371055218757808e-10 1.0408924551531227e-09 -2.412550820234321e-09 -5.073670414805742e-11
PC_3 -0.0008669307983766118 8.677751867684714e-06 -0.00014568519623828308 -0.00017329270433850085 1.6492202489124366e-05 3.967299620971739e-06 -3.5254115996478795e-08 -5.250831686155131e-07 5.760505613313289e-09 0.24626610353735506 -0.018272021629853332 0.005597269739744093 0.01866500017402935 -0.008455147425028904 0.023587755021725765 0.024489632471225743 -0.05930315826456436 -0.032685156531466704 -0.024962710770040118 0.037492452911756485 0.01592774767188893 0.05542236187584294 -0.01406672059838994 -0.11759285347916267 -0.027817951867549984 -0.01084683135235054 0.045390847873456826 -0.0207646866912721 0.08234570319495714 -0.0002851430130332571 0.0001697922672619396 -0.00034250361634905857 -0.00021059031507173005
