 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.01899038546252887 2.3298503637992286e-05 -0.013059241909877546 0.00018917659789370893 -9.017722559391848e-07 -0.00023073661412664916 0.0018835187029211389 0.0010603452221274465 -0.002409676186832033 -0.00018332955501309804 -0.0015343104754717604 0.0013988842396423034 -0.0007180473385183084 0.001368464364377771 -0.002186734450330414 -0.002479321853363821 0.0033897351110703093 -0.0026660060426721977 -0.001197333288633948 0.0005222362149374957 0.0038789955662398862 0.0003477956170533405 0.00013391243778528177 0.0009256263325915092 -0.002814602428576987 3.0118540539266173e-07
yob 2.3298503637930693e-05 4.296322181463061e-07 -1.1397775295728643e-05 1.5724783448568878e-07 -6.979821469325143e-10 2.17455182549247e-05 1.0055251244477794e-05 -1.8668985429731997e-05 -4.823635238550876e-05 -2.21075129207869e-05 1.6988857727171678e-06 1.5211519150295377e-05 3.728964176843982e-06 2.2950664721500857e-05 -1.1831143265272132e-05 -3.28226752563877e-05 3.775256826296828e-05 -2.0605905061806658e-05 -2.4170295452583915e-06 2.9512100055255284e-05 1.192673621483971e-05 3.0321020210707452e-06 -1.4001238444666715e-05 6.559348378531201e-06 -5.4564939424528166e-05 -3.906863808511225e-08
age -0.013059241909883617 -1.1397775295786964e-05 0.009338445389246346 -0.00013664732345979326 6.580488053839786e-07 0.00021898468943839703 -0.0008498550390282142 -0.00044067465790454774 0.0011352198185572793 1.5236793707993499e-05 0.0008159085409105128 -0.000747722217307907 0.00042581730258889935 -0.0006057774916500197 0.0012188774220578211 0.0012865677432721526 -0.0020247441532077076 0.0012631956358712644 0.0008534027401025776 9.821038285289419e-05 -0.0024861354922513803 -0.00017976750361524104 -0.0004350681402502493 -0.0003427287481751333 0.0014073545703384405 -3.5669406729654775e-07
age2 0.00018917659789381908 1.5724783448642377e-07 -0.00013664732345981093 2.0055346245175544e-06 -9.687434473685587e-09 -2.769927796222435e-06 1.0906245630660292e-05 4.898886740585715e-06 -1.5557421137527466e-05 5.787610230748813e-07 -1.1601427472245662e-05 1.0327453039295804e-05 -6.332345662069998e-06 8.077011904088073e-06 -1.7980992008089284e-05 -1.7853893145743416e-05 2.8576759286797335e-05 -1.7122317777916302e-05 -1.1925737496959581e-05 -2.8968243970687484e-06 3.550963572833572e-05 2.7616005764348696e-06 7.055309958681324e-06 3.2880926974990773e-06 -1.8911989936051625e-05 5.115964310363905e-09
age3 -9.017722559398432e-07 -6.97982146936183e-10 6.580488053841513e-07 -9.687434473686872e-09 4.6940817429479446e-11 1.1193353352637087e-08 -4.5313166632705815e-08 -1.7843279511934656e-08 6.725173960751175e-08 -6.441541217221922e-09 5.376933210242072e-08 -4.5737500605794445e-08 3.149888036107638e-08 -3.5277541247e-08 8.69667287309741e-08 8.089283725842401e-08 -1.3171658510190422e-07 7.556495455324578e-08 5.349301028267085e-08 2.1668267807146177e-08 -1.6801339968668538e-07 -1.4447376530224847e-08 -3.8382402836524334e-08 -7.2912884131983465e-09 8.352679319831489e-08 -2.70949245309907e-11
PC_3 -0.00023073661412614457 2.1745518254924052e-05 0.00021898468943793302 -2.7699277962152196e-06 1.1193353352600221e-08 0.09688379071774281 -0.001373093159561305 0.0016871666660449795 -0.011183370653552092 -0.017533841490081827 0.013475771299584511 0.0030918276306519657 -0.0237664446226025 -0.003852905736799206 -0.0042446621147631544 0.0002712523707357011 0.020943365182537053 0.016059110458072415 -0.005761551390767775 -0.039857804962055605 0.011023431470538811 -0.007382536304205712 0.012495926788644857 -0.005633974912922853 0.010377660481773646 -0.0001425341914443515
PC_4 0.0018835187029134035 1.0055251244474982e-05 -0.0008498550390222824 1.0906245630571837e-05 -4.5313166632271625e-08 -0.0013730931595612149 0.3352240360487751 0.012789492045568413 0.034044162884022934 0.016062353945966775 0.0005477192791798575 -0.018883641550288568 -0.003887134762960788 -0.03251826101951221 -0.007755526996745015 0.020717971974145568 -0.04005527054483651 -0.018811606381032808 0.027417330460446757 0.019774710984290067 -0.026431785987350097 0.009757582449199718 -0.01821278680054364 -0.011807192867065877 0.02053004256649618 0.0001009832211799273
PC_5 0.0010603452221230544 -1.866898542973386e-05 -0.0004406746579012051 4.898886740535956e-06 -1.7843279511690842e-08 0.0016871666660450407 0.012789492045568385 0.4165524724105785 0.004136479596025757 -0.0033993619726440803 -0.013580438742472117 0.016950084798177514 -0.04697713107618876 -0.007159501814772314 -0.04696441514727838 -0.021557119604485846 -0.016190125683792803 -0.02491659940490704 0.018323115269758876 -0.057191724921620016 0.018420496170668068 0.013870127629683522 -0.007589656980582952 -0.00844708163153461 0.0266691109732946 7.219637059849513e-05
PC_6 -0.0024096761868237027 -4.82363523855058e-05 0.0011352198185508018 -1.5557421137430467e-05 6.725173960703371e-08 -0.011183370653552151 0.03404416288402271 0.004136479596025642 0.5549319569329749 0.019336278264853086 -0.021895492995882695 0.005366149209582803 -0.030539094748294558 -0.0019103494172366124 -0.03187510973342615 0.005688137552284677 -0.007740301738392157 -0.06828330931127356 0.03683347249341719 0.04560842277475928 -0.005980043514684912 -0.006754813216183995 -0.03192197234231614 -0.016539367269150628 -0.023644508221254756 0.00015405535099581106
PC_7 -0.00018332955501262498 -2.2107512920786326e-05 1.5236793707667832e-05 5.78761023079596e-07 -6.441541217244377e-09 -0.01753384149008185 0.01606235394596683 -0.003399361972644048 0.019336278264852985 0.7051750050606311 -0.008769185129492797 -0.016635371931932662 -0.04184289864244829 0.031085871323826172 0.060630957940766166 0.0772668664025265 0.018606062616092257 -0.0698068038374143 -0.02646455172833865 0.08155066007541552 -0.0413144173853357 -0.02114452667332564 -0.0009476421086042487 0.018832163527447054 -0.019876244263298787 0.00013206611426234808
