 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.6079403337322965e-05 -9.286937661711342e-09 -2.177817327054832e-06 -1.0150520495165112e-06 1.27136298589662e-07 4.134452095282273e-08 -2.2478900713217447e-10 -4.598973536481594e-09 3.332030839836206e-11 1.4564479445219828e-05 -9.217006554370211e-06 -1.3009568659300113e-05 -4.660600224106605e-05 6.785532229076414e-05 -0.00012411377632956972 5.207229998178868e-05 -4.146807713892914e-05 -1.1428231048085564e-05 -9.397714642726422e-05 1.9867728836480782e-06 -4.7429863214744336e-05 -8.350318040194637e-05 -2.9437809249202864e-06 -4.690508591324715e-05 -9.933084720867204e-06 1.8725672503307597e-05 -5.517707770756636e-05 -9.1258379213657e-05 0.00010029369567990666 -3.0561015320280134e-09
yob -9.28693766173064e-09 1.6410667758828452e-07 2.701222520504284e-07 7.875748234465761e-07 -9.557503108127231e-08 -1.8531572816993445e-09 6.171268130518266e-12 1.8418446472263744e-09 -9.184672477256036e-12 3.2073848430967446e-07 1.2390209817413015e-05 3.8068843002686206e-06 -1.0236992322016143e-05 -3.243821575608744e-06 -4.915214866170779e-06 -4.880795754720136e-07 -4.720583186838476e-06 7.962191438908365e-06 -3.569669532915622e-06 -7.927936752820943e-06 9.184858164494817e-06 -8.115435701142953e-06 -4.619683628011852e-06 1.3931027398051978e-05 4.5599944356441675e-06 -4.4011510643856357e-07 -3.7371769151081523e-06 7.162511770706571e-06 -2.0572565488016258e-05 -8.252233001791013e-09
age -2.177817327055861e-06 2.7012225205010534e-07 3.944488247729803e-05 0.0005548182669353368 -3.887889088968832e-05 -8.167565263317716e-07 5.242774039315199e-09 8.10969000597113e-07 -5.210642095685633e-09 -1.5143013438392235e-06 -9.724296484941997e-06 -1.1408577488228783e-05 -3.5393742181889695e-05 8.656783913544532e-06 3.393567326088599e-06 1.4621978571142104e-05 -1.8792810802626094e-05 -6.099717473992877e-06 -1.3155870841170906e-06 1.782296564947841e-05 5.346822881334806e-06 9.423003036121914e-06 -4.056189995255712e-05 1.7409665060005082e-05 -4.326447423122814e-05 -2.1091695340395887e-05 -4.012465969827443e-05 -1.4981976495115492e-05 3.364990048587576e-05 2.4734925113470306e-08
sex -1.0150520495322e-06 7.875748234476807e-07 0.0005548182669365374 0.015777939979627315 -0.0010402742320020997 -1.1108360113435273e-05 6.934226938828379e-08 2.0852355424688392e-05 -1.3011146526949395e-07 9.165344093204017e-05 1.7251377095992624e-05 -0.00033888837283530844 5.3627871878100296e-05 9.989971087806159e-05 0.00015449611494415639 0.00042325181743781744 -0.00017840163441667437 -6.539556200951196e-06 -0.00011417704128499866 -4.7085699936313506e-05 0.0005437958916460497 0.00015670313049325006 3.72479228289392e-05 7.167255930011219e-05 -0.0002260390625039607 0.00011773412286318051 7.606007839293827e-05 -1.0864029174737094e-05 -0.00024441578956023967 1.4522740117739107e-07
age_sex 1.2713629858742326e-07 -9.557503108093692e-08 -3.8878890889773624e-05 -0.001040274232002099 7.202949556999452e-05 8.090565390902004e-07 -5.199567506526557e-09 -1.4940118417284537e-06 9.563912471564603e-09 -8.305334481769512e-06 6.629894485202163e-06 3.221232501187576e-05 -1.3475914406152493e-06 -1.0035906796505832e-05 -1.9906262544298187e-05 -2.3876347825779626e-05 8.9658212231839e-06 -9.882039360289049e-08 7.006266761573738e-06 5.877472439576333e-07 -4.038159236232523e-05 -1.0918785008937648e-05 -1.5467390002810118e-06 -1.3326645500962023e-06 1.8165768814023674e-05 -8.878001529744683e-06 4.661261641436717e-06 4.576293556656203e-06 3.521151260061562e-06 3.847795984619107e-09
age2 4.13445209529505e-08 -1.8531572816872056e-09 -8.167565263317491e-07 -1.1108360113409305e-05 8.090565390883477e-07 1.753286466341494e-08 -1.1551389085517469e-10 -1.7408334259640093e-08 1.1472108344200819e-10 1.212261027707286e-07 7.211942407622075e-07 4.480465135810866e-07 5.628675802937947e-07 -1.1680606278847881e-07 -2.7096116017862793e-07 -2.896017022180535e-07 1.3384473058633796e-07 3.5370679184129786e-07 -2.1557228945146883e-07 -6.683208910643728e-07 2.404223912290649e-08 -4.711922938415596e-07 8.196744825319442e-07 2.9083383034212276e-08 1.1820299553942293e-06 4.930926357887954e-07 7.277977621780334e-07 3.99346145948554e-07 -1.5279850362320516e-06 -6.538170434497931e-10
age3 -2.247890071328974e-10 6.171268130456735e-12 5.242774039314952e-09 6.934226938811008e-08 -5.199567506514178e-09 -1.1551389085517222e-10 7.776179012460216e-13 1.1468886163308343e-10 -7.720892176783879e-13 -1.464239164187355e-09 -5.729813753559245e-09 -3.531565455851789e-09 -4.005736972727994e-09 5.976000248786961e-10 1.8628821845140787e-09 1.6135610422497404e-09 -3.0359749482132353e-10 -2.6847957549179034e-09 1.8705675142439667e-09 5.055066008970344e-09 5.723138105511311e-11 3.6437112088466466e-09 -5.65692095564032e-09 -1.0883609850401258e-09 -8.78927174354915e-09 -3.565105411951143e-09 -4.42985606015715e-09 -2.3051350755274433e-09 1.2568038202369839e-08 4.447842094274757e-12
age2_sex -4.5989735365553515e-09 1.8418446472119238e-09 8.109690005989057e-07 2.085235542468816e-05 -1.494011841728434e-06 -1.7408334259679182e-08 1.1468886163334459e-10 3.185682452726905e-08 -2.085980621735429e-10 1.834600781542262e-07 -2.3673257283866864e-07 -7.496535088780477e-07 -3.796127572335177e-09 2.2500847057370154e-07 5.734541672702825e-07 4.0164387019774826e-07 -1.895712456084458e-07 6.198771049325077e-08 -9.860663066121868e-08 9.632896367293554e-08 8.854114000929032e-07 2.4579238955087954e-07 1.02017642920611e-08 -5.8697426645627825e-08 -3.906774785989567e-07 1.3017206534003765e-07 -2.0679686732191976e-07 -1.0273133464285644e-07 1.5796214065378945e-07 -1.1102535408649299e-10
age3_sex 3.332030839798413e-11 -9.184672477232805e-12 -5.210642095697296e-09 -1.301114652694889e-07 9.563912471564243e-09 1.1472108344226095e-10 -7.720892176800765e-13 -2.0859806217353809e-10 1.3932170688858973e-12 -1.0482303472209336e-09 2.0161078272054353e-09 5.1429724903254995e-09 1.200196425165938e-10 -1.4097046303395539e-09 -4.530257682158438e-09 -1.9079046995664683e-09 1.409668672679588e-09 -9.423951463864196e-10 3.4570077800037996e-10 -1.215467733944413e-09 -5.991007075429443e-09 -1.6997866925357593e-09 -2.7745455538223513e-11 8.128169551644229e-10 2.5394181305809894e-09 -4.31091184007685e-10 1.7499736797864581e-09 3.7359698448376055e-10 -2.2142034581376626e-09 7.414731119342756e-13
PC_3 1.4564479445219457e-05 3.207384843098615e-07 -1.5143013437926612e-06 9.165344093297211e-05 -8.30533448183582e-06 1.2122610276973426e-07 -1.4642391641808093e-09 1.8346007815563438e-07 -1.0482303472301401e-09 0.040745445182667504 0.0010545985407944465 0.0020486690456795837 0.0007603647397395184 -0.008009035802673765 0.003603892437746607 0.005676455578831157 -0.00531418291974883 -0.0013318774897689279 -0.00040856197998739163 0.0008110954542468465 0.006836815494751713 0.004027413406493213 -0.0034232916155621084 -0.014704958320224842 0.0007908478535998303 -0.0016498933635982725 0.005163252834727934 -0.0007001655475486437 0.00826551905019776 -5.996170057191305e-05
PC_4 -9.217006554370548e-06 1.239020981741349e-05 -9.724296484856043e-06 1.7251377098297373e-05 6.629894485036065e-06 7.211942407603575e-07 -5.729813753547007e-09 -2.367325728351123e-07 2.016107827182081e-09 0.0010545985407944681 0.13825241832536353 -0.00665054913316602 0.008535101826504764 -0.006590381174550815 -0.0016291536821245404 -0.002010677902024939 -0.003179293555370809 -0.010114945458820239 0.002325518379338565 0.007984232590444531 -0.014802149073613002 -0.00942284375724981 0.00921798156658296 0.008071385705616552 -0.005505569428458205 0.00472074458499548 -0.00489829926084191 -0.0016007051189678102 0.005003863179403772 4.601340913534215e-05
